	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.02277843	-0.08990517	-0.20314628	0.35180917	0.26426935	-0.12655643	0.1321559	-0.24323635	-0.025290657	0.008571533	-0.056030028	-0.14558144	0.032353356	0.22831102	0.08039763	-0.23768936	0.037782416	0.38941723	-0.14993654	-0.1766606	0.31356657	-0.1332609	-0.031417087	-0.3858084	-0.46193898	0.0019385096	-0.42616025	-0.22172037	0.13283175	-0.1036384	0.39218256	-0.2948323	0.17655198	0.13049364	-0.3403536	-0.07944508	-0.17616764	-0.0020007214	0.12226727	-0.11927349	0.050412595	0.10679332	0.32072893	-0.4469143	0.25517488	0.08568233	-0.47528443	0.5073508	-0.20829992	0.3439381	0.34898758	-0.12476095	0.10558509	0.11986445	0.5548013	-0.09072297	0.15416268	0.12791888	-0.115684256	-0.33644694	-0.34162083	-0.27420402	-0.2792341	0.22868234
American Joint Committee on Cancer Publication Version Type	0.032998115	0.0056494493	-0.1131255	0.115280464	0.1647513	0.097712666	0.26754296	-0.08985413	-0.10578921	-0.17667456	0.34714296	-0.009449705	-0.1894616	-0.039436072	0.20184754	-0.123705104	-0.28999272	0.16923189	-0.089988425	-0.056772757	-0.09252538	0.023575787	0.22917853	0.04451919	-0.23448814	0.12780185	-0.014295515	0.045234304	0.009514563	-0.13196355	0.46023872	0.107112736	0.019149594	-0.069972776	0.0015505214	-0.26879644	-0.08250732	-0.004909881	0.10776961	0.020681405	-0.16454013	0.17367649	0.18034333	-0.17204207	0.20244588	0.10739698	0.042760063	0.37181765	-0.21657747	-0.1323484	0.19338658	0.017688477	0.27800518	-0.12774342	0.15540172	0.08154921	-0.13108815	0.16977018	0.11758653	-0.29144534	-0.329199	0.17421894	-0.08606249	-0.25659326
Center of sequencing	-0.2136566	-0.581235	-0.29808524	-0.09680927	-0.3610999	-0.66663903	0.14419557	0.19151746	0.19302163	0.001754351	0.06662966	0.42086956	0.39200827	-0.19092	0.06401127	-0.04020457	-0.08922232	0.45521894	-0.6153162	0.24679708	-0.025092447	0.3236596	0.07390333	-0.28631335	0.24963607	-0.076264255	0.20447645	-0.0039844206	-0.30173048	-0.30076325	0.3030922	-0.1778446	0.058783162	0.23843086	0.3733315	-0.3795763	-0.18212979	0.22506943	-0.13552123	-0.13501734	0.20629737	-0.09597411	0.36551163	-0.18144752	0.35811472	0.020408083	-0.13826327	0.06716832	0.2554344	0.5999524	0.78222257	-0.24899183	-0.0017945984	-0.016949257	0.18361798	-0.049366638	0.17982025	0.07538934	-0.54516107	-0.007859878	-0.20584852	0.28093863	0.07424075	-0.027549217
Ethnicity Category	0.20911644	0.16797763	0.062031765	0.15134926	-0.0067396825	0.25497118	-0.12264065	0.012119576	-0.23996074	-0.014221936	-0.20939028	-0.10116839	0.15911867	-0.10627254	-0.007202152	-0.06117744	-0.07207571	-0.012436727	0.2965787	-0.18259673	0.03178056	-0.32024503	0.33573535	-0.14013019	-0.20867027	0.33841744	0.109549895	-0.14761409	-0.14717475	0.018672958	0.09536092	0.13283208	-0.09126754	-0.025262507	0.055269912	-0.15880658	0.4346402	0.10319215	0.1974182	0.31978023	-0.043217227	0.2095306	0.02694975	0.076370284	-0.23180595	-0.16281877	-0.38969392	0.025375051	-0.12998389	-0.24641709	0.23451574	0.021824192	0.17143454	0.29800817	-0.028889986	0.23736882	0.07505162	-0.30916145	0.37696892	-0.1033316	0.24782315	-0.05318064	0.012549361	0.39171627
Form completion date	0.39310315	-0.2952971	-0.1492436	0.13441798	-0.053729463	-0.24264397	0.0055721654	-0.2961636	0.006438134	-0.2957349	0.24977368	0.22883706	0.07100224	-0.5006817	-0.16420524	-0.038367543	0.4754193	0.8981943	-0.15453301	0.07744197	-0.46328145	0.10185789	0.7696993	-0.26350206	0.29372317	-0.025226329	-0.20823373	0.3458104	-0.23649552	0.105730444	-0.0419438	-0.10239258	0.18298435	-0.055360146	0.13753748	-0.08562664	-0.3780724	-0.52303463	-0.0027725687	-0.4093806	-0.60507584	0.08320806	0.19919498	-0.39505225	0.3626207	0.2761298	-0.070151165	-0.09635902	-0.32575768	-0.29440877	0.49955553	-0.19565043	0.16483165	0.32106367	0.90573716	0.083654135	0.5021708	0.40236357	-0.76224697	0.0102676535	-0.2740263	0.13127577	0.17415686	0.2585967
Neoadjuvant Therapy Type Administered Prior To Resection Text	-0.08905168	0.11600367	-0.18673107	-0.008674612	-0.36165524	0.091065	-0.042563923	0.16967183	0.25238368	0.06677653	0.18601388	0.11420673	-0.02505676	0.015094196	-0.25517255	0.070188925	-0.15363592	0.16894144	0.25285563	-0.2956468	-0.11923926	-0.21832481	0.22975425	0.036148146	0.026277587	0.21078737	-0.031260915	0.18134382	-0.075193964	-0.21527803	0.12503345	-0.14656757	0.23748027	-0.20368579	0.21288949	-0.03028323	0.13024297	0.48970184	0.13053155	0.13373461	-0.30568412	0.16120587	0.2239896	-0.0063637807	-0.1012669	-0.071966134	-0.025219897	-0.015277349	-0.36466154	-0.20125191	0.054756805	-0.041102976	0.17755367	0.5653834	0.008904746	0.17745928	0.27755764	0.045984443	0.11580684	-0.08235343	-0.12732708	-0.15206586	0.10499459	-0.024711978
ICD-10 Classification	-0.14270394	-0.14641263	0.17157617	0.15202315	-0.0011898291	0.41560015	0.30929565	0.09918713	-0.32888618	-0.18220699	-0.024992978	-0.2074627	0.29166982	0.11744395	-0.14166333	-0.1492897	0.08274588	0.08289188	-0.043025415	0.03491675	-0.3113684	-0.24231037	0.07739943	0.29599416	-0.20149285	-0.112687275	-0.25814775	-0.20499721	0.049026396	0.14110197	0.31453976	-0.08871182	0.046237737	0.26457405	-0.33040717	0.1079489	0.0038539802	0.29484984	0.14128712	-0.07758481	-0.023882573	-0.16766404	0.24731004	-0.272155	0.351668	0.022783518	-0.08443266	-0.1534864	0.2665008	0.4817449	0.2932874	-0.08233572	0.32797483	0.14609325	0.33437812	0.24735963	-0.008889433	0.5416694	-0.39270923	-0.44022813	-0.28083637	0.22663556	-0.069770746	0.15457682
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	0.0202648	0.25025532	0.11383514	0.22302088	0.031507675	-0.06259639	0.19067936	-0.1073896	-0.2952055	-0.08022776	0.39142594	0.5081177	0.18658812	-0.046199623	0.094753996	0.2183283	-0.037962735	0.10226148	0.06585634	0.20884344	-0.07898335	-0.05467909	-0.12943973	0.045822214	-0.22139911	0.12511788	0.061154835	0.16325371	0.110895604	0.19721982	0.0987176	0.15981627	0.10600168	0.067504145	0.15290654	0.13949196	0.054144237	0.51654935	-0.05867859	-0.28507787	-0.45547202	0.008626656	-0.37628788	0.13008046	0.50050926	-0.018309655	-0.38573113	0.5960947	-0.52414644	0.33541957	0.22993483	0.07311095	0.107859276	-0.3238976	0.14940725	-0.13339204	0.107825816	0.35554323	-0.1761899	-0.11780394	-0.15005079	0.32152194	-0.23228733	-0.010129356
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.09056263	-0.16987383	-0.26088405	0.1172826	0.08965961	0.03132796	0.26966834	-0.03208743	-0.29521132	0.062707745	-0.006016942	-0.20399845	0.40339333	-0.359445	-0.047177337	0.10741881	-0.0064229453	0.43606782	-0.036690757	-0.20994122	0.45701742	-0.15940526	0.1844367	0.03464288	-0.47833565	0.15424505	0.07347351	-0.16156147	0.2781474	0.16318472	0.51274157	-0.14202437	0.08759187	-0.12022622	-0.09236101	0.06407715	-0.0561247	-0.028037256	-0.13925417	-0.10172316	-0.048126947	-0.11236214	-0.12499361	-0.055896115	0.33472943	0.16382276	-0.024764447	-0.19949973	0.4557015	0.18425256	0.11457218	0.076411806	0.37666947	-0.12530492	0.49593705	-0.18023741	-0.12566915	0.08912959	0.07039193	-0.33571196	-0.1712624	0.03782833	0.27005282	-0.32144207
Informed consent verified	-0.23550889	0.25564557	-0.14931498	-0.20947984	-0.051114246	0.24016689	-0.1981337	-0.03234275	0.1708628	0.19488922	0.08018266	-0.08242457	0.15302469	-0.0651745	-0.23208788	0.22712773	-0.15662941	0.09515252	0.42850393	-0.4433678	0.07886073	-0.18491298	0.41132522	0.02641367	-0.12252882	0.16934969	0.008023814	0.15812093	0.09294391	-0.23383968	0.054748546	0.061192457	0.15471321	-0.10753559	0.3077586	-0.056135386	0.30188993	0.10457389	0.1638602	-0.055442225	-0.026913738	-0.07771515	0.018511323	0.22159135	-0.27249798	0.02114059	-0.17664383	-0.17885107	0.22173646	-0.10592419	0.024819553	0.03256665	0.10407766	0.21693836	-0.20114252	0.20929939	0.085614465	-0.15787295	0.14774503	0.03427579	-0.00020733276	-0.006231023	0.092861585	0.052416906
