	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
TCGA-05-4244-01	0.50759435	0.37377036	0.31696698	-0.032721005	-0.08482541	-0.099270344	-0.15527295	-0.28981218	0.25479886	-0.013697735	0.3711088	0.23469944	-0.14699014	-0.09241638	-0.10231986	-0.2782486
TCGA-05-4249-01	0.4957243	0.295284	0.30909833	-0.13123648	-0.17211892	-0.01509965	-0.174044	-0.17912708	0.31138387	-0.05937226	0.36614653	0.29064122	-0.13544273	-0.13811304	-0.19655912	-0.25883055
TCGA-05-4250-01	0.51110506	0.4042154	0.32707632	-0.05555328	-0.0922044	-0.07956987	-0.15472297	-0.26042563	0.21460518	0.007169636	0.3822274	0.25265697	-0.14151318	-0.101686314	-0.07796521	-0.25736716
TCGA-05-4382-01	0.4841078	0.28737482	0.28989762	-0.07422151	-0.12930235	-0.06669365	-0.16443741	-0.25369215	0.34782663	-0.053743154	0.3503789	0.28887603	-0.1596473	-0.12277419	-0.20703161	-0.2596733
TCGA-05-4384-01	0.44799596	0.4992536	0.3737739	0.094494164	-0.15114751	-0.039482	-0.16270582	-0.16825448	0.08785909	0.16429943	0.32107773	0.33724952	-0.12942892	-0.15382586	0.106822595	-0.13731392
TCGA-05-4389-01	0.45139346	0.35264173	0.31341058	-0.124271065	-0.05807062	-0.10179663	-0.2039311	-0.2930161	0.17645028	-0.070330344	0.4274892	0.18967879	-0.19572707	-0.06966467	-0.17405653	-0.2979482
TCGA-05-4390-01	0.502461	0.2751189	0.33519614	-0.06290048	-0.22599319	-0.012946191	-0.14979012	-0.18884894	0.35198197	-0.02455652	0.32761347	0.2462573	-0.19585435	-0.07906505	-0.13523436	-0.30136696
TCGA-05-4395-01	0.5004969	0.34553993	0.30459732	-0.04987178	-0.0935642	-0.10125204	-0.16122007	-0.29339543	0.27365112	-0.03136325	0.3698092	0.23904638	-0.16125569	-0.09039677	-0.14234872	-0.282047
TCGA-05-4396-01	0.46598148	0.326487	0.41488883	0.0076330295	-0.3042768	0.041853394	-0.20088297	-0.09863944	0.20188665	0.068891175	0.32695043	0.26815775	-0.25166723	-0.1325174	-0.05888432	-0.22579364
TCGA-05-4397-01	0.38128972	0.33876422	0.37575465	-0.09999377	-0.281839	0.071271874	-0.2033767	-0.03938023	0.15564366	0.050526705	0.38943246	0.4047996	-0.19818018	-0.19287144	-0.12910935	-0.16061944
TCGA-05-4398-01	0.37352282	0.257326	0.3944781	-0.10624304	-0.24546172	-0.0014389756	-0.19177349	-0.16489896	0.21266668	-0.066788614	0.43238357	0.24036126	-0.16488318	-0.15757218	-0.2551722	-0.30264816
TCGA-05-4402-01	0.46895656	0.33044556	0.26468498	-0.10446683	-0.030455206	-0.115395114	-0.18389015	-0.30575696	0.2715667	-0.0897926	0.39159483	0.25615093	-0.10873352	-0.13287659	-0.23028232	-0.2551223
TCGA-05-4403-01	0.42115486	0.5081748	0.38091925	0.11772414	-0.16368443	-0.024218323	-0.16278072	-0.13685642	0.05755091	0.19265656	0.30470866	0.35306814	-0.12406933	-0.16839075	0.14064814	-0.1065764
TCGA-05-4405-01	0.4217324	0.37047622	0.2721957	-0.085858144	-0.04129404	-0.11998375	-0.21125488	-0.28513432	0.18954135	-0.045043193	0.40489027	0.3287615	-0.13910143	-0.18732668	-0.2537742	-0.18049589
TCGA-05-4410-01	0.52034277	0.38856465	0.30407447	-0.09349982	-0.048977934	-0.09482395	-0.15599613	-0.2762146	0.20640893	-0.05139041	0.4012871	0.2088891	-0.09352167	-0.11572162	-0.1369307	-0.2724672
TCGA-05-4415-01	0.4556334	0.26756024	0.34493792	-0.027583549	-0.26001322	-0.018566636	-0.18754828	-0.18061155	0.3414879	0.014857189	0.3055808	0.3080847	-0.24705334	-0.10402581	-0.14786592	-0.25781503
TCGA-05-4417-01	0.5324362	0.3665436	0.34106326	-0.100399755	-0.1574824	-0.020977939	-0.14899659	-0.18483046	0.2523684	-0.01651285	0.37225938	0.25148475	-0.1062742	-0.1255478	-0.10317209	-0.26582906
TCGA-05-4418-01	0.49912897	0.4604224	0.37898704	0.017931042	-0.1696565	-0.015415883	-0.15160264	-0.16114506	0.15589653	0.10164567	0.34456098	0.29469785	-0.13277194	-0.13099352	0.048055865	-0.19913562
TCGA-05-4420-01	0.50081635	0.3673981	0.28478086	-0.085807934	-0.025401736	-0.119020425	-0.1579027	-0.3104409	0.21887287	-0.06868921	0.40470958	0.202651	-0.121789664	-0.10335046	-0.1725891	-0.27719787
TCGA-05-4422-01	0.49674338	0.45067105	0.36551118	0.01713235	-0.141769	-0.049110476	-0.15903105	-0.2002774	0.16282508	0.083224006	0.35512862	0.29923084	-0.13519192	-0.1439676	-0.0028545044	-0.20057946
TCGA-05-4424-01	0.35980406	0.30381975	0.31656706	0.018985407	-0.121187724	-0.1176516	-0.19500075	-0.31265888	0.26419154	0.010660154	0.3701089	0.32253918	-0.32952037	-0.08197567	-0.17418288	-0.23829372
TCGA-05-4425-01	0.47735843	0.44553408	0.34691548	0.01263648	-0.115125254	-0.06954144	-0.17140503	-0.23125403	0.18914303	0.073272645	0.3574308	0.32486796	-0.13230911	-0.14780022	-0.028199747	-0.19386764
TCGA-05-4426-01	0.48633876	0.4693388	0.39166543	-0.003617952	-0.18515748	0.012420498	-0.14824815	-0.11778538	0.11455366	0.11401584	0.3544538	0.30684626	-0.123910435	-0.14553231	0.066991664	-0.18043454
TCGA-05-4427-01	0.0010004028	0.049309827	0.23277989	-0.21987925	-0.26050714	0.086512625	-0.25546873	0.050111804	0.09059415	-0.10281239	0.35522145	0.42081228	-0.2951695	-0.26981103	-0.5191993	-0.019402307
TCGA-05-4430-01	0.5005863	0.4124656	0.29037556	-0.076793596	9.463495e-06	-0.12815371	-0.16503142	-0.3148462	0.1741993	-0.04030038	0.4047675	0.22165132	-0.08194725	-0.124201015	-0.1341231	-0.24742213
TCGA-05-4432-01	0.4822261	0.35832182	0.28096166	-0.08248571	-0.03669579	-0.11094588	-0.17988075	-0.29597667	0.24771456	-0.06595949	0.39493567	0.26625538	-0.09542877	-0.1462255	-0.19098406	-0.24528052
TCGA-05-4433-01	-0.022627462	0.039144833	0.41404316	-0.10326188	-0.48762187	0.2963734	-0.20417468	0.30058768	-0.038595688	0.069827676	0.27608028	0.3478109	-0.14280097	-0.30685914	-0.20023726	0.0006468715
