	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.06300788	-0.0020218794	0.16246535	-0.11213408	-0.2121054	-0.17897268	-0.31244975	-0.20591529	-0.29952338	-0.19830713	0.047935277	0.11232529	-0.08776458	0.29151112	0.022688543	0.20888391	0.25535274	0.094051324	0.09969267	-0.038525265	-0.01703654	-0.17887126	-0.18540117	-0.23490949	0.21646792	0.11611641	-0.1516748	0.28693983	0.07579995	0.090237476	-0.19001497	0.43404108
American Joint Committee on Cancer Publication Version Type	0.09004422	0.2785713	-0.02178835	-0.24448176	-0.28248164	0.019205282	-0.26576975	0.061976925	-0.27841398	-0.14748916	-0.05036182	-0.07892036	-0.1691223	0.22682835	-0.04038291	0.07594105	0.26286635	0.13054511	-0.18137996	-0.038321964	0.15651722	0.386144	0.031863343	-0.33037806	-0.07819063	0.044668157	-0.07960756	0.12313012	0.41849262	-0.3141396	-0.16449773	0.18048696
Center of sequencing	-0.14910224	-0.15027897	-0.17416807	-0.1385427	0.067748144	-0.15266958	-0.26014507	0.20091055	-0.21666631	0.017451746	-0.102166966	-0.12421466	0.14121184	-0.24305712	-0.0029747882	0.10439085	-0.12681569	0.059824638	0.11647142	-0.1655453	0.13617529	0.27445233	-0.29075512	-0.08607969	-0.16862252	-0.06391094	0.06557687	0.14678638	-0.25420347	-0.01253253	-0.03338467	0.20240693
Ethnicity Category	0.040555485	-0.007035404	-0.15969636	-0.7625222	0.13741034	0.21305095	0.1972768	0.4063563	-0.031325705	0.20618227	-0.033378564	-0.031801518	0.03936248	0.3378863	-0.31699204	-0.03825898	-0.0006187565	-0.21910098	-0.06801645	-0.12003937	-0.20675653	0.18202844	-0.043017	-0.29983088	0.043249886	-0.27409598	-0.14981368	-0.18579103	0.36277297	0.087442145	-0.14099604	-0.0041312664
Form completion date	-0.20410062	-0.20867978	-0.07363598	0.3945158	0.2195292	-0.09585966	0.11179345	-0.14322214	0.026105244	-0.11198363	-0.23826718	0.026086291	-0.09145523	-0.20734082	0.0451705	0.3199312	-0.20776643	-0.04465737	-0.06634185	0.21394652	0.07493089	-0.27687407	0.13602716	-0.17961057	-0.107336394	0.10938436	0.23250781	0.18993485	-0.19537248	-0.17899448	0.16158973	0.111095734
Neoadjuvant Therapy Type Administered Prior To Resection Text	0.18894354	0.14314628	0.41435647	-0.124172255	-0.03208936	0.1213356	-0.32305002	0.1984054	-0.27830088	-0.15726227	0.28243756	-0.2864273	-0.027602334	0.13467786	-0.10332853	-0.23996843	0.095582716	-0.16783437	-0.23336667	0.2173398	-0.046301033	0.38287765	0.060178626	-0.05907645	0.14328629	-0.17293425	-0.2814715	-0.30619082	0.47611693	0.2098115	-0.3201904	0.2429136
ICD-10 Classification	-0.12330115	-0.098434255	0.16796683	-0.5577134	-0.17527904	0.29856557	-0.26522738	0.28180844	-0.17090288	-0.20034829	-0.055596173	0.11534011	-0.26579607	-0.023430107	0.28394803	-0.2837526	0.15346007	-0.124292575	-0.08690963	-0.025877554	0.3019863	-0.119291276	0.02378961	-0.1001652	0.11325354	-0.24636033	-0.10547461	-0.21444945	0.35512474	-0.27797127	-0.10704637	0.2055271
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	0.10354275	0.1459563	0.072834544	-0.12519144	0.115953065	-0.21970734	-0.009702761	0.082093365	-0.0051455265	0.24564873	0.08738354	-0.26030856	0.10099636	0.19737084	-0.13842548	-0.066741005	0.20598036	0.2833949	-0.12834905	-0.10062792	0.24088934	-0.113534495	0.24885474	0.16610247	-0.20509712	-0.18933737	0.24842665	-0.1899468	0.27909237	-0.2694976	-0.11292816	-0.23586501
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	-0.19534948	-0.286861	-0.27011755	-0.2706753	-0.22093254	0.0051518767	0.09311689	-0.0819691	-0.088589236	0.14212553	0.020553086	0.07991459	-0.35347837	0.12709662	-0.15339564	-0.21387488	-0.034506015	-0.13429007	0.17265275	-0.3083683	-0.15349688	-0.06712182	-0.20773177	-0.18858291	0.03516578	-0.17169312	-0.06473927	0.029095719	0.18472643	-0.13196415	-0.26072407	-0.15171415
Informed consent verified	-0.13080765	-0.29670915	0.18814698	-0.026182557	0.42522168	-0.015395404	0.18818425	0.27049363	0.023302304	-0.28559133	-0.10349699	0.25395045	-0.043982316	-0.011077272	-0.30506665	-0.030193647	0.46818918	0.27331743	-0.1424294	-0.2396502	0.27616033	0.17800885	0.12533005	-0.24156463	-0.16497464	-0.32372224	-0.17936797	-0.24666157	0.15770186	-0.028826023	-0.22719783	-0.0050993734
In PanCan Pathway Analysis	0.26107794	-0.044548213	0.20236292	-0.1272397	0.38667193	0.1575558	-0.14030594	-0.09079595	-0.28620398	-0.19306381	-0.2966532	-0.21581732	-0.36890718	-0.23514453	-0.083003975	-0.22075672	-0.14107652	0.1410075	0.3656498	0.08063644	-0.38797626	0.5375413	0.073214285	-0.12175004	-0.16459638	0.24618722	0.036606964	-0.15407765	-0.016008755	-0.08041057	0.07261866	0.24239776
New Neoplasm Event Post Initial Therapy Indicator	0.055891085	0.024567764	0.044894524	-0.5652017	0.047498867	0.43502432	-0.21205994	0.3441709	-0.13117409	-0.3138945	0.0858457	-0.15114918	-0.27155566	-0.016739482	0.11824833	-0.038539156	0.3504634	-0.10421485	-0.035295393	-0.11228413	0.092130914	-0.18626282	0.18515833	-0.16519096	0.26717585	0.1542173	-0.086490236	0.34536105	-0.23779151	0.1330981	-0.024555778	-0.40213966
Other Patient ID	0.00888234	0.031391412	-0.1960142	0.42619136	0.14599721	-0.24039608	0.22305417	-0.087572336	-0.02608569	0.0073043597	-0.04520549	0.06409908	-0.19736852	-0.021651417	-0.3633866	0.50944483	-0.25168294	-0.04346173	-0.12844628	0.2489915	0.20600814	-0.12337195	0.1806211	0.16564764	0.046785504	0.04029604	0.003532254	-0.16438673	-0.24850509	-0.17433925	0.0898459	-0.24696568
American Joint Committee on Cancer Metastasis Stage Code	0.020774323	0.020532478	0.36312306	-0.20972122	-0.07794088	0.039720908	0.12103548	0.18843639	-0.0020472917	-0.23696573	0.009127927	0.1852318	-0.22083238	0.00083762116	0.2178548	-0.48077488	-0.19099222	0.22034815	0.018108163	-0.31228358	-0.13433024	-0.061601363	0.019988947	0.15053253	-0.04496706	-0.24914093	-0.10656186	0.24914883	0.038391378	0.24587025	-0.27884185	0.11845294
Neoplasm Disease Lymph Node Stage American Joint Committee on Cancer Code	0.38912627	0.35520267	0.22702482	-0.42375058	-0.013098367	-0.07636998	-0.19015372	-0.21247523	-0.20232749	-0.14806183	-0.26747072	-0.09596044	-0.061454553	-0.16516687	0.21273853	-0.03646446	-0.053092465	-0.16453102	-0.058664802	0.025711255	-0.2888173	-0.23410779	0.14134622	0.20068704	0.055189703	-0.115021765	-0.1605453	-0.0040651592	0.01807234	-0.15944704	0.23544452	-0.12814148
American Joint Committee on Cancer Tumor Stage Code	-0.056552425	0.19800179	-0.24254695	-0.3196566	0.3066526	0.087791614	-0.050077327	0.11054724	0.16880313	-0.3286879	-0.021964764	-0.20882541	-0.092889525	-0.14566328	0.058588028	-0.096905425	-0.023694862	0.08288306	0.28910753	0.0063392487	0.17031847	0.05181789	-0.16273825	-0.2354571	-0.06336809	0.19691014	-0.3175081	0.08521778	0.029832298	0.2084867	0.29340285	-0.19898473
Person Neoplasm Cancer Status	-0.12262961	-0.19515602	0.06433352	-0.80783993	0.22153322	-0.030682357	-0.009739697	0.0660493	-0.1272421	-0.17306441	0.17891464	-0.26101947	-0.20654729	-0.2580773	-0.21143188	-0.17206329	0.04323282	0.13027188	0.016454766	0.16878472	-0.03308415	0.26799378	0.484652	-0.36072004	-0.17872801	0.22205484	0.014303481	0.37296838	0.37028655	-0.06267748	-0.24800299	-0.016453274
Prior Diagnosis	0.11732911	-0.24901134	-0.05767325	-0.37107772	0.41634384	-0.017161971	-0.2786026	-0.20762518	-0.23679201	-0.35589245	-0.1878206	-0.116191305	-0.07650699	0.28681397	-0.28395802	-0.012340534	0.14031783	-0.20195968	0.21663927	-0.19838919	-0.22848281	0.22513248	0.01729897	-0.34797758	0.03566971	0.22815423	-0.13070796	-0.15399835	0.2193917	0.023468018	-0.11906891	-0.0063922154
Race Category	0.10400964	0.08201457	0.3470646	-0.056946427	-0.019395486	-0.28257576	-0.22450821	-0.21196763	-0.05868583	0.28929198	0.13886486	0.07924215	-0.045729857	-0.19272013	0.2476251	-0.33115613	0.2710065	0.0016169306	0.016346185	-0.40117496	-0.13811398	0.07279959	-0.036757097	-0.052102104	0.02849447	-0.21746147	0.07132269	-0.22943178	0.33421507	-0.40588632	0.014195916	-0.18878378
Radiation Therapy	-0.12559557	0.023198292	0.08780941	-0.3269906	-0.17556643	-0.22393797	-0.026638549	-0.12897661	0.2411636	-0.093638115	0.07714492	0.07164387	-0.08566368	-0.09572315	0.010201149	0.2242147	0.08450939	0.04573704	0.04342271	0.12326082	0.2873506	0.036455113	-0.5354404	-0.00889609	-0.0069514015	-0.34448972	0.18808308	0.34819454	-0.2663206	-0.10676663	0.0004137335	-0.22012572
Sex	-0.19072321	0.022768674	-0.13825516	0.08193734	-0.23769692	-0.22613953	-0.0062647494	0.44615337	0.27997372	-0.20249279	0.14388011	-0.08978598	0.11185928	-0.20119096	0.0270432	0.15835515	0.05143184	0.024933174	0.071139745	-0.16592783	0.060022376	0.093056135	0.057606425	0.12898579	0.27955437	-0.20314877	-0.28652963	-0.1706836	-0.14259791	0.26472592	-0.12543704	-0.02869988
10p Status	0.019824492	-0.28472513	0.06909448	0.02006133	-0.0502839	-0.24023972	0.04466614	-0.15604341	-0.3230709	0.034601364	-0.18516009	-0.27018282	0.20249145	0.0043458594	0.19479863	-0.17320612	-0.21604845	0.022609765	-0.0716291	-0.21018745	0.1849384	0.09650985	0.017429244	-0.076454274	-0.27672914	0.111169204	-0.17293853	0.36961523	-0.07426832	0.19268966	0.07872158	-0.040338214
10q Status	0.13169515	-0.310379	-0.07988789	-0.35853684	0.25826442	0.18241037	-0.0073820665	-0.1508005	-0.21836257	0.07744079	-0.22069523	-0.0076005994	-0.02383964	0.036551297	0.2674722	-0.18541643	-0.10294405	-0.13212538	-0.24110407	-0.038795955	0.08823889	0.07600293	0.21943563	0.016692681	-0.25734374	0.277331	-0.1776992	0.3279352	-0.1112293	0.24839582	-0.113304585	0.099457026
11p Status	-0.121388584	-0.17412086	-0.04958556	-0.120718636	0.17861156	-0.31361237	0.2700283	0.35090646	0.08700983	0.06670306	0.10842333	0.11777602	0.17054147	-0.31639147	0.2955841	-0.23810656	-0.22718617	0.15559514	0.20282054	0.018613499	-0.16534968	-0.3128596	-0.23536834	0.2409608	0.091813006	0.16964842	-0.031580277	-0.10785431	-0.114563316	0.3015842	-0.060617525	-0.17053236
11q Status	-0.1480421	-0.24996147	0.16254336	-0.38725612	0.23527063	-0.021292677	-0.29869616	0.07573175	0.22946435	-0.09773871	0.0359916	-0.10136501	0.34106869	0.17790592	0.21630244	0.1837457	-0.2712484	0.01946356	0.23258382	0.11797994	-0.11322932	0.25316495	0.07281786	-0.3851378	-0.23373139	0.29135865	-0.14319472	0.18833148	0.15866254	-0.16487785	-0.11658834	0.19358508
12p Status	0.025857495	-0.031519502	0.14512148	0.11422977	0.05481604	0.050780855	0.08666003	0.012010005	0.33647382	0.16900365	0.17470784	0.32568696	0.3899374	-0.076852486	0.04970338	-0.32009473	-0.11019318	-0.14638336	-0.011892277	-0.38094822	-0.0008196107	-0.21845932	0.056269825	-0.05547852	-0.2710174	0.29954323	-0.088489905	0.2062366	-0.028575998	0.27667484	0.07565609	0.25943956
12q Status	-0.29618773	-0.066161916	-0.112614945	-0.12737039	0.045928806	0.26059175	-0.19699143	0.004062674	-0.062713385	0.3194938	-0.21174808	0.22216648	-0.0036828313	-0.24270143	-0.09615241	-0.45741647	-0.15248357	0.042033374	-0.0040437765	-0.046692394	0.1425389	0.015202462	-0.10637109	-0.14161506	0.007076715	-0.20701434	-0.4044179	0.3345952	0.3039978	0.12997687	-0.23831098	0.023297014
13 (13q) Status	0.22064762	0.24148403	0.023230212	-0.072407104	0.085182235	-0.07789967	0.07916813	0.0970379	-0.13895394	0.06500748	-0.1200625	-0.22352879	0.15935417	0.30952725	0.20657642	0.21027249	0.22048943	-0.38982263	0.0960908	0.19905733	0.029317014	0.09067782	0.18192767	0.19726285	-0.33093885	-0.13605312	-0.046005607	-0.2279734	0.18174835	-0.107229576	-0.20969175	0.16268677
14 (14q) Status	-0.02194841	0.30084875	0.096264705	0.019410787	0.023931399	-0.16434297	-0.01200156	-0.057348687	-0.30111763	0.09055923	-0.18351896	-0.0108716935	0.29486564	-0.14839992	-0.16230026	-0.15934864	-0.13707973	0.12979333	-0.1585326	-0.21782354	0.014815524	0.17091879	-0.026078112	-0.30813894	0.052747607	-0.21495098	0.0011464412	0.40806046	-0.0153460065	0.110478625	0.34348685	0.42001367
15 (15q) Status	0.0047296262	-0.17761967	0.27074963	-0.52080756	0.110570386	-0.15610719	0.14098921	0.32730827	0.012646528	0.2435688	-0.018167745	0.09348584	-0.13193616	0.16790083	-0.16345592	-0.106164314	-0.031464532	-0.2541977	0.114158414	-0.41483694	0.09455456	-0.37249187	-0.14238964	0.040863972	-0.09096214	0.08218118	-0.17783064	0.19159324	-0.19959237	0.20672798	-0.006809153	0.2580192
16p Status	-0.17538328	0.13289933	0.24401729	0.07570314	0.065345705	-0.07026958	-0.07519051	0.20108679	0.28860176	0.05898494	-0.0034737864	-0.16852066	0.16996928	0.13316484	0.31795698	-0.18846832	-0.258317	0.24643731	0.05777303	-0.3120431	-0.23147427	0.03460223	0.13826166	-0.26723325	-0.03992004	-0.24287914	0.24039648	0.07817518	0.15589061	-0.13841325	-0.21860974	-0.0030463985
16q Status	0.0638649	0.12185072	-0.0376395	0.00057831604	-0.23634373	0.23006639	0.012486242	-0.269868	0.07254626	0.11216119	-0.2811781	-0.0030896717	-0.21757637	-0.17695944	0.17946817	-0.112670414	-0.2651649	0.22174206	0.216792	0.10324963	-0.10089919	0.025608279	0.08675273	-0.27177784	-0.18817273	0.18709764	0.24846686	0.20887817	0.059175633	0.19618452	-0.13490428	0.19886942
17p Status	-0.009656571	-0.17306376	-0.10745182	-0.6238942	0.21511728	-0.08914433	-0.11191735	-0.19520305	0.09894074	0.31159022	-0.040314965	-0.15429011	-0.34431696	0.1123943	-0.1541861	0.025570754	0.047494594	-0.27260593	0.23942134	-0.2048879	-0.2902485	-0.15223381	0.15482792	0.05057711	0.31815585	0.09845202	-0.25709343	0.3242771	0.07455218	-0.14539102	-0.0730596	-0.29732215
17q Status	0.09093741	-0.071725905	0.13144702	-0.13117598	-0.2776864	0.078937925	-0.13180375	0.05472722	-0.07792522	0.48892665	-0.2014752	0.24620132	0.43355507	-0.26916823	-0.11523588	0.06823475	-0.34832194	-0.1541003	-0.19014078	0.0059673437	0.09683512	-0.002983466	0.23480827	-0.13844837	-0.040188327	-0.17910299	0.4163994	0.18764542	-0.5316112	0.12648007	0.045395292	-0.14644162
18p Status	0.022110138	0.04721484	0.041514006	-0.3900221	0.21628208	-0.043353587	0.09606086	0.14529799	-0.26364338	-0.10259557	0.21084999	-0.17852345	-0.12868702	0.0059438176	0.24696097	0.2316312	-0.24391349	0.2906914	0.11620635	-0.32200992	-0.123393	-0.1578102	-0.15416017	0.18400134	-0.11369665	-0.28429928	-0.053322926	0.044855405	-0.09690979	0.11150974	-0.3040194	-0.23483409
18q Status	0.11737438	0.13441564	-0.1988254	-0.09450384	-0.092806265	0.100236766	-0.29960135	0.10261473	0.11535352	-0.083383515	0.11645328	0.19106309	0.26611263	0.009554997	0.15674655	0.0012939314	-0.0035549898	0.13409339	-0.0040541184	-0.44178793	-0.3355036	0.040123444	0.23643848	-0.15845251	0.26770905	0.13019678	-0.13886489	-0.27294946	-0.21109624	-0.29700235	-0.22611612	-0.19008806
19p Status	0.059603624	0.0048002084	0.2745105	0.15384074	-0.045005836	0.29528752	-0.08849882	0.3476022	-0.26797515	-0.018632973	0.250451	0.29317114	0.2537362	0.093691945	0.28035715	-0.27612546	0.4121429	-0.22829534	-0.1289408	-0.14181173	0.1135307	-0.10066438	-0.27183965	-0.03672474	-0.19183543	-0.1365546	-0.034944084	0.2530462	0.3398856	-0.22107084	-0.26057017	-0.054919098
19q Status	-0.122109756	0.04639595	-0.10901216	-0.3096138	0.31599084	0.24827303	-0.06582059	-0.096003905	0.06952186	0.04359881	0.26348183	-0.17275575	-0.11313781	-0.20563385	0.10740274	-0.1346218	0.039855998	0.070638664	-0.29633948	-0.41345608	-0.014043356	-0.1870459	-0.2163441	0.20874791	0.03812618	-0.028917203	-0.06306977	-0.026225727	0.1779762	-0.1327698	0.22812007	-0.15161754
1p Status	0.015432419	-0.018509394	0.112822354	-0.29473212	-0.13731904	-0.09155686	-0.27902147	-0.08203322	-0.15746062	-0.19964944	0.17819434	-0.123677574	-0.0677557	-0.13345611	0.18836027	0.21809271	0.10655416	0.09378649	-0.113319196	0.1843423	0.023378098	-0.13547531	-0.3565511	-0.1622661	0.047817666	0.06366509	0.08889477	-0.0012653448	-0.31865326	-0.21579416	0.02203378	-0.12579988
1q Status	0.048417494	-0.2432031	0.03753578	0.084103815	0.17953284	0.19339956	0.14148694	0.09247614	0.06616664	0.053778633	0.15497634	0.11464539	0.17532055	-0.22522089	-0.20336488	-0.28036755	0.024039246	0.39346805	0.22531159	-0.24106702	-0.12694809	-0.05310698	-0.2727768	-0.17964455	0.06704338	-0.16827519	-0.01021429	0.21480687	0.3920398	-0.40895078	-0.37548685	0.13514037
20p Status	0.12858881	0.1854596	0.19558196	0.0010928309	0.005666093	0.13090187	0.26094952	-0.08330505	-0.27938652	0.033809926	-0.25828993	0.12879959	0.478357	-0.4080842	0.3274061	0.24008705	-0.3870308	0.022055572	-0.048242655	0.15782872	0.29452693	-0.19619001	0.01861022	0.05254585	-0.06250463	0.01832093	-0.21083497	-0.27456594	0.106508926	0.2633299	0.27296948	0.19467846
20q Status	-0.0715513	-0.25870872	0.25286385	-0.49974912	0.121710986	0.26172167	-0.12543248	-0.060377836	0.26559517	-0.2594431	-0.20302965	0.28909522	0.14605327	0.12312144	0.025878267	-0.3715046	-0.41841456	0.013289898	0.010966115	-0.06471554	0.17787173	-0.36496782	0.08745585	0.03835107	0.07356851	0.21407945	-0.12790483	0.39044133	-0.07550005	-0.040785506	0.21231171	-0.0053932006
21 (21q) Status	-0.25428283	0.04146403	-0.17293288	-0.34053865	-0.24878153	0.25450704	-0.05896774	0.31451234	0.34415385	-0.22337757	0.090660416	0.17706269	0.01134627	-0.042700034	-0.13347815	0.011394712	-0.22636068	0.061887827	-0.08206228	-0.17794195	0.0109488005	0.25262582	0.09282273	0.118715554	-0.1761394	-0.12558952	-0.044477466	0.031586044	-0.018571641	-0.1464363	0.31610492	0.15900007
22 (22q) Status	0.034563877	-0.27543166	0.34444442	0.024864312	0.053586297	0.3521818	-0.23761857	0.12039749	-0.20002662	0.14204587	-0.11070297	0.11856125	-0.20364824	0.088235155	-0.12601744	0.29887727	0.1098668	-0.12309782	-0.22678348	-0.121227235	-0.24123833	0.042145718	-0.20922038	-0.1766207	-0.11464448	-0.18349515	0.24688771	0.056783978	0.0263336	0.13564724	0.27198634	-0.017921753
