Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-05-4244-01,5.71396,8.6486845,6.450144,5.446755,2.011389,5.195146,4.244997,4.5694613,4.430091,5.02984,6.7791195,6.292362,5.173295,8.298912,5.958238,4.848044,2.9126291,5.171093,3.862209,4.280988,4.9836283,5.8711834,6.38495,6.669219,4.5231175,4.415854,4.942756,2.9435813,4.7311935,4.189628,5.0747294,4.5871625,4.503858,4.248772,2.8833854,4.7959876,4.723107,6.4121633,3.7978916,4.225262,4.1206427,5.7660375,3.6528862,4.6455574,4.5835996,5.568993,3.742526,4.824603,4.624147,4.7262177,5.6643343,4.331429,3.9470448,5.714527,5.117233,3.6593974,3.7794926,6.096389,5.01858,5.9529996,5.11776,5.5671387,5.386466,3.6299696
TCGA-05-4249-01,5.5609,8.571974,6.41446,5.59693,2.0544543,5.2638555,4.1900196,4.6643424,4.509677,4.9867234,6.770771,6.2744627,5.177733,8.367275,5.856688,4.912084,3.1200254,5.296789,3.8707802,4.334067,4.883816,5.910395,6.3292494,6.5873275,4.4630313,4.4609866,4.9448714,3.06785,4.7452273,4.0938177,5.0106993,4.5421023,4.5117736,4.3167405,2.821603,4.760046,4.7116823,6.3988905,3.8864594,4.234977,4.144318,5.70576,3.6495726,4.707905,4.6253223,5.4794044,3.871381,4.7738543,4.653443,4.750103,5.5023975,4.3265033,3.9173887,5.667583,5.1384144,3.6499808,3.8359635,6.1429915,4.9279246,5.8806367,5.161775,5.5272226,5.397039,3.6053338
TCGA-05-4250-01,5.535,8.407187,6.3787036,5.6541615,2.1054528,5.2853594,4.2424197,4.720831,4.5794206,4.9488616,6.748158,6.3085656,5.223556,8.362895,5.8236837,4.9976053,3.2614067,5.3361344,3.8908262,4.346242,4.8830514,5.9206433,6.2773128,6.5858707,4.496177,4.4828362,4.960955,3.1617827,4.713671,4.119134,4.9920983,4.5475802,4.5192647,4.411677,2.8075242,4.68132,4.694392,6.3231077,3.9709594,4.1896586,4.1949615,5.6187334,3.6761663,4.7368493,4.6652164,5.4327707,3.9284964,4.741043,4.6408086,4.754025,5.453736,4.326861,3.8933992,5.6028943,5.0634937,3.6283963,3.832398,6.174839,4.8907266,5.9084163,5.174827,5.521537,5.398419,3.579469
TCGA-05-4382-01,5.8826323,8.298434,5.939353,5.3165274,2.3800712,5.235462,4.1529274,4.56426,4.266107,4.7501698,6.6852584,6.6729727,5.108752,7.9793744,5.9919634,4.9638853,3.0264347,5.0193486,3.8140368,4.216613,4.9404745,5.6966233,6.240299,6.684162,4.768334,4.3617187,4.9014134,3.0818565,4.6427026,4.1059227,5.351666,4.7116485,4.592773,4.878197,2.8300672,4.609067,4.7411146,6.1308756,4.081727,3.868794,4.3365517,5.1092725,3.5348032,4.7888107,4.8590107,5.248353,3.5303543,4.5923576,4.8083334,4.8015037,5.5490026,4.2466803,3.6141438,5.3350377,5.2503214,3.2629528,3.6948853,6.7763653,5.267899,6.190392,5.1787663,5.443385,5.2009416,3.7275267
TCGA-05-4384-01,6.030972,8.786194,6.309113,5.6511936,2.4001946,5.1672482,4.1202655,4.401709,4.325666,5.135265,6.824142,6.3126097,4.972788,7.891845,6.0532155,4.935334,3.2503753,5.054306,3.9499438,4.0926356,5.134647,5.991636,6.5813913,6.7836266,5.3041697,4.53832,4.860794,3.0519905,4.834552,4.1519914,5.486927,4.3424735,4.503534,4.2174683,3.1782663,4.690783,4.4185877,6.2154646,3.8770802,3.9271843,4.08259,5.5345564,3.8555818,4.9212184,5.0313826,5.352773,3.816779,5.0455327,4.059202,4.599529,5.608564,4.1340604,4.0644603,5.7634883,5.2695665,3.84366,3.7615926,6.018578,5.379633,6.367956,5.0963287,5.702757,5.496427,3.8899052
TCGA-05-4389-01,5.747244,8.760911,6.5459943,5.2069163,1.8831517,5.2651076,4.2238917,4.5435605,4.245068,5.086219,6.838154,6.2937665,5.1916842,8.3089905,5.907395,4.7663307,2.8141246,5.135189,3.7975316,4.341678,5.0539618,6.019276,6.493011,6.7432756,4.7275276,4.3144407,4.947566,2.892886,4.718587,4.250466,5.0115557,4.560729,4.3951025,4.2775497,2.7707114,4.7391367,4.729815,6.5155306,3.7206664,4.111107,4.0736012,5.8074074,3.6051407,4.701623,4.555751,5.697036,3.623043,4.8155694,4.5829887,4.678929,5.6967134,4.2812624,3.8844752,5.687437,5.276924,3.5792696,3.7186882,6.218195,5.015608,5.960059,5.204607,5.6632385,5.316908,3.5808191
TCGA-05-4390-01,5.8215027,8.359471,6.056006,5.4395576,2.292524,5.217187,4.178699,4.5782366,4.295468,4.775862,6.574191,6.5807014,5.1385913,8.012941,6.0615263,5.0593295,2.9967418,5.1568813,3.8397179,4.1027274,4.8529983,5.6475906,6.2532496,6.718301,4.686521,4.3415265,4.9409547,3.0454273,4.6250787,4.1198754,5.2827916,4.628805,4.644399,4.6917863,2.9441404,4.750443,4.7357063,6.1946054,4.0867963,4.106607,4.3730383,5.3126473,3.6773882,4.765385,4.8712287,5.3177195,3.651282,4.5749764,4.900327,4.760238,5.4707375,4.3504877,3.7100391,5.318762,5.0756392,3.4280577,3.7750032,6.471377,5.2632685,6.1143603,5.10676,5.452762,5.257078,3.8474772
TCGA-05-4395-01,5.7632995,8.801911,6.5873823,5.2368016,1.8756485,5.266804,4.194729,4.5867596,4.177437,5.206435,6.8125033,6.201113,5.1804037,8.310995,5.8983665,4.7760077,2.8854434,5.238839,3.8406684,4.3387465,5.086137,6.1422744,6.525847,6.724558,4.746107,4.373717,4.970117,2.9352992,4.7697396,4.229643,4.989182,4.44133,4.411307,4.1597667,2.8111892,4.784035,4.6139274,6.5878267,3.679959,4.18418,4.033899,5.9408393,3.6189954,4.7323956,4.566149,5.798671,3.6802583,4.8432493,4.510791,4.688273,5.6531568,4.2766747,3.9909472,5.7078767,5.264191,3.6159835,3.8167276,6.1031666,4.9631963,5.925082,5.207768,5.68562,5.353339,3.6239529
TCGA-05-4396-01,5.939992,8.685281,6.267522,5.725319,2.5866458,5.1467934,4.102904,4.487289,4.3648877,5.037609,6.789241,6.333301,4.971741,7.7889204,6.0157356,5.073048,3.4600904,5.0573893,4.035124,4.033331,5.0704575,5.9712195,6.482771,6.7410593,5.2862673,4.5357847,4.874381,3.1931643,4.752931,4.151188,5.4705105,4.2575626,4.5574226,4.3763785,3.294659,4.6024046,4.2117534,6.0696907,4.0490785,3.8865137,4.134668,5.3771024,3.9551384,4.923821,5.0951366,5.1391263,4.006902,4.995883,3.902785,4.615393,5.5851173,4.1701274,4.102958,5.712671,5.136774,3.8749714,3.8403733,5.995988,5.3333764,6.359908,5.056743,5.6795545,5.42331,3.9267497
TCGA-05-4397-01,5.9576306,8.604207,6.061422,5.4078984,2.370524,5.1738405,4.167794,4.419558,4.2548747,4.8358717,6.638913,6.59454,5.042306,7.896891,6.137433,4.987091,2.862649,4.9950824,3.8249824,4.009911,4.947831,5.634606,6.383776,6.8196826,4.959689,4.3266363,4.886676,2.9373806,4.6605706,4.134087,5.4844165,4.590398,4.591003,4.5269976,3.0294454,4.772795,4.7290907,6.156081,4.0407686,4.0137076,4.3266478,5.35156,3.7461202,4.808187,4.9681935,5.2840605,3.6102664,4.763521,4.6925855,4.685953,5.6120167,4.267286,3.743095,5.476561,5.1940837,3.5401342,3.67097,6.369841,5.4938865,6.2913036,5.0952325,5.521909,5.3040776,3.9209282
