Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-05-4244-01,5.311363,8.342789,4.65117,6.3124924,4.6425014,5.0827007,3.3877726,4.3480268,4.2629766,4.32057,7.3359823,7.090148,3.6214893,7.104582,5.73252,3.1622252,5.1060796,6.096355,4.9631896,5.070293,6.4618225,6.050162,4.2059927,4.8021765,6.222657,5.155805,4.9643354,5.0575085,3.9840283,4.2784867,4.8224983,3.268761,4.636767,2.8129816,4.4388623,6.178858,4.9787445,7.359561,4.17123,4.485957,4.006109,4.3977294,4.222725,5.613463,4.3469505,5.499343,3.379986,6.300236,5.2590327,5.7842674,7.468304,3.4075012,3.894842,5.7578573,4.9757833,3.4113722,4.880512,5.6669326,4.549084,7.3708735,5.5760207,3.2220657,5.5458026,3.8600152
TCGA-05-4249-01,5.3343005,8.224652,4.8359947,6.3488092,4.624726,4.928854,3.4333978,4.49242,4.250914,4.3845854,7.2861466,7.0243177,3.6644123,7.0716753,5.7360168,3.2291234,5.100221,6.1314635,4.8479533,4.9389844,6.5629315,5.912059,4.2961655,4.795714,6.278986,5.1268,4.972784,5.0747423,3.9374413,4.4077983,4.8571005,3.3803952,4.710245,2.833565,4.4951153,6.2503676,4.8668723,7.3471246,4.182071,4.5713224,4.0602307,4.4267035,4.256631,5.6734014,4.4439473,5.514188,3.3210495,6.1945753,5.124054,5.709654,7.4568396,3.5749648,3.9167738,5.7724504,5.0753846,3.4002595,4.8302617,5.6158757,4.591903,7.2830973,5.586709,3.2484498,5.476619,3.916621
TCGA-05-4250-01,5.344555,8.116152,4.8195057,6.3402166,4.5701985,4.866894,3.4262133,4.5778584,4.2512536,4.3811636,7.259378,6.946108,3.755309,7.035047,5.754081,3.2909138,5.1324635,6.156665,4.8374033,4.9178,6.564337,5.909109,4.327108,4.826407,6.2557945,5.0753074,5.0138927,4.999377,3.908507,4.4427505,4.8590894,3.443295,4.728488,2.8554137,4.582092,6.261664,4.829389,7.323797,4.190154,4.637282,4.0536504,4.4972663,4.2314196,5.7071214,4.459168,5.531031,3.3521314,6.136909,5.077797,5.605247,7.349804,3.623156,3.9090836,5.772576,5.117295,3.4479418,4.7887993,5.6528783,4.656255,7.2924366,5.5601826,3.260497,5.3895674,3.9320245
TCGA-05-4382-01,5.684631,8.432584,4.868156,6.6346755,4.8032875,5.015336,3.4388032,4.666559,4.4490333,4.375215,7.635421,7.1498938,3.953007,6.734126,5.8847694,2.9864128,5.014761,5.895269,4.9680343,4.7529798,6.644783,5.8958254,3.8759735,5.0286813,5.930345,4.7584085,5.2995224,5.1371756,3.9231281,4.5330305,4.86631,3.4033604,4.647446,2.792865,4.6402025,6.834632,5.040937,6.913729,4.357063,4.4146543,3.8102186,4.5481315,4.1713915,6.0477304,4.4686165,5.688958,3.2954147,6.153344,5.0939064,5.3375497,6.9771614,3.3004208,3.6330912,6.016165,5.2955694,3.472803,4.4642773,5.81101,4.8911915,7.365239,5.888342,3.239649,5.134124,4.113297
TCGA-05-4384-01,5.3814864,8.09316,4.3127713,6.6928086,4.5942616,5.3368864,3.346112,4.677795,4.0186744,4.393944,7.714367,7.2457824,3.856527,7.1786776,5.6630244,2.9336867,5.2669625,6.4829445,5.4199495,4.9353313,6.545669,5.967843,3.8846173,5.164529,6.464629,4.945598,5.110609,4.87359,3.7681994,4.360374,4.8405304,3.0614417,4.9082994,2.568061,4.520503,6.2830505,4.809092,7.439383,4.5272264,4.7460966,3.951709,4.628744,4.264982,5.6758833,4.134757,5.7611456,3.0803385,6.7325172,5.4149837,5.4347177,7.2277126,3.3099062,3.6102264,5.6275353,5.1807246,3.3751047,5.135524,5.752239,4.721285,7.619665,5.699542,2.9092906,5.202749,3.8158333
TCGA-05-4389-01,5.270546,8.478918,4.5824265,6.3418307,4.796034,5.083086,3.4926705,4.3568544,4.354289,4.376273,7.4020934,7.146307,3.4703712,7.1109123,5.784347,3.0305321,5.17989,6.165635,5.0336733,5.1036196,6.432737,5.9230504,4.181598,4.8295555,6.289975,5.1742134,4.8733153,5.1273007,3.9475622,4.365757,4.810469,3.1696675,4.534087,2.6979132,4.389386,6.2021136,5.0947685,7.3173504,4.067541,4.277786,4.0893435,4.1538563,4.2427254,5.631668,4.249517,5.5328727,3.3530574,6.382227,5.3619003,5.855971,7.398162,3.3747005,3.913038,5.793923,5.100252,3.327936,4.8742943,5.8092504,4.459526,7.3503575,5.6889005,3.055642,5.4917846,3.9425685
TCGA-05-4390-01,5.6676393,8.42775,4.8694596,6.5734015,4.7355943,5.069673,3.4991832,4.5914917,4.3751225,4.3368316,7.4999013,7.2019367,3.864013,6.8030777,5.801045,3.090823,5.0040236,5.89872,4.8860474,4.8090715,6.539168,5.856622,3.9750807,4.866901,5.991638,4.9539046,5.2184653,5.239003,3.9432228,4.4788375,4.9026275,3.3093185,4.661538,2.8194764,4.523515,6.753408,5.003546,7.008639,4.240836,4.460761,3.8123496,4.4822507,4.1513596,6.006035,4.5105357,5.6238303,3.2878776,6.12149,5.062724,5.444796,7.090403,3.365607,3.7584827,5.945345,5.23392,3.4111652,4.4848447,5.6975055,4.801338,7.276158,5.759234,3.27591,5.259731,4.0289345
TCGA-05-4395-01,5.2158136,8.464146,4.539731,6.3780365,4.735778,5.131901,3.5083299,4.376033,4.372122,4.4033976,7.402989,7.1573124,3.406664,7.1810517,5.732222,3.0398986,5.246482,6.243184,5.0498996,5.124487,6.4354243,5.9351287,4.1838307,4.7958946,6.406012,5.259497,4.81799,5.1500955,3.9166932,4.3735914,4.8046737,3.1496806,4.5464783,2.6334794,4.3301125,6.1554255,5.127298,7.370418,4.04601,4.3117604,4.1157975,4.153934,4.21797,5.632599,4.220401,5.5314307,3.310756,6.4390044,5.390594,5.855083,7.4731646,3.4118903,3.957975,5.7289553,5.120752,3.3195717,4.9258,5.798433,4.391311,7.3376527,5.651618,3.076287,5.5289702,3.9133537
TCGA-05-4396-01,5.533767,8.005514,4.4010043,6.7632847,4.521118,5.394552,3.4210393,4.8399863,4.0332007,4.3852544,7.7486086,7.299519,3.9614477,7.107224,5.6202655,3.0240736,5.265744,6.4613132,5.3206053,4.80988,6.5217147,5.885932,3.8693182,5.129583,6.443221,4.973889,5.184471,4.9856696,3.7151377,4.430069,4.8797045,3.0326662,5.0027018,2.5454047,4.5166717,6.38292,4.78065,7.4215193,4.4926286,4.897179,3.855177,4.6562314,4.1902385,5.788334,4.2256126,5.837522,2.9999318,6.618794,5.2524333,5.267847,7.1386013,3.3532212,3.6058722,5.640501,5.2980943,3.343684,5.027908,5.717129,4.816217,7.542084,5.6571784,3.0009494,5.0891585,3.8361993
TCGA-05-4397-01,5.5705724,8.397626,4.7107596,6.633992,4.833738,5.2760496,3.3647997,4.55762,4.257074,4.362957,7.660787,7.326746,3.7903435,6.916469,5.7380466,2.9239092,5.0093203,6.016173,5.157897,4.866564,6.4332614,5.881439,3.7100646,5.0571012,6.001775,4.8393507,5.2477994,5.1218295,3.8695395,4.477662,4.8678546,3.178877,4.7685447,2.6769469,4.434745,6.5834484,4.982251,7.093976,4.5278373,4.456837,3.8302035,4.52562,4.2020674,5.9690557,4.4139013,5.7582574,3.1859536,6.4020367,5.262489,5.322484,7.0589695,3.2302954,3.5849504,5.8759403,5.211106,3.3252566,4.739957,5.8387384,4.802882,7.4289384,5.7717466,3.1679847,5.1633296,3.9696045
