	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Diagnosis Age	-0.10297406	0.016396629	-0.33887005	-0.3276413	0.16438851	-0.18712878	-0.15934046	-0.42492217	0.07894802	0.08338169	-0.12714623	0.028506897	0.2900327	0.09845308	-0.7925322	0.14287938	-0.0899753	-0.27269265	-0.31462237	-0.22557521	-0.3577749	0.07041503	-0.40358067	-0.2798386	-0.6303756	0.06788749	0.13960567	-0.33345228	-0.17153348	0.01189836	-0.24413975	-0.38246438
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.14360324	0.21436042	-0.053372506	-0.35074118	0.101447806	-0.15100726	0.109332874	-0.40887454	0.28665456	0.17133279	-0.11213929	-0.21122074	-0.14725076	0.18815434	0.15582797	0.5282119	-0.042721838	0.0021368067	-0.024566883	-0.26526636	-0.022073839	0.11638943	-0.10349388	-0.33321327	-0.09071585	-0.096813634	-0.017885469	-0.09878056	0.1856209	-0.07379176	0.0471978	0.19714741
American Joint Committee on Cancer Publication Version Type	0.27049235	-0.35728574	-0.33625302	-0.12541535	-0.113565534	0.079270095	-0.22779827	-0.22108951	-0.34056395	-0.07160133	0.16339898	-0.048268247	0.12808642	-0.20432368	0.01869715	0.011756569	0.15181766	0.06549731	-0.1653385	0.17094135	-0.2825888	-0.1631979	-0.13949794	0.16937736	-0.2487446	0.24751419	-0.22013773	0.2545509	-0.30347747	0.03845166	-0.06403172	-0.011811078
Aneuploidy Score	0.17750727	-0.079935715	0.06574842	-0.07415393	-0.25149307	0.21520224	-0.49386364	-0.6369108	0.6024363	0.077249356	-0.1601663	-0.0445277	0.01600699	0.8979168	-0.14139844	0.51522565	-0.16120437	0.38918987	-0.03397614	-0.30189785	0.124055095	0.0018281025	0.19119069	0.14105406	0.059349317	-0.19468243	-0.3311991	-0.22440645	-0.2174152	-0.04265201	0.007298591	0.33056
Center of sequencing	0.030014852	-0.4707797	-0.005793947	-0.33186385	0.45145765	-0.07108367	0.03916136	-0.1640707	0.21709175	0.061926223	-0.18359968	0.24409625	0.042334635	0.36517194	0.4728463	0.07847343	0.20660804	-0.044832207	0.057730854	0.14274801	0.21938181	-0.78797674	-0.4036176	-0.1346266	-0.23396574	-0.20949249	0.053414054	-0.26382366	-0.16483639	-0.17895529	-0.3722377	-0.045650754
Last Communication Contact from Initial Pathologic Diagnosis Date	0.027953647	-0.3683822	0.41317353	0.21491233	-0.020872848	0.10183245	-0.42716658	-0.3065147	-0.046384126	0.27138498	-0.057292268	-0.17751132	0.32868746	-0.14928609	-0.32219422	0.023139486	0.1266664	0.38856813	-0.030736793	-0.0011550096	-0.46655625	-0.25952017	-0.07089112	-0.47043782	0.019155977	0.04945851	0.28852865	-0.37305343	-0.09957611	-0.21993242	-0.1240247	0.37731612
Birth from Initial Pathologic Diagnosis Date	-0.017297463	-0.049456865	-0.42574707	0.10222167	-0.09583848	-0.20870481	0.25608218	-0.1255705	0.16855071	0.34997976	0.068733305	-0.15746795	-0.11428742	0.54483235	-0.29251337	0.30817387	-0.19155893	-0.05408448	-0.18318783	0.25684434	-0.5137028	-0.501864	-0.013111623	-0.2419329	-0.3235481	0.29125652	0.31520775	-0.14549656	0.27105018	-0.50898504	-0.2400325	-0.07119569
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.09109268	0.10746298	0.06946833	0.08423875	-0.53457755	0.2648065	-0.2232938	0.10995035	0.10702404	-0.32816434	-0.4097325	-0.15084402	0.20258975	0.05249324	0.37566483	0.19066955	0.16742814	0.22598681	-0.17776068	-0.11117176	0.005201922	-0.29239202	0.47642738	0.33119127	-0.6961117	0.22144784	-0.14182892	0.14984637	0.12171902	-0.3195267	-0.15100168	-0.23148055
Ethnicity Category	0.32909968	0.18427381	0.24927121	0.06311738	-0.07868642	0.31883952	-0.20804618	-0.31266332	-0.026250102	-0.16827112	-0.44034496	-0.108452104	0.25325468	-0.12858053	-0.024520617	0.46910608	0.1361649	0.33953097	-0.14248435	0.040156174	-0.049819246	-0.20004062	-0.12785096	-0.24090533	-0.12220141	0.18185426	-0.10709925	0.13016444	-0.09527449	0.3221456	-0.025614278	0.21772408
Form completion date	0.38180315	0.34189242	0.3015431	-0.20151977	0.16696945	0.16554348	-0.2003921	0.09362266	0.6588289	0.043513197	0.120983675	0.3357434	-0.08643902	0.6092052	-0.12540816	-0.7155639	-0.020712916	-0.07963582	0.13897128	0.5746219	0.41089156	-0.011958753	-0.42036462	-0.5176073	0.39069515	0.20062383	-0.011986063	0.10070463	-0.06588405	0.24206844	0.3668892	0.08393306
Fraction Genome Altered	0.60498655	0.22282903	-0.17901129	-0.27887896	0.01539126	-0.36738464	0.2557096	-0.06259392	0.40788713	0.47128567	0.39149645	0.27836925	-0.15289272	0.0072598946	0.14884639	-0.2049304	0.12623264	-0.17909342	-0.052231718	-0.34845188	0.07537292	-0.16447835	-0.26660582	-0.16808888	-0.20957279	-0.34924254	-0.24107176	-0.5537114	-0.38481167	0.27310294	-0.040326018	0.04535674
Neoadjuvant Therapy Type Administered Prior To Resection Text	0.3809676	-0.02020828	-0.31685704	-0.20447388	-0.09325165	-0.14795668	-0.07880554	0.19715281	0.10632093	0.05711459	-0.37563732	0.2955828	0.017933203	0.3146086	0.18849829	0.13254872	0.071432695	-0.024078779	0.059056878	0.10384655	-0.018581819	0.14635424	0.23671743	0.116440415	-0.42528242	-0.28737018	0.058433518	0.0733547	0.05830775	0.021508614	-0.2963878	-0.04963042
ICD-10 Classification	0.3357939	0.09397789	-0.022396818	-0.13195474	0.20685135	0.28828803	-0.3296108	0.23220244	-0.04500848	0.18436967	0.13253716	-0.18783532	-0.19867636	0.19427186	0.4217073	-0.029904181	-0.022594558	0.04555276	-0.52416563	-0.0075942758	-0.23682405	-0.06533449	-0.14688334	0.2225604	0.18041416	-0.21658356	-0.30140087	-0.013399493	-0.28052095	0.010454526	0.06017472	0.2802739
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	0.594741	0.15633915	0.21078676	-0.07148958	0.086036704	-0.25004023	-0.31151703	0.21660058	0.4666746	0.07153749	0.05948118	-0.26850864	-0.12991348	-0.08051543	0.30657855	-0.2570982	-0.0028910358	-0.28339815	-0.6993548	-0.22925664	0.18031561	0.074153796	-0.14708672	-0.049763575	0.00835021	-0.009758366	-0.37207434	0.0329149	-0.20821853	-0.12899378	0.085752144	0.12554027
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.055392776	-0.3760443	0.3295313	-0.07110618	0.07920666	-0.29287517	-0.14605328	-0.3981215	0.032416083	-0.116280824	0.28953323	0.11522314	0.18986823	-0.068454795	-0.026525205	0.15730637	0.11309984	0.07925797	0.07968229	0.23327458	-0.030685404	-0.17991205	-0.001204995	-0.30848753	-0.36153933	0.46045387	0.17863987	0.14356656	0.12784413	-0.052753624	0.0020777166	-0.29344338
Informed consent verified	0.29240957	0.27887717	0.072535455	-0.18648277	-0.22741666	0.26223788	0.06463349	-0.28554058	-0.025556225	-0.35148245	-0.30598852	0.31489167	-0.11889801	-0.07156597	0.3612272	0.05490327	0.18527749	-0.05749293	-0.22563925	-0.14773762	-0.133681	0.14989631	0.4890257	-0.0051690373	-0.295336	-0.2213	-0.021511558	-0.062956244	0.033663567	0.13145691	-0.06889942	0.043902483
In PanCan Pathway Analysis	0.06533355	-0.008849824	-0.2403712	-0.04437673	-0.21860471	-0.2859156	-0.046875644	0.090613395	-0.07746086	0.263399	-0.18633759	-0.2777682	0.13112453	0.012599799	0.22886905	0.46392167	-0.31512806	-0.15693514	0.2611259	-0.23168893	-0.17012626	0.21241306	0.29442266	-0.09412909	-0.32059586	-0.027480815	-0.26644567	-0.19745718	0.06034182	0.15868473	0.20988406	-0.2621434
Mutation Count	0.18697909	0.20272382	0.5489862	-0.051797733	0.18409626	0.08002231	-0.076217376	-0.16086185	-0.19721536	-0.12072807	-0.00031734334	0.22441085	-0.34465536	-0.5729595	0.35839933	0.4765493	-0.33515897	-0.048399433	0.22627637	-0.3348515	-0.29359493	-0.40243962	-0.5235566	-0.28813598	0.16848268	-0.16219823	0.19309935	-0.21792065	-0.09675357	-0.14537613	0.12316597	-0.20140682
New Neoplasm Event Post Initial Therapy Indicator	0.104102865	0.15739042	0.066960506	0.010121853	0.33094138	-0.020691618	0.11596745	-0.14736676	0.2833724	0.041907057	0.20645224	-0.21716365	0.024756202	-0.36455405	0.08833764	0.13382241	0.019643545	-0.41725385	-0.39217815	0.31959692	0.18664356	0.19370775	-0.4574401	-0.34395018	0.20405214	0.12210175	0.16943897	-0.22346018	-0.23485468	0.14520635	0.0005349009	-0.20239158
Other Patient ID	-0.40725183	0.21611567	0.08941256	-0.17170262	0.17949459	-0.31401035	-0.09348869	-0.23285526	0.24840446	0.29220134	0.6062988	0.53795654	0.23840748	0.18291646	-0.7917922	-0.66607624	-0.03838036	0.22850238	-0.06079826	0.4172045	0.4069325	-0.17139004	-0.1230695	-0.05514512	1.2034101	0.23705477	0.09964727	-0.12892632	-0.13341361	0.16002768	0.3537436	0.13224293
American Joint Committee on Cancer Metastasis Stage Code	-0.07277583	-0.2692711	0.024772799	0.027334616	0.2066105	-0.0034154493	0.051280163	0.21448424	0.4244564	0.35060692	0.06387087	-0.3693531	0.22315343	0.11110691	0.07848245	-0.23850301	0.39476922	0.085965075	0.029349154	0.25085673	-0.22796914	0.05328426	-0.07370101	-0.2181138	-0.39221314	-0.19670889	0.13688917	-0.20664035	-0.025600364	-0.46421686	-0.26321936	0.015772412
Neoplasm Disease Lymph Node Stage American Joint Committee on Cancer Code	-0.073053695	-0.02617923	-0.40889418	-0.014546509	0.18022299	-0.32856286	-0.17376232	-0.22089334	0.13009304	0.064857386	0.29985106	-0.030523572	-0.19296584	-0.28616276	0.11015749	0.2608107	-0.05468605	-0.022141857	-0.022146147	0.077454135	-0.19170988	0.28084046	-0.049125917	0.07751446	-0.01474376	0.16972026	0.29974574	0.13212156	0.11218912	0.31269038	-0.2525928	0.0319779
American Joint Committee on Cancer Tumor Stage Code	0.22214541	-0.35913625	0.2077507	-0.19635886	0.09247103	-0.05313349	0.1087491	-0.13250263	0.20100883	0.1299583	0.015820678	-0.09712676	-0.07119937	-0.32578984	-0.03484408	0.38277516	0.034597043	0.09391415	0.19336332	-0.0898665	-0.14141542	-0.13567877	-0.017368682	-0.5402179	0.14519459	-0.04860255	0.004665097	-0.12346502	-0.29095134	0.1262985	0.17268118	-0.022850024
Person Neoplasm Cancer Status	0.5071823	0.28852484	-0.2234368	-0.086673014	-0.04558892	-0.40443957	0.20457664	-0.1126228	0.055148292	-0.22397712	-0.099284194	0.22248341	0.03073822	0.17268717	-0.016653113	-0.3073476	0.05015849	-0.065764174	0.11043927	0.06452477	0.26208973	-0.07668202	-0.15737122	0.0793168	0.18419187	0.016329516	-0.29974735	-0.4302873	0.11320139	0.11793491	-0.025968371	-0.2271072
Prior Diagnosis	0.41965878	0.014324276	-0.34629393	0.16546135	0.27070042	0.023944665	-0.09886861	0.13370347	0.09501973	-0.16946793	0.42346236	-0.1724453	-0.28525156	0.06674904	-0.10537368	0.39596918	0.07828724	0.02014042	0.20528077	-0.21759816	-0.28640702	-0.24210736	0.056999605	0.049993187	-0.032672297	-0.23092529	-0.104529604	-0.48949942	-0.058840644	0.06375018	-0.3316015	-0.16686766
Race Category	-0.19198518	0.060478985	0.04841404	0.118545644	0.361074	0.27140105	0.24646375	0.15454556	-0.15932472	0.020719573	-0.42568636	0.18200713	0.2843379	0.21198072	0.15338412	0.23707731	-0.19283117	0.11530167	-0.28401157	-0.13359004	0.0681842	-0.0597506	-0.15623432	-0.06603232	0.13486996	-0.0042001265	-0.3563159	-0.1737451	-0.18632822	0.16408361	-0.22543548	-0.07563521
Radiation Therapy	0.017619839	-0.27470097	-0.3317538	-0.36778915	0.09861999	-0.2357519	0.04767088	-0.2853459	0.021531364	-0.12007293	0.075802214	-0.2605182	0.09707547	-0.4662984	0.0067950804	0.1031047	0.20549104	-0.2920119	-0.29372403	-0.042295277	0.26388445	-0.08715463	0.22405148	0.17221941	-0.02396794	0.0036191514	-0.12936169	-0.27807674	0.0809351	-0.17854552	0.010607956	-0.02286764
Sex	-0.050307315	-0.33079815	-0.21298717	0.15191488	0.34517315	-0.40095797	0.17692637	0.22561382	0.062261917	0.16641815	0.29736364	-0.19481844	-0.028939882	-0.44204462	-0.1276419	0.037687015	0.124066785	-0.18697932	0.13340242	-0.016253041	-0.08039742	0.062258914	-0.41123554	-0.1707697	-0.23179328	-0.13461405	-0.0207938	0.044004217	-0.013224858	0.053364564	0.16293338	-0.0991369
10p Status	0.16895778	0.26437154	-0.04441182	0.017992036	-0.26787525	0.12888284	0.19743975	0.060354687	0.21840568	0.20818129	-0.14835118	0.27425635	0.13324797	0.18054344	-0.40871605	-0.26858097	-0.17512047	-0.015264269	0.19971134	-0.09718983	0.07812056	0.052801058	0.096353255	0.0578621	0.14518125	0.12304828	-0.07842727	-0.054104615	0.20586461	0.076266475	-0.16432472	0.19770399
10q Status	0.0015952009	-0.071841575	0.050666712	-0.09799375	0.081532665	0.13887073	-0.1941833	0.3543717	-0.10573174	-0.16892143	-0.25666192	0.23475572	-0.19099632	-0.057479143	0.049240507	0.08614865	0.0278258	0.23629941	-0.03814842	-0.31054324	-0.025139732	-0.21680142	0.24213535	-0.24689612	-0.2502649	-0.1874571	0.21665487	-0.022785254	0.045785546	-0.117594205	-0.1714343	0.16628507
11p Status	-0.0032778806	0.25076312	0.09715455	-0.040291797	-0.14428659	0.19073896	0.2661728	-0.070010975	-0.15818925	-0.26118347	-0.05576408	0.12530994	-0.05582451	0.19284049	0.43240258	0.0036399302	0.031140754	-0.11747946	0.19150089	-0.0038928783	0.25085074	0.15561122	-0.32823914	0.16795896	0.048207972	-0.116788834	-0.05257609	-0.13856813	-0.24802564	-0.01572681	0.16937278	0.1694443
11q Status	-0.09131127	0.09000238	0.042825814	0.16699998	-0.26758936	0.55100775	-0.06526726	-0.3549858	0.42268014	0.2803347	-0.2166436	0.034327574	0.22326891	0.33261478	0.032880522	-0.14946158	0.30202347	0.35635272	0.14496233	-0.28073916	-0.26684418	0.27023512	-0.039465006	0.02440348	-0.11157948	-0.16578965	-0.14243498	0.0023763916	0.17170046	0.23654224	-0.19918822	0.08729942
12p Status	0.5624875	0.1511821	-0.12952894	0.24438462	0.062272895	-0.12700753	-0.3980577	-0.13946688	0.1650233	0.059971493	-0.03342755	0.32394594	-0.013495006	0.16941634	0.12063014	-0.33670494	-0.014199718	0.13339648	0.14186996	-0.12791385	0.3422319	0.08147912	-0.455746	-0.103481874	0.0225366	0.005548692	-0.0109519465	-0.13311149	0.05236013	-0.12312951	-0.22096227	-0.30901062
12q Status	0.021429488	0.005706697	-0.086191446	0.27138472	0.045500953	0.049856603	-0.24022388	0.00986474	-0.117663	-0.058939695	-0.05503286	-0.041067645	0.31107095	0.19777745	0.2934143	-0.32050195	0.17027059	0.07925276	0.24668702	-0.03108591	0.41580415	-0.03471243	-0.18855561	-0.17125532	-0.35166588	0.051559974	-0.14205305	-0.0832359	-0.16065176	0.17858037	-0.21846792	-0.13777362
13 (13q) Status	0.07805693	-0.16383033	-0.2203932	0.14660524	-0.11617434	0.18122393	-0.26749176	-0.10999949	0.43171322	0.14448394	0.2898484	0.11563359	0.31760705	0.23981546	0.19313906	0.325529	-0.20911928	0.06362191	0.055654146	0.072527476	0.14459862	0.18785553	-0.2423453	-0.08808739	0.15749066	0.032083098	-0.31314713	-0.09243349	-0.073936455	-0.05338506	0.1030562	-0.0735808
14 (14q) Status	0.4845623	0.05203997	0.0037568503	-0.20815796	0.021725336	-0.3453454	0.027355464	-0.30863112	0.107749775	-0.0037943055	0.18253566	-0.15402934	0.047988437	-0.16825823	0.39135307	0.24229369	-0.11388011	0.29637098	-0.24922384	-0.21985264	-0.10352018	-0.0011620965	0.25311393	-0.0595673	-0.2460282	-0.09597926	-0.0030583146	0.09151446	-0.13582939	0.33973673	-0.2904508	-0.13517098
