	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
bin_0	-0.34034333	-0.10396592	0.25187397	-0.14421621	-0.35398385	0.10805212	-0.2529947	-0.31761178	0.33706364	-0.13360079	-0.26428205	-0.020341044	-0.2987105	-0.19228075	-0.28469858	-0.2797899
bin_1	0.63819057	-0.63412416	1.0503749	0.5786279	1.8907226	0.7785178	0.068010345	-0.98639	-0.56264424	0.9710423	0.37454215	0.41523555	-0.84160423	-0.22593534	-0.04660472	0.28295743
bin_2	-0.04262374	0.6306351	0.9887419	1.0967788	1.1842581	0.7597977	0.50156933	-0.5213369	-0.66536134	0.24990894	0.62337077	0.6422889	0.079352155	0.06774313	-0.34680802	-0.9399416
bin_3	0.481211	-0.74830675	0.19457725	-0.19316508	0.010727433	0.04214244	0.14589033	0.003187965	0.44968748	-0.35773852	-1.1718545	0.55393785	-0.5385457	0.018215517	0.19907114	-0.2897733
bin_4	-0.49501246	0.23693451	-0.6310729	-0.0110920165	0.44727296	0.3229363	-0.032069027	-0.078601256	-0.06924969	-0.6473696	-0.5625208	-0.64485383	0.3464228	0.3319734	0.50997084	0.2263599
bin_5	-0.18510555	0.6302331	-0.015769025	-0.47189265	-0.4456845	-0.1537035	-0.25702754	0.8453361	0.18234101	-0.24335122	-0.47141054	0.08782108	0.022969441	0.0787896	-0.02811599	0.40728837
bin_6	-0.1738962	0.040748317	0.14162683	0.1795693	-0.41909382	-0.3109161	-0.036919326	-0.14373349	0.07034235	-0.30672455	-0.34985352	-0.15661027	-0.008261998	-0.22624542	0.019537129	0.31165335
bin_7	0.45858985	0.43492547	-0.11882982	-0.10619469	0.14656997	0.034066424	0.25145492	0.038975216	-0.18263824	0.23800348	-0.34048635	0.032370705	-0.30082554	0.40047443	0.20985037	-0.037888534
bin_8	0.12905024	0.27672592	-0.22271447	0.13167514	0.055090394	0.1343945	0.22579609	0.72384644	-0.37494588	-0.3137399	-0.08340435	0.22816576	0.049398925	-0.052990697	-0.10154717	-0.29877052
bin_9	0.18307887	-0.08408614	0.3357017	-0.13844518	0.23614202	-0.15366146	-0.37423345	-0.30679956	-0.21487783	0.23214309	0.33317205	0.34737355	-0.2861949	-0.21266028	-0.20685904	0.6457576
bin_10	-0.27273864	-0.53032607	0.5127299	0.007688723	-0.060811426	-0.262533	0.08998358	-0.31179586	0.32603735	0.11062645	-0.3855569	0.09980458	-0.60829467	0.40291923	0.25452867	0.29352048
bin_11	0.23018439	-0.048398603	-0.107127704	0.14061853	0.107107274	0.39491743	-0.16350308	0.078921854	-0.24686626	0.21176809	-0.4360435	0.40241042	0.27660328	0.38649648	0.28069463	0.31791404
bin_12	-0.1457178	0.08456863	0.36662877	-0.005756057	0.3841648	0.27573186	-0.10917978	0.22320956	-0.09719822	0.17684828	0.7054548	-0.39202493	0.44076106	-0.0262676	0.25457194	0.0012808063
bin_13	-0.02654315	-0.335452	0.15008418	0.13988139	0.48602748	0.05793866	-1.4566956	1.222647	0.07456245	0.5108314	0.12757058	1.1949334	-0.12755977	-0.28719813	0.72673106	0.57911015
bin_14	-0.22160089	0.15658697	-0.16996048	0.6173079	-0.11700887	1.6819179	0.15059264	0.012177012	-0.16422585	1.6412554	-0.27647826	0.22461659	0.21562469	1.3388727	0.86228544	-0.6534231
