	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63	dim_64	dim_65	dim_66	dim_67	dim_68	dim_69	dim_70	dim_71	dim_72	dim_73	dim_74	dim_75	dim_76	dim_77	dim_78	dim_79	dim_80	dim_81	dim_82	dim_83	dim_84	dim_85	dim_86	dim_87	dim_88	dim_89	dim_90	dim_91	dim_92	dim_93	dim_94	dim_95	dim_96	dim_97	dim_98	dim_99	dim_100	dim_101	dim_102	dim_103	dim_104	dim_105	dim_106	dim_107	dim_108	dim_109	dim_110	dim_111	dim_112	dim_113	dim_114	dim_115	dim_116	dim_117	dim_118	dim_119	dim_120	dim_121	dim_122	dim_123	dim_124	dim_125	dim_126	dim_127
TCGA-05-4244-01	-0.004280224	0.04557278	-0.095226854	0.033018373	-0.05109309	-0.073340915	0.01778366	-0.20794325	0.054845978	-0.05566241	0.04986444	0.05539465	-0.019296417	0.038536586	0.083001934	-0.057033077	-0.012761583	0.051105883	0.035964083	0.035151944	0.07789911	0.05373606	0.0801887	-0.05936213	0.10411843	0.019792406	-0.045718152	0.029603964	-0.054155923	-0.061895978	-0.068714425	0.1822442	0.06938043	0.074614644	0.05159401	-0.23339717	-0.08613782	-0.018990148	-0.0001863752	-0.050393913	-0.072382025	0.18631558	0.05517945	-0.14631498	0.1270141	0.059415303	-0.089376934	0.12615667	0.01408215	0.023205955	0.16293864	-0.069709815	0.08394402	-0.13173579	-0.06514219	0.0011881444	-0.25418702	-0.08349838	-0.031373553	0.0447144	0.001760447	0.17022637	0.14837568	0.13691317	-0.044057637	-0.06591653	-0.030391406	-0.07778187	0.015999079	-0.08754754	-0.031525925	0.0012658068	0.020365506	0.031751964	-0.17985313	-0.027970565	0.008411297	0.0019655938	0.099095136	0.07125241	-0.12087247	0.06417992	-0.112706825	-0.0087399	0.024269575	0.05035835	-0.10047369	-0.040171612	-0.038595702	0.0056428737	0.006039662	0.024787702	-0.06480293	0.13006926	0.0597093	0.0123837	0.073141865	0.060760934	0.025564639	0.13101886	0.10804654	0.02667217	-0.11638194	0.040930625	-0.030990662	-0.08434165	-0.015130977	-0.06453844	-0.22107036	-0.10562224	-0.13731426	-0.120783895	0.20548005	0.054346416	-0.006761824	-0.018688548	-0.08852834	-0.12767482	-0.12671177	-0.036098305	0.10748506	-0.045091394	0.10769858	0.042345896	-0.035266437	0.0112111345	-0.06722224	0.114583835
TCGA-05-4249-01	-0.13264084	-0.07549785	-0.07371318	0.03064585	-0.0010695105	0.029728832	0.15807062	0.10983351	-0.010117174	-0.124213964	0.009297504	0.022829494	-0.017860053	0.026902169	-0.1689699	-0.077989325	0.105021186	0.042571764	0.0049909535	0.18289559	-0.1336938	0.06614873	0.047617268	0.07646711	0.023405656	-0.02153126	0.1225307	0.04858725	-0.011386574	-0.09428416	-0.00037414243	0.066647515	-0.015328036	0.030586049	0.09244452	0.18416527	-0.027359886	0.026357204	0.057942554	-0.14826567	-0.21453999	-0.019337408	0.016073944	0.05162595	-0.23055439	0.0036206115	0.034196272	-0.09647614	-0.22155406	-0.06301539	-0.06386005	0.10529348	0.055725425	0.0019033643	-0.04204553	-0.03843513	0.024896342	0.060654864	0.013401851	-0.05001741	0.057919398	-0.014785923	-0.10937447	0.082360104	0.07050353	-0.04408829	-0.2528403	-0.079453744	-0.07708984	-0.05257706	-0.08897398	0.04859515	-0.023705812	0.028014816	-0.015138147	-0.049782	0.19058388	0.011989456	-0.11033814	0.023736523	-0.10145304	0.014114829	-0.15853411	0.044269994	-0.073086664	-0.001896122	-0.04420798	-0.08804277	0.06389536	0.116327815	-0.0031906285	0.022281883	-0.09928353	0.059676148	0.05963851	0.044700958	0.038036693	-0.05490631	-0.029185899	-0.18820958	-0.013779259	0.027601318	-0.008071604	0.023160877	0.08704171	0.14709258	-0.055232853	-0.1049087	0.13563757	0.00015833447	-0.03572397	0.045595378	0.090295546	0.013644442	-0.09082252	-0.05802781	0.0285587	-0.097475186	0.057076175	0.0045932	-0.16123353	0.009441481	-0.09731218	0.0026674753	0.25006464	-0.0075587602	-0.043007493	-0.06927912
TCGA-05-4250-01	-0.124179475	-0.12365378	-0.00014372823	0.09862496	-0.025986563	-0.06934508	-0.105160385	-0.12022436	0.020820476	-0.06246565	0.08729763	-0.10730106	-0.0047892025	0.043791406	0.21878879	-0.0738156	0.076978095	0.08251169	0.046647023	0.056027055	-0.07349443	-0.03623179	0.16009925	-0.06848335	-0.06529497	0.020519841	-0.043537494	0.09074008	-0.028773628	0.024942875	-0.044400033	-0.053250343	0.062840454	0.080965295	-0.060651883	-0.044440232	-0.026948165	0.038290128	0.0684908	-0.038599573	-0.047648523	0.14388725	-0.08581735	-0.053106353	0.12302768	0.08764018	-0.08082428	-0.08153079	0.09398294	-0.060054988	0.10007579	0.009692388	-0.091105185	-0.06970621	-0.020078586	-0.055732537	-0.1569462	0.006711839	0.021611676	0.06913936	0.081897005	0.06730866	0.018095838	-0.071145244	0.090828724	-0.031555776	0.0036700405	-0.19021939	0.020138897	-0.083960086	-0.022170682	0.04842766	-0.01937263	-0.087753184	-0.07873627	-0.0004934389	0.11141478	-0.020087643	0.20834772	0.03273739	-0.1234949	0.027836174	-0.08578174	-0.042578645	-0.09915068	0.046025958	-0.0443701	-0.056901	-0.027419524	0.030150631	0.009173705	0.02590323	-0.00937205	0.33991024	0.029009184	-0.030110274	0.067557424	-0.0076591596	-0.06983699	-0.16329916	-0.0853252	-0.059421808	0.021330273	0.05050613	0.10772398	-0.27940252	-0.03368056	-0.044765346	-0.04448717	-0.17326637	-0.008130538	0.014196645	0.16586459	0.11652468	0.008312333	-0.004545566	-0.17642765	-0.04931044	0.12009208	0.0013013036	-0.014489911	-0.020662252	-0.13332403	0.0763264	0.09161487	-0.014658249	-0.040375393	0.07797307
TCGA-05-4382-01	0.00999354	-0.01425471	-0.07243512	0.071235284	-0.006044195	-0.06677959	0.025926776	-0.007872833	0.08482885	-0.08288907	0.01497772	-0.1285141	-0.015472398	0.06941485	0.17918135	-0.04718976	0.06374298	0.05262604	0.08560927	0.021818537	0.1409839	0.08119517	-0.07085507	-0.15828511	0.0073664887	-0.07397695	-0.044712063	0.009839382	-0.0051945616	-0.06555507	-0.15176219	-0.10385049	0.045015596	0.04683634	-0.013326582	-0.13617836	-0.023609387	0.026604405	-0.0070062797	0.034557033	-0.003652478	0.053619083	-0.06258461	-0.23434164	-0.1195984	-0.0108756935	0.0023632378	-0.038990043	0.05895997	-0.07203361	0.024213241	-0.038919922	0.100761645	-0.034689054	-0.06389728	-0.064775474	0.0034491422	0.037771266	0.056364123	0.02145843	0.07403349	0.14553034	0.12192261	0.0642909	0.0015644332	-0.039695174	-0.010731317	-0.22147325	-0.005249475	-0.030268155	-0.009753436	0.03987869	0.13253725	0.010487338	-0.116113044	-0.041126665	0.07442914	-0.06585132	-0.0027322525	0.018207328	8.501668e-05	0.053918358	-0.12819433	-0.23462293	-0.043800015	0.088047355	-0.06721198	0.07334336	-0.15212584	0.10228207	-0.14252482	0.0287772	-0.020074485	0.073129214	0.024669386	0.123393714	0.0893789	-0.020327033	-0.07825095	-0.17699395	0.16010243	-0.050896596	-0.01904985	0.04624964	-0.04784796	-0.028276443	-0.00523947	-0.14486009	-0.06054047	0.05710028	0.061993714	0.15409936	0.202201	0.0043127537	-0.15485229	-0.0893062	-0.14188917	-0.04387915	-0.15518726	-0.06294925	-0.10126112	0.03382336	-0.10410462	0.15891755	0.11967834	-0.052451544	-0.023795072	0.15078524
TCGA-05-4384-01	-0.13894777	-0.25534654	-0.1755615	0.11122479	0.006743371	-0.033022743	-0.042871226	-0.06705072	-0.12962769	0.033965062	-0.010241606	-0.025991796	-0.034675047	-0.012745383	0.13485311	0.049975686	0.015224988	0.043549847	-0.01182628	-0.043320283	0.013726649	0.003914268	0.0017054058	-0.21194065	-0.011697572	0.060731523	-0.00566419	0.05966576	-0.016276605	0.07031463	-0.066951044	0.034638908	0.042449787	0.038908813	0.055968784	-0.069369756	-0.03502551	0.024606189	0.068538144	-0.018875292	0.027665807	-0.050204657	-0.123397745	0.047053054	-0.12504055	0.057884213	-0.14315696	-0.056695092	-0.123991996	-0.12650277	0.12557018	-0.010533712	0.011531441	-0.000102130245	-0.014083017	0.074989945	-0.06496467	0.008689751	0.10134585	0.13982	-0.05514451	-0.08577123	0.089218564	-0.11411213	0.04054468	0.012413563	0.00038992544	-0.043863352	-0.08503005	-0.07327641	-0.051921096	0.16354905	-0.03200286	-0.01733387	-0.033163972	0.013999241	0.14748976	-0.1276777	0.07600144	0.018143509	-0.054830387	-0.0012014981	-0.05520801	-0.076329	-0.15056536	0.045160867	-0.08903669	-0.005348763	-0.022052191	0.009492324	0.058917586	0.045472734	-0.05676926	0.100861445	0.13785096	-0.11375739	-0.02321305	0.009203033	-0.043595392	-0.26425388	-0.09188511	0.009312752	-0.046876617	-0.039623767	0.08660638	-0.11807089	-0.025915977	-0.07873871	-0.20580064	-0.15122403	-0.108383946	0.3052804	0.07363071	0.12056429	-0.04101409	-0.081787065	-0.026068924	-0.059703223	0.12082206	-0.037156206	-0.040922124	-0.01917792	-0.12012107	-0.059151467	0.051453736	0.08017297	-0.07891289	0.026242856
TCGA-05-4389-01	0.063849956	0.07567904	-0.008571357	0.013128884	-0.054353375	-0.049353335	-0.0921598	-0.038772322	0.061649933	0.099567816	0.004853746	-0.036002964	0.037241805	0.025360486	0.19467139	-0.034524467	0.029744381	0.10551173	0.048204735	-0.015815584	0.09693323	0.06667267	-0.041075364	0.26504406	0.15882866	-0.014405416	0.05754864	0.073721915	0.04015231	0.027079528	-0.018702148	0.12705342	0.0786214	0.06563227	0.0010308498	-0.062727325	-0.055048227	0.02756369	0.01182396	0.0016867822	0.10085382	0.18781066	-0.08486984	-0.0316445	-0.06547213	0.010992447	-0.034027435	-0.08365275	0.26416153	0.03120257	-0.049019277	-0.04618883	0.013217876	-0.108175606	-0.019753264	-0.17315097	0.017052056	-0.027308205	0.067458175	0.0471009	0.075175546	0.18957742	0.029267933	0.0733892	-0.015518454	-0.008553563	-0.08352253	-0.0038042578	0.06325271	-0.041609146	-0.0045639677	0.08250334	-0.03712716	-0.008383287	-0.17473678	-0.04379081	-0.22899579	-0.013121203	-0.0037975889	0.021979941	0.015188951	0.022183279	0.040311366	-0.0033036289	-0.010903019	0.05938933	-0.013940678	0.013163209	-0.18851022	0.029460335	-0.024748428	0.071999736	-0.008668305	0.09345101	0.09720471	0.05947356	0.1269827	-0.020410812	-0.0286623	-0.043694004	0.07716811	0.0034886545	-0.06883993	0.047793943	0.01383337	0.006535787	-0.077845365	-0.13781983	-0.25071162	-0.057202887	0.019424547	-0.030933091	0.13995522	0.106670715	-0.044900578	-0.08462614	-0.1477792	0.0734671	-0.18453598	-0.040184584	-0.04371894	0.034532268	-0.039039057	0.2730446	-0.045977704	-0.0038171615	-0.03738419	0.1388084
TCGA-05-4390-01	-0.08438967	0.0030338892	0.07620945	0.04496075	-0.042087607	-0.06520818	-0.07150614	-0.13109387	0.014819535	0.08943282	0.0413678	0.0046512815	-0.009594287	0.017950507	0.19749308	-0.06541163	0.092110224	0.040042304	0.03143337	0.01440604	-0.04599784	0.22277734	0.03153839	0.08953669	0.22730473	-0.0019356741	0.049067345	0.07986692	0.054416988	0.053991288	-0.055982914	0.18450435	0.0659497	0.029481214	-0.007426035	0.07254664	-0.031347495	-0.005674214	0.020307196	-0.05593578	0.115102105	0.021934176	-0.20669037	-0.052407105	-0.10309943	0.06996013	-0.07089134	-0.026864603	0.22663982	-0.10820719	0.06073953	0.052957285	-0.11533262	-0.079810746	-0.048481	-0.10873125	0.028197158	0.097416155	0.07889467	0.069198444	0.04403459	0.0015470303	0.053782012	0.021127082	-0.0061401045	-0.017121263	-0.15493336	-0.22361833	0.03909606	-0.028875228	-0.018110571	0.059319187	-0.010445565	0.026882589	0.035948236	-0.052372374	-0.07368053	0.15789872	0.03125197	0.047542445	-0.105917156	0.029393367	-0.14578032	-0.1388893	-0.018589363	0.03562472	-0.08309427	0.024523199	-0.0522079	0.03294286	-0.09923229	0.032358464	0.015701605	0.2795906	0.0877136	0.03670918	0.014990421	-0.021899864	-0.03824177	-0.008824578	0.045965523	-0.09953864	-0.05470436	0.05018395	-0.037395164	0.024999829	-0.03133375	-0.12512884	-0.004463932	-0.08470157	0.044463888	-0.06042119	0.17528638	0.08915633	-0.007555303	-0.049930066	-0.06805208	-0.10902096	-0.13022347	-0.03348565	-0.16356912	-0.008484007	0.0038053899	0.1973158	0.06671115	-0.020951776	-0.04801014	0.13782372
TCGA-05-4395-01	-0.06877846	-0.06266774	-0.054108605	0.109026745	-0.061665285	-0.058705755	-0.04489237	-0.019243702	0.02216544	0.19889434	0.046047226	0.16590455	-0.039464865	0.028104683	0.20576671	-0.046771545	-0.016994324	0.07060542	0.039306987	0.0779194	-0.05509346	-0.09111937	0.2923326	0.08493391	0.09245992	0.09207448	-0.1599514	0.08256865	-0.042539973	-0.024646536	-0.08369058	0.23017356	-0.0023516507	0.045394007	0.046042774	-0.07504574	-0.08144137	0.0053030397	0.08770668	-0.11376521	-0.10925438	0.095334515	-0.17391087	0.043501474	-0.030047206	0.035839338	-0.074687526	-0.00033042763	0.033159137	0.02643168	0.13162497	-0.08259566	-0.08509799	-0.06649959	-0.036791973	0.15157871	-0.059139334	-0.048930664	0.016275754	-0.038789418	-0.1635716	0.14500707	0.08024645	0.010487078	-0.0008862212	-0.08274703	0.0065836813	-0.06872847	0.012837018	-0.07171716	-0.04742103	0.0595366	-0.038986232	-0.028124163	-0.038391992	0.049133178	0.12263071	-0.01738876	-0.04689617	0.07149599	-0.15053254	0.03426723	0.008487115	-0.11779784	-0.08556016	0.052544177	-0.00082031306	-0.0013193613	-0.09201522	-0.0140477875	-0.019062014	0.029086301	-0.02116324	0.21099436	0.13501258	-0.037862167	0.0870292	-0.14028175	-0.09948342	0.14522387	-0.032782383	0.0034212903	-0.03545912	-0.05424663	0.0035808978	-0.03236786	-0.01580246	-0.10884731	-0.07357923	-0.046238422	-0.09873516	0.15096644	0.17486429	0.05032391	-0.0063216863	-0.08722338	-0.09662105	-0.1319383	-0.018118251	-0.0050181015	-0.078767434	0.017437888	0.014797886	0.038714338	0.06454353	-0.009512166	0.01656444	0.16821511
TCGA-05-4396-01	-0.0047944696	-0.052931074	-0.0934658	0.023213517	-0.14379905	-0.03333472	0.039412644	-0.09005543	-0.019724498	0.16361411	0.04436765	0.070553854	0.022415813	0.05173178	0.15035221	-0.023771603	0.049079962	0.020815376	0.0021408063	0.07515114	-0.05370945	0.14038691	-0.00027928528	0.029335763	-0.012482947	-0.0054370817	0.07940155	0.014895849	0.01927719	-0.051812325	-0.010067127	0.30456206	0.049529325	0.031162092	-0.09326194	0.0747803	-0.02621823	0.0061249556	0.012507027	-0.024792435	0.048362702	-0.00394123	-0.15843475	-0.0345183	-0.20740002	0.07207824	-0.06295655	-0.08498389	-0.038886234	-0.13780744	0.044896778	0.040176943	0.10038565	-0.05406836	-0.022624686	-0.15254937	-0.09458887	0.24269278	0.07207209	0.012598138	0.09430018	0.017342951	0.08649846	0.0039308234	-0.04629235	-0.021047058	-0.18210557	-0.069886394	-0.03680681	-0.014542473	-0.003333157	0.065523766	-0.030459406	0.027740683	-0.058412563	-0.091102965	0.18288797	0.14278883	0.034338687	0.019405164	-0.06501776	0.022166945	-0.18498093	0.01776093	-0.05177383	0.057022993	-0.045768224	-0.07845922	-0.017158631	0.017330332	-0.06188964	0.037180226	-0.069350585	-0.085822426	0.2093629	-0.000971556	-0.099181436	0.11278961	-0.00256234	-0.12542103	0.03500962	-0.00086051854	-0.03368321	-0.030705303	0.12225889	0.1344016	-0.048523232	-0.20782422	0.066420384	-0.056106094	-0.05366517	0.0020816328	0.051185407	0.08066408	-0.20259653	-0.0597192	0.0032541594	-0.022549372	-0.060304333	-0.029111711	-0.07399605	0.028491624	-0.0061005037	-0.0700892	0.22558223	0.043379422	-0.06359467	0.124136
TCGA-05-4397-01	0.05657722	-0.15827438	0.0022479533	0.064863466	-0.027748605	-0.06239461	0.062663205	-0.07009951	-0.028298432	0.020193042	0.020485902	-0.09390714	-0.040437564	0.10928295	0.015623351	-0.13595957	0.09326542	0.022761403	0.08023	0.05368802	0.07094308	-0.0478565	-0.031012796	0.08322084	-0.07212592	-0.050366264	0.14048576	0.17367528	0.051583156	0.038009282	0.0043657967	-0.050941482	0.009084008	0.06382039	0.11681669	0.0834919	0.18945976	0.04995085	0.018975606	0.097896576	-0.123134956	0.04177107	-0.007340936	-0.14594147	-0.1258257	0.033315506	-0.07142056	-0.05494976	-0.0085139	-0.024112754	0.050039306	0.05189744	0.101024576	-0.0702735	-0.03544466	-0.12280763	0.12750109	0.057669435	0.12583373	-0.017684516	0.10220887	-0.075594224	0.032857	0.038235214	0.017035872	-0.059267614	-0.023180101	0.07111006	-0.039761733	-0.060932774	-0.066344514	0.05972567	-0.022659896	0.08828174	-0.04705112	-0.031966385	-0.033487856	0.11723695	-0.07059321	0.01127611	0.00736974	0.031943258	-0.093592376	0.07493122	-0.08245306	0.0047646496	-0.018746004	0.08416261	-0.036898818	0.05940134	-0.12505287	0.040005017	-0.060302608	0.064134695	0.13265511	0.074363515	0.07921049	-0.10817783	-0.08234324	-0.33417717	-0.026712857	-0.12076092	-0.053597502	0.06533712	0.112317994	0.10964351	-0.014516093	-0.1808408	0.0023380937	0.04005772	-0.07001031	0.034695856	0.10724493	0.06377568	-0.0639078	-0.089096814	-0.19104154	-0.07758251	0.11538196	-0.06472965	-0.106215715	0.022326969	-0.18885538	0.12490581	0.2516816	0.021850841	-0.03111433	0.09223277
