	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Diagnosis Age	-0.2968304	-0.3952223	-0.14571884	-0.4077417	-0.26940584	0.01830694	0.28372055	-0.20569591	0.23657012	0.15673345	0.38127086	0.19271041	0.08210704	-0.34802723	0.3492367	-0.24640252	0.19087744	-0.22180423	0.09981435	0.10690715	-0.017778324	0.17448881	0.28540552	-0.24334686	0.13376871	0.30048916	0.21134311	-0.053556785	-0.3542467	-0.22032405	0.072976634	0.21755327
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.28346443	-0.27318338	0.15561165	-0.016899161	-0.14986932	-0.3362602	-0.048926603	-0.02732046	-0.33361396	0.33713904	0.02999434	0.13241489	-0.145321	0.20642662	0.2577907	-0.1939907	0.46568117	-0.09483462	-0.39631918	0.15317549	0.11247364	0.061765756	-0.109812826	-0.052981123	-0.21537791	-0.09287309	-0.1379005	0.015065849	-0.7072827	0.3362441	-0.05630482	0.014375246
American Joint Committee on Cancer Publication Version Type	0.26317123	-0.030990927	-0.25969046	0.28856245	0.08222508	0.1984847	-0.20867583	0.4885777	-0.11989128	0.022593277	-0.3162972	-0.087710045	0.1895086	-0.14825669	0.3742489	0.0056358348	0.3457953	0.14683197	0.004090515	-0.060470212	-0.08202582	-0.28188425	-0.36350313	0.24485798	-0.12202793	0.2805471	0.11618303	0.6924457	-0.22108638	0.36811432	-0.4562544	-0.034448035
Aneuploidy Score	-0.14362735	-0.22528909	-0.0301814	0.6354911	0.19205551	-0.08429707	-0.2772921	-0.027219323	-0.33048296	0.07590891	-0.049007393	0.38595903	0.36854205	-0.07795877	0.2777718	-0.123958856	-0.12539323	-0.05076426	-0.25655502	-0.17367603	0.02289953	0.39369565	0.29573354	0.008331654	-0.105525956	-0.4942771	0.15696219	0.18451054	0.13799618	0.6333159	-0.4350495	-0.240028
Center of sequencing	-0.93750936	-0.30428046	0.39710715	0.0098696295	0.24984407	0.22330211	0.35231793	0.33208194	0.042484116	-0.14822215	-0.18868169	0.1270636	0.16259432	0.14406522	0.28891373	-0.16130699	0.34862882	0.2951894	0.15121111	-0.021148503	-0.50434244	-0.20256658	-0.24970181	0.104092084	0.059306577	1.4579517	-0.0064979806	0.06247079	0.3036037	-0.009633552	-0.2130883	-0.6771484
Last Communication Contact from Initial Pathologic Diagnosis Date	-0.004068321	-0.30535537	0.16996074	0.61262554	-0.41553783	0.12790339	-0.020026863	-0.44811502	-0.27357635	0.068095714	0.33271763	0.7662836	0.23129998	0.37237623	-0.09305227	0.38368687	0.11034957	0.09585338	0.006233249	0.3374434	-0.30335245	0.42176276	-0.38316885	0.330587	0.20276286	-0.25560364	-0.38108066	-0.31737518	-0.39500204	-0.12736765	0.21298197	0.08775326
Birth from Initial Pathologic Diagnosis Date	-0.42600638	0.025443843	-0.47835782	0.30146107	-0.028699543	0.22565946	-0.323021	0.19506274	0.01742073	0.42617747	0.5623541	0.21329938	0.057100154	-0.026545597	0.2258871	0.23838487	-0.0607699	-0.34431794	-0.5218112	-0.019565614	-0.31613433	-0.14935698	0.23365621	-0.55988336	0.31656486	0.1832893	-0.15626779	-0.19424574	-0.22886142	0.30933684	-0.18057653	0.057137515
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	-0.080977105	0.32094356	0.32237795	0.085645966	0.04751073	-0.14538705	-0.08144411	0.23222628	-0.22487517	0.08828594	-0.25787383	-0.00031217272	0.40264925	-0.57204616	-0.016716408	-0.389397	-0.047871735	0.09204361	-0.07026551	0.24632727	-0.7356264	0.21675496	-0.1051993	-0.18447033	-0.058894016	0.11347984	0.11690217	0.22435912	0.39110735	0.3407762	-0.1336973	0.034732282
Ethnicity Category	-0.12789658	0.28210303	0.11596459	0.41514367	-0.12308984	-0.28020445	0.21020582	-0.27864727	-0.17370069	0.36363956	-0.22969481	0.20499624	-0.2862645	0.072198756	0.08551438	0.057277452	-0.17012614	0.11660578	0.016887313	0.45057762	-0.28281364	-0.078009956	0.056669142	-0.36368883	0.012535995	0.0016628425	0.18429284	-0.23142596	-0.025170986	0.38956088	-0.114428125	-0.024287691
Form completion date	-0.29898894	0.27315882	0.7058734	-0.04726899	-0.68454444	0.4196265	-0.0520418	0.5267456	-0.0656923	-0.37445113	0.12765975	0.66969895	0.03208499	-0.3561488	0.37053847	0.15409349	0.73104954	0.8294096	-0.05785885	-0.31583652	-0.0671568	0.050443396	0.26816937	1.144477	0.9989484	-0.05017703	-0.32250845	-0.3687243	0.49526477	0.059881225	0.17704174	-1.120233
Fraction Genome Altered	0.06709657	0.17200841	0.41685653	0.2765094	-0.024000183	0.40209267	0.05242009	-0.119119816	-0.26717168	-0.15790221	-0.29391313	0.3333821	0.26104528	0.023945993	0.4101719	-0.12558736	-0.3859963	-0.15437108	-0.17651781	-0.21548261	-0.5518456	0.14231704	0.40313318	-0.07462816	-0.24014282	-0.60251737	0.17664014	0.5220673	0.32267863	0.44888765	-0.029113494	-0.50654525
Neoadjuvant Therapy Type Administered Prior To Resection Text	0.013370014	0.18878107	0.32782054	0.23236625	0.19198859	-0.03459387	0.32772037	-0.23189588	-0.041182544	0.21031272	-0.100016765	-0.0024032434	0.067943685	0.041204095	-0.26971704	0.062311824	-0.103564985	-0.11464572	0.2662198	0.12654676	-0.4083315	-0.23523843	-0.1091833	0.039288603	-0.22502165	0.2635586	-0.16177095	0.03391711	-0.3550592	0.4426657	0.02887022	-0.44115674
ICD-10 Classification	-0.022976732	-0.14248404	-0.18388355	0.7828968	0.12136009	-0.08405712	-0.25196022	-0.031235997	-0.091878876	0.15461685	-0.009979737	0.30545628	-0.1482191	0.3140233	-0.06586475	-0.2888521	0.00088282017	-0.30561277	0.08716956	0.20140477	-0.07705243	0.050076082	-0.4297562	0.19020258	0.17573422	0.44211173	-0.16622563	0.44918567	-0.21199611	0.13658583	-0.17912607	-0.15466112
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	0.06289153	-0.14760172	-0.2836472	-0.44408903	0.34175134	-0.179527	-0.04580841	0.38921288	0.13971715	-0.027829299	0.07655484	0.39573136	-0.21417171	-0.10058552	0.032814678	0.08333405	0.15604481	-0.08601456	-0.040577434	0.023071505	-0.20645347	0.14708176	0.70109355	0.12221885	-0.2362925	0.61843145	-0.048828386	-0.11597692	0.3381175	0.41544726	-0.33133003	0.011004038
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.18649979	-0.054731503	-0.22940537	-0.08144517	0.24704768	0.19787878	-0.41125754	-0.23180336	-0.51943994	-0.1261287	0.09159771	0.45082778	0.47128683	0.011894523	0.14037222	-0.0749081	-0.12952514	0.3132654	-0.042101517	0.27292785	-0.12993254	-0.23390697	-0.16013251	0.32759976	-0.17101243	-0.0488111	-0.30819678	0.2612653	-0.34659627	0.050926004	0.2106837	0.004050232
Informed consent verified	-0.21351781	0.15656143	0.13858739	0.4961352	0.2586579	-0.037461676	-0.085818455	-0.07169878	-0.118792534	0.45610473	-0.23317726	-0.021665484	-0.022543373	-0.29195228	0.16295932	-0.1763302	-0.223969	0.30415377	0.06631488	0.07227724	-0.48588866	0.18108496	0.11675186	-0.4277778	-0.15658054	0.2128397	-0.1837568	0.129809	0.1127144	0.30019838	-0.13075191	-0.24210995
In PanCan Pathway Analysis	-0.23066714	-0.04341287	0.17457336	0.4933777	-0.3681012	0.00046073121	0.09019486	-0.0779155	-0.47044393	0.12422603	-0.08583894	0.30024895	0.40632495	0.25686416	0.086299956	0.4043715	0.2939712	0.09039852	0.10494062	-0.13353048	-0.12078015	0.3285939	-0.199846	-0.03272579	-0.09431011	-0.008582475	-0.435045	-0.15835209	-0.064718425	0.06748847	0.100188866	0.015120636
Mutation Count	0.24488537	-0.29560414	-0.0032427309	0.5572996	-0.24918838	0.18752226	0.26611766	-0.26167682	-0.17159641	-0.079552144	-0.049533304	0.08246625	-0.074463345	0.12945692	0.28376126	0.06421894	-0.189607	-0.069904916	-0.51702935	0.14829263	-0.07237189	0.57453316	0.11230534	-0.048695687	0.31273094	-0.16577992	-0.30447054	-0.025981748	-0.25418836	0.11324348	-0.12789594	0.35761163
New Neoplasm Event Post Initial Therapy Indicator	0.40203792	0.04436812	-0.10242581	-0.3878507	-0.36028787	0.088322595	0.0873187	0.21922399	0.13354406	0.26856315	0.21527678	0.21613277	0.11921505	-0.06885086	0.05926062	-0.07038501	-0.095993266	-0.30500302	-0.2803653	-0.08354439	0.07014311	0.15940978	0.17490844	0.43136165	-0.30317473	-0.034135927	0.16536553	0.4137158	-0.3284776	0.12478504	0.17920306	0.20825969
Other Patient ID	0.49420187	0.79896367	1.2714359	-0.4669635	0.22356217	-0.057479467	-0.589678	-0.17057441	0.09537728	-0.42829892	0.07487933	0.74907	-0.04374606	-0.33724296	0.096660785	-0.4953923	0.68328315	0.5865134	1.0153313	-0.42281774	0.7505205	-0.50648385	0.024823429	0.3261754	0.52434546	-0.6286238	-0.17756987	0.10018162	1.0446378	-0.31327015	0.104667604	-0.4877895
American Joint Committee on Cancer Metastasis Stage Code	0.12388975	-0.38165653	-0.13362423	0.2494953	0.22582346	0.15599367	-0.15454732	0.17213692	0.40304366	-0.30861557	-0.056288484	-0.0813305	-0.3001507	0.15944114	0.15121306	0.28072393	0.29615924	-0.23758838	-0.52494824	0.30180213	-0.34380946	0.24802215	0.13064292	-0.18787795	-0.2281404	-0.08831545	-0.25670645	0.21610154	0.067547165	0.31614417	-0.03209571	-0.02441368
Neoplasm Disease Lymph Node Stage American Joint Committee on Cancer Code	0.72378516	0.13294508	0.28199735	0.21237129	-0.017417237	-0.21273752	-0.031310104	0.61688155	0.2942849	-0.09648765	-0.22842395	-0.0036915692	-0.20718418	0.13670777	0.036086686	-0.06641322	0.16059609	-0.29569536	-0.28584063	-0.16916303	0.11175654	0.19258313	0.16822556	0.04074219	-0.13618353	-0.38388148	-0.2932344	0.2764666	-0.10302069	-0.25168362	-0.2667252	0.12236624
American Joint Committee on Cancer Tumor Stage Code	0.574214	-0.28680387	-0.18996441	0.22591177	-0.42154694	0.19833699	0.12328962	0.22729105	0.032314107	0.15876363	0.24438763	0.290846	0.16682594	0.033645127	0.16897321	0.19848594	-0.1701231	-0.12601067	-0.14270413	0.17267738	-0.15792485	0.2241367	0.19942363	0.38807246	0.061979003	0.027420329	0.11405983	0.24940027	-0.22440799	-0.1333792	0.114224784	0.15753952
