Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-05-4244-01,10.070436,7.8505597,6.0753136,3.5827885,4.3660293,6.2006717,1.8459848,4.610663,6.1454525,5.6727242,4.747568,2.2180223,4.7195983,1.1874237,2.4203644,3.3137107
TCGA-05-4249-01,9.986877,7.5193734,6.12116,3.679156,4.036495,6.066438,1.7096968,4.4862823,6.1688395,5.6077304,4.7115054,2.1498828,4.609253,1.0267575,2.264249,3.5231311
TCGA-05-4250-01,9.904985,7.363635,6.139067,3.625306,3.883081,6.067253,1.6668786,4.4392314,6.0483937,5.667493,4.7025304,2.1351373,4.5469146,1.0086297,2.2059557,3.6662037
TCGA-05-4382-01,10.015703,7.434766,6.2119093,4.016135,3.8267324,7.045512,0.93680406,4.1741676,5.615351,6.5999517,5.4803724,2.1616862,5.055016,1.4436979,2.3277917,3.5785928
TCGA-05-4384-01,10.242765,7.689327,6.458187,2.4597957,3.882765,6.291362,1.8455511,4.400542,6.2474427,6.690047,5.0463533,2.1629012,5.2970767,0.91956913,2.8196797,3.5619016
TCGA-05-4389-01,10.309694,7.8767176,6.151502,3.4622371,4.5207953,6.0694065,1.4931762,4.7830353,6.2583137,5.4865127,5.0437784,2.367889,4.813858,1.2783191,2.3782692,3.3181658
TCGA-05-4390-01,10.011665,7.525643,6.0219035,3.9738455,3.7037745,6.856197,1.2440348,4.1280756,5.5514264,6.3163476,5.1917143,1.9866791,5.0498285,1.340875,2.2690973,3.5047286
TCGA-05-4395-01,10.3783245,7.827313,6.1026154,3.3931544,4.618872,5.88448,1.5931628,4.8734694,6.2137465,5.50561,4.9519606,2.146746,4.754787,1.1555805,2.3175054,3.2394578
TCGA-05-4396-01,10.221512,7.4806733,6.3723345,2.3301039,3.7032216,6.2729754,1.8684543,4.300876,5.9324446,6.9372897,5.0065427,2.2133024,5.198295,0.94014245,2.8029351,3.6739743
TCGA-05-4397-01,10.096371,7.8534894,6.2573786,3.373195,3.7753758,6.849415,1.594153,4.102072,5.700932,6.6617117,5.1586065,2.1115365,5.337302,1.4242175,2.599295,3.4827068
TCGA-05-4398-01,10.102735,8.012466,6.1775494,3.7886498,3.8660233,6.8019166,1.6136632,4.2356586,5.716685,6.2280383,4.9559007,1.9893217,5.2203574,1.563474,2.366489,3.4070358
TCGA-05-4402-01,10.113462,7.9238186,6.5807242,3.0383222,4.1333227,6.593061,1.6431737,4.459934,6.6822257,6.4332757,5.2331514,2.082931,5.3777514,0.88910764,2.8269875,3.3593953
TCGA-05-4403-01,10.145298,7.797401,6.491079,2.7219245,3.8847852,6.5786443,1.7540842,4.294133,6.3103447,6.7521825,5.17022,2.172889,5.3903418,0.9713292,2.877558,3.4967704
TCGA-05-4405-01,9.9116125,7.6629205,6.19383,3.8459518,4.123014,6.5065618,1.5586839,4.434329,5.896897,5.930896,4.9371014,2.067345,4.7468925,1.310805,2.2692828,3.4844937
TCGA-05-4410-01,10.107554,7.506031,6.203877,3.8982155,3.9130235,6.930322,1.0109999,4.1702533,5.676382,6.499078,5.5093756,1.9997597,5.211354,1.3616116,2.3580904,3.4591749
TCGA-05-4415-01,10.161115,7.810524,6.4024134,3.078237,4.045494,6.219853,1.4650612,4.655927,6.4544024,5.639378,5.0462475,2.8530924,4.8740735,1.3238852,2.5794868,3.7805085
TCGA-05-4417-01,10.095925,7.580947,6.019599,3.644861,4.2596235,6.0927997,1.7452663,4.434003,6.0777845,5.7245483,4.858048,1.8945894,4.797043,0.9393193,2.3312657,3.2569556
TCGA-05-4418-01,10.393286,7.7072687,6.1841273,2.8481019,4.3769646,5.8724303,1.7724409,4.718552,6.223715,5.975651,4.95133,2.1474826,4.931697,0.9491039,2.5520883,3.3313377
TCGA-05-4420-01,10.277553,7.721072,6.102975,3.369655,4.4643087,6.006561,1.704885,4.6322265,6.221964,5.781531,4.9703884,1.9736192,4.893604,0.94809276,2.4330745,3.185847
TCGA-05-4422-01,10.138768,7.2593946,6.299253,2.1224296,3.3911366,6.18909,1.9904081,4.1076403,5.8709126,7.028694,4.8585625,2.3761044,5.025466,0.77090794,2.8849125,3.8757803
TCGA-05-4424-01,10.019995,7.961392,6.1896086,3.9149616,3.9356346,6.839068,1.5005021,4.213607,5.674874,6.1591296,5.053157,2.1712575,5.116623,1.6714486,2.3510675,3.4569678
TCGA-05-4425-01,10.147091,7.2091246,6.2658386,2.1206439,3.3211002,6.0818944,1.9522337,4.1168537,5.9043546,6.8504343,4.840767,2.4585617,5.0299277,0.76862276,2.8429437,3.9379547
TCGA-05-4426-01,10.212794,7.332351,6.361867,2.2093587,3.376252,6.123655,1.898302,4.114484,5.9422026,6.882661,4.950568,2.2998736,5.2266135,0.8155869,2.8231292,3.872929
TCGA-05-4427-01,10.054056,7.4502115,6.0690536,4.122076,3.7130928,6.9600825,0.9520724,4.121609,5.576054,6.301017,5.41771,1.9970431,5.1305304,1.4013826,2.2047007,3.505226
TCGA-05-4430-01,10.092819,7.601399,6.113984,3.5068235,4.2817693,6.0962596,1.7753565,4.4675255,6.128361,5.806937,4.871444,1.8993088,4.82995,0.94025844,2.382459,3.2960465
TCGA-05-4432-01,9.953942,7.9291306,6.1637225,3.9397247,4.060985,6.8210144,1.5703701,4.3266063,5.6773453,6.1891584,4.9776273,2.1831691,4.9154677,1.6159244,2.357067,3.4462197
TCGA-05-4433-01,10.108921,7.2522964,6.282363,2.1053133,3.3506286,6.1941175,2.010344,4.1519985,5.8018246,7.0386963,4.7889876,2.4315119,4.9578643,0.84929127,2.8369803,3.93243
TCGA-05-4434-01,10.231217,7.5915146,6.3635383,2.3313026,3.7334824,6.180989,1.9161284,4.3191524,6.1553307,6.6456957,4.945741,2.2911732,5.244642,0.91000915,2.829343,3.6492605
TCGA-05-5423-01,9.626894,7.5880804,6.507898,2.718821,4.0966964,6.8006153,1.7752709,4.200036,6.825776,6.567619,5.2954836,2.7045233,4.9679327,0.5884643,3.2256813,3.5704458
TCGA-05-5425-01,10.053202,7.7958293,6.2516413,3.1754413,3.818397,6.780153,1.7267133,4.15715,5.779645,6.779559,5.091728,2.180726,5.202979,1.2596253,2.7161834,3.4981914
TCGA-05-5428-01,9.850359,7.298809,6.04123,4.1464887,3.860232,6.6048775,1.2298024,4.5272603,5.7200365,5.9761643,4.936526,2.0611677,4.460862,1.2164836,2.0333776,3.6419687
TCGA-05-5429-01,10.064403,7.3482533,6.4016457,2.1143215,3.4321637,6.2729464,1.9655262,4.163544,6.0863924,6.947491,4.8982234,2.4533489,5.0690193,0.7740457,2.9352572,3.9032686
TCGA-05-5715-01,10.28906,7.6720304,6.8330984,2.3191557,3.781023,6.0035605,1.8768532,4.832789,6.5485334,6.4694257,4.786945,1.8249358,5.188833,0.80432236,2.5686102,3.922015
TCGA-17-Z000-01,10.177523,7.9128237,6.772806,2.7374184,3.9730594,6.5394235,1.6990557,4.5600157,6.7128215,6.6078157,5.155093,1.933498,5.484849,0.8821539,2.7952807,3.5346773
TCGA-17-Z001-01,10.214292,7.9282393,6.316076,3.3573184,4.303799,6.243268,1.3406371,4.7768817,6.501609,5.3702707,5.1086483,2.8876271,4.8292103,1.4425198,2.487215,3.6030684
TCGA-17-Z002-01,10.043208,7.011039,6.135169,2.0261645,3.4527814,6.258625,2.0252998,4.3001294,5.796165,7.169541,4.70314,2.7661002,4.412642,0.6411738,3.0283492,3.9703853
TCGA-17-Z003-01,10.4130945,7.7487683,6.1576552,3.1737015,4.6696463,5.7025332,1.6438516,4.9338403,6.345134,5.4973607,4.9525332,2.1010458,4.732894,0.9786391,2.3598692,3.2512968
TCGA-17-Z004-01,10.012894,7.0246325,6.1991615,1.9317926,3.3314385,6.183023,2.1230438,4.1549397,5.8720407,7.199355,4.685799,2.6826866,4.590224,0.57417244,3.0506632,4.0154266
