	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
Neoplasm Disease Stage American Joint Committee on Cancer Code	-0.18092401	-0.08157422	-0.017000195	0.19456306	-0.13381915	0.27624366	0.12781683	0.23792553	-0.30904108	-0.29353043	0.26794633	-0.20540087	0.27729177	-0.009317539	-0.12764214	0.10054956	0.005078855	0.21979451	0.091463625	0.32863	-0.1537685	0.37270096	-0.19554007	0.23253492	0.03669241	0.15462518	-0.10456412	0.088486105	-0.49499464	0.19239306	0.5090298	-0.11063447	-0.16497582	-0.2713304	0.009168415	-0.22403595	0.19116569	0.05432044	-0.05474872	-0.14577791	0.009785134	0.263013	0.326298	0.23127726	0.34555402	-0.09174389	0.2961142	-0.041729886	-0.68335474	0.13127756	-0.24269336	-0.17007773	-0.2501601	-0.25865567	-0.2918478	0.037391253	-0.16943784	0.51734805	-0.3162246	-0.274287	-0.112285405	0.15368141	-0.12624839	0.03440392
American Joint Committee on Cancer Publication Version Type	-0.005103263	-0.016224293	-0.054329727	-0.30639967	0.3497177	-0.32127738	-0.052269883	0.17657994	0.1446013	-0.16538157	0.19475035	-0.07558873	0.031576585	-0.27346376	-0.016213972	0.03887923	0.3039683	0.07660556	0.16973172	-0.30322856	0.38503155	0.014593825	0.10336564	-0.03254601	0.12723781	0.19007067	0.16710706	-0.17930473	0.38201106	-0.035334192	0.12263814	-0.26811242	-0.13219838	0.09286268	0.028913973	0.21625076	0.430823	0.11394995	-0.24168223	0.0930472	0.2699069	-0.3438063	0.07820008	-0.28333485	0.033556532	-0.20661245	-0.03582849	-0.34369236	-0.45453686	-0.0014699502	-0.11656743	-0.016542332	-0.3981731	0.31048667	-0.009595698	-0.11078943	0.11510071	-0.1364433	-0.31114036	0.075017214	0.025831304	0.0237936	-0.02791685	0.15732545
Center of sequencing	0.5704423	0.34753057	-0.17691974	-0.36495703	-0.35841253	-0.0946278	0.3959201	0.3165823	-0.40972927	0.15061328	0.41698915	0.19159092	0.053128593	0.53061146	0.069417655	0.36295965	0.33877462	0.071419105	-0.2166821	0.33535486	0.2738963	0.3451271	0.2381878	0.10835893	-0.20335913	-0.07205185	0.16821383	-0.0015304164	-0.012883872	-0.31120452	0.41973257	0.04311341	0.086065896	-0.67655754	0.1380663	0.017331155	0.26004001	0.399148	-0.13375846	0.9815514	-0.2566297	0.066716045	-0.040026598	0.06405506	-0.43844825	0.023395045	0.046364926	-0.06723597	-0.58950764	-0.05906069	-0.12679483	-0.20684525	0.16925672	0.26302087	-0.12031575	0.07572889	0.28612465	0.3381588	0.0037023998	0.44129577	0.057835154	-0.0068294085	-0.32489887	-0.17667574
Ethnicity Category	0.19897601	-0.034765385	0.15359205	0.13396129	0.44279373	-0.16869809	0.021305894	-0.07985314	0.26181206	-0.27703676	0.032169048	0.12777415	-0.05208717	-0.073699154	0.13228856	-0.0758015	0.091883086	0.40489662	0.14640208	-0.06330464	0.11477795	-0.05413678	0.03141286	-0.2382348	0.35223466	-0.26350775	-0.37019414	0.121030815	0.002191291	0.10885795	0.09708104	-0.06836786	0.035169333	0.042215645	0.20216706	-0.09428803	0.39819857	0.15362146	0.13047762	0.16999216	-0.044562288	-0.0616904	0.16314195	-0.1587408	0.4064171	-0.18215147	0.11329551	0.08737243	-0.5070026	0.104273155	0.16996336	0.11893226	-0.016485723	-0.09002842	0.046954803	-0.12424902	0.016316269	0.22817597	-0.47648913	0.35368356	-0.0032917147	0.12026451	-0.23134078	0.40558228
Form completion date	0.28795186	0.055303186	-0.013994969	0.2514025	-0.44844168	0.28696668	0.0356174	-0.04711531	0.19932477	-0.124973126	0.23917879	-0.47366944	0.22225688	-0.22463652	0.32456684	0.6893161	0.16001642	0.14602837	0.2608579	0.18158029	0.3129689	0.39388758	0.5700733	0.27219972	-0.089238904	-0.36229795	-0.19329563	-0.5985615	0.057218228	-0.41510275	0.24630634	-0.3280607	-0.3363852	-0.25751218	-0.08045462	0.32239994	-0.16758159	0.16739659	-0.10251969	0.9674788	0.5150975	-0.28659892	0.2982905	-0.29129764	0.79913414	-0.10260674	0.68535084	0.5549641	0.26482582	-0.29014695	-0.31817514	0.11886759	0.03673721	0.025009165	0.20008622	0.32590196	0.8413186	0.34814203	-0.36393803	-0.25392076	-0.27254903	-0.05002748	-0.17794815	-0.06371475
Neoadjuvant Therapy Type Administered Prior To Resection Text	-0.11885517	0.08954018	0.097248845	-0.042001408	0.1759408	-0.19900452	-0.08576445	0.02299193	0.27207193	0.10112566	-0.049659867	0.15949291	-0.19395375	-0.042081714	0.0142076835	-0.1416644	-0.14720824	0.2388925	0.08410676	-0.15694946	0.1031911	0.15076277	0.007632378	0.17350097	0.3287356	-0.10717736	-0.06872267	-0.08655226	-0.027483111	0.106259115	0.10427189	-0.14399007	0.087245315	0.35481662	0.20528065	-0.046731655	0.14805032	0.029937694	-0.18566552	0.12685661	-0.32309183	0.35888025	-0.02338008	-0.047123007	0.014313973	0.0005009861	-0.16416283	-0.019679708	-0.09434536	0.028070599	0.09678095	-0.12218739	-0.15179971	0.1290047	-0.01839237	-0.15142237	0.121616155	-0.041536614	-0.32262304	-0.030597478	0.18471456	0.08365223	0.0039340807	-0.08302458
ICD-10 Classification	0.13279267	0.22409312	-0.07447096	-0.35219163	0.08789095	-0.18902609	-0.18847182	-0.01522749	0.06892438	0.06233915	0.36639187	0.40653354	0.16068757	-0.09058969	0.18021107	-0.12135447	0.08701693	0.20317478	-0.061361402	-0.16509019	0.32215744	0.2559447	-0.18629582	0.098626785	-0.14954269	-0.07290219	0.13762915	0.2070784	0.050045833	-0.34938234	0.13253208	-0.29344648	0.2234787	0.2220818	-0.23217809	0.08640077	0.38092902	0.2397039	-0.12206167	0.69951844	-0.10113499	0.22512354	-0.13545413	0.040085692	-0.36859277	0.017365858	-0.13218091	0.078088894	-0.69059527	-0.2803334	0.1683056	0.22661781	0.008230504	-0.34573108	0.1490459	-0.3175645	0.40055504	0.3545632	-0.084156066	-0.25119984	-0.09370179	-0.069103	-0.06900393	0.091419585
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	0.46511796	0.20512569	-0.14382346	-0.22027336	-0.0019927884	0.086096995	0.2884335	0.2486763	-0.058921285	0.118561335	0.32402915	0.19159703	-0.28675333	0.079722166	-0.090425044	-0.36780933	-0.06412172	0.1673039	0.3232059	0.2855363	-0.072231404	0.017625619	0.40525323	0.21086416	0.04226211	-0.004556315	-0.0042495495	0.24609277	-0.06730934	-0.17698179	0.12460627	0.010706836	-0.1391815	-0.41648567	0.12013078	-0.20790482	0.23769467	-0.33487466	0.10338512	0.27152687	0.12338905	0.23078512	-0.14768097	-0.25549552	-0.11248987	-0.16398807	0.0283452	-0.12333006	-0.62211406	-0.05108945	-0.14761858	-0.25876427	-0.10080949	0.0418676	-0.099578425	0.047764488	-0.045924645	0.8670718	-0.34528923	-0.4531968	-0.2023032	-0.04195157	0.06789113	0.116188265
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.3857494	-0.019313285	-0.2777872	-0.13775447	-0.12425887	0.042162	0.23367098	-0.09263919	0.290287	-0.12599023	-0.119841315	0.38512585	0.26147863	0.27440134	0.039763447	-0.30232188	0.19384605	0.2840058	0.28082183	-0.26575112	0.33255216	0.1005328	-0.1547774	0.115807496	0.29903406	-0.24993747	-0.061008085	-0.033572387	0.28186283	-0.24392323	0.014243211	-0.2050628	0.2114943	0.28131074	-0.082618706	0.032876063	0.119496636	-0.07519193	-0.04109269	0.29286882	0.059097562	0.109727286	0.25943717	-0.27927446	0.025153423	0.03330972	-0.052256078	-0.22376594	-0.0047033215	0.09166397	-0.1746004	-0.34273088	0.0066781393	-0.058535058	0.049804136	0.0020057429	-0.23143344	0.07384603	-0.42502502	-0.3401602	-0.21891758	0.033203196	-0.20904112	-0.0069415327
Informed consent verified	-0.00037551552	0.09045766	-0.14295778	-0.072459236	0.3845212	-0.035201903	0.037195794	-0.11919569	0.06617396	-0.076619826	0.018848693	0.108685024	-0.058171824	0.035802703	-0.09279578	-0.024130858	0.22315246	0.21446027	0.21476029	0.12672469	0.2762903	-0.029040594	0.107140906	-0.16125315	0.238915	0.050851975	0.12386242	0.069441095	0.018557088	0.13796313	0.27315602	0.018365093	0.18337278	-0.19467296	0.0047948896	0.18740849	-0.020506669	-0.13505976	0.13400154	0.10894794	-0.13045733	0.077526316	-0.024178704	-0.13047223	0.2846354	-0.2676345	0.07504436	0.03735603	-0.27336344	-0.12752691	0.15610512	0.02686704	-0.39423487	-0.21348926	-0.114392735	-0.331407	0.056705352	0.3031648	-0.080541044	-0.044547495	-0.021897763	0.27488688	0.07331203	0.10970931
