	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
Diagnosis Age	0.1383639	-0.030233022	0.09643087	0.057777572	0.13814884	-0.18544728	-0.14809237	0.18167232	0.15507919	0.069779254	0.10297947	0.1311208	-0.21449971	-0.12192467	-0.034968242	0.08460106	-0.25245374	0.37507364	0.028050872	-0.53723013	0.08075974	-0.21604304	-0.20435867	0.07989542	-0.18608347	-0.041462872	0.10809409	0.38148603	-0.023575779	-0.385906	0.31447446	0.036164902	0.12391524	-0.043805383	0.357536	0.20615633	-0.35266343	-0.11180923	-0.2190342	-0.07128574	0.07336329	-0.12316824	-0.06380194	-0.17649584	0.11923895	0.15389389	-0.18791653	-0.014799621	-0.17040637	0.054482643	-0.31962803	0.06879864	0.092629254	0.20524321	-0.20275132	0.09149746	0.12959021	-0.28086525	0.17482865	0.08594583	0.15766606	-0.13947886	-0.11641673	-0.14670184
Aneuploidy Score	0.07172285	-0.2003112	-0.100739695	0.15964922	0.24387392	0.033518963	-0.13290243	-0.15181048	0.084429495	-0.2471678	-0.15503432	-0.18147613	0.16593476	0.05013438	-0.09510304	0.1301287	-0.18239728	0.15338998	-0.18241268	-0.05551718	-0.14898841	-0.07951899	0.1607097	0.19063385	-0.16781923	0.18222354	-0.3694815	-0.018107472	-0.15575728	0.021415802	0.039465625	0.15227647	-0.14808604	-0.13615768	0.17125	-0.007079564	-0.073664255	0.20548658	0.13054417	-0.13821496	0.21527554	-0.038047493	-0.013131162	-0.043072145	0.06938619	-0.22543514	0.16232486	-0.29032496	-0.18120053	-0.14434275	0.25452915	0.18846282	0.05419041	-0.32868835	0.19443281	-0.11257229	0.0019125749	0.088757515	0.27899578	-0.20782956	0.36649385	0.031370904	-0.095704615	-0.07221607
Last Communication Contact from Initial Pathologic Diagnosis Date	0.40783253	0.064186476	-0.29379064	-0.17710364	0.019902138	-0.23189066	0.2005058	-0.101549774	-0.15917501	-0.19290552	0.06265146	0.2725679	-0.27234828	0.29171473	0.2006789	0.22592236	-0.09514239	0.14726101	0.3378983	-0.0074381335	-0.17114957	-0.17947985	0.27787805	-0.09421116	0.12486733	-0.21670412	0.39259037	0.11490981	0.2791699	0.14582555	0.18737206	0.16244407	-0.17996804	-0.24929084	0.023853432	0.19941989	0.47313377	0.26368144	0.16037412	0.007977918	0.3158566	-0.04339647	0.058416076	-0.16266665	0.2843071	0.029403705	0.14919735	0.084497385	0.0009872534	0.20188493	-0.29923818	0.049550913	0.06014035	0.0276677	0.006561624	-0.17827307	-0.022201957	-0.02543203	0.07296272	-0.035137806	-0.14507823	-0.10993518	-0.20875862	-0.35250318
Birth from Initial Pathologic Diagnosis Date	0.42138657	-0.16726673	-0.07339578	0.19176951	-0.06252096	-0.2380545	0.12527046	0.19591095	-0.15698843	0.24196516	0.14168106	-0.26083878	-0.00046647582	0.17974855	-0.056305695	0.13123009	-0.30464467	0.02008803	0.43850142	-0.3012179	0.31139854	-0.21685502	-0.026853729	-0.0493438	-0.040566195	0.25622582	-0.019544162	0.32538763	-0.15103127	-0.2646327	-0.058513753	0.01380142	0.10672955	-0.020872045	0.19428565	0.08631249	0.07461443	0.013096293	0.16945566	-0.3020218	0.30985194	0.026235726	-0.20397274	0.2722155	0.045442488	-0.18928035	0.20339297	-0.42474526	-4.53902e-05	0.16724883	-0.0010733269	-0.2291703	-0.03198323	-0.03755343	-0.04364576	-0.18046719	-0.02392979	-0.20147191	0.23963845	-0.17776354	0.04990573	-0.19170642	-0.07683941	0.1685117
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.41267857	0.046575136	0.15449086	0.19515534	-0.1721761	-0.18920462	0.28197506	-0.043340564	-0.249114	-0.19563295	-0.0032003704	0.34620738	-0.22159566	-0.08274384	-0.031988107	-0.018609906	-0.3298721	0.10460057	0.09966188	-0.15817007	0.084738724	-0.29976374	0.26393962	-0.046177298	-0.27313316	-0.18133143	0.22313087	-0.03583965	0.000893225	-0.31491792	0.25220156	0.17603692	-0.1385324	0.18855439	-0.06641322	0.20557456	-0.18848573	0.16860677	-0.23628888	-0.34916362	-0.127466	-0.246368	0.037113048	-0.19582051	0.17363942	0.15185705	-0.1721284	-0.3387966	0.18853687	-0.26468626	-0.14698185	0.19921057	-0.15530434	0.12996441	0.14720732	-0.054917064	-0.19407573	0.058105454	0.090577155	0.2758036	-0.12207555	-0.46488652	0.23391291	-0.0032676742
Fraction Genome Altered	0.19085604	-0.26212636	0.041987814	0.056824893	-0.25683174	-0.09341831	-0.019740537	-0.29088345	0.024811475	0.3197539	-0.013243671	0.019996919	0.08923457	0.21796705	0.0016500058	-0.06395086	0.09042897	0.3786179	0.04657088	0.040473536	-0.062215615	0.016722795	0.06418204	0.16137038	-0.086997084	-0.08596201	-0.008899584	0.4163264	0.025760317	0.029733973	-0.11294153	-0.31384197	0.0066125467	-0.15504032	-0.098432444	0.07201915	0.07850446	0.25183484	0.1830849	0.34328142	0.19099908	0.10779135	-0.12603812	-0.1239942	-0.13369316	-0.06080807	-0.02734885	0.13294713	0.07238892	0.040585395	0.005054461	-0.075841844	0.19827741	-0.46263245	-0.12597686	0.27885097	0.16360383	-0.01668616	-0.11514088	0.18715249	0.08285356	-0.23782425	0.23569728	0.2404192
Mutation Count	0.49943545	-0.15995264	0.13978112	-0.1888843	-0.05488093	0.20413838	0.17681572	0.12075765	0.06865689	0.20973349	0.44927642	-0.12710693	0.052827947	-0.13255346	-0.03519319	0.008203279	-0.07230475	0.20770459	0.20218894	-0.049351323	0.08677573	0.18969859	0.12561287	0.1727416	0.13578075	0.03468555	-0.103905134	-0.0075918417	0.1600646	0.074805535	-0.18676521	-0.09516229	0.2010475	-0.09896498	-0.13856663	0.14766976	0.0479551	-0.17061171	0.046367794	0.07744946	0.56167805	-0.051074713	0.15159045	-0.24532226	-0.030695232	-0.23434499	-0.36242437	0.017918065	-0.026439851	-0.19849524	-0.10503524	0.12035311	-0.19580103	0.2713381	-0.25919184	-0.11176652	-0.37931773	0.26935253	0.009074946	-0.12734188	-0.012818378	-0.45413858	0.027362484	0.08470903
cigarettes_per_day.exposures	0.7528032	0.16873693	0.19969037	0.022926198	-0.053322364	-0.106320195	0.28645617	0.2763306	0.033199657	0.077123344	-0.1937726	-0.030509638	-0.41223827	-0.12207684	0.32936472	0.07598958	-0.35446346	0.33775073	0.09604363	-0.01945564	0.1344466	0.27914637	0.28576434	0.10481984	-0.23599157	-0.06035023	0.26432803	0.2630704	-0.16455351	-0.2812151	0.14318702	-0.009628266	0.05950048	-0.09541318	0.35916212	-0.23576944	0.2939898	0.093261845	-0.122553185	-0.24311507	0.33094668	0.0010749969	-0.21813908	-0.3411397	-0.21664566	0.16462	-0.0024362379	0.30216	0.12290304	-0.028384605	-0.08669096	0.26367483	0.29610655	-0.14738488	-0.13429299	0.045096774	-0.109382436	-0.0648945	-0.0066267136	-0.12871094	0.04895288	-0.29778424	-0.114574656	-0.12537864
pack_years_smoked.exposures	0.3006495	0.018669128	0.094054	0.16361433	-0.18068455	0.2897996	-0.10191474	0.21293798	-0.12034631	0.031851497	-0.21516602	0.09521349	-0.33659244	-0.12474581	0.49322623	-0.12197102	-0.103105515	0.3498739	0.39874977	-0.3130063	-0.26131624	0.11501029	0.107651204	-0.21379595	-0.06674708	0.10371247	0.17140074	0.32146257	-0.25489798	0.18894787	0.086424194	-0.020114655	0.23161675	-0.17818794	0.002396827	-0.20741358	-0.17105062	-0.18833765	-0.18638073	0.095583856	0.52643174	0.19534288	0.08544599	-0.3138383	-0.13766564	-0.041738592	0.13200371	-0.33764198	-0.027029296	-0.30700243	-0.04718629	-0.0684367	0.039983973	-0.029411785	0.06052264	-0.1459508	-0.09932202	-0.075422	-0.04322283	-0.12936659	0.053253133	-0.3646406	-0.011846576	-0.42029068
years_smoked.exposures	0.25391093	-0.12121794	-0.107865855	-0.07202964	2.5096107e-05	0.18292297	-0.15278119	0.17261513	-0.031547952	0.07706421	0.13629387	-0.36209244	-0.07320666	-0.23374318	0.2070586	0.043557696	-0.24412803	0.21142922	0.22322983	-0.41030082	-0.035109844	0.08009444	-0.09560003	-0.12134931	0.055708308	0.10584279	-0.4918239	-0.085517175	-0.05812222	0.06663732	0.08042179	0.19899993	0.045947	0.2284376	0.41119725	-0.107660025	-0.1270295	-0.2504257	0.14409679	-0.29857326	-0.025652574	-0.26677254	-0.1347513	0.07453291	-0.058431357	0.03608865	-0.035539478	0.08791446	-0.21151578	-0.1034783	-0.27321845	-0.0102731865	0.12914285	0.0749459	-0.18687968	0.19089939	0.16827221	-0.09412499	0.057747502	-0.00030326998	-0.23222362	-0.034263246	-0.123729095	-0.14416507
