	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Diagnosis Age	0.061749242	-0.30545238	-0.15488638	0.4240156	0.44801575	0.7568633	-0.46447626	0.025594268	0.35161927	-0.3807477	0.15979373	0.2210689	0.32119864	0.41328683	0.0025967725	0.27985662
Aneuploidy Score	0.0073227733	-0.19011198	0.35850346	0.15556896	0.040132146	-0.19669329	-0.20783141	0.0542905	-0.33087522	-0.21936065	-0.27041492	0.07926443	-0.0045731496	0.49576047	-0.27636984	-0.16769144
Last Communication Contact from Initial Pathologic Diagnosis Date	-0.37279043	-0.44074643	0.19208698	-0.12924439	-0.06608322	0.5650402	0.12692013	-0.519407	-0.016746942	-0.38670406	0.43366665	-0.03957903	-0.111319385	0.4952854	-0.22645596	-0.06517068
Birth from Initial Pathologic Diagnosis Date	0.19357581	-0.56186324	-0.32380512	-0.12838611	-0.06556549	-0.09098294	0.038068954	0.26579726	0.02666291	-0.07632223	0.5986377	-0.36172244	-0.39565462	0.22813374	0.09495517	0.21607204
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.20569529	-0.06265337	0.15263256	0.2155561	0.6948514	-0.30946243	-0.20462637	0.020918937	-0.22788751	-0.25356296	-0.5393102	-0.040407278	0.19742964	0.13674344	-0.45478305	-0.2616914
Fraction Genome Altered	0.19678178	0.048277665	-0.19756736	-0.116953745	0.16956164	0.027053442	-0.17410462	-0.23704775	0.46218616	0.26479632	0.029701484	-0.32245728	-0.3951427	0.3136551	0.37303376	-0.110925764
Mutation Count	0.17424895	0.07112004	-0.044689152	0.13666727	0.065956995	-0.38508072	-0.23860124	0.44119722	0.35889554	0.49591392	0.28227133	0.0430495	-0.355764	0.5578497	-0.45178944	0.1677785
cigarettes_per_day.exposures	-0.20491771	-0.62275827	0.11899754	-0.6098292	-0.10731213	0.20737372	0.18030997	0.2714929	-0.43578604	0.11057173	-0.32874742	0.07394665	0.35087436	0.0011285905	-0.14438069	-0.25355935
pack_years_smoked.exposures	0.3218788	-0.15296565	0.08629885	0.083273456	0.20240402	-0.036142837	-0.31554204	-0.3476133	-0.4359224	0.40241134	0.035345476	-0.29814175	0.26381594	0.45721132	0.32904428	-0.24336939
years_smoked.exposures	0.32240894	-0.4930907	-0.039997287	0.0013529852	0.4776246	0.54951715	0.35720655	-0.17549261	0.43428907	-0.18520737	-0.4413464	0.5216066	0.12998638	0.33487058	0.24547292	0.37278393
