	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
TCGA-05-4244-01	-0.03322095	0.13815615	0.08672545	-0.02233352	0.047535043	0.09308089	0.03470571	0.08174405	-0.085857354	0.043372776	0.009842882	-0.08029946	-0.06085405	0.03428271	-0.23134333	-0.0034530791	0.16492487	-0.022150876	0.02494957	-0.013348717	0.07459344	-0.20680979	-0.07650323	0.20728931	-0.10232114	0.17857131	0.12542017	0.028588321	-0.090337805	0.26572785	0.034786027	0.090709366	0.1303727	-0.022468947	-0.07704994	0.020066619	-0.13263153	-0.27261215	0.13961782	-0.017782303	-0.044245176	-0.11188897	-0.21328726	0.028758321	0.079667896	-0.07360314	0.078472726	-0.008908564	-0.061683897	0.4867038	-0.089701705	0.06720481	0.07999235	-0.20390807	-0.1477946	-0.008042141	-0.013419635	-0.120729215	-0.004826681	0.07096429	0.10674915	0.17486352	-0.055952277	0.06000291
TCGA-05-4249-01	0.21537447	-0.0072399955	0.24872507	-0.1274133	-0.14446068	-0.02654947	-0.0071589747	-0.20255062	-0.10305682	0.06616453	-0.094433144	-0.03341474	-0.1252188	0.13261224	0.1735147	0.009858564	0.1016494	0.094176374	0.012476684	-0.15965979	-0.03386232	-0.06824426	-0.3774693	-0.016625319	-0.0722936	-0.011881481	-0.043939747	0.025646001	0.059358153	0.24522921	-0.11298087	-0.11402849	0.1790378	0.0882586	-0.08631821	-0.022417327	-0.22487082	-0.018672965	0.03314347	-0.031982873	0.049493544	-0.084914476	-0.11907779	0.10789116	0.21696532	-0.050231483	0.26359478	-0.059387844	0.14468563	-0.032421157	-0.06087243	0.0926348	0.19183783	-0.06458525	-0.16394682	-0.012957661	0.09254556	0.040860735	-0.07210893	0.07846306	0.11624419	0.09344022	0.09782162	0.13746658
TCGA-05-4250-01	0.051893607	-0.026654622	0.017059725	0.011044962	-0.08496227	0.14094046	0.08610564	-0.19104111	-0.12576644	-0.035686564	0.07838059	-0.018232279	-0.17138232	-0.10494877	0.049398154	-0.028265806	0.013438314	0.03778682	-0.21666755	-0.09238872	-0.06846682	0.038883597	0.12516403	0.09115103	-0.0981146	0.07157426	-0.042542562	0.018653812	-0.17367221	0.16071911	-0.11444128	0.113886304	0.15686177	0.044148717	0.07859778	0.019998154	-0.024728503	-0.44094262	0.10814868	0.19699927	0.00088380056	-0.23546378	-0.08567073	-0.13703407	-0.008652096	0.09199127	-0.041525222	-0.115191326	0.049733922	0.32528663	-0.054622687	0.0079743285	0.23424268	-0.14667901	-0.21377303	-0.07685881	-0.17530954	-0.009101088	0.008661907	-0.01574946	0.05575505	0.098665394	-0.063494615	0.02568302
TCGA-05-4382-01	-0.031159984	0.066330045	0.15493938	-0.084259085	-0.07117249	-0.021282693	0.035589043	-0.17053494	0.016651614	-0.12764283	0.1476228	-0.029725397	-0.1552864	0.09409528	0.13839951	-0.38173938	0.10913555	-0.055052683	-0.09007673	-0.20391604	-0.17362551	-0.22182554	0.08588258	0.028396662	0.008252972	0.1737147	-0.047921073	0.038640533	-0.04025944	0.31229395	-0.16600934	-0.09646351	0.21564794	0.10334515	0.09630499	-0.059277438	0.08192976	-0.058483556	0.078222916	-0.046323385	0.11106609	0.0018060367	0.03263943	0.19568977	0.10045235	-0.1948837	-0.066604756	0.03061685	0.14599042	0.0970786	-0.021608934	0.14648984	-0.20319293	-0.08822451	-0.11063963	-0.006303422	-0.13293283	-0.03303202	0.0015405989	0.06416583	0.018812964	0.1458986	0.099723525	0.079682246
TCGA-05-4384-01	-0.078601815	-0.15725987	0.14457412	-0.12276877	0.07601111	0.04886193	-0.10119917	0.16011204	-0.036731064	-0.3189873	-0.023167701	-0.042199895	-0.0878898	0.07732572	0.20275465	0.22913499	0.027580615	0.22017244	-0.16131933	-0.025018614	-0.014980058	-0.1164747	0.0002554135	0.16048464	0.0849329	-0.15115297	-0.05072152	0.0539964	0.0005198239	-0.050146032	-0.07274636	0.0273435	0.30702436	0.20397657	-0.23325175	0.028160235	0.14915074	-0.101306	0.08728316	0.059534878	-0.013107923	-0.032852497	0.26851156	0.059965238	0.006515164	-0.043627854	-0.10551663	0.0067377593	0.18742025	-0.0029799135	0.11777439	0.13345958	-0.14383271	0.12779386	0.09409871	-0.044906527	-0.18612577	-0.09392586	0.0130825825	0.07595638	0.051317982	0.008022789	0.14622287	0.061635427
TCGA-05-4389-01	0.273376	0.003598905	0.067831926	-0.12854955	-0.004498407	-0.076194145	0.19513367	-0.01984777	0.06813072	0.1501867	-0.016599854	-0.05323625	-0.028384803	-0.22674549	0.049392287	0.031370815	0.02385756	-0.13904285	0.0157009	-0.15932657	-0.045826655	-0.18446188	0.0079678865	0.0335228	-0.11884354	0.1792806	0.10843138	0.058940448	-0.0072795325	0.1543144	-0.112103626	-0.072927624	0.23375922	0.017288253	0.13882802	0.06352888	-0.17094201	-0.08773601	0.027888019	-0.027906027	0.12705338	-0.060793936	-0.14817709	0.19119209	0.13146177	-0.12826099	0.15031636	-0.062094107	0.056204148	0.2851702	-0.031074243	0.08620365	-0.10249557	-0.09428753	-0.10211833	-0.18094222	-0.33980453	-0.07454683	0.10723507	0.07487297	0.038124964	0.16670486	0.03113336	0.09348677
TCGA-05-4390-01	0.102645546	0.011137145	0.055156816	-0.044112585	-0.032893274	0.10941964	0.0677516	-0.22862394	-0.15878156	0.059074894	0.27186882	-0.07315557	0.030405229	-0.1551452	0.05387681	-0.12640369	0.1768872	0.024173858	-0.2377088	-0.092142016	0.10282058	0.039059643	0.19509265	-0.14102067	-0.055543736	0.19417872	-0.017252978	0.09416492	-0.2145193	0.26976243	-0.26780942	0.034530114	0.04676589	-0.10606961	0.096179545	-0.020197824	-0.061988868	-0.26851356	0.0936205	0.05400975	0.008530002	-0.16590576	-0.03261951	0.0033401973	-0.06413728	0.085821055	0.010835466	-0.087878965	0.06478227	0.14635506	0.09815416	0.11181594	0.15829502	-0.20302533	-0.19448343	0.04301057	-0.05674356	-0.1016207	0.012432762	0.09330136	0.05426476	0.11210057	-0.042636547	-0.043257743
TCGA-05-4395-01	0.15406053	0.16529323	0.11592485	-0.09993645	-0.115033634	-0.040102646	0.09254744	-0.19887891	-0.036959022	0.10671847	0.1537009	-0.057598628	-0.08250478	-0.15145342	-0.044122502	-0.14060558	0.061757296	-0.10638955	-0.078013286	-0.19629225	-0.006781744	-0.040218614	-0.10638112	0.122212805	-0.14332533	0.15632918	0.039367534	0.0059338217	-0.056674697	0.26255915	-0.22341871	-0.047991406	0.26997578	0.115396194	-0.0012378497	0.04808645	-0.14386353	-0.2066906	0.011793498	0.052294083	0.07821127	-0.058353465	-0.18550079	0.08988457	0.09713992	-0.03607388	0.08956187	-0.10463427	-0.011101111	0.2437087	-0.042594507	0.081351005	0.04208592	-0.1577188	-0.11542844	-0.15260582	-0.315402	-0.057363488	-0.11113189	-0.013034202	0.054545194	0.14590903	0.0028749078	0.07417841
TCGA-05-4396-01	0.01482555	-0.11439029	0.041979093	-0.0074139396	-0.15101767	0.17738876	0.019639265	-0.1139703	-0.17443754	-0.08106422	0.20366092	-0.061175644	-0.07532088	0.31607175	-0.0393059	-0.21646085	-0.020154022	-0.08922856	-0.19009311	-0.035309087	0.04536304	0.01172364	0.139239	0.02448305	-0.05569831	0.09229955	-0.036802296	0.045708958	-0.085537076	0.27079904	-0.0944844	0.1286097	0.05917142	0.03769488	0.0441492	-0.17635784	0.10408909	-0.29463872	0.07809532	0.09800666	0.032899965	-0.1362468	0.16130063	-0.23092231	0.030107858	-0.035750948	-0.02432066	-0.055894125	0.16391748	0.085391186	-0.10620349	-0.0032108896	0.29445642	-0.05504849	-0.16409402	0.19435318	-0.14121874	0.003613738	-0.050298218	0.045660026	0.06363136	0.032588333	0.06822379	-0.03856106
TCGA-05-4397-01	-0.033630397	0.01232885	0.07324961	-0.07321356	0.03133327	0.06739451	0.041591145	-0.09878547	-0.12494038	-0.14976752	0.3617857	-0.065533295	0.19662845	0.09341776	-0.08284073	-0.15792236	0.20893279	-0.20327182	-0.07970887	-0.07988909	0.066216804	-0.15186235	0.09531872	-0.2131904	0.004758626	0.14132065	0.022792794	0.095347	-0.03732399	0.29939213	-0.17305796	-0.019783812	-0.017072221	-0.26211515	0.018985366	-0.03873916	-0.003601777	-0.1023655	0.03419594	-0.0601961	0.08491899	0.009588061	0.11405608	0.06544887	0.09972321	-0.080448754	0.19695681	0.029206205	0.14373034	0.16649047	-0.017279146	0.075981155	-0.027281146	-0.059435222	-0.19145133	0.026030127	-0.14605816	-0.05946753	-0.03659869	0.26340494	0.043604553	0.083133996	0.14309512	0.012767599
