Sample ID,dim_0,dim_1
TCGA-17-Z044-01,-12.934686,-12.514933
TCGA-17-Z045-01,-13.323866,-12.219674
TCGA-17-Z047-01,-13.426988,-12.171602
TCGA-17-Z048-01,-13.032326,-12.76808
TCGA-17-Z049-01,-12.931227,-12.000171
TCGA-17-Z050-01,-13.077676,-12.41242
TCGA-17-Z051-01,-12.9984,-12.29748
TCGA-17-Z052-01,-13.309645,-12.635951
TCGA-17-Z053-01,-13.046155,-12.473297
TCGA-17-Z054-01,-13.264321,-12.44587
TCGA-17-Z055-01,-13.267007,-12.155487
TCGA-17-Z056-01,-13.463071,-12.383526
TCGA-17-Z057-01,-13.242733,-12.598322
TCGA-17-Z058-01,-13.05048,-12.123176
TCGA-17-Z059-01,-13.16132,-12.546413
TCGA-17-Z060-01,-12.881051,-12.295025
TCGA-17-Z061-01,-12.930219,-12.153453
TCGA-17-Z062-01,-13.311925,-12.037249
TCGA-35-3615-01,17.384886,9.137161
TCGA-35-4122-01,16.539198,7.0093412
TCGA-35-4123-01,16.412512,7.748407
TCGA-35-5375-01,16.903378,7.011585
TCGA-38-4625-01,17.106411,7.7221904
TCGA-38-4626-01,16.995903,9.263992
TCGA-38-4627-01,17.545055,8.5742855
TCGA-38-4628-01,17.835163,7.110876
TCGA-38-4631-01,18.146717,7.301776
TCGA-38-4632-01,17.376488,7.0105743
TCGA-38-6178-01,17.129835,6.6393876
TCGA-38-7271-01,16.907423,9.491287
TCGA-38-A44F-01,14.463144,9.752401
TCGA-44-2655-01,15.67038,8.927316
TCGA-44-2656-01,15.67592,6.901747
TCGA-44-2657-01,15.641399,8.903756
TCGA-44-2659-01,14.151304,7.168676
TCGA-44-2662-01,15.305978,6.7370214
TCGA-44-2665-01,15.472824,8.96954
TCGA-44-2666-01,16.259983,9.288516
TCGA-44-2668-01,15.419337,8.189512
TCGA-44-3396-01,15.257379,9.387299
TCGA-44-3398-01,15.356091,9.6018915
TCGA-44-3917-01,15.225845,7.1976247
TCGA-44-3918-01,15.46415,8.596775
TCGA-44-3919-01,14.972529,8.833717
TCGA-44-4112-01,15.506492,9.517733
TCGA-44-5643-01,15.520225,7.157773
TCGA-44-5644-01,14.077709,6.53827
TCGA-44-5645-01,15.36351,9.324461
TCGA-44-6144-01,15.070947,8.366307
TCGA-44-6145-01,14.328552,7.7030406
TCGA-44-6146-01,14.719584,10.400471
TCGA-44-6148-01,14.925815,10.008424
TCGA-44-6774-01,14.99074,10.112061
TCGA-44-6775-01,15.0790205,7.292261
TCGA-44-6776-01,16.359562,9.083014
TCGA-44-6777-01,17.359766,7.900748
TCGA-44-6778-01,17.131056,7.0036464
TCGA-44-6779-01,17.420683,7.6233025
TCGA-44-7659-01,15.112571,8.955452
TCGA-44-7660-01,15.006894,6.5907273
TCGA-44-7661-01,14.93162,9.440747
TCGA-44-7662-01,14.666418,6.571444
TCGA-44-7667-01,14.084223,6.5065985
TCGA-44-7669-01,15.787207,7.794834
TCGA-44-7670-01,14.171236,6.919985
TCGA-44-7671-01,15.167391,8.406929
TCGA-44-7672-01,14.294775,7.367052
TCGA-44-8117-01,15.19448,6.5777793
TCGA-44-8119-01,14.264085,6.9914904
TCGA-44-8120-01,15.279505,7.7894087
TCGA-44-A479-01,15.119744,8.85116
TCGA-44-A47A-01,14.919029,7.113238
TCGA-44-A47B-01,15.198894,8.208304
TCGA-44-A47F-01,14.830579,7.637926
TCGA-44-A47G-01,15.162265,9.636419
TCGA-44-A4SS-01,15.265853,9.215749
TCGA-44-A4SU-01,14.636039,9.027731
TCGA-49-4486-01,16.94452,9.731557
TCGA-49-4487-01,17.789396,6.4048753
TCGA-49-4488-01,17.680336,6.4838142
TCGA-49-4490-01,17.362938,6.537426
TCGA-49-4494-01,16.819431,9.757841
TCGA-49-4501-01,17.374807,7.5387344
TCGA-49-4505-01,17.711267,7.2153206
TCGA-49-4506-01,17.604021,7.9948096
TCGA-49-4507-01,17.106173,8.010507
TCGA-49-4510-01,17.65145,7.0647426
TCGA-49-4512-01,17.41186,6.6025224
TCGA-49-4514-01,16.900835,9.115572
TCGA-49-6742-01,17.834234,8.455875
TCGA-49-6743-01,17.388641,6.8808703
TCGA-49-6744-01,16.409958,9.593689
TCGA-49-6745-01,16.647284,9.847944
TCGA-49-6761-01,17.029984,8.194914
TCGA-49-6767-01,17.425287,6.605819
TCGA-49-AAQV-01,16.135328,9.824225
TCGA-49-AAR0-01,16.361784,9.032076
TCGA-49-AAR2-01,16.998024,9.231549
TCGA-49-AAR3-01,17.094843,9.197645
TCGA-49-AAR4-01,16.984827,9.046704
TCGA-49-AAR9-01,16.742916,9.182446
TCGA-49-AARE-01,17.456274,6.840033
TCGA-49-AARN-01,16.44507,9.549039
TCGA-49-AARO-01,17.53217,6.726673
TCGA-49-AARQ-01,17.458227,8.2773075
TCGA-49-AARR-01,16.714384,9.559579
TCGA-4B-A93V-01,14.753536,6.0945516
TCGA-50-5044-01,17.418133,10.033528
TCGA-50-5045-01,17.577606,10.093621
TCGA-50-5049-01,17.306944,7.7639728
TCGA-50-5051-01,17.193735,8.033616
TCGA-50-5055-01,17.545843,10.013048
TCGA-50-5066-01,17.77665,8.560216
TCGA-50-5068-01,17.602512,7.0994287
TCGA-50-5072-01,18.25554,6.7605023
TCGA-50-5930-01,17.711205,10.039231
TCGA-50-5931-01,17.596096,7.826753
TCGA-50-5932-01,17.692533,8.892303
TCGA-50-5933-01,18.183445,7.209782
TCGA-50-5935-01,16.613869,8.321152
TCGA-50-5936-01,18.421253,8.484019
TCGA-50-5939-01,17.9414,8.988243
TCGA-50-5941-01,17.247164,6.518102
TCGA-50-5942-01,16.890242,9.600888
TCGA-50-5944-01,16.723661,8.222027
TCGA-50-5946-01,18.347334,6.7172675
TCGA-50-6590-01,17.190657,7.6673646
TCGA-50-6591-01,18.057253,7.07979
TCGA-50-6592-01,17.508732,10.058244
TCGA-50-6593-01,17.880625,6.8685465
TCGA-50-6594-01,17.848347,7.5653696
TCGA-50-6595-01,17.368927,9.7626
TCGA-50-6597-01,17.794153,8.040164
TCGA-50-6673-01,17.884289,7.8413467
TCGA-50-7109-01,16.908085,6.917642
TCGA-50-8457-01,14.439874,9.75117
TCGA-50-8459-01,14.628048,10.374013
TCGA-50-8460-01,14.403283,10.031889
TCGA-53-7624-01,17.805653,7.3074517
TCGA-53-7626-01,17.31013,8.683781
TCGA-53-7813-01,16.32648,7.7194424
TCGA-53-A4EZ-01,14.568863,6.446092
TCGA-55-1592-01,17.327185,6.752711
TCGA-55-1594-01,18.35677,7.3235984
TCGA-55-1595-01,13.956007,6.3343163
TCGA-55-1596-01,17.670774,6.4346437
TCGA-55-5899-01,16.8585,6.499789
TCGA-55-6543-01,15.615249,9.345199
TCGA-55-6642-01,18.441328,7.890755
TCGA-55-6712-01,16.426083,7.8381534
TCGA-55-6968-01,16.736073,9.972213
TCGA-55-6969-01,18.21324,6.995357
TCGA-55-6970-01,17.4365,9.221959
TCGA-55-6971-01,18.825068,7.9435077
TCGA-55-6972-01,17.562063,8.662334
TCGA-55-6975-01,18.077503,8.580081
TCGA-55-6978-01,16.581228,8.861452
TCGA-55-6979-01,17.054232,8.536014
TCGA-55-6980-01,16.358337,9.591394
TCGA-55-6981-01,17.327736,6.4280457
TCGA-55-6982-01,18.159039,7.277173
TCGA-55-6983-01,17.88841,9.006327
TCGA-55-6984-01,17.205393,9.868759
TCGA-55-6985-01,17.913233,7.76523
TCGA-55-6986-01,17.268164,9.891898
TCGA-55-6987-01,16.69501,9.725301
TCGA-55-7227-01,14.56004,7.835876
TCGA-55-7281-01,13.887292,8.797058
TCGA-55-7283-01,14.431947,9.091674
TCGA-55-7284-01,14.574204,10.130981
TCGA-55-7570-01,14.306126,8.208391
TCGA-55-7573-01,13.932976,8.745671
TCGA-55-7574-01,14.3954115,9.502687
TCGA-55-7576-01,14.876383,6.199889
TCGA-55-7724-01,14.338302,8.14109
TCGA-55-7725-01,14.7467,9.274088
TCGA-55-7726-01,13.968583,6.624584
TCGA-55-7727-01,15.088652,8.221798
TCGA-55-7728-01,14.476398,9.58264
TCGA-55-7815-01,15.8106165,8.281084
TCGA-55-7816-01,14.257988,8.766394
TCGA-55-7903-01,14.641627,8.500795
TCGA-55-7907-01,14.683214,6.6606736
TCGA-55-7910-01,14.652841,6.0031157
TCGA-55-7911-01,14.058616,8.881675
TCGA-55-7913-01,13.865101,6.7047596
TCGA-55-7914-01,14.391697,8.874492
TCGA-55-7994-01,14.590034,6.8608174
TCGA-55-7995-01,13.895113,6.8269916
TCGA-55-8085-01,15.102911,10.0409
TCGA-55-8087-01,14.239865,9.12567
TCGA-55-8089-01,15.6476555,7.6307445
TCGA-55-8090-01,14.838644,9.372317
TCGA-55-8091-01,14.533405,8.457928
TCGA-55-8092-01,14.934323,8.6109295
TCGA-55-8094-01,14.508508,6.2323704
TCGA-55-8096-01,15.038319,6.4879766
TCGA-55-8097-01,14.429963,9.025496
TCGA-55-8203-01,14.184509,6.5867944
TCGA-55-8204-01,14.158604,8.118346
TCGA-55-8205-01,13.956543,6.57586
TCGA-55-8206-01,15.052342,7.9857078
TCGA-55-8207-01,14.691545,8.686783
TCGA-55-8208-01,14.093597,8.082875
TCGA-55-8299-01,13.929563,7.8897257
TCGA-55-8301-01,14.870739,7.892701
TCGA-55-8302-01,14.859086,7.5715466
TCGA-55-8505-01,14.462,8.443167
TCGA-55-8506-01,14.4821415,8.574955
TCGA-55-8507-01,14.37382,6.4942875
TCGA-55-8508-01,14.290797,9.202471
TCGA-55-8510-01,14.710986,6.331028
TCGA-55-8511-01,14.592558,6.556421
TCGA-55-8512-01,14.399231,9.484343
TCGA-55-8513-01,14.619109,10.185077
TCGA-55-8514-01,14.700993,6.7799673
TCGA-55-8614-01,14.454345,6.795385
TCGA-55-8615-01,14.268047,6.401499
TCGA-55-8616-01,14.646237,6.315561
TCGA-55-8619-01,14.511292,10.248697
TCGA-55-8620-01,14.434743,9.194804
TCGA-55-8621-01,14.754078,9.558354
TCGA-55-A48X-01,15.65064,8.722521
TCGA-55-A48Y-01,15.048454,8.922134
TCGA-55-A48Z-01,14.615159,8.750022
TCGA-55-A490-01,14.40636,6.7662683
TCGA-55-A491-01,13.882714,6.563829
TCGA-55-A492-01,14.062091,8.275151
TCGA-55-A493-01,14.569105,6.984019
TCGA-55-A494-01,14.470819,6.21526
TCGA-55-A4DF-01,13.907445,7.506304
TCGA-55-A4DG-01,14.497355,6.5925646
TCGA-55-A57B-01,13.778445,8.921781
TCGA-62-8394-01,18.528765,8.304133
TCGA-62-8395-01,17.239977,9.132767
TCGA-62-8397-01,17.976137,8.398198
TCGA-62-8398-01,18.18331,8.518866
TCGA-62-8399-01,17.617277,9.385745
TCGA-62-8402-01,18.107964,7.141739
TCGA-62-A46O-01,18.402899,7.670468
TCGA-62-A46P-01,17.667093,8.71947
TCGA-62-A46R-01,18.342709,7.727372
TCGA-62-A46S-01,17.737743,8.6227665
TCGA-62-A46U-01,18.447044,8.242812
TCGA-62-A46V-01,17.687412,9.714363
TCGA-62-A46Y-01,17.62459,10.018783
TCGA-62-A470-01,18.494211,7.8379593
TCGA-62-A471-01,17.769949,6.6726656
TCGA-62-A472-01,17.929543,7.6927886
TCGA-64-1676-01,17.193499,7.911808
TCGA-64-1677-01,17.199415,7.2088623
TCGA-64-1678-01,16.764015,8.97819
TCGA-64-1679-01,17.682638,6.3495703
TCGA-64-1680-01,17.867977,9.686701
TCGA-64-1681-01,17.596884,6.3105435
TCGA-64-5774-01,16.870092,7.057041
TCGA-64-5775-01,16.921822,9.397177
TCGA-64-5778-01,17.740772,8.898025
TCGA-64-5779-01,16.830578,7.0385685
TCGA-64-5781-01,17.026405,8.465243
TCGA-64-5815-01,17.520748,9.0650425
TCGA-67-3770-01,15.186819,8.522489
TCGA-67-3771-01,14.8593,6.3613887
TCGA-67-3772-01,15.414606,8.242742
TCGA-67-3773-01,15.559484,9.963404
TCGA-67-3774-01,15.541094,10.078678
TCGA-67-4679-01,15.475285,10.056933
TCGA-67-6215-01,15.532481,9.875979
TCGA-67-6216-01,14.785363,9.89783
TCGA-67-6217-01,17.29837,7.086887
TCGA-69-7760-01,14.731074,8.364204
TCGA-69-7761-01,16.154116,8.535973
TCGA-69-7763-01,16.27293,7.9180274
TCGA-69-7764-01,16.411339,8.514599
TCGA-69-7765-01,14.050667,9.463797
TCGA-69-7973-01,18.472603,8.13547
TCGA-69-7974-01,18.34403,6.7063165
TCGA-69-7978-01,16.246853,8.039149
TCGA-69-7979-01,16.2092,7.434627
TCGA-69-7980-01,13.927285,7.0598936
TCGA-69-8253-01,14.567389,9.293124
TCGA-69-8254-01,14.690118,9.893278
TCGA-69-8255-01,15.533935,7.7188005
TCGA-69-8453-01,14.56985,10.315293
TCGA-69-A59K-01,13.879011,8.802623
TCGA-71-6725-01,14.9751005,6.988546
TCGA-71-8520-01,15.092028,7.2965064
TCGA-73-4658-01,16.88851,9.870113
TCGA-73-4659-01,16.946402,7.292774
TCGA-73-4662-01,16.061876,8.77696
TCGA-73-4666-01,17.00547,7.7008266
TCGA-73-4668-01,16.308392,6.5762396
TCGA-73-4670-01,16.977766,6.398842
TCGA-73-4675-01,16.238476,8.606107
TCGA-73-4676-01,17.045527,9.696743
TCGA-73-4677-01,17.321236,8.651999
TCGA-73-7498-01,15.695913,9.854654
TCGA-73-7499-01,17.651745,7.542236
TCGA-73-A9RS-01,16.067364,6.4085493
TCGA-75-5122-01,17.194496,8.567233
TCGA-75-5125-01,17.740732,7.731647
TCGA-75-5126-01,17.427547,9.68675
TCGA-75-5146-01,18.14468,8.110948
TCGA-75-5147-01,17.940796,7.7601023
TCGA-75-6203-01,17.676664,9.809437
TCGA-75-6205-01,17.391205,7.3532076
TCGA-75-6206-01,17.867435,8.663549
TCGA-75-6207-01,17.714275,8.517647
TCGA-75-6211-01,17.873709,7.759322
TCGA-75-6212-01,18.177176,8.144046
TCGA-75-6214-01,17.70192,7.394173
TCGA-75-7025-01,17.965017,7.9259167
TCGA-75-7027-01,18.34693,7.8515673
TCGA-75-7030-01,18.003193,8.188268
TCGA-75-7031-01,17.792511,7.924987
TCGA-78-7143-01,18.12047,7.1273227
TCGA-78-7145-01,17.583979,7.4291563
TCGA-78-7146-01,18.343801,7.588553
TCGA-78-7147-01,17.884722,7.433358
TCGA-78-7148-01,17.94957,9.084305
TCGA-78-7149-01,18.16213,8.804893
TCGA-78-7150-01,18.353441,7.7149825
TCGA-78-7152-01,17.361551,8.966525
TCGA-78-7153-01,17.102348,8.902989
TCGA-78-7154-01,17.835789,7.353199
TCGA-78-7155-01,18.111694,7.40832
TCGA-78-7156-01,18.079546,9.312825
TCGA-78-7158-01,17.585135,9.463823
TCGA-78-7159-01,18.269358,6.781005
TCGA-78-7160-01,18.033642,9.337477
TCGA-78-7161-01,17.170101,9.427367
TCGA-78-7162-01,17.927462,9.171945
TCGA-78-7163-01,17.416044,8.068316
TCGA-78-7166-01,18.049103,9.437814
TCGA-78-7167-01,18.641638,8.597709
TCGA-78-7220-01,18.354502,6.734362
TCGA-78-7535-01,17.69903,7.0616283
TCGA-78-7536-01,17.57303,7.253463
TCGA-78-7537-01,17.840336,9.065465
TCGA-78-7539-01,17.550581,9.0901165
TCGA-78-7540-01,17.22639,9.95188
TCGA-78-7542-01,18.323835,7.417018
TCGA-78-7633-01,17.758064,9.404325
TCGA-78-8640-01,18.099245,6.802058
TCGA-78-8648-01,17.802137,7.4246407
TCGA-78-8655-01,17.231724,9.87748
TCGA-78-8660-01,17.99961,8.441312
TCGA-78-8662-01,17.847467,7.253082
TCGA-80-5607-01,17.556555,8.8271675
TCGA-80-5608-01,17.28326,8.445074
TCGA-80-5611-01,17.867628,8.552507
TCGA-83-5908-01,14.333839,7.311668
TCGA-86-6562-01,14.995068,8.548259
TCGA-86-6851-01,14.635586,7.669536
TCGA-86-7701-01,14.912012,6.665811
TCGA-86-7711-01,15.583875,6.5637484
TCGA-86-7713-01,15.504566,7.006236
TCGA-86-7714-01,14.691337,10.034993
TCGA-86-7953-01,15.362166,6.6377797
TCGA-86-7954-01,14.933527,7.2541595
TCGA-86-7955-01,15.287934,6.1567135
TCGA-86-8054-01,15.270049,7.1972218
TCGA-86-8055-01,15.497573,6.3828697
TCGA-86-8056-01,14.414611,9.952604
TCGA-86-8073-01,14.844754,8.074854
TCGA-86-8074-01,14.234586,7.2579
TCGA-86-8075-01,15.230423,6.6860175
TCGA-86-8076-01,14.6719475,10.054467
TCGA-86-8278-01,14.668928,10.321613
TCGA-86-8279-01,15.435471,6.240298
TCGA-86-8280-01,14.409064,7.2483478
TCGA-86-8281-01,15.045111,9.907827
TCGA-86-8358-01,15.220612,6.102845
TCGA-86-8359-01,15.56613,6.906098
TCGA-86-8585-01,15.098227,6.0816894
TCGA-86-8668-01,14.782593,9.000321
TCGA-86-8669-01,14.043914,6.746846
TCGA-86-8671-01,14.850225,10.234899
TCGA-86-8672-01,15.361352,6.251044
TCGA-86-8673-01,15.196347,6.074717
TCGA-86-8674-01,15.244812,10.177139
TCGA-86-A456-01,15.317452,7.835424
TCGA-86-A4D0-01,15.069629,7.7011337
TCGA-86-A4JF-01,15.562921,6.9010563
TCGA-86-A4P7-01,15.1848135,9.895986
TCGA-86-A4P8-01,14.901471,10.227304
TCGA-91-6828-01,14.156296,6.526598
TCGA-91-6829-01,18.558807,7.4646907
TCGA-91-6830-01,16.869417,8.776512
TCGA-91-6831-01,18.517914,7.5829177
TCGA-91-6835-01,15.929781,9.251659
TCGA-91-6836-01,16.689026,6.8891993
TCGA-91-6840-01,14.108047,6.93249
TCGA-91-6847-01,18.277946,7.1825366
TCGA-91-6848-01,17.055067,8.136335
TCGA-91-6849-01,16.934038,9.378421
TCGA-91-7771-01,14.739322,6.5199313
TCGA-91-8496-01,14.94898,10.21421
TCGA-91-8497-01,14.407438,9.252329
TCGA-91-8499-01,13.911641,7.4488463
TCGA-91-A4BC-01,14.612544,6.185884
TCGA-91-A4BD-01,14.988228,9.283058
TCGA-93-7347-01,14.569093,9.13888
TCGA-93-7348-01,14.236363,8.435018
TCGA-93-8067-01,15.668451,8.200093
TCGA-93-A4JN-01,14.726579,6.7711515
TCGA-93-A4JO-01,14.238441,9.312738
TCGA-93-A4JP-01,15.094788,10.376489
TCGA-93-A4JQ-01,14.427756,6.2576566
TCGA-95-7039-01,14.799961,6.6953716
TCGA-95-7043-01,14.1941805,8.244588
TCGA-95-7562-01,14.140574,7.0359282
TCGA-95-7567-01,15.248407,7.4391975
TCGA-95-7944-01,14.509024,8.287013
TCGA-95-7947-01,14.004235,9.261495
TCGA-95-7948-01,14.687751,8.303769
TCGA-95-8039-01,13.966192,9.434567
TCGA-95-8494-01,15.508614,6.371072
TCGA-95-A4VK-01,14.042622,9.775453
TCGA-95-A4VN-01,13.9316435,6.2499943
TCGA-95-A4VP-01,15.709836,7.1266994
TCGA-97-7546-01,14.318976,9.457927
TCGA-97-7547-01,17.43207,8.559407
TCGA-97-7552-01,18.127712,8.824694
TCGA-97-7553-01,16.288256,9.675914
TCGA-97-7554-01,16.249763,7.2613473
TCGA-97-7937-01,15.126463,6.2067056
TCGA-97-7938-01,14.403096,8.849001
TCGA-97-7941-01,14.427344,9.610274
TCGA-97-8171-01,15.0126915,10.3547325
TCGA-97-8172-01,14.321733,9.345652
TCGA-97-8174-01,14.685799,7.5697813
TCGA-97-8175-01,15.049879,9.648909
TCGA-97-8176-01,15.010603,10.294988
TCGA-97-8177-01,14.95548,7.196415
TCGA-97-8179-01,15.090693,6.594173
TCGA-97-8547-01,14.781783,9.386995
TCGA-97-8552-01,14.520845,7.3995533
TCGA-97-A4LX-01,14.59251,8.280325
TCGA-97-A4M0-01,14.672245,8.244234
TCGA-97-A4M1-01,14.9896965,6.7878213
TCGA-97-A4M2-01,14.713028,9.968369
TCGA-97-A4M3-01,14.045775,9.712735
TCGA-97-A4M5-01,14.242439,9.795096
TCGA-97-A4M6-01,14.482112,9.740889
TCGA-97-A4M7-01,13.944719,9.58144
TCGA-99-7458-01,16.175627,8.410095
TCGA-99-8025-01,16.375456,7.2942605
TCGA-99-8028-01,16.404161,8.40741
TCGA-99-8032-01,15.437497,7.651769
TCGA-99-8033-01,15.501991,6.2795715
TCGA-99-AA5R-01,14.933911,9.943191
TCGA-J2-8192-01,15.074387,7.0226192
TCGA-J2-8194-01,14.739731,9.510071
TCGA-J2-A4AD-01,14.668309,8.4811
TCGA-J2-A4AE-01,14.457126,8.880725
TCGA-J2-A4AG-01,14.522398,9.398236
TCGA-L4-A4E5-01,16.510525,7.5842495
TCGA-L4-A4E6-01,16.321953,7.5237746
TCGA-L9-A443-01,13.949675,6.410638
TCGA-L9-A444-01,14.274197,6.170564
TCGA-L9-A50W-01,14.707527,9.515221
TCGA-L9-A5IP-01,15.220805,6.2178154
TCGA-L9-A743-01,15.730958,6.3016973
TCGA-L9-A7SV-01,15.700425,6.382571
TCGA-L9-A8F4-01,15.060245,6.273127
TCGA-MN-A4N1-01,16.286613,6.3795238
TCGA-MN-A4N4-01,16.509037,6.4542336
TCGA-MN-A4N5-01,16.521862,6.759615
TCGA-MP-A4SV-01,17.170422,7.543618
TCGA-MP-A4SW-01,17.800749,9.126935
TCGA-MP-A4SY-01,18.26415,8.701709
TCGA-MP-A4T2-01,17.524126,7.8266892
TCGA-MP-A4T4-01,18.400177,8.630627
TCGA-MP-A4T6-01,18.350811,8.812257
TCGA-MP-A4T7-01,18.124,8.333991
TCGA-MP-A4T8-01,18.007347,8.908734
TCGA-MP-A4T9-01,17.372313,8.824739
TCGA-MP-A4TA-01,16.6195,7.970617
TCGA-MP-A4TC-01,17.71182,9.623859
TCGA-MP-A4TD-01,18.230503,8.9471035
TCGA-MP-A4TE-01,16.875467,7.818937
TCGA-MP-A4TF-01,17.00579,6.8134084
TCGA-MP-A4TH-01,14.572169,9.419803
TCGA-MP-A4TI-01,17.324715,10.1905155
TCGA-MP-A4TJ-01,16.691488,8.166297
TCGA-MP-A4TK-01,18.173243,7.599896
TCGA-MP-A5C7-01,16.685314,9.025394
TCGA-NJ-A4YF-01,16.692896,7.4333696
TCGA-NJ-A4YG-01,17.703629,9.165577
TCGA-NJ-A4YI-01,17.046858,7.966227
TCGA-NJ-A4YP-01,15.597243,10.005742
TCGA-NJ-A4YQ-01,15.552684,7.217182
TCGA-NJ-A55A-01,15.905116,10.094693
TCGA-NJ-A55O-01,14.647966,7.453337
TCGA-NJ-A55R-01,15.670579,7.2250314
TCGA-NJ-A7XG-01,16.509808,8.388343
TCGA-O1-A52J-01,17.68693,6.597093
TCGA-S2-AA1A-01,15.301548,9.41037
