Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-05-4244-01,7.201646,6.268838,5.2690535,7.7865753,3.1946254,4.0627837,3.8981013,4.414713,4.717481,9.104717,7.4913354,4.7826805,4.344662,6.8400683,6.3406286,4.6563063,3.521563,4.5906887,5.475355,7.087725,4.9927416,5.1406345,3.129229,5.095225,3.4946334,4.676762,2.3988068,5.909677,6.5676646,4.6490626,5.538543,2.318697
TCGA-05-4249-01,7.2033863,6.29594,5.136961,7.568782,3.1184537,4.195852,3.9972606,4.505679,4.847069,9.181679,7.337622,4.5165267,4.332506,6.7709517,6.3241296,4.763434,3.462578,4.4306498,5.6192303,6.832591,5.0658383,5.1129503,2.9819314,5.1107674,3.5242414,4.6340413,2.3369784,5.9559746,6.587214,4.4962144,5.5003076,2.4425166
TCGA-05-4250-01,7.099699,6.2984953,5.119194,7.41918,3.1215985,4.233321,4.0241704,4.5350366,4.9239907,9.148607,7.3048573,4.4787955,4.37676,6.7422504,6.3084903,4.872716,3.470218,4.3347783,5.622368,6.6824765,5.079136,5.0821013,2.9917467,5.1360836,3.560566,4.5689077,2.3338258,6.0499887,6.5961313,4.4869075,5.48745,2.542665
TCGA-05-4382-01,6.9639053,6.4397254,5.5129347,7.1963053,3.8214974,4.142238,4.101393,3.936412,4.6485944,9.2005,7.4054885,4.8017335,4.167522,6.663593,6.392797,5.4384484,3.8234591,4.602856,5.782274,6.4471474,4.956139,5.6350455,3.2518737,5.4242063,3.656655,4.411764,3.243615,6.2175546,6.482748,4.221239,5.320575,2.3248682
TCGA-05-4384-01,7.593921,6.4349527,5.139583,7.710739,3.3769512,3.7568138,4.3731523,4.397648,4.3845015,8.735861,7.565386,4.8697195,3.9426076,7.2112036,6.8006625,4.5906825,4.063825,4.550505,5.274144,6.8147125,4.845723,5.007175,3.7142694,5.3266315,3.9153616,4.6802187,2.8133461,6.4556594,6.7430573,4.6961575,4.9642224,2.510627
TCGA-05-4389-01,7.185478,6.2727227,5.314502,7.884233,3.2456596,4.0837584,4.019427,4.3993063,4.5785437,9.2323065,7.5004835,4.6685224,4.242485,6.8643513,6.6095247,4.810414,3.56088,4.692474,5.514886,7.3409805,4.9573746,5.2950373,3.076243,5.111931,3.540535,4.8071675,2.4349217,5.766501,6.698672,4.499118,5.504062,2.0736506
TCGA-05-4390-01,7.0996695,6.497724,5.4641905,7.228818,3.6406684,4.1172075,4.0534234,4.1214876,4.6947117,9.133981,7.4949555,4.7962217,4.2050734,6.647693,6.206326,5.478982,3.7876308,4.5968986,5.820589,6.524121,5.07203,5.398741,3.184435,5.3904195,3.632484,4.3398905,2.9549878,6.1728578,6.511555,4.3440833,5.323985,2.4839613
TCGA-05-4395-01,7.306334,6.253404,5.2961245,7.969672,3.2177296,4.0350456,4.0692983,4.45953,4.591125,9.22723,7.529035,4.587887,4.1613045,6.861786,6.608305,4.7416463,3.5840514,4.700453,5.503522,7.3892837,4.948809,5.242026,3.0560465,5.111625,3.6068451,4.827844,2.2859561,5.7687926,6.7213097,4.4697237,5.4790897,2.060728
TCGA-05-4396-01,7.473867,6.5257034,5.173353,7.4869304,3.3836987,3.7842941,4.397601,4.475668,4.4640007,8.744936,7.7154126,4.854187,3.9054894,7.173697,6.6001935,4.8057265,4.2223487,4.4610324,5.3504505,6.505812,4.8933163,5.027686,3.675074,5.342683,4.0853577,4.4775424,2.7646317,6.587173,6.8874135,4.627082,4.7607393,2.5892658
TCGA-05-4397-01,7.2666206,6.5700517,5.4652576,7.491107,3.6171844,3.8965213,4.187945,4.145095,4.4475794,9.052236,7.628142,5.02704,4.081209,6.873968,6.425938,5.380745,3.936905,4.7376084,5.6424375,6.6358814,4.9419403,5.2697334,3.5191166,5.3601627,3.7618976,4.375838,3.0721745,6.243157,6.616782,4.5299387,5.2070394,2.4944675
TCGA-05-4398-01,7.345479,6.548599,5.4828672,7.5885744,3.4866664,3.974546,4.077707,4.2140303,4.5092425,9.10551,7.5387225,4.927757,4.2376275,6.741714,6.3249884,5.4878325,3.6602166,4.79984,5.76134,6.9000726,5.0748634,5.1494703,3.303764,5.323854,3.5290375,4.4333024,2.8464606,5.967989,6.5004773,4.569931,5.515825,2.5283737
TCGA-05-4402-01,7.6437254,6.3005147,5.222291,7.8735123,3.544385,3.7943323,4.308096,4.1235747,4.372321,8.841675,7.299361,4.863483,4.012043,7.09344,6.9490933,4.5531845,3.8008487,4.6981587,5.3326635,7.078628,4.798677,5.144744,3.6842394,5.3645926,3.625638,4.864896,3.0270984,6.2581635,6.4385667,4.614644,5.3541565,2.3871133
TCGA-05-4403-01,7.5318403,6.4144325,5.220572,7.724868,3.5207028,3.7585359,4.3315845,4.231034,4.366005,8.800751,7.514584,4.961644,3.950777,7.151531,6.8000903,4.67308,4.0232563,4.6274033,5.2989664,6.814299,4.7919064,5.1209626,3.7498374,5.35086,3.8471353,4.668216,3.0129871,6.442764,6.63309,4.6571035,5.0629683,2.4685438
TCGA-05-4405-01,7.1078143,6.365746,5.3905454,7.512957,3.3514285,4.1463957,4.0133095,4.301211,4.766874,9.17685,7.4095683,4.710048,4.3565397,6.6868553,6.30935,5.181509,3.5030239,4.5973153,5.7251086,6.804055,5.0747843,5.21968,3.1158442,5.215066,3.4920056,4.515772,2.6135595,5.9218473,6.524652,4.463539,5.6274185,2.437187
TCGA-05-4410-01,7.0920787,6.481009,5.477065,7.281112,3.7915843,4.0834336,4.1493263,3.9930604,4.5787888,9.295339,7.4763947,4.7719216,4.0391693,6.688823,6.4289074,5.4939523,3.8863966,4.657376,5.796911,6.5611086,4.9333386,5.61234,3.2563012,5.4098554,3.733332,4.4071054,3.1253774,6.203659,6.538894,4.20561,5.2216325,2.2880163
TCGA-05-4415-01,6.9427934,6.258443,4.9968505,7.6723113,3.0964248,4.2005076,3.941903,4.396716,4.525951,8.997584,7.278939,4.8745418,4.459718,7.1753983,6.8717475,4.4278316,3.5928102,4.419618,5.234822,7.136451,4.8773003,5.274057,3.3163218,5.0472827,3.4097059,4.9543858,2.8408918,6.0576367,6.697736,4.770112,5.2575264,2.2295144
TCGA-05-4417-01,7.3995476,6.3256764,5.2134743,7.65977,3.2254283,4.1056247,4.0370526,4.438048,4.7922673,9.271479,7.430085,4.497403,4.1414666,6.7131696,6.2720585,4.892025,3.56025,4.5608897,5.701962,6.9324684,5.037334,5.185203,2.9866855,5.158952,3.5966196,4.5978923,2.2981527,5.939084,6.564404,4.380154,5.4434385,2.3587782
TCGA-05-4418-01,7.505341,6.319529,5.1924663,7.9066043,3.2340963,3.879542,4.232509,4.527991,4.52284,9.017829,7.6211977,4.630413,3.9769804,7.0250525,6.655323,4.5923934,3.856355,4.6135364,5.376608,7.165641,4.8979144,5.105766,3.3061254,5.187538,3.843191,4.760701,2.3371,6.093299,6.8082366,4.5389786,5.16475,2.2244675
TCGA-05-4420-01,7.458973,6.296612,5.274347,7.8604484,3.2758634,4.0023837,4.0986724,4.41202,4.636605,9.205522,7.5021043,4.566436,4.0775604,6.816554,6.4864526,4.7869177,3.632871,4.673615,5.5855927,7.202633,4.9712543,5.2087507,3.0969057,5.175056,3.6337888,4.7293715,2.3311431,5.8855057,6.6286297,4.422255,5.433724,2.1979012
