	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
TCGA-05-4244-01	-0.004750624	-0.059050478	-0.05854622	0.028410062	-0.13820824	0.24493822	-0.050419927	-0.022166725	0.13234952	-0.16824445	-0.17546174	-0.03469651	-0.06764002	0.133055	-0.057006355	-0.10264517	-0.08519712	0.117070235	0.25521615	0.19005294	-0.18520223	0.08934629	-0.01586979	0.05999014	-0.054165892	0.19993225	0.15752414	-0.138042	-0.15394706	0.10489536	0.2565649	0.16071548	0.023551825	0.005799139	0.08893102	0.08723785	-0.1490146	-0.07977865	0.07707649	0.016797781	-0.038999137	-0.14198235	0.07468264	0.072282165	-0.18476874	-0.1296494	-0.019943869	0.10273248	0.115743294	0.16173513	0.056749873	0.16565907	-0.081244715	-0.08651115	-0.17940605	0.0032131642	-0.06686041	0.038580354	-0.23031723	-0.208196	-0.14426601	0.10054691	0.1398668	0.011966807
TCGA-05-4249-01	-0.032363877	-0.041764554	-0.05371982	-0.1096731	-0.15923442	0.23044999	0.044128925	0.0693471	-0.0030987891	-0.105228595	-0.100020826	-0.04425184	0.075715795	-0.0051757013	-0.08136596	-0.10652713	-0.14654502	0.021123074	0.15822007	0.17271821	-0.044392116	0.1087919	0.013343121	0.08584986	-0.22902694	0.027485033	0.14863618	-0.18602811	-0.08799844	0.093134776	-0.010483257	0.05385101	0.025696194	-0.013696278	0.07031211	0.17093687	-0.09809044	-0.18420342	0.0746326	0.13491376	-0.15610541	-0.1640209	-0.10322937	-0.10749126	-0.26034322	-0.12172058	0.11382013	0.18313019	0.14310488	0.05648709	-0.059216946	0.18893212	-0.2649757	-0.27581352	-0.13761906	0.074156895	-0.10154377	-0.05665177	-0.19709924	0.022782248	-0.07414916	0.12987372	0.08483611	0.043307222
TCGA-05-4250-01	-0.07307571	-0.034586634	-0.097574085	0.052860573	-0.0755836	0.055747148	-0.081700236	-0.16027834	0.22846143	0.10575015	-0.25252858	-0.09526501	0.058671694	0.02022897	0.008139722	0.027642474	-0.06302782	0.13251348	0.38055605	-0.04241668	-0.011749376	0.15252446	-0.15321073	-0.027981862	-0.26122123	0.08554594	0.14432265	-0.10149794	-0.14311635	0.0633059	-0.06230285	0.09887609	-0.016229754	-0.068482414	0.17068619	0.052503526	-0.13324286	0.15308787	-0.023986565	0.05834523	-0.013389265	-0.022985343	-0.20431983	0.2819659	-0.08115206	-0.08576948	0.15273738	0.04797304	0.05554896	0.07365037	0.13587336	0.03261929	-0.023729524	0.08137765	-0.094557576	-0.025768623	-0.14095105	0.010953137	-0.10118028	-0.3259826	-0.07258427	0.033767056	0.074598365	0.039738424
TCGA-05-4382-01	0.009373249	-0.020090649	-0.14603007	-0.060947534	-0.12482574	0.18291114	0.06609493	-0.04524955	0.06874926	0.0024974225	-0.06506383	-0.33458528	0.14445701	-0.07146045	-0.10133193	-0.12101662	-0.1018961	0.027458442	0.2962957	0.04158715	0.008006389	0.07415377	-0.03393644	-0.009374009	-0.14964147	0.08231672	0.14056635	-0.2903061	-0.05926355	0.06351136	-0.08604769	0.11330278	0.037012268	-0.05297508	0.10777914	0.04916634	-0.017401313	0.007056091	0.14729701	-0.0108132055	-0.14277385	-0.027939731	-0.20623007	0.015811365	-0.12668315	-0.10847486	0.18261267	0.024995772	0.01472382	0.09627783	0.1957272	0.15773807	0.005162006	-0.15695885	-0.09235178	0.099903435	-0.13788278	-0.10476897	-0.14021613	-0.32794985	-0.0083042905	0.15270978	0.06846076	-0.107365735
TCGA-05-4384-01	0.09057664	-0.0145973945	0.057727963	0.14196607	-0.1918872	0.11183976	-0.15526412	-0.122412026	0.040628377	0.11691274	-0.18615308	-0.03509059	0.18686709	0.130855	0.05729977	0.09057809	-0.039559383	0.16135383	0.23408765	0.24171878	0.04359979	0.1527219	-0.16178918	0.12159826	-0.019580705	0.06985684	0.21644658	-0.020155579	-0.108970486	0.0071390765	-0.16485672	0.013980169	-0.07910296	0.23197146	0.21483408	0.08763413	0.20986359	0.06601196	-0.12166117	0.112962864	0.08921285	-0.07076728	0.14092614	0.13595268	-0.10912664	-0.10931668	0.076560035	0.044353325	0.12724552	0.07974514	0.012539205	0.0704268	-0.13268141	-0.035689384	-0.07227047	-0.08532431	0.03166253	0.11098512	-0.15611409	-0.157304	-0.19213703	-0.15075728	0.06645105	0.08778041
TCGA-05-4389-01	0.0567966	0.003201047	0.0014060539	-0.12503536	-0.12501134	0.13324308	-0.08317968	0.021622933	0.011296804	-0.08758648	-0.079182185	-0.15084589	0.2391551	-0.036976296	-0.057290703	-0.14265525	-0.15042202	0.15332995	0.089398466	0.30390307	-0.13283034	0.07516801	-0.07311188	0.029877948	-0.004677547	0.007953083	0.14933935	-0.08377614	-0.1268154	0.056173943	0.2360009	0.023384815	-0.03575767	0.041763008	0.08787039	0.022041282	-0.12720847	0.015339238	0.07743127	0.13101475	-0.304037	-0.09601889	-0.012445877	0.029414	-0.16975169	-0.09617994	0.15476143	0.08939453	0.16057877	-0.061822157	-0.07472671	0.0847341	-0.32857186	-0.1724114	-0.12165421	0.16552982	0.08108591	0.0911063	-0.11776643	0.16140783	-0.08788906	0.12128462	0.11666252	0.062003974
TCGA-05-4390-01	-0.010529103	0.0025646037	-0.19027051	-0.039017577	-0.032113194	0.06453747	-0.12323598	0.013855769	-0.027985876	0.0784287	-0.08917446	-0.04839519	0.25020346	-0.012458633	-0.13719988	-0.068224125	-0.016646016	0.07956587	0.24516496	0.1020541	-0.17354403	0.1117188	-0.121066324	-0.104310356	-0.23661676	0.089925334	0.0949947	-0.004978913	-0.11539237	0.042790525	-0.02148738	0.02752586	0.03180166	-0.13001426	0.020356728	0.0003141919	0.01399181	0.12356169	0.14387704	0.019329725	-0.25343037	-0.06604322	-0.13377975	0.19412689	-0.077214606	0.008427604	0.3626608	0.1765301	0.06795429	0.054358356	0.14437455	-0.056148507	-0.057824314	-0.1990628	-0.08324885	0.04681183	-0.30788025	-0.15337877	-0.07299409	-0.016743476	-0.048217505	0.1438586	0.14034665	0.07284111
TCGA-05-4395-01	0.013289809	-0.058777627	-0.117398724	0.07259169	-0.16038328	0.1790551	0.025716376	-0.09502361	0.042950787	0.0057989173	-0.2657225	-0.016454881	-0.14590338	0.060677376	-0.07952901	-0.07335114	-0.06728439	0.06612035	0.2921795	0.1658671	-0.066265635	0.108575344	-0.105984166	0.05908178	-0.112551056	0.20793867	0.15165867	-0.060340296	-0.20835273	0.11695573	0.10152639	0.19153596	0.052761406	-0.043126553	0.09402505	0.120745614	-0.13323599	-0.08545277	0.06381203	-0.09469624	-0.037149914	-0.13484277	-0.013560432	0.12062542	-0.21504094	-0.084049545	0.050869465	0.12923329	0.15370394	0.20996124	0.09146062	0.048404425	-0.03397398	-0.09734963	-0.19375531	0.030713337	-0.12995523	-0.042635694	-0.22603118	-0.121071875	-0.16275002	0.12862907	0.16673343	0.0722924
TCGA-05-4396-01	0.046855543	-0.019238858	-0.10442275	-0.16338058	-0.06839787	0.14025694	-0.19985493	-0.0014776516	-0.23715039	0.088449925	0.12372692	-0.14363192	0.14164314	-0.064127274	-0.07461548	-0.02495817	-0.062381282	0.0068216403	0.20285529	0.04414498	-0.22695628	0.07341075	-0.11079139	-0.08915389	-0.24784677	-0.045269564	0.13870025	-0.042941164	-0.042038128	-0.016576897	0.097905695	-0.011227267	-0.07309468	-0.042996697	0.05748973	-9.794376e-05	0.09704932	0.22723381	0.042400103	0.10160925	-0.043137424	0.00035606613	-0.047900226	0.11990236	-0.046106093	-0.055090908	0.429254	0.030054484	0.039781924	-0.03265707	0.10561412	0.048632126	-0.21148536	-0.3333783	-0.033995982	0.029976116	-0.127091	0.026535146	-0.06220422	-0.18815842	-0.019129798	0.01658625	0.06780235	-0.12930134
TCGA-05-4397-01	0.037470154	-0.04755402	0.01660019	-0.1529858	-0.20444581	0.16357379	-0.114455186	0.11871845	-0.039239798	-0.19109006	0.13908322	-0.11419769	-0.004909752	0.10763712	-0.10093342	-0.11529798	-0.1616506	0.24509971	0.14866918	0.11401923	-0.07677139	0.13100307	0.06864706	0.021549208	-0.053154334	0.07500848	0.09894515	-0.16797568	-0.14017265	0.058816656	0.16360281	0.1129311	-0.022824137	0.05551602	-0.008049222	-0.027048688	-0.09063288	-0.003664406	-0.014519673	0.077816665	-0.076233804	-0.1250337	0.033711527	-0.1361974	-0.14012852	-0.1466552	0.048068352	0.10714788	0.02591056	-0.018890861	-0.009157001	0.2530421	-0.3155713	-0.27843297	-0.1748735	0.13843624	0.039517786	0.17305784	-0.18304653	-0.10611794	-0.08454735	0.020773083	0.14807001	0.0031402311
