	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
bin_0	-0.22874789	-0.24972428	-0.21657287	-0.10883007	0.19984135	0.046559755	0.15401055	0.1361938	0.23287615	0.07280743	-0.20340595	0.2596061	0.2670196	0.091944724	-0.016262121	0.011633307	-0.26661423	-0.13569777	0.006803423	-0.25864017	0.22698417	0.25211608	-0.03936228	-0.05576859	-0.024513895	-0.11045296	-0.25154182	-0.160002	-0.24718703	0.15148859	-0.1652198	-0.067327544
bin_1	-0.7525388	-0.7037977	-0.22897245	-0.51602906	1.4333323	0.45536292	-0.019626932	0.38772482	0.081908174	-1.9883035	0.09093602	0.1345148	0.27827105	0.42342332	0.93196124	0.9079774	-0.66335046	0.084514186	0.21733965	-0.48567802	-0.10911393	-1.2946757	-0.279527	0.63425803	0.70092124	-0.19173124	0.24715759	0.32003346	0.25308028	0.7191809	0.5648742	-0.7984208
bin_2	-0.9591031	-0.8114074	-0.56971633	-0.6327615	-0.4090015	-0.77222246	-0.101273224	-0.35034662	0.4997593	-1.3193944	0.112406686	-0.116407916	-0.08001724	0.6288909	-0.056081373	0.65930027	-0.1555885	0.42192206	0.15226202	-0.15245378	0.09967163	-0.25855216	0.18247712	0.67073053	0.8266996	0.44565973	0.63926005	-0.22670679	-0.7954913	-0.09409279	0.107283935	-0.19901128
bin_3	-0.031692125	-0.4509461	0.059538044	-0.39873105	0.43300837	0.13930348	-0.59275347	0.33501402	-0.39353773	-0.67866164	0.3821577	0.427745	0.60674405	0.14747317	-0.06487123	-0.39288145	-0.04740907	0.34725088	-0.31088588	0.07676484	-0.0008738154	0.026110742	-0.24865797	-0.45149365	1.4029745	0.20430133	0.4823594	0.29574263	0.012160634	-0.1957262	-0.40810648	-1.6827317
bin_4	0.31144044	-0.5702237	0.07618366	0.24453005	0.059791595	0.81207573	0.62002724	0.031640783	-0.10264051	-0.27565703	0.4320796	0.11843694	0.06490192	0.996348	0.52328455	0.6818765	-0.37705043	-0.42618367	0.45008773	0.25064704	0.21733297	0.015467138	-0.33063796	0.6592476	-0.57069653	0.5434046	-0.47792178	-0.03966822	-0.59352475	-0.57370436	0.27263096	0.031451583
bin_5	0.1042675	-0.18501803	-0.3615657	0.36575818	-0.30529585	0.27585906	-0.1064403	-0.17414096	-0.1589113	-0.26233846	0.62121665	0.24254684	0.19995801	0.41309062	0.3021429	0.12039099	0.534236	-0.2780771	0.046555728	0.22177468	0.641754	0.13882954	-0.10853824	0.37537873	-0.19066286	0.10426741	-0.34138656	-0.08217012	-0.35093823	-0.45413774	0.30026406	0.12205247
bin_6	-0.10898263	0.3846221	0.19788286	-0.28897607	-0.052783933	-0.031272143	-0.08931073	-0.22274595	-0.02698744	0.4686896	-0.0044546723	0.008502853	0.07817959	-0.2591145	-0.013972079	-0.44412094	0.31534946	0.18271776	-0.29702634	0.19311124	-0.10902137	0.25612706	0.026154514	-0.13865295	-0.04932305	0.039869536	-0.44211823	-0.00931289	-0.17139632	-0.10353968	0.14121586	-0.14572328
bin_7	0.14380658	0.29427505	0.015610611	0.5053825	0.08825692	-0.28062838	-0.19183896	-0.076192126	-0.19805987	0.5063526	-0.4003503	0.21011461	-0.07711808	-0.16567732	-0.027344475	0.054979626	0.059759088	0.050482534	-0.3077715	0.1743056	-0.11615671	0.35064402	0.58253086	-0.3969081	-0.23912632	0.082474455	0.11941753	-0.08909348	0.042868853	0.52649885	-0.28038535	-0.20334008
bin_8	0.042711344	-0.07006009	-0.45950451	0.11268092	0.25051612	0.51916784	-0.13144445	0.181698	0.15278256	0.15283012	0.24109937	-0.07686779	0.002737793	-0.18609995	0.297459	-0.1445566	-0.20461796	-0.09628177	-0.113639124	-0.07944275	-0.15853618	-0.40689698	-0.56863624	0.02246448	-0.39672536	0.48334765	0.23246178	-0.10870029	-0.4243782	0.07592525	0.034728557	0.07046788
bin_9	0.50887066	0.07272074	0.1285358	0.30850926	0.504572	0.10584003	0.41417786	0.5099063	0.16853833	-0.19545309	-0.023562483	0.3158502	-0.031646013	0.3965018	0.19119096	-0.1213618	-0.24645334	-0.395659	0.39873675	-0.17478552	0.031315792	0.107841924	-0.43906093	-0.14949894	-0.5378882	-0.22533128	0.09335852	0.34749252	0.033313293	0.023611305	0.23492299	0.3517735
