Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-05-4244-01,4.3670516,8.70688,2.802055,6.09156,3.2023935,6.7819614,2.3605072,3.3050573,4.9725847,4.9911222,5.2603354,5.390754,5.2090673,6.6469502,5.3643427,3.0172684,5.798526,6.3842897,4.578294,4.9552417,4.3544264,5.304953,6.0292516,5.9763536,5.4772005,4.014027,5.49974,3.9683983,3.1972604,4.0944242,5.721043,3.534125,6.675774,5.1114855,3.8084438,5.2404423,3.9085617,6.1388793,4.428848,4.964119,4.9509883,6.307288,4.448245,3.7311869,4.222598,5.9294453,4.3006377,5.44127,3.007401,5.3960495,5.623861,4.984111,4.168371,5.611115,4.1283574,4.0344105,5.407121,6.0802784,5.0836225,5.4407187,4.5672317,5.417555,4.7403035,3.7985399
TCGA-05-4249-01,4.4630666,8.5334635,2.9415658,6.0770802,3.1739306,6.6307845,2.4724402,3.2162635,5.0162916,4.955243,5.206118,5.5847855,5.2261834,6.614535,5.3367004,3.2995389,5.5762796,6.313765,4.781137,4.9401007,4.2982736,5.345972,6.0029225,5.9868183,5.493589,4.0500555,5.5816994,4.014261,3.1739407,4.108533,5.6630692,3.6063635,6.601769,5.1231704,3.9580233,5.1675177,3.9917562,6.110114,4.530453,4.9603763,4.994591,6.3278403,4.6012783,3.7527797,4.200206,5.861101,4.37289,5.4372463,3.0893273,5.39347,5.5620356,5.010233,4.2236285,5.6068363,4.1267233,4.125553,5.5309706,6.0646377,5.105955,5.440736,4.595692,5.403268,4.764908,3.8236132
TCGA-05-4250-01,4.5339293,8.593233,2.985991,5.9758744,3.1516826,6.621267,2.5358934,3.1725407,5.025564,4.9594507,5.1935744,5.633508,5.183965,6.6610384,5.350499,3.4149847,5.426013,6.3322825,4.8330913,4.889882,4.315476,5.3119283,6.005319,5.9917235,5.5242925,4.0381703,5.6602917,3.9619744,3.2004383,4.114327,5.6391683,3.6283166,6.53235,5.079145,4.006067,5.1212764,4.0192785,6.077446,4.560496,4.914409,4.9934187,6.29382,4.6246257,3.7763371,4.209562,5.8526387,4.36748,5.445104,3.1195512,5.363378,5.564214,5.0395513,4.2421565,5.561654,4.1136737,4.1519723,5.5252934,6.0659585,5.088373,5.4875903,4.6473355,5.3924866,4.792004,3.887611
TCGA-05-4382-01,4.306313,8.47893,2.6241581,5.710448,3.0084379,6.2739377,2.3296084,2.5206192,4.999027,4.9469323,5.0434966,5.476913,4.844619,6.8787613,5.462203,3.5223625,5.406801,6.5270224,4.4347453,5.0090747,4.355277,5.4951167,6.11619,6.2371864,5.3290343,3.6626446,5.7712665,3.672716,2.9978957,4.306694,5.9568305,3.4645612,6.518288,4.831455,3.703983,4.664695,4.271743,5.889929,4.4085617,4.7392697,4.712085,6.2443037,4.215885,3.6707811,4.360705,5.7064342,4.2741437,5.2411075,3.1895971,5.2991114,5.4237847,4.649327,4.0261145,5.44876,4.199596,4.491001,5.1888986,6.3185396,4.7479625,5.456697,4.444757,5.516765,4.681827,3.8554072
TCGA-05-4384-01,4.489574,9.150519,2.9804356,5.714781,3.420404,7.0946116,2.3568754,3.2359397,5.009949,5.259876,5.255691,5.430893,5.359475,6.903599,5.5208235,3.4706452,5.5417366,6.50607,4.2865953,4.791116,4.8227324,5.0093966,6.3378406,6.163456,5.3474154,3.7685676,5.3478007,3.5929906,3.2350883,4.086884,5.7615356,3.3499362,6.7101054,5.009624,3.6215038,5.161304,4.084966,6.1935344,4.383551,4.757872,4.9859815,6.1860147,3.9507723,3.5554497,4.0174623,5.894968,4.1715083,5.403283,2.5680401,5.332309,5.7912717,5.112576,4.2100043,5.2795887,3.911298,3.9579456,5.126156,6.27886,4.7506046,5.513005,4.7716403,5.290563,4.5543184,4.013073
TCGA-05-4389-01,4.2848063,8.465236,2.588979,6.2187476,3.3163834,6.738771,2.2360706,3.2396784,5.0346327,4.9232435,5.4857454,5.3124337,5.2611833,6.7507343,5.460537,3.0534952,5.9456806,6.472105,4.5350246,4.8967233,4.2534595,5.467713,6.0342846,5.930492,5.4653707,3.9290214,5.3892717,3.9006658,3.1576664,3.9916046,5.6796756,3.561409,6.611016,5.1256475,3.8195822,5.269988,3.846202,6.2822003,4.4259295,4.8779407,4.992448,6.2855315,4.4107475,3.7404764,4.1236653,5.9386687,4.2662005,5.42187,2.9410765,5.2708898,5.677757,5.010835,4.0343075,5.575119,4.109538,4.0755887,5.3959823,6.114507,4.941702,5.4590755,4.608221,5.445299,4.568004,3.8070583
TCGA-05-4390-01,4.4094663,8.627701,2.6364212,5.671792,3.0045137,6.3399205,2.5166464,2.7371306,5.042898,4.986408,5.0259037,5.6275926,4.9320893,6.775693,5.369159,3.5116534,5.490977,6.450853,4.569578,4.947015,4.3590035,5.274114,6.113676,6.2193823,5.379838,3.8294463,5.762449,3.6797771,2.9647856,4.3357697,5.884759,3.5238717,6.495419,4.883427,3.7102835,4.8393617,4.1931534,5.8663187,4.39404,4.870666,4.792209,6.2346225,4.231739,3.668706,4.3386164,5.849944,4.3459883,5.2847786,3.1440525,5.329414,5.358365,4.741773,4.171675,5.5811615,4.0994053,4.385238,5.1372495,6.2412233,4.9912024,5.448932,4.5000668,5.475599,4.669086,3.8920598
TCGA-05-4395-01,4.3619423,8.549719,2.5417464,6.347392,3.3468287,6.812131,2.2303267,3.2882442,5.0549364,4.9169345,5.4716663,5.374412,5.337803,6.705231,5.4740815,3.0580573,5.9436784,6.4329176,4.561329,4.899508,4.3643527,5.4139895,5.9966536,5.9178905,5.478272,3.9846282,5.379045,3.882623,3.1586933,3.9713044,5.6175237,3.5815368,6.628553,5.18917,3.8724036,5.286728,3.8087788,6.3214855,4.4181824,4.89119,5.0101585,6.3330884,4.3686233,3.7487342,4.082628,6.0420732,4.292914,5.4624944,2.8997645,5.2750125,5.7050834,5.0584884,4.0499363,5.637175,4.1194315,4.074136,5.4598055,6.11789,4.9990067,5.4591036,4.631924,5.418039,4.529342,3.7874546
TCGA-05-4396-01,4.6047053,9.189747,3.0086339,5.6421804,3.3614898,7.117084,2.3969524,3.0646596,5.0753326,5.264761,5.15166,5.6073804,5.3938513,6.9340816,5.5319614,3.5957074,5.357245,6.5274324,4.418022,4.7466035,4.907854,4.8544493,6.3516955,6.19702,5.430851,3.7897308,5.450309,3.5393395,3.2612002,4.116526,5.748095,3.3238828,6.69107,5.017709,3.7160146,5.0356216,4.0715165,6.1135426,4.4467797,4.7440305,4.9639335,6.1709394,3.924938,3.5484858,4.036688,5.9945154,4.1638036,5.414842,2.5570416,5.307955,5.7577167,5.1144776,4.2705827,5.282891,3.8890123,4.010474,5.0999165,6.2920175,4.753001,5.539264,4.8193917,5.262833,4.648292,4.029286
TCGA-05-4397-01,4.4009953,8.764601,2.7509942,5.5912857,3.1482377,6.6285696,2.407645,2.8141725,5.0296535,5.164683,5.0794992,5.5021043,5.0435386,6.829675,5.430118,3.4940848,5.538511,6.4936156,4.3391757,4.9200435,4.5503435,5.1178837,6.277471,6.2496133,5.2766848,3.7285783,5.566034,3.5872142,3.0768275,4.3077235,5.9917064,3.4220533,6.6376934,4.8879237,3.5260653,4.8922772,4.214873,5.960861,4.307532,4.822665,4.7737875,6.1949854,3.9501247,3.5621245,4.2821803,5.9065876,4.259854,5.2965083,2.8697066,5.362228,5.437936,4.804048,4.1645055,5.465311,4.025105,4.228057,4.92487,6.2956686,4.865196,5.4495783,4.555589,5.4122276,4.681329,3.9182658
