,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-05-4244-01,8.901148,9.48852,4.699483,6.836311,3.2001624,6.6710253,4.624148,3.8949316,5.954834,5.8785806,3.3953176,3.7789848,2.9217741,3.8653789,6.336731,3.7521138
TCGA-05-4249-01,8.891403,9.5201435,4.5643744,6.8540063,3.2477176,6.5077252,4.6232076,3.8017156,5.985976,5.9332523,3.3565543,3.8731682,3.0524619,3.9588032,6.354212,3.8008747
TCGA-05-4250-01,9.016659,9.364085,4.777418,6.8733277,3.315482,6.6121364,4.5167084,4.0633364,6.1318784,5.813461,3.2923143,3.9187782,3.1776993,3.782144,6.2752876,4.000609
TCGA-05-4382-01,9.055298,9.692901,4.420802,6.7782893,3.185035,6.288601,4.567158,3.748409,5.716966,6.0895214,3.9575,4.0875654,3.002642,4.1163983,6.4286065,3.3187416
TCGA-05-4384-01,9.544937,9.831631,3.3899133,7.2463574,3.050642,7.2818713,3.8345606,3.5358772,6.6629944,6.158989,2.6967986,3.4166245,2.682447,3.6774979,6.8176436,3.9306219
TCGA-05-4389-01,9.160446,9.7220545,4.380108,6.8010573,3.1853235,6.2963285,4.457999,3.74047,5.7168427,6.0121613,3.951291,4.0234575,2.918734,4.2009134,6.4233556,3.2422018
TCGA-05-4390-01,9.060077,9.637496,4.459792,6.774082,3.249595,6.2671022,4.64923,3.7534,5.777352,6.0584717,3.9442084,4.134499,3.028597,4.1459465,6.4302125,3.4108014
TCGA-05-4395-01,9.154337,9.681214,4.481107,6.775797,3.2256167,6.2215505,4.4735713,3.7896953,5.6947503,5.985252,3.9941573,4.088838,2.9662495,4.2118325,6.3740196,3.2723377
TCGA-05-4396-01,9.484551,9.834385,3.3557088,7.2038016,3.0565255,7.1604567,3.8897276,3.4955516,6.668364,6.288089,2.6890748,3.555363,2.797206,3.5994527,6.8031645,4.0671344
TCGA-05-4397-01,9.547244,9.848464,3.3508523,7.2412496,3.0723064,7.2045217,3.8280056,3.483846,6.672654,6.1749296,2.6945276,3.44867,2.677995,3.7520206,6.813098,3.9483325
