	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
bin_0	-0.09767789	0.3559263	0.05404309	-0.09549489	0.16340514	0.09265787	-0.3028595	-0.39681333	-0.20312966	-0.35649115	-0.25808954	0.4023713	0.020855855	-0.078079745	0.26286024	0.30785838
bin_1	1.1250948	-0.8928241	0.18425663	1.0314262	-0.27860034	1.3150254	0.15073319	0.30995697	-0.5446122	0.545273	0.9385369	-1.1098855	-0.91816187	0.42097804	0.82753354	0.5355987
bin_2	-0.7598049	-0.40774018	0.023853375	-0.74053764	0.61203533	-0.09807136	0.7671251	0.073384084	-0.5358872	-0.2111372	0.97070366	0.0066943523	-0.2377077	0.564007	-0.18297829	0.46354863
bin_3	0.24127766	-0.39128876	-0.025869695	0.8920294	-0.12053908	-0.83359253	0.18531151	-0.4989371	0.7567207	0.34482843	0.13196617	-0.36811626	-0.03923242	0.037100416	-0.19698714	-1.4140533
bin_4	0.82147866	0.08638838	0.3767035	-0.31162068	0.17046645	-0.027611217	0.6726854	0.29702547	0.8370811	0.32079697	-0.24817486	0.003521946	-0.081509314	0.24285771	0.18812424	-0.068953566
bin_5	0.2614675	0.08498358	-0.19305304	0.15474686	-0.46101362	0.41275093	0.11661964	-0.2462889	0.27160192	-0.09721455	-0.5883236	0.40257007	0.040717114	-0.087543175	-0.4325102	0.26850438
bin_6	-0.27049184	-0.22909045	-0.08400694	-0.44065666	-0.35434154	0.3585644	-0.16458246	0.0022109307	0.6320262	0.29998776	-0.49996853	0.38741365	-0.12614906	0.04072027	-0.16952416	0.19552647
bin_7	-0.3279136	0.3105786	-0.074122936	0.40915227	-0.28093576	0.21320985	-0.5744717	-0.22775869	0.31889543	0.3198624	-0.2940933	0.26644197	0.49668276	-0.35646364	0.055287156	0.111613266
bin_8	-0.19945075	0.28167966	0.24829006	-0.35662964	0.00010076626	-0.014516184	-0.4123913	-0.14282851	0.19028533	-0.3684699	-0.38670546	-0.29215172	-0.27965453	-0.107763916	-0.081854865	0.32280225
bin_9	0.11668395	0.243784	0.43536806	0.054398507	0.040368393	0.049237702	0.278933	-0.30611765	-0.6230883	0.05946639	0.22192821	-0.044392344	-0.0015755263	-0.14575617	0.4140876	-0.5664551
bin_10	-0.18187676	-0.46260333	0.39928728	0.43379855	0.7529691	-0.47455537	-0.09919455	0.13906185	0.10038793	0.36818898	0.5374496	-0.26257554	0.015760977	0.14810205	0.17112528	0.050228897
bin_11	0.0017080308	-0.011351161	0.17228176	-0.08827755	0.3542913	-0.11665978	0.17525421	0.06327093	-0.49980965	-0.20262773	0.26612166	-0.02260501	-0.2690999	0.13354272	0.030922143	0.094975054
bin_12	-0.06457379	0.21405314	0.6502744	-0.62705916	-0.0028350174	-0.22728564	0.51425785	0.14962824	1.2554396	-0.13673411	0.1270354	-0.33563277	-0.1969988	-0.023745375	0.4877458	0.20920739
bin_13	-0.16595659	-0.9257934	0.59820634	-0.2590132	-0.099614866	-0.32701612	-0.24220611	0.67782485	0.2617044	0.7287648	0.4026233	-0.3896454	0.044971257	1.091098	0.66807264	-0.22765894
bin_14	-0.18864521	-0.06860843	0.0069482103	-0.18583907	0.38328397	-0.5897498	0.5831997	-0.084645264	0.49708074	0.111588925	-0.3857493	-0.06568725	-0.3524479	0.71391314	0.61208755	0.9956296
