	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
TCGA-05-4244-01	0.12319556	0.04466584	0.010128856	-0.19648811	0.10894711	0.06523637	0.06328601	-0.18204339	-0.25029215	0.258014	0.025998062	-0.14574933	0.17407404	-0.19736376	0.16801773	0.37175554	-0.2577824	-0.05371987	-0.015084488	-0.0076886555	-0.26441902	-0.018805705	0.12705968	0.09215456	0.08380618	-0.20874701	0.11683322	0.05761937	0.18580237	-0.48303267	0.048589848	0.04147515
TCGA-05-4249-01	0.09823656	-0.15574151	0.14061935	-0.28147504	-0.055374816	0.14341533	0.04095942	0.114794455	-0.30055478	-0.16783224	0.11828857	-0.24416701	-0.09524926	-0.08587084	-0.067041755	0.16521627	0.095052056	-0.06648524	-0.0819122	-0.07472972	-0.02253784	-0.06301521	0.14179666	0.29194146	-0.54654974	-0.23868479	-0.06454482	0.019819014	0.028361022	-0.13665341	0.25137523	-0.09887544
TCGA-05-4250-01	-0.0033817203	-0.47846073	-0.033288196	-0.10884092	0.12950371	-0.20644577	0.08602545	0.28355995	-0.121751204	-0.0064035435	0.27513438	0.12453934	0.25900978	-0.07920326	-0.21376707	-0.047193464	-0.44589603	-0.04378676	-0.12259647	0.115994155	-0.10592222	-0.21201904	0.05119802	0.11256366	-0.052692953	0.113618046	-0.084004894	-0.0658934	-0.10294169	0.19527906	-0.052722417	0.06536197
TCGA-05-4382-01	0.11224599	0.041469406	0.0069532436	-0.02503489	0.18616548	-0.051320072	0.40009874	-0.06351669	-0.078578375	-0.02703194	-0.1234524	0.18843403	0.010510431	-0.083095506	-0.34181777	0.2535345	-0.22951292	-0.18234012	0.17152199	-0.015910827	0.12531848	0.34931377	-0.34169257	-0.025216842	0.13426638	0.067602545	0.12851085	-0.14712238	-0.100264095	-0.30691805	0.033609305	-0.031039082
TCGA-05-4384-01	0.12148174	0.17514522	0.17712614	0.07605252	-0.1835272	-0.4259733	-0.2929533	-0.07888444	-0.030061856	0.2862491	0.007587308	0.036724646	0.26818928	0.090634175	-0.025060495	-0.0017853414	-0.11018464	0.1372781	0.22664395	0.13946955	0.1156217	0.29472363	-0.18142506	0.0027285	0.0061597032	-0.28259748	-0.15890433	0.11650392	0.23018926	-0.13379163	-0.14253056	-0.018048327
TCGA-05-4389-01	0.12211696	0.2067088	0.16755158	-0.08604446	0.18659829	-0.039698046	0.23578265	-0.26286632	-0.24055323	0.1587156	-0.16367453	-0.16456255	-0.19058499	-0.059711568	-0.00096826034	0.2583188	-0.11412117	-0.18527214	-0.19323683	-0.06667471	-0.0992241	0.26128426	0.23781468	0.040002692	-0.11626325	-0.12652104	0.16100597	-0.10363216	0.17066136	-0.35435218	0.22528352	-0.07220331
TCGA-05-4390-01	0.022068942	0.045207683	0.06431074	-0.15339494	0.37673897	-0.21141791	0.4010655	0.20733526	-0.068010084	0.1390188	-0.14664099	0.1849421	0.2508199	-0.09201147	-0.13726957	0.15674198	-0.1892695	-0.019366441	-0.2021464	-0.16992469	0.32004705	-0.01671664	-0.07503623	-0.16021588	0.026761834	-0.0061641987	0.28295442	-0.058076464	0.051803168	0.0028218927	0.23863229	-0.0333746
TCGA-05-4395-01	-0.047936335	-0.55118644	-0.029054409	-0.165367	0.023237577	-0.12537168	0.049210966	0.32615852	-0.094063304	0.059596244	0.2758761	-0.14646435	-0.08275383	-0.0040972973	-0.21000648	-0.23738971	-0.15198761	-0.20211576	-0.08314767	0.0025267578	-0.14160194	-0.015902705	-0.13694179	0.03851053	-0.27911198	-0.036818095	-0.15667331	-0.23748702	0.0017340926	0.1621063	-0.029543651	-0.15682602
TCGA-05-4396-01	0.10424376	-0.2733558	0.14142099	-0.29653236	-0.16118315	0.29844454	0.009340112	0.14511971	-0.053315926	0.07948323	0.02386296	0.07584175	-0.037746366	0.0039934646	-0.19326322	0.19933061	-0.09304915	0.12610188	0.07896201	0.026881626	0.2803365	-0.019294621	-0.0006141803	0.093377315	-0.42738527	0.32390812	0.2765559	0.0679901	0.23688924	0.034354385	0.17421235	-0.027413072
TCGA-05-4397-01	0.14939068	-0.11796124	0.23283373	-0.19276366	0.14223796	-0.1495241	0.27000442	0.13139068	-0.31555712	0.12931202	0.11493603	-0.28093734	0.21131243	0.05813452	-0.17751056	0.19361348	0.094033115	-0.0714858	0.0795052	0.19154732	-0.22607704	-0.29286492	0.023235012	0.31354904	0.1640208	-0.24422729	-0.018819286	-0.092417456	-0.05422591	-0.06668563	-0.08489791	0.106972165
TCGA-05-4398-01	-0.07574402	-0.029485555	0.036118	-0.15508997	-0.123457015	0.21905272	0.16146402	0.19439867	-0.03346526	-0.2612537	0.12905686	0.065027215	-0.37240866	-0.070028596	-0.2296134	0.2564177	0.32084772	-0.25434092	0.09671856	-0.007832182	-0.2318211	0.14162111	-0.05279906	0.11944413	-0.26466098	0.10834336	0.18567033	-0.10128613	0.03737066	-0.1541759	0.21118048	-0.15635227
TCGA-05-4402-01	-0.114573784	0.22370188	-0.036971208	-0.035965666	-0.037027974	0.08514089	0.26208097	0.10170064	0.09402917	-0.22105964	-0.11504821	0.43285975	0.16619657	-0.09361214	-0.22790855	0.3141402	0.22956003	0.055348057	0.02521774	0.033425406	0.07467089	-0.069770694	-0.09316437	0.16552335	0.028499478	0.27656716	0.3853282	0.08265369	-0.07425518	-0.039759822	0.20623164	0.122164175
TCGA-05-4403-01	-0.011384845	-0.52048457	0.045307547	0.1896016	-0.26083806	-0.14770582	-0.15800707	-0.038196795	-0.16207983	0.20107676	0.23390657	0.12548469	0.026950177	0.16132061	-0.11771935	-0.18604007	-0.33320883	0.0520465	0.051926844	-0.0012257764	-0.0073430575	0.04741048	-0.24880494	0.025951205	-0.26953742	-0.000118889155	-0.047369786	0.061745312	-0.15531977	0.17687143	-0.21576478	0.01798124
