,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-05-4244-01,10.430996,9.06951,3.1258605,4.674574,5.8832045,4.4109263,3.8996027,4.6610518,5.321709,5.1563296,4.6317873,5.9898973,4.077671,5.2430725,5.969903,4.1335907,4.0440073,4.4162335,6.1866636,3.9447045,4.979887,5.3030663,5.003722,4.6240225,3.926983,4.689455,5.0931406,4.738361,3.990836,6.379578,5.2884364,4.167986,5.6973834,5.3689303,4.9462276,5.568504,5.1069527,5.188162,4.265533,4.925354,5.9974,4.829673,4.524512,4.6168065,4.7599216,6.093404,4.199565,4.921042,4.8479505,5.6960645,4.527724,3.4632976,4.693376,4.807012,5.468315,3.9934704,4.103264,4.9617004,6.079656,5.4329762,5.0946264,4.8890038,3.794868,5.1395597
TCGA-05-4249-01,10.55903,9.111852,3.15574,4.7105174,5.9608197,4.3276625,3.8456142,4.6278815,5.3718624,5.17695,4.666846,6.050614,4.1146736,5.291717,5.9857726,4.0725155,3.9713585,4.4116235,6.2068396,3.9614637,4.9825435,5.2583613,5.0049276,4.6218805,3.8658578,4.6897893,5.008175,4.6912227,3.988978,6.4187913,5.226276,4.117583,5.7681937,5.29323,4.910076,5.6584063,5.152537,5.1905065,4.3037953,4.927416,5.987251,4.8176503,4.5710464,4.546849,4.8450823,6.1249824,4.2143364,4.8432856,4.9247575,5.7437997,4.5483575,3.4611232,4.721127,4.87762,5.4193797,3.9420946,4.0697165,4.9499245,6.005407,5.455833,5.1198096,4.956979,3.7709863,5.14949
TCGA-05-4250-01,10.417825,8.948938,3.112734,4.5865903,5.7372394,4.374647,3.9711099,4.6694016,5.344511,5.104007,4.6501307,5.9893622,4.140546,5.24223,6.0425663,4.078134,3.9515991,4.423755,6.272631,3.96792,4.9564786,5.2483716,4.9969196,4.595991,3.9983134,4.611436,5.042477,4.74045,3.9791477,6.283275,5.2900085,4.2192297,5.7454767,5.297844,4.9127607,5.392416,5.0407085,5.096076,4.2901864,4.9524255,5.9461136,4.819794,4.546276,4.6177473,4.925451,6.0139,4.194525,4.931733,4.870676,5.6264114,4.6155205,3.5068033,4.7716703,4.8699017,5.490926,3.8859177,4.070349,5.0050287,6.0890193,5.411856,5.129271,4.923591,3.7921424,5.1637278
TCGA-05-4382-01,10.820527,9.220385,3.218909,4.7963815,6.1429024,4.2332344,3.6878955,4.5635605,5.538653,5.272956,4.871015,5.723729,4.189379,5.406955,5.909649,4.2703557,4.02215,4.507565,6.170697,4.006338,4.9563994,5.2872787,5.0682106,4.724955,3.7144465,4.760223,4.830504,4.628191,3.9841728,6.410396,5.1125216,4.1155934,5.8533134,5.36232,4.921264,5.8585944,5.2010264,5.2142572,4.4447823,4.9115105,5.8847556,4.8940535,4.630874,4.426913,4.8856306,6.167606,4.146638,4.7438006,5.0814004,5.842705,4.5876107,3.5663164,4.626239,4.9626975,5.200909,4.0398173,4.1047587,4.967687,5.7605925,5.5264206,5.04072,5.0998435,3.7528584,5.1720366
TCGA-05-4384-01,10.527436,9.029208,2.818475,4.5553803,6.0174456,4.724529,3.9105883,4.491307,5.0271287,5.3171616,4.1967826,6.083095,3.9167364,4.98753,6.3391757,3.4889457,3.6583502,4.29687,6.4930925,3.6511357,4.718686,5.472665,4.6536045,4.222753,3.8448722,4.5199523,5.5252376,4.5682535,4.268834,6.31245,5.6099153,3.8598056,5.29849,5.5775747,4.76828,5.245147,5.1979365,5.200354,3.705342,5.1377783,6.2484865,4.831615,4.6747184,4.671742,4.435035,6.0686836,3.9532506,5.2741814,4.937454,5.4944077,4.322182,3.113186,4.5373096,4.3966403,5.7968516,3.5623615,3.6498306,4.91479,6.1422367,5.4539614,5.095087,4.957567,3.5086389,5.1009774
TCGA-05-4389-01,10.797319,9.190969,3.1974235,4.806255,6.1378965,4.256379,3.6675732,4.5427513,5.510556,5.30037,4.8574443,5.649797,4.167483,5.3867383,5.9323206,4.2700014,4.0202785,4.498763,6.177831,3.9861896,4.986811,5.291505,5.0530224,4.678378,3.717574,4.773442,4.856098,4.624173,4.0054593,6.374443,5.1524286,4.1083817,5.803117,5.3866763,4.9157133,5.816439,5.2030535,5.235125,4.382324,4.92979,5.9148927,4.8974886,4.6370497,4.4173226,4.8448553,6.1562715,4.1137185,4.780043,5.0838647,5.825452,4.566933,3.5261784,4.6307845,4.920631,5.203308,4.042587,4.106195,4.9603214,5.7422037,5.5229278,5.025215,5.111024,3.7673395,5.1569886
TCGA-05-4390-01,10.827706,9.208352,3.2348182,4.75893,6.122961,4.2214727,3.7359164,4.59273,5.54753,5.226722,4.863072,5.7927003,4.2172394,5.3928504,5.9057145,4.1925044,3.9792032,4.504104,6.1847243,4.0295763,4.946469,5.277744,5.069977,4.763195,3.7491376,4.7237315,4.8324413,4.6443424,3.9804988,6.4227567,5.0914683,4.1067777,5.8662148,5.3193803,4.921409,5.828118,5.1802864,5.1786213,4.4781904,4.8967996,5.854245,4.8779483,4.6204906,4.4428153,4.914609,6.150948,4.175383,4.7240334,5.0555634,5.815304,4.5930753,3.5969353,4.649955,4.996484,5.227255,4.0183544,4.0884786,4.981788,5.7709665,5.517998,5.071327,5.085916,3.7510245,5.1885343
TCGA-05-4395-01,10.791417,9.123796,3.220368,4.784302,6.0999894,4.2455974,3.684222,4.550666,5.533545,5.2872186,4.8851643,5.621232,4.1968007,5.398766,5.9311566,4.2874002,4.01549,4.5088134,6.187612,4.003852,4.9752083,5.2730393,5.066048,4.6924844,3.7307363,4.760095,4.8209643,4.6272163,4.0035872,6.3493915,5.1531425,4.1375,5.8224926,5.3624635,4.9180236,5.788705,5.176974,5.2064347,4.4093103,4.9310493,5.8871465,4.8976474,4.6373935,4.4199395,4.889482,6.126827,4.1217985,4.781183,5.0976143,5.8143234,4.6006875,3.564337,4.6603875,4.9577436,5.199607,4.030829,4.104142,4.977687,5.738357,5.516637,5.0323133,5.103958,3.7736804,5.168883
TCGA-05-4396-01,10.53781,8.992689,2.8433912,4.5480566,6.026076,4.726358,3.931938,4.5160203,5.018658,5.306918,4.173241,6.1117845,3.9057715,4.994247,6.351591,3.4719994,3.6396508,4.2871137,6.487757,3.6502216,4.74039,5.4420743,4.6573234,4.190172,3.841917,4.4998913,5.5073786,4.562857,4.2383547,6.3888106,5.6098466,3.8888216,5.307431,5.4902287,4.765652,5.2612777,5.1908407,5.1931925,3.7017012,5.1415806,6.259894,4.8120856,4.6668015,4.7026596,4.463562,6.0734744,3.9914339,5.268895,4.9433403,5.5161233,4.353617,3.103672,4.5924163,4.4331737,5.8482885,3.5307825,3.6506584,4.9172,6.170576,5.4448137,5.128891,4.8952894,3.501288,5.1067576
TCGA-05-4397-01,10.59175,9.014673,2.8312368,4.568309,6.0893803,4.7325716,3.8847942,4.4810023,5.027203,5.3450837,4.1823096,6.077695,3.9076395,4.98637,6.353731,3.427889,3.621765,4.292743,6.4975057,3.6392047,4.71859,5.472151,4.6405315,4.2011385,3.8014822,4.515106,5.5226045,4.539848,4.2821074,6.364458,5.6166124,3.8310173,5.2554283,5.5470743,4.7548056,5.2963157,5.222251,5.2129345,3.6684709,5.1469913,6.2644715,4.827662,4.6909394,4.6652746,4.3974686,6.085445,3.9525743,5.2765856,4.973176,5.5117536,4.312658,3.0873833,4.544711,4.4007134,5.8140473,3.536867,3.6171937,4.9088864,6.116799,5.462906,5.10563,4.949404,3.4851851,5.1049123
