Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
TCGA-05-4244-01,6.132576,6.88492,5.6583934,3.619434,3.7197652,5.1552396,4.8190756,4.8531857,3.7122703,4.5922556,7.093608,5.073977,4.0110083,6.415729,5.550808,4.9852815,5.359908,4.7795386,4.54479,5.379309,4.8140945,5.8247747,5.469761,5.078505,4.722064,5.234229,5.3352423,3.6399796,3.6180894,3.8042207,5.4281197,4.3272896,6.035912,5.218826,4.2019496,5.8460164,6.385073,5.1793222,6.073199,4.793649,5.2020116,5.760806,6.108862,5.138,4.751177,5.763784,5.7368264,4.7296658,4.515047,4.897541,6.588085,4.6442113,6.2301245,5.7156873,5.307087,5.007599,4.9541206,4.3814197,4.7528667,6.0327635,4.7747083,6.617695,4.146279,3.8424418,4.244937,5.8655477,6.970076,5.124184,5.8469577,4.1849017,4.440551,4.55203,5.128385,4.6643667,5.042903,4.7642155,3.9058404,5.470042,3.193972,6.2737207,6.4181795,2.832267,5.4404197,4.663291,4.5280013,3.061087,4.0916595,4.755366,5.7051616,5.583853,4.3723793,6.0034075,5.725336,5.56894,5.1295524,4.8667884,3.9614692,5.1465163,6.868721,5.651152,4.724903,4.582561,5.402124,4.785138,4.9827137,3.9238296,5.4992995,4.85542,5.9640913,3.2622728,4.6005507,6.4081416,5.3993716,5.5229697,5.386228,4.921121,5.4828053,3.9239922,4.0031466,3.040044,4.283721,4.4089403,6.253321,4.7254095,4.3983564,5.28838,4.569417,5.310442
TCGA-05-4249-01,6.082614,6.911631,5.8914757,3.4725394,3.704235,5.0961123,4.801011,4.667559,3.7844727,4.632042,7.1084037,5.057947,4.043389,6.463055,5.527735,5.0339046,5.3960357,4.765414,4.5249977,5.401734,4.8487964,5.8325357,5.4762235,5.0354195,4.7924156,5.3024173,5.3617716,3.671622,3.5269892,3.8560915,5.417137,4.3455915,6.0635843,5.1532354,4.2777076,5.8653007,6.371767,5.2285075,6.095659,4.7876053,5.220467,5.742954,6.1237226,5.175301,4.741109,5.7756906,5.759774,4.839374,4.5842514,4.9703526,6.607211,4.6439805,6.193869,5.714254,5.3031254,4.9491134,4.901195,4.42082,4.7700047,6.0101748,4.7928333,6.623494,4.1028175,3.8138413,4.288425,5.916473,7.0100102,5.116973,5.885091,4.192055,4.428333,4.5501027,5.120391,4.6560783,5.0226407,4.7677274,3.9012134,5.4472704,3.2028434,6.2865124,6.4489574,2.7841587,5.416865,4.7040987,4.496491,3.0791965,4.1057725,4.7878985,5.74903,5.561024,4.456664,5.978309,5.714351,5.6068964,5.1236424,4.8621974,4.067331,5.1616592,6.9050393,5.6086125,4.7668386,4.5715885,5.374708,4.83435,4.9393415,3.9366043,5.4471064,4.722196,5.982489,3.2443514,4.579048,6.3434987,5.3669343,5.4738603,5.4139843,4.964835,5.5348105,3.99645,3.989148,3.052954,4.305123,4.3367424,6.2677684,4.698442,4.4197006,5.185147,4.5881104,5.3164988
TCGA-05-4250-01,6.0714564,6.964405,6.007081,3.3681834,3.6822784,4.9748316,4.805873,4.5178556,3.9088817,4.651993,7.0823207,5.0950494,4.090191,6.488482,5.5939674,5.0597343,5.411981,4.723104,4.5038548,5.367676,4.9015217,5.8774667,5.485797,5.0202065,4.859317,5.3720837,5.3949113,3.673751,3.5518897,3.8415506,5.4190187,4.397947,6.068042,5.0760827,4.323781,5.879671,6.2890496,5.310193,6.15104,4.8162026,5.2455645,5.7420216,6.1291556,5.2263308,4.6657376,5.8086476,5.771632,4.958324,4.571388,4.9976044,6.594724,4.685891,6.16292,5.7115874,5.350313,4.889891,4.866536,4.443082,4.7908754,6.016521,4.797279,6.634681,4.0679893,3.7967656,4.3336635,5.906664,7.0040073,5.134639,5.901548,4.202331,4.473369,4.554288,5.120189,4.610042,5.017188,4.8267736,3.9250011,5.457781,3.2561965,6.3056765,6.4428635,2.7801702,5.398907,4.7108936,4.5045342,3.1091459,4.130757,4.7978535,5.7946596,5.522891,4.4659414,5.921862,5.665474,5.5966334,5.123802,4.860626,4.174927,5.1715045,6.9269733,5.6187644,4.8117924,4.5643616,5.372005,4.8798213,4.896798,3.941269,5.428338,4.6406207,5.965147,3.2654836,4.57964,6.2757072,5.298514,5.4549656,5.4283285,4.9786887,5.5529127,4.0298247,4.0088835,3.008544,4.352,4.2884135,6.2436666,4.6846933,4.4339404,5.0990295,4.6480584,5.309642
TCGA-05-4382-01,6.089651,6.7602654,5.2472115,3.5302699,3.4237185,4.858132,4.955283,4.678664,3.9100409,4.572739,6.7185707,5.0052047,4.3826694,6.6168537,5.632076,5.152471,5.449122,4.2481556,4.2542205,5.349758,5.012789,6.1010013,5.4495325,4.942432,4.9022155,5.497095,5.4000907,3.6815052,3.4708636,3.8171985,5.4103236,4.759805,6.1131425,4.9207463,4.426985,5.95666,6.2429104,5.536108,6.049887,4.9270372,5.1589923,5.715856,6.081897,5.3517346,4.676342,5.617654,5.793917,4.869075,4.6723886,5.19082,6.481669,4.7896013,6.098153,5.630103,5.2509465,4.6685634,4.830873,4.3834167,4.7861614,5.8866806,4.708928,6.4662604,4.2030497,3.757191,4.326335,6.034807,6.7207108,5.297706,5.5402513,3.9961426,4.7070966,4.558838,5.0821233,4.562084,5.1335087,4.9152274,3.8727958,5.5369787,3.1111772,6.264027,6.473849,2.7934055,5.4571185,4.7665224,4.670418,3.1214879,3.990932,4.7216673,5.8086267,5.553543,4.702174,5.8438115,5.4548116,5.5003386,5.0027046,4.871461,3.707558,5.210362,6.7962904,5.672115,4.9761405,4.4604,5.2737446,5.047863,4.8167825,3.963419,5.288306,4.6891837,5.9976425,3.3975503,4.6182327,5.9955196,5.048803,5.338218,5.5506654,4.916371,5.5564847,4.2327437,4.160358,2.8828511,4.45598,4.295878,6.1978173,4.398194,4.531059,5.181424,4.773147,5.239826
TCGA-05-4384-01,6.509961,7.2334843,5.017991,3.907434,3.696831,5.1449394,4.4746685,4.6327057,3.9474075,4.382285,6.9532905,5.157289,4.133503,6.4296565,5.559958,5.1293926,5.4398007,4.605945,4.482756,5.472497,4.9676876,5.922576,5.6502185,4.897556,4.567449,5.328337,5.304322,3.426056,3.6122046,3.6776254,5.5187035,4.4006414,5.9661193,5.027654,4.1971016,6.0242662,6.2575855,5.26158,6.2230387,4.9269695,5.2569118,5.6803603,5.9952693,5.198619,4.550843,5.9899144,5.473592,5.0893016,4.4456763,4.9741945,6.469785,4.6593785,6.1899524,5.843813,5.3275003,4.6984205,5.038659,4.68181,4.9093385,5.81974,4.601351,6.683808,4.189591,3.7113905,4.488759,5.5989633,6.9140353,5.5339303,5.737328,4.0470796,4.7769437,4.3975534,5.0419626,4.673595,5.1809,4.747172,3.9264357,5.5934777,3.091307,6.3301306,6.53633,3.0012848,5.5709753,4.9103136,4.8417926,3.031594,4.2158413,4.6469574,5.779064,5.7000194,4.338717,5.916751,5.8568053,5.61671,5.0400167,4.7649455,3.9428823,5.0575857,7.011067,5.746272,4.9085608,4.5485487,5.2196517,4.804642,5.058753,3.8674362,5.504895,5.1620345,5.7910843,3.3629966,4.5707664,6.2819057,5.3441405,5.629682,5.488807,4.8271585,5.550411,4.054177,4.1885805,2.9430096,4.1505737,4.119281,6.0188923,4.6137815,4.374734,5.2747316,4.6284347,5.354441
TCGA-05-4389-01,6.1683493,6.8682504,5.548714,3.6133783,3.7013273,5.1219645,4.924024,5.094387,3.6139388,4.653574,7.065732,4.9482727,4.0945234,6.5333943,5.5726047,5.0455823,5.3345785,4.6679015,4.488062,5.3715196,4.776876,5.831605,5.545843,5.055565,4.774726,5.2924595,5.304773,3.6054773,3.702984,3.7762895,5.5079875,4.3518457,6.0440416,5.2841268,4.2430663,5.8192286,6.452999,5.1342974,6.0490108,4.721787,5.2064967,5.716671,6.0930715,5.1560564,4.765722,5.728783,5.747108,4.725072,4.494962,4.941879,6.5808325,4.627416,6.207755,5.7104244,5.2722483,5.096057,4.9944715,4.2855544,4.78908,6.048086,4.717484,6.561865,4.194966,3.800007,4.26089,5.888825,6.9145765,5.165315,5.8776803,4.1515727,4.470137,4.5647783,5.13047,4.650313,5.02033,4.769284,3.870592,5.46871,3.103946,6.287993,6.395188,2.7897418,5.423694,4.6640635,4.534956,3.1008444,4.078931,4.7618165,5.7885017,5.5771,4.4025145,6.011596,5.687962,5.54869,5.191589,4.847134,3.7605042,5.0995917,6.673263,5.6422987,4.7794456,4.5277915,5.3930507,4.8921137,4.962893,3.92182,5.460073,5.0226593,5.993001,3.3326313,4.5816097,6.3765726,5.377104,5.5355897,5.3722024,4.8792424,5.4846587,3.9546876,4.0463963,2.992847,4.304825,4.4003286,6.2420583,4.683707,4.3967276,5.301287,4.59464,5.3131757
TCGA-05-4390-01,6.160906,6.828819,5.420192,3.621794,3.517331,4.8373375,4.816275,4.710169,3.846899,4.60913,6.7640886,4.9856787,4.3064346,6.621598,5.591386,5.1624856,5.468028,4.363833,4.285546,5.384344,4.975658,6.034899,5.46701,4.9276304,4.9022164,5.459622,5.3839054,3.6691458,3.4216585,3.8277414,5.416071,4.6531672,6.085412,5.092701,4.421126,5.937384,6.32438,5.4857125,5.9982142,4.904155,5.1803255,5.7071466,6.081415,5.3013625,4.635315,5.663606,5.758251,4.777359,4.5855784,5.169436,6.528962,4.716916,6.102821,5.6874695,5.253368,4.741499,4.8441586,4.43052,4.7875137,5.9000287,4.721156,6.50067,4.217443,3.733448,4.342853,5.992167,6.803655,5.285176,5.6503625,4.0037646,4.6480055,4.54015,5.0980115,4.601636,5.0927434,4.868646,3.873222,5.519728,3.1335583,6.2572303,6.4915004,2.790326,5.4803934,4.7800813,4.642925,3.1202524,3.9847867,4.716969,5.7970433,5.5836635,4.6776185,5.873973,5.5179257,5.5125957,5.022923,4.857626,3.7415478,5.1848555,6.811597,5.6564217,4.9520426,4.4801373,5.273753,5.0067415,4.8475757,3.9605722,5.312542,4.6478267,5.9961977,3.393936,4.6054316,6.047297,5.117347,5.3709893,5.5367904,4.905755,5.578929,4.219357,4.110402,2.956193,4.379852,4.2655005,6.2323756,4.4426613,4.5074387,5.178644,4.698938,5.2510448
TCGA-05-4395-01,6.1624236,6.899163,5.564932,3.6369963,3.7538056,5.0536413,4.8888626,5.0458956,3.5651886,4.6433496,7.1526585,4.961121,4.046311,6.57424,5.559609,5.065779,5.3558517,4.6978316,4.4740005,5.3919444,4.7899284,5.796079,5.587024,5.05604,4.785159,5.268425,5.311325,3.6011388,3.7084777,3.7754874,5.5580564,4.2817163,6.0280375,5.361223,4.2681785,5.8165636,6.5338206,5.135271,6.0290556,4.6968503,5.226376,5.689555,6.084802,5.1245494,4.796629,5.768445,5.711939,4.7168055,4.4635825,4.9480376,6.6199355,4.562374,6.208013,5.7610736,5.3090763,5.140166,4.9983025,4.1400027,4.776605,6.063805,4.7403927,6.5528555,4.2214675,3.7521403,4.283933,5.8838677,6.988623,5.1934853,5.937506,4.1366916,4.445152,4.568932,5.139525,4.668584,4.9994035,4.724451,3.9079833,5.459615,3.124999,6.3054714,6.4389524,2.7596903,5.4703236,4.668099,4.496224,3.1077292,4.0709467,4.7591906,5.7893624,5.6023536,4.3915534,6.041688,5.738681,5.5748167,5.2242713,4.845595,3.7306619,5.090434,6.734207,5.6375985,4.761281,4.556584,5.3840976,4.8940496,4.954516,3.9257119,5.4460416,5.0837584,6.017955,3.3300056,4.576944,6.4063816,5.4157,5.557181,5.3636236,4.844624,5.4946084,3.9117427,4.0101757,3.0115237,4.2567286,4.337209,6.26126,4.6977506,4.37253,5.286778,4.5616527,5.317054
TCGA-05-4396-01,6.638108,7.317545,5.1101875,3.8255055,3.7040808,5.054389,4.320826,4.4219394,4.0703287,4.387129,6.954505,5.059009,4.2202497,6.4826617,5.540855,5.2026205,5.489353,4.658236,4.4134007,5.4843044,5.0294633,5.9705286,5.665385,4.816483,4.6492586,5.4198756,5.3546476,3.425935,3.5196097,3.6964455,5.500058,4.4037786,5.963077,5.019208,4.304139,6.061799,6.246972,5.3508253,6.243522,4.970487,5.290752,5.655281,5.998023,5.2386866,4.4373574,5.999709,5.4401746,5.2146525,4.433279,5.0814075,6.4607496,4.6603546,6.13884,5.872199,5.326724,4.595839,4.998341,4.725958,4.9314876,5.7560887,4.587922,6.720068,4.2037554,3.6494615,4.583906,5.644442,6.9185824,5.6046524,5.777797,4.014644,4.85483,4.376749,5.0579977,4.6582003,5.1559253,4.780672,3.9534736,5.6263523,3.1149592,6.3284006,6.5686975,2.9988282,5.576335,4.980254,4.848328,3.0655324,4.2023983,4.6099095,5.853095,5.7022266,4.429956,5.8539653,5.850831,5.628783,5.0043974,4.7359395,4.015142,5.041197,7.0815578,5.740099,4.9891496,4.504454,5.1626644,4.881999,5.0013447,3.883483,5.4432697,5.0381308,5.759288,3.4151368,4.5472565,6.1377783,5.259266,5.5918922,5.547032,4.820252,5.6146374,4.178726,4.205512,2.966217,4.160361,3.9999082,6.021203,4.5332947,4.3998027,5.182928,4.6687007,5.331558
TCGA-05-4397-01,6.335596,6.8915486,5.027074,3.931387,3.5462952,4.884183,4.6062994,4.6349516,3.895031,4.544752,6.716805,5.226047,4.3093133,6.525412,5.581084,5.139631,5.4774866,4.3775578,4.3221207,5.4135933,4.9848895,6.0172114,5.455355,4.8885026,4.763529,5.428045,5.336582,3.5886526,3.4487858,3.779843,5.3702517,4.655293,6.071449,5.1019144,4.334044,5.9679637,6.2957077,5.452727,6.007735,4.9386306,5.1697745,5.732319,6.0493975,5.2811117,4.561058,5.7028055,5.676328,4.769895,4.524117,5.1080976,6.5061197,4.749592,6.1223583,5.7256236,5.25365,4.732824,4.892104,4.6150107,4.835974,5.843115,4.6547995,6.544127,4.204853,3.7532783,4.3357587,5.8877068,6.8042593,5.3672485,5.6143684,3.975621,4.7303824,4.478779,5.0948653,4.6390657,5.1559734,4.8741994,3.8490705,5.5522666,3.1120799,6.2233067,6.4721923,2.904355,5.497629,4.8413157,4.7669477,3.0825002,4.02381,4.6690493,5.755778,5.6366673,4.593098,5.8874893,5.5923176,5.4976516,4.981277,4.810794,3.745228,5.150256,6.853372,5.7002177,4.951638,4.475489,5.2454214,4.9144506,4.9347043,3.9294722,5.4032574,4.800144,5.9111032,3.4168775,4.604487,6.0755844,5.1726317,5.424001,5.551545,4.893851,5.575184,4.2275357,4.154314,2.9704518,4.2973547,4.248344,6.179968,4.436459,4.486559,5.2671366,4.6663,5.278667
