Sample ID,dim_0,dim_1
TCGA-55-8512-01,15.630738,13.408242
TCGA-55-8513-01,15.849316,13.894943
TCGA-55-8514-01,15.707678,10.1741905
TCGA-55-8614-01,15.9189205,10.576139
TCGA-55-8615-01,15.8241415,10.907204
TCGA-55-8616-01,16.071455,10.308145
TCGA-55-8619-01,15.960745,13.868812
TCGA-55-8620-01,15.41475,13.162038
TCGA-55-8621-01,15.885688,13.360775
TCGA-55-A48X-01,16.89421,12.333891
TCGA-55-A48Y-01,16.359573,12.441114
TCGA-55-A48Z-01,15.633003,12.193319
TCGA-55-A490-01,15.432075,10.598446
TCGA-55-A491-01,15.564171,10.956964
TCGA-55-A492-01,15.235699,11.902688
TCGA-55-A493-01,15.869396,11.130972
TCGA-55-A494-01,16.31407,10.546411
TCGA-55-A4DF-01,15.239044,11.284284
TCGA-55-A4DG-01,16.12746,10.693482
TCGA-55-A57B-01,15.155932,12.498616
TCGA-62-8394-01,18.990768,11.9439335
TCGA-62-8395-01,18.686762,13.111396
TCGA-62-8397-01,18.713839,12.341619
TCGA-62-8398-01,18.883072,12.338681
TCGA-62-8399-01,18.40505,13.138022
TCGA-62-8402-01,19.524755,11.274276
TCGA-62-A46O-01,19.922256,12.056827
TCGA-62-A46P-01,18.774761,12.848229
TCGA-62-A46R-01,19.155638,12.006041
TCGA-62-A46S-01,18.6286,12.50487
TCGA-62-A46U-01,20.02466,12.47529
TCGA-62-A46V-01,18.473188,13.042762
TCGA-62-A46Y-01,18.8987,13.926449
TCGA-62-A470-01,19.467438,11.769317
TCGA-62-A471-01,19.505295,10.948969
TCGA-62-A472-01,20.050915,11.907112
TCGA-64-1676-01,17.736664,11.522719
TCGA-64-1677-01,18.93898,11.066977
TCGA-64-1678-01,18.065884,13.139082
TCGA-64-1679-01,19.086824,10.562074
TCGA-64-1680-01,18.245636,12.882516
TCGA-64-1681-01,19.14364,10.4969225
TCGA-64-5774-01,18.5228,11.19628
TCGA-64-5775-01,18.011217,13.249016
TCGA-64-5778-01,18.518368,12.960187
TCGA-64-5779-01,18.504837,11.166757
TCGA-64-5781-01,18.582163,12.478821
TCGA-64-5815-01,19.525867,12.919816
TCGA-67-3770-01,15.895946,11.955619
TCGA-67-3771-01,15.520009,10.996902
TCGA-67-3772-01,15.664889,11.656666
TCGA-67-3773-01,16.644102,13.527294
TCGA-67-3774-01,16.67288,13.68157
TCGA-67-4679-01,16.381992,13.663052
TCGA-67-6215-01,16.628345,13.36518
TCGA-67-6216-01,16.085684,13.624914
TCGA-67-6217-01,17.583467,10.1103115
TCGA-69-7760-01,16.287123,12.4469795
TCGA-69-7761-01,17.367725,12.148374
TCGA-69-7763-01,18.140442,12.253751
TCGA-69-7764-01,17.586609,12.547108
TCGA-69-7765-01,15.22121,13.557796
TCGA-69-7973-01,18.445196,12.260761
TCGA-69-7974-01,19.775848,10.893718
TCGA-69-7978-01,17.591421,11.673377
TCGA-69-7979-01,17.557503,11.236312
TCGA-69-7980-01,15.498003,10.887378
TCGA-69-8253-01,15.644463,13.211129
TCGA-69-8254-01,15.751784,13.837829
TCGA-69-8255-01,16.757008,11.501594
TCGA-69-8453-01,15.813562,13.906972
TCGA-69-A59K-01,15.233869,12.386329
TCGA-71-6725-01,16.021435,9.63795
TCGA-71-8520-01,15.916639,9.598035
TCGA-73-4658-01,17.904785,12.823117
TCGA-73-4659-01,18.544853,11.068325
TCGA-73-4662-01,17.396847,12.500025
TCGA-73-4666-01,18.279274,12.052034
TCGA-73-4668-01,17.920034,10.484178
TCGA-73-4670-01,18.771584,10.469271
TCGA-73-4675-01,17.728468,12.397836
TCGA-73-4676-01,17.840261,13.140997
TCGA-73-4677-01,18.252409,12.642637
TCGA-73-7498-01,17.07794,13.344202
TCGA-73-7499-01,19.653732,11.674813
TCGA-73-A9RS-01,17.41342,10.44319
TCGA-75-5122-01,19.210802,12.802725
TCGA-75-5125-01,20.196241,11.737814
TCGA-75-5126-01,18.66462,13.913319
TCGA-75-5146-01,19.665884,12.326223
TCGA-75-5147-01,19.743855,11.95025
TCGA-75-6203-01,19.579037,12.615092
TCGA-75-6205-01,19.297531,11.580702
TCGA-75-6206-01,18.888763,12.695776
TCGA-75-6207-01,19.712688,12.785377
TCGA-75-6211-01,19.566574,11.994552
TCGA-75-6212-01,20.091799,12.45727
TCGA-75-6214-01,19.98131,11.363764
TCGA-75-7025-01,20.242195,11.969443
TCGA-75-7027-01,19.90487,12.337302
TCGA-75-7030-01,19.678823,12.335018
TCGA-75-7031-01,19.670938,12.2399645
TCGA-78-7143-01,20.00534,11.132983
TCGA-78-7145-01,19.757343,11.729005
TCGA-78-7146-01,20.106686,12.366682
TCGA-78-7147-01,19.933725,11.738791
TCGA-78-7148-01,19.56951,13.291249
TCGA-78-7149-01,19.026182,12.889276
TCGA-78-7150-01,20.07754,12.164539
TCGA-78-7152-01,18.791107,13.241347
TCGA-78-7153-01,18.284628,13.080954
TCGA-78-7154-01,20.145939,11.603461
TCGA-78-7155-01,20.247818,11.543132
TCGA-78-7156-01,19.270832,13.464216
TCGA-78-7158-01,18.729372,13.43004
TCGA-78-7159-01,20.017979,10.894457
TCGA-78-7160-01,19.504055,13.319546
TCGA-78-7161-01,18.326979,13.227023
TCGA-78-7162-01,19.037071,13.206341
TCGA-78-7163-01,19.375854,11.330201
TCGA-78-7166-01,19.445107,13.577989
TCGA-78-7167-01,19.981613,12.791274
TCGA-78-7220-01,20.019054,10.987017
TCGA-78-7535-01,20.178852,11.162178
TCGA-78-7536-01,20.160194,11.318755
TCGA-78-7537-01,19.37758,13.4052
TCGA-78-7539-01,18.735945,13.158947
TCGA-78-7540-01,18.61018,13.963227
TCGA-78-7542-01,20.337416,11.684745
TCGA-78-7633-01,18.656883,13.185456
TCGA-78-8640-01,20.075441,11.014433
TCGA-78-8648-01,20.192352,11.601507
TCGA-78-8655-01,18.549986,13.854205
TCGA-78-8660-01,19.935186,12.781093
TCGA-78-8662-01,20.31317,11.505233
TCGA-80-5607-01,19.2001,13.060969
TCGA-80-5608-01,19.004402,12.369602
TCGA-80-5611-01,18.994019,12.5323105
TCGA-83-5908-01,15.839225,11.177263
TCGA-86-6562-01,15.609743,12.175329
TCGA-86-6851-01,16.195433,11.581679
TCGA-86-7701-01,16.605413,10.568562
TCGA-86-7711-01,16.970863,10.283993
TCGA-86-7713-01,16.984386,10.551444
TCGA-86-7714-01,15.792186,13.884925
TCGA-86-7953-01,16.064157,9.92893
TCGA-86-7954-01,16.330046,11.211894
TCGA-86-7955-01,16.543478,9.783996
TCGA-86-8054-01,15.992993,11.10079
TCGA-86-8055-01,16.860065,10.085868
TCGA-86-8056-01,15.673838,13.658713
TCGA-86-8073-01,16.038702,11.963081
TCGA-86-8074-01,15.780799,11.027557
TCGA-86-8075-01,15.790831,9.917806
TCGA-86-8076-01,16.163261,13.607619
TCGA-86-8278-01,15.856365,13.886195
TCGA-86-8279-01,16.749323,9.862323
TCGA-86-8280-01,15.422364,10.581557
TCGA-86-8281-01,16.2492,13.515777
TCGA-86-8358-01,16.359911,9.787067
TCGA-86-8359-01,16.931858,10.44518
TCGA-86-8585-01,16.167568,9.892985
TCGA-86-8668-01,15.659091,12.930156
TCGA-86-8669-01,15.989044,10.853486
TCGA-86-8671-01,16.279577,13.522823
TCGA-86-8672-01,16.578135,9.961328
TCGA-86-8673-01,16.262613,9.777671
TCGA-86-8674-01,16.476547,13.794707
TCGA-86-A456-01,16.632143,11.573516
TCGA-86-A4D0-01,16.59797,11.533951
TCGA-86-A4JF-01,16.941118,10.655151
TCGA-86-A4P7-01,16.366774,13.658409
TCGA-86-A4P8-01,16.089437,14.058949
TCGA-91-6828-01,16.066717,10.751444
TCGA-91-6829-01,18.898306,11.503176
TCGA-91-6830-01,17.491356,13.656817
TCGA-91-6831-01,19.193336,11.70832
TCGA-91-6835-01,17.198673,12.737186
TCGA-91-6836-01,18.260483,10.667662
TCGA-91-6840-01,15.6716,10.869471
TCGA-91-6847-01,19.075665,11.162329
TCGA-91-6848-01,19.993511,11.758786
TCGA-91-6849-01,18.600424,13.5442295
TCGA-91-7771-01,16.579102,10.567584
TCGA-91-8496-01,16.260729,13.969616
TCGA-91-8497-01,15.479497,13.295899
TCGA-91-8499-01,15.162498,11.140255
TCGA-91-A4BC-01,16.35102,10.47308
TCGA-91-A4BD-01,15.864836,12.808279
TCGA-93-7347-01,15.731982,12.681991
TCGA-93-7348-01,14.973801,12.0711775
TCGA-93-8067-01,16.89867,11.910802
TCGA-93-A4JN-01,15.380698,10.182886
TCGA-93-A4JO-01,15.742492,12.83687
TCGA-93-A4JP-01,16.451973,13.85326
TCGA-93-A4JQ-01,15.746173,10.340143
TCGA-95-7039-01,15.55333,10.413275
TCGA-95-7043-01,15.473184,11.53858
TCGA-95-7562-01,15.92086,10.675418
TCGA-95-7567-01,16.050648,11.335275
TCGA-95-7944-01,15.7511635,11.683601
TCGA-95-7947-01,15.285119,12.812241
TCGA-95-7948-01,16.487467,12.2880945
TCGA-95-8039-01,15.379253,13.403525
TCGA-95-8494-01,16.834188,10.010746
TCGA-95-A4VK-01,14.966867,12.952541
TCGA-95-A4VN-01,16.703186,10.884867
TCGA-95-A4VP-01,17.015188,10.774836
TCGA-97-7546-01,15.343193,13.372633
TCGA-97-7547-01,18.515873,12.771183
TCGA-97-7552-01,20.066658,12.921379
TCGA-97-7553-01,17.624733,12.811423
TCGA-97-7554-01,17.525587,11.625301
TCGA-97-7937-01,15.487856,9.948164
TCGA-97-7938-01,15.5016365,12.790866
TCGA-97-7941-01,15.532745,13.43636
TCGA-97-8171-01,16.355413,13.886392
TCGA-97-8172-01,15.703981,12.719633
TCGA-97-8174-01,15.0847645,10.844582
TCGA-97-8175-01,16.163385,13.391249
TCGA-97-8176-01,16.32837,13.89345
TCGA-97-8177-01,15.11556,10.5334215
TCGA-97-8179-01,15.213263,10.390759
TCGA-97-8547-01,15.446365,13.579516
TCGA-97-8552-01,15.046202,10.793635
TCGA-97-A4LX-01,16.143911,12.226612
TCGA-97-A4M0-01,15.972375,12.073259
TCGA-97-A4M1-01,15.23506,10.188897
TCGA-97-A4M2-01,16.088243,13.5178
TCGA-97-A4M3-01,14.931722,12.875849
TCGA-97-A4M5-01,15.609446,13.200401
TCGA-97-A4M6-01,15.893823,13.09225
TCGA-97-A4M7-01,14.922179,12.695186
TCGA-99-7458-01,17.308472,11.943224
TCGA-99-8025-01,17.61973,11.613035
TCGA-99-8028-01,17.58265,12.437039
TCGA-99-8032-01,16.744423,11.383472
TCGA-99-8033-01,16.771809,9.942659
TCGA-99-AA5R-01,16.238876,13.702044
TCGA-J2-8192-01,16.078632,11.128576
TCGA-J2-8194-01,15.311878,13.357705
TCGA-J2-A4AD-01,15.384656,11.846522
TCGA-J2-A4AE-01,15.404382,12.508735
TCGA-J2-A4AG-01,15.392117,13.383479
TCGA-L4-A4E5-01,18.016766,11.148224
TCGA-L4-A4E6-01,18.021948,11.047959
TCGA-L9-A443-01,16.175262,10.682045
TCGA-L9-A444-01,16.041708,10.407693
TCGA-L9-A50W-01,15.263894,13.644897
TCGA-L9-A5IP-01,16.672415,10.239657
TCGA-L9-A743-01,17.1389,10.094439
TCGA-L9-A7SV-01,16.973892,10.044251
TCGA-L9-A8F4-01,16.27449,10.12503
TCGA-MN-A4N1-01,17.92129,10.240923
TCGA-MN-A4N4-01,18.26114,10.405757
TCGA-MN-A4N5-01,18.177074,10.583306
TCGA-MP-A4SV-01,18.986267,11.916741
TCGA-MP-A4SW-01,19.480919,13.174915
TCGA-MP-A4SY-01,19.413183,12.579512
TCGA-MP-A4T2-01,19.965174,11.962125
TCGA-MP-A4T4-01,19.476564,12.51309
TCGA-MP-A4T6-01,19.178162,12.361675
TCGA-MP-A4T7-01,19.870012,12.529246
TCGA-MP-A4T8-01,19.107738,12.705522
TCGA-MP-A4T9-01,19.867819,12.052816
TCGA-MP-A4TA-01,18.122343,11.631761
TCGA-MP-A4TC-01,18.16358,12.895502
TCGA-MP-A4TD-01,19.257454,12.440053
TCGA-MP-A4TE-01,18.364529,11.901548
TCGA-MP-A4TF-01,18.833815,10.634565
TCGA-MP-A4TH-01,16.021868,12.852555
TCGA-MP-A4TI-01,18.734558,13.832565
TCGA-MP-A4TJ-01,18.210136,11.66832
TCGA-MP-A4TK-01,20.111773,12.33542
TCGA-MP-A5C7-01,17.652975,13.082729
TCGA-NJ-A4YF-01,18.572128,10.826634
TCGA-NJ-A4YG-01,18.625086,13.030681
TCGA-NJ-A4YI-01,18.470205,11.725632
TCGA-NJ-A4YP-01,16.632809,13.643963
TCGA-NJ-A4YQ-01,16.95051,10.995055
TCGA-NJ-A55A-01,16.90887,13.700898
TCGA-NJ-A55O-01,16.763887,10.965796
TCGA-NJ-A55R-01,17.033234,10.92685
TCGA-NJ-A7XG-01,17.713953,11.943307
TCGA-O1-A52J-01,19.458055,10.466959
TCGA-S2-AA1A-01,16.273994,12.990971
