Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
TCGA-05-4244-01,5.9869833,7.706116,3.590516,3.804501,4.8307905,4.360807,3.4648352,3.4688635,4.52899,4.000935,6.0257626,5.4340835,4.006878,7.0451837,5.597314,4.6122727,5.3122554,5.0833583,4.3775635,5.3807406,5.1334662,6.4275355,5.4398203,4.8085594,5.080653,6.288261,4.47922,4.316746,4.739299,3.8182971,5.1639876,4.6136475,4.8633046,5.2106695,3.91621,4.460319,4.708474,5.080027,4.8405,5.12022,4.365735,6.57397,5.940893,6.448271,4.296857,4.471612,6.520619,5.6965485,4.6658783,4.2655106,5.197055,5.334425,5.3454213,5.2263846,6.006458,4.1338406,4.80291,6.424499,4.334274,5.4922385,4.6407237,5.420243,4.6475463,4.8492947,5.0642138,6.2842298,6.348392,4.2537904,4.5342717,5.3013773,4.5050373,4.9756536,6.0638976,4.9140153,4.7055707,4.620599,4.775382,5.1148925,4.38816,5.5679717,5.6254745,3.6727638,4.808717,4.798543,4.748371,3.4186966,3.8243685,4.6612997,6.032377,5.2351966,4.70162,4.750443,5.2603703,4.2104907,5.43358,4.8580203,5.3658404,5.0616384,6.074926,5.5731936,4.5368414,4.027165,5.0355515,4.4404635,5.4368286,4.5323124,5.5772934,5.101092,5.4924,4.2655134,5.0663724,5.3059,4.4025793,5.1649656,5.5716276,4.779399,4.639646,4.5226097,4.7633266,3.3328242,4.930449,5.671665,6.2241454,4.694674,5.104972,5.535953,5.298154,5.506924
TCGA-05-4249-01,6.2206326,7.702992,3.7620173,3.8338392,4.87359,4.312104,3.3850493,3.5058577,4.5281425,3.9873197,5.960287,5.4843397,3.9622953,7.0044427,5.667236,4.626138,5.299204,5.109596,4.400047,5.3601823,5.1382375,6.4182982,5.4748263,4.801041,5.069131,6.3054175,4.520063,4.310704,4.7485733,3.8159473,5.165587,4.5768614,4.935619,5.2102637,3.861625,4.5143332,4.704016,5.061578,4.871465,5.1373115,4.4032636,6.523879,5.8767233,6.3958325,4.277721,4.3613667,6.524882,5.7669373,4.647973,4.2925854,5.232732,5.32988,5.376627,5.26713,6.0628705,4.0991597,4.8456964,6.4049034,4.3286405,5.4233932,4.6367455,5.466911,4.698868,4.9429264,5.0356584,6.251551,6.3521366,4.242112,4.569496,5.345309,4.46157,4.9835277,6.045916,4.8283353,4.7239685,4.592331,4.764886,5.1219153,4.4168706,5.553325,5.5918136,3.6866705,4.816463,4.7718706,4.745925,3.4369085,3.8412654,4.7014346,6.077512,5.1992664,4.686224,4.793835,5.276392,4.2158494,5.505602,4.824515,5.4016156,5.1064763,6.0454717,5.5936346,4.581111,4.0288153,5.070317,4.4707823,5.489261,4.4952655,5.5575976,5.105507,5.447215,4.260903,5.116693,5.4082932,4.459652,5.211357,5.552145,4.797982,4.6357656,4.531734,4.757117,3.3458393,4.9673986,5.6560793,6.224493,4.7248025,5.1042323,5.5146823,5.326794,5.4327908
TCGA-05-4250-01,6.2966375,7.664946,3.8664052,3.9634056,4.7881203,4.2956,3.3194604,3.493563,4.543116,3.9876928,5.927758,5.5287485,3.9363432,6.9796357,5.6960206,4.667264,5.3125086,5.0811577,4.342235,5.364442,5.14235,6.4053316,5.4699965,4.7976103,5.0605335,6.3217444,4.542067,4.3328404,4.7446203,3.8074245,5.1528187,4.565536,4.9662395,5.2089005,3.6919942,4.5028677,4.6892614,5.077807,4.8462315,5.154979,4.4568167,6.475296,5.8411903,6.3520794,4.281982,4.336853,6.514985,5.7915297,4.6249046,4.29086,5.242713,5.3461013,5.395361,5.3008204,6.0752635,4.065859,4.863239,6.4301214,4.3209267,5.393584,4.6181655,5.4792037,4.700179,4.965097,5.022433,6.2232814,6.3668103,4.2190223,4.5888267,5.352533,4.449964,4.99974,6.014642,4.7758236,4.701218,4.5850673,4.762225,5.150902,4.4282513,5.5467606,5.5824795,3.6854675,4.8105254,4.760245,4.74755,3.4493914,3.8379197,4.7208824,6.1206512,5.198131,4.675601,4.802988,5.2859864,4.2046967,5.5354333,4.8097315,5.4133396,5.1341977,6.026899,5.6008167,4.6156254,4.0552883,5.088072,4.450756,5.5230656,4.4815335,5.545733,5.053927,5.434806,4.259999,5.163343,5.444123,4.4885364,5.2316947,5.5436378,4.827284,4.642561,4.5318747,4.736934,3.3354728,4.994139,5.6623216,6.195106,4.740947,5.111449,5.492279,5.3304887,5.3656564
TCGA-05-4382-01,5.924786,7.250351,4.075599,3.764634,4.89664,4.23763,3.5780678,3.5484116,4.395306,4.1832094,5.872057,5.525126,4.137603,6.8381896,5.5395145,4.551642,5.0110254,5.3702755,4.306021,5.1604185,4.983413,6.163178,5.198358,4.752055,5.055712,6.285376,4.4666715,4.2316785,4.6691136,3.7908514,4.884608,4.755104,5.039314,5.2655263,3.4790263,4.2472467,4.726961,4.9172807,5.044756,5.3025327,4.660282,6.2902164,5.6639953,6.2322707,4.236731,4.3584714,6.5749874,5.839341,4.384132,4.292731,5.1310315,5.258048,5.4536443,5.2324643,5.9402595,4.022788,4.6948204,6.5471373,4.2250614,5.6277924,4.721123,5.7101073,4.515453,5.217342,5.0525455,6.0956955,6.343429,4.016299,4.580248,5.2554665,4.5259504,5.2464423,6.1634436,4.630497,4.375659,4.6503596,4.801844,5.3018694,4.3609548,5.401066,5.5016613,3.853992,4.781158,4.8184958,4.8486834,3.4259014,3.7808928,4.510245,5.9352098,5.15389,4.866442,4.8630667,5.242776,4.0200186,5.219854,4.8535743,5.2383385,5.169404,5.9249544,5.811417,4.667566,3.9605048,5.0303717,4.345439,5.7068105,4.538464,5.5126843,5.444632,5.4226356,4.3069386,5.023932,5.5797114,4.4592595,5.2166224,5.6136937,4.649179,4.972375,4.7071166,4.744204,3.584004,4.8993053,5.713797,6.44126,4.693092,5.2557554,5.4914756,5.3303976,5.284931
TCGA-05-4384-01,5.8691483,7.8061,3.7460315,4.364033,4.5317826,4.5644484,3.3481998,3.683516,4.373081,4.2712984,6.034443,5.4653893,4.1649857,6.916746,5.718268,4.5872993,5.25162,5.0193076,4.112076,5.2953033,5.2210407,6.228875,5.2036347,4.9034276,5.0474625,6.265296,4.2480636,4.516213,4.6743035,3.723981,4.9102397,4.66712,4.914909,5.1442094,4.099462,4.1213713,4.627133,4.947759,4.9372525,5.281124,4.6130447,6.6160855,5.903334,6.238193,4.2941356,4.554134,6.6709867,5.486743,4.502193,4.3233485,4.9658055,5.3281946,5.4236846,5.133151,5.77075,3.8211625,4.7947755,6.538717,4.616711,5.596851,4.84874,5.2166996,4.446506,4.786878,5.143238,6.302095,6.3541512,3.8713772,4.5444436,5.134959,4.663649,5.166507,6.0734158,4.75374,4.4274926,4.659572,4.8518276,5.179392,4.567754,5.372703,5.6709013,3.7305152,4.8531036,4.6246085,4.723287,3.3411567,3.9427521,4.5839562,6.083984,5.387979,4.668709,4.7929597,5.2136164,4.066156,5.310066,4.806205,5.1662645,5.1516356,5.785793,5.670236,4.507889,4.238086,4.9093633,4.091245,5.7389913,4.6669397,5.53906,5.027679,5.6993804,4.093573,5.0828424,5.2285414,4.349125,4.8932695,5.700892,4.8188243,4.678358,4.489231,4.598906,3.31834,4.9681077,5.8689594,6.2800303,4.7801847,5.0853515,5.3949146,5.212164,5.7225733
TCGA-05-4389-01,6.058898,7.8084736,3.6269379,3.4885128,4.8199415,4.4284773,3.5108552,3.4494846,4.4661283,3.9768162,6.158436,5.409613,4.03686,7.042278,5.6207657,4.60272,5.2960067,5.202188,4.4151945,5.3742566,5.1399403,6.4261084,5.4043803,4.835009,5.059424,6.2612143,4.5276713,4.310526,4.708765,3.7322557,5.256908,4.673473,4.831493,5.2365303,3.9540443,4.4948134,4.7512255,4.9588327,4.816911,5.1358733,4.3321586,6.564269,5.963047,6.49033,4.272921,4.337527,6.5940533,5.748597,4.6485744,4.21842,5.1471047,5.364716,5.3223825,5.1702304,6.0207233,4.074586,4.7720613,6.5058355,4.3500576,5.420128,4.7313294,5.3888893,4.6522627,4.866545,5.16335,6.309507,6.316201,4.1769004,4.4432745,5.324421,4.5722275,5.001208,6.171588,4.884349,4.719602,4.550801,4.807283,5.1156526,4.3646264,5.555639,5.6576324,3.7402897,4.799923,4.8056064,4.7901745,3.3836315,3.7875032,4.647533,5.995391,5.236296,4.79279,4.733037,5.2256837,4.1619797,5.406177,4.8913693,5.2716556,4.994545,6.0256844,5.633721,4.4367537,3.9895468,5.0219517,4.4032755,5.548148,4.591121,5.6094337,5.164138,5.496581,4.2489595,4.974657,5.3017282,4.4013405,5.117263,5.601097,4.6801677,4.672152,4.597573,4.790996,3.384803,4.9288206,5.6948905,6.294204,4.6647263,5.165678,5.5628347,5.33395,5.6487226
TCGA-05-4390-01,5.9278817,7.325839,4.012606,3.7358413,5.003188,4.213825,3.5330813,3.5154984,4.3973837,4.1993523,5.871705,5.6393943,3.955026,6.8250813,5.600008,4.5589147,5.0669246,5.343263,4.1542854,5.22298,5.0232654,6.1887054,5.2294936,4.7398415,5.073924,6.335203,4.5790305,4.28604,4.7353783,3.7179718,4.932054,4.7184625,4.990762,5.2669444,3.8165946,4.1984673,4.6776543,4.9340167,5.0043297,5.3147416,4.659972,6.1922693,5.6577835,6.2789235,4.2233524,4.509303,6.4778366,5.842559,4.424388,4.2667127,5.1738935,5.3305397,5.4149547,5.23651,6.001533,4.015068,4.702418,6.515372,4.232326,5.5450206,4.6839247,5.647357,4.543848,5.2135086,5.0395694,6.092802,6.3347287,4.052897,4.6548576,5.3221493,4.5445776,5.179176,6.1307497,4.6343293,4.4312334,4.6171646,4.8251777,5.3314247,4.3804965,5.450893,5.5043564,3.8133297,4.7525415,4.8364553,4.887675,3.4356282,3.8222344,4.5763392,6.0161223,5.1953077,4.838276,4.817401,5.2911506,4.0123563,5.294055,4.8330746,5.2687855,5.208992,5.9495173,5.7392426,4.7087493,4.019686,5.0192533,4.3159003,5.678611,4.5296392,5.5364122,5.4044223,5.4209423,4.2708483,5.1122394,5.599658,4.458245,5.196004,5.5829983,4.682,4.899394,4.7102323,4.703334,3.5213299,4.9383626,5.722092,6.3348956,4.7223854,5.232685,5.4802666,5.346983,5.352686
TCGA-05-4395-01,6.096363,7.892363,3.60909,3.4347262,4.9025154,4.4315286,3.4982631,3.487086,4.49367,3.9677532,6.158765,5.4207454,3.9966972,7.0277233,5.6446133,4.576265,5.2948127,5.200409,4.4211454,5.37192,5.1593165,6.441818,5.4244237,4.8408766,5.0754147,6.258393,4.530025,4.324124,4.720323,3.7213087,5.260659,4.659516,4.8154893,5.2258477,4.0624957,4.5073843,4.7419953,4.9495444,4.851068,5.1391487,4.314399,6.549403,5.9685636,6.4980345,4.25572,4.3613524,6.585837,5.741372,4.670856,4.2342544,5.152543,5.3634634,5.323075,5.1647797,6.0316544,4.0678916,4.781538,6.432776,4.37691,5.4230905,4.744617,5.355998,4.675191,4.8725924,5.1656327,6.3295784,6.300927,4.18237,4.4648433,5.3377767,4.574337,4.9778724,6.174766,4.8870153,4.773668,4.545025,4.820871,5.0914755,4.400065,5.556669,5.6563687,3.7322721,4.81026,4.794706,4.7894225,3.3808968,3.8244414,4.6683946,6.001226,5.24057,4.779998,4.7335835,5.234863,4.162942,5.4345975,4.8814044,5.274181,5.013486,6.0233674,5.6224003,4.437048,3.9990535,5.011982,4.409325,5.543621,4.584176,5.614178,5.1439896,5.500935,4.2277536,4.9874444,5.309504,4.404174,5.0992846,5.60064,4.682393,4.644063,4.594162,4.7843695,3.3773298,4.939266,5.694503,6.298634,4.679902,5.1453524,5.5579576,5.3385067,5.691343
TCGA-05-4396-01,6.02265,7.8026037,3.823737,4.4016886,4.7177696,4.463868,3.2949429,3.7915616,4.3685293,4.328426,5.9261627,5.55016,4.1037707,6.8349085,5.7560296,4.526891,5.191488,5.013671,3.981459,5.253857,5.2412844,6.159599,5.187503,4.903426,5.0523376,6.280808,4.200857,4.5541606,4.7045965,3.676305,4.847435,4.652786,4.9741716,5.1279273,4.025709,4.035055,4.5661974,4.9167056,4.98419,5.353337,4.6943836,6.5596404,5.80748,6.199689,4.2984242,4.520147,6.6692357,5.5265856,4.4430184,4.3656735,4.977138,5.298646,5.4492397,5.1797824,5.803909,3.7844062,4.821513,6.3950043,4.633382,5.597889,4.87681,5.239938,4.4529414,4.850932,5.075988,6.272443,6.356988,3.8354177,4.60905,5.148291,4.648693,5.1804304,6.03321,4.645784,4.397541,4.6431513,4.8520236,5.2119546,4.614622,5.364913,5.630473,3.7235014,4.8634133,4.586616,4.721757,3.355965,3.9891298,4.615579,6.143632,5.4060636,4.6384907,4.824391,5.255439,4.0384645,5.345279,4.768837,5.177139,5.227337,5.760624,5.6875396,4.5742574,4.273036,4.8900104,4.067162,5.768298,4.645122,5.5325475,5.049135,5.6876125,4.0635014,5.15391,5.3252916,4.3898063,4.9147015,5.674174,4.852376,4.698836,4.507337,4.559459,3.3114157,5.0025687,5.8700724,6.27104,4.836867,5.0775013,5.3511696,5.21528,5.7155395
TCGA-05-4397-01,5.752252,7.4805894,3.8809137,3.932507,4.827075,4.328477,3.5220175,3.5997393,4.3129373,4.3247795,5.934668,5.5776057,4.0433283,6.887186,5.594674,4.565129,5.0722594,5.2778187,4.0947986,5.221633,5.0790296,6.128703,5.150476,4.7983294,5.041992,6.3398404,4.4068274,4.3412004,4.754531,3.7292864,4.8887115,4.72752,4.9828243,5.252558,3.9315948,4.088209,4.67001,4.879257,4.9998846,5.30092,4.6474843,6.320567,5.746614,6.318478,4.248978,4.6359687,6.569871,5.6605077,4.4269824,4.2987804,5.027654,5.3382177,5.3686986,5.1159706,5.8480134,3.9475412,4.679252,6.556188,4.375022,5.589886,4.7840714,5.4901958,4.42614,5.0658555,5.049374,6.1496925,6.3392196,3.9304883,4.6264367,5.1963987,4.6201587,5.2179084,6.171531,4.712149,4.3581457,4.637197,4.8505287,5.3231134,4.4161987,5.408491,5.555676,3.8386724,4.771773,4.784473,4.885883,3.3787277,3.8457575,4.5063324,6.0227985,5.2706566,4.8319964,4.7982297,5.264125,4.023953,5.2095084,4.8391323,5.1726513,5.1793585,5.8858843,5.7122154,4.657651,4.078398,4.9432926,4.1759973,5.7196116,4.6501637,5.5289345,5.3463845,5.5275297,4.1977825,5.0726132,5.4513817,4.337858,5.0424056,5.6329174,4.6800537,4.84114,4.613013,4.625905,3.4855762,4.880699,5.801221,6.3376102,4.7120113,5.186046,5.4647417,5.288972,5.551413
