	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Neoplasm Disease Stage American Joint Committee on Cancer Code	-0.31066746	0.4769416	-0.48363388	-0.31458536	0.14199094	-0.2014249	-0.026151769	0.10330267	0.12032803	-0.02669413	-0.00060358376	0.25715712	0.13567033	-0.06395581	-0.42633125	-0.01774217
American Joint Committee on Cancer Publication Version Type	-0.410632	-0.103939146	0.3365833	0.57787186	0.20059688	-0.3399359	0.13198884	0.13134931	-0.28592813	-0.21494523	0.26056919	0.12832591	0.05040405	0.024899036	0.10885828	-0.07214196
Center of sequencing	-0.04918332	-0.3925338	0.13862704	0.01614873	0.3851584	-0.31331718	-0.087656416	0.11902766	0.2044252	0.08071726	-0.3220948	0.15211424	-0.06522251	-0.2888937	0.012912837	-0.15139438
Ethnicity Category	0.115028806	0.3122263	0.26841453	0.0060915747	0.4763497	-0.08629198	0.24094357	-0.30001962	0.064372	0.4933883	0.2487707	0.28902373	0.026577318	-0.3540771	-0.45429206	-0.46532258
Form completion date	0.5041664	-0.80922705	-0.061894506	-0.2596803	-0.12584536	0.14305538	0.30783513	0.13379116	0.10799933	0.18057165	-0.27325562	0.15843393	-0.40271482	0.23540825	-0.094979994	-0.30188215
Neoadjuvant Therapy Type Administered Prior To Resection Text	-0.39651182	-0.11811645	-0.45318496	0.1323241	-0.2176611	-0.3228044	-0.02655693	-0.28117958	-0.4042604	0.49666613	-0.099768475	0.3664147	0.11486406	-0.13607009	0.24382074	-0.08148953
ICD-10 Classification	-0.24761991	-0.33076105	0.38010946	-0.1681239	0.073677406	-0.36394328	0.023897478	0.3731225	0.17079346	-0.2329004	-0.16759196	-0.061267763	-0.050479546	-0.21166387	0.3503339	0.38205138
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	-0.5360468	0.2656086	-0.11460619	-0.05410183	0.15420099	-0.39538035	0.32354748	-0.1976233	-0.32819316	0.27119732	-0.28195262	0.31950217	0.2066085	-0.16361022	0.023323286	-0.018440662
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	-0.27058566	0.39064035	0.06671073	0.34304088	-0.29756021	-0.21235447	-0.10403853	-0.31684458	0.11178424	-0.2563733	0.23573911	0.116342254	-0.36769485	0.12217489	-0.51977706	-0.26590925
Informed consent verified	0.05924593	0.2433191	-0.3640442	0.038141068	0.14431845	-0.15753007	-0.06367919	-0.29197726	-0.39873978	0.12307514	0.29439658	0.3334556	-0.24626137	-0.11902836	0.15926489	-0.45764655
In PanCan Pathway Analysis	-0.42207018	-0.06422946	0.31526846	-0.054355625	-0.05713328	0.32073525	-0.20109639	-0.062647656	0.13645181	-0.06443412	0.14805177	-0.33754712	0.41595322	-0.29370028	-0.02570545	-0.06705638
New Neoplasm Event Post Initial Therapy Indicator	0.18657503	0.31619427	-0.20455448	-0.13092293	0.21420538	0.37244374	0.010114512	-0.23312633	-0.093739286	-0.32538626	0.27777994	-0.44182014	-0.023348147	-0.30490935	-0.23815483	0.4296026
