Sample ID,dim_0,dim_1
TCGA-44-2659-01,15.606505,9.382429
TCGA-44-2662-01,16.538036,10.062858
TCGA-44-2665-01,16.32463,12.317059
TCGA-44-2666-01,16.933186,12.647739
TCGA-44-2668-01,16.245125,11.213375
TCGA-44-3396-01,15.84572,12.528266
TCGA-44-3398-01,16.12894,12.482492
TCGA-44-3917-01,16.442234,10.392524
TCGA-44-3918-01,16.31576,11.357169
TCGA-44-3919-01,15.990885,11.577157
TCGA-44-4112-01,16.241537,12.52739
TCGA-44-5643-01,16.301746,9.214331
TCGA-44-5644-01,15.87795,9.545848
TCGA-44-5645-01,15.977187,12.191841
TCGA-44-6144-01,15.735971,11.299874
TCGA-44-6145-01,15.758882,10.984081
TCGA-44-6146-01,15.409892,13.207797
TCGA-44-6148-01,15.866957,12.869398
TCGA-44-6774-01,15.850416,13.061834
TCGA-44-6775-01,16.211195,10.379092
TCGA-44-6776-01,16.922235,12.440507
TCGA-44-6777-01,18.392048,11.394537
TCGA-44-6778-01,18.870258,10.749745
TCGA-44-6779-01,18.974905,11.324585
TCGA-44-7659-01,16.071949,12.079345
TCGA-44-7660-01,16.42747,9.891951
TCGA-44-7661-01,15.802692,12.519763
TCGA-44-7662-01,16.048525,9.784702
TCGA-44-7667-01,15.751081,9.44312
TCGA-44-7669-01,17.264147,10.210484
TCGA-44-7670-01,15.25107,9.327558
TCGA-44-7671-01,16.201597,11.795288
TCGA-44-7672-01,15.116209,10.090026
TCGA-44-8117-01,16.653292,10.094345
TCGA-44-8119-01,15.397387,9.397522
TCGA-44-8120-01,16.290493,10.64502
TCGA-44-A479-01,16.066458,11.660343
TCGA-44-A47A-01,15.923463,10.160431
TCGA-44-A47B-01,16.012026,11.166997
TCGA-44-A47F-01,15.573469,10.563257
TCGA-44-A47G-01,15.728386,12.618251
TCGA-44-A4SS-01,15.955281,12.147423
TCGA-44-A4SU-01,15.465369,12.106771
TCGA-49-4486-01,17.879927,13.260871
TCGA-49-4487-01,19.346125,10.332613
TCGA-49-4488-01,19.272882,10.15214
TCGA-49-4490-01,19.005547,10.117385
TCGA-49-4494-01,17.688673,13.257423
TCGA-49-4501-01,18.892855,11.059088
TCGA-49-4505-01,19.322536,11.272721
TCGA-49-4506-01,19.55425,12.415361
TCGA-49-4507-01,18.348856,11.04815
TCGA-49-4510-01,19.265654,11.008052
TCGA-49-4512-01,18.980606,10.345523
TCGA-49-4514-01,18.560501,12.760324
TCGA-49-6742-01,19.033611,12.282757
TCGA-49-6743-01,19.378023,10.538591
TCGA-49-6744-01,17.449335,13.056645
TCGA-49-6745-01,17.510027,13.331424
TCGA-49-6761-01,17.835573,11.647178
TCGA-49-6767-01,19.05982,10.054289
TCGA-49-AAQV-01,16.93264,13.196633
TCGA-49-AAR0-01,17.400204,13.04141
TCGA-49-AAR2-01,19.11603,12.512797
TCGA-49-AAR3-01,19.205814,12.641805
TCGA-49-AAR4-01,19.100018,12.429881
TCGA-49-AAR9-01,18.857029,12.610875
TCGA-49-AARE-01,19.158108,9.9498415
TCGA-49-AARN-01,17.33475,13.186119
TCGA-49-AARO-01,19.13451,10.014936
TCGA-49-AARQ-01,18.636683,11.941318
TCGA-49-AARR-01,17.62908,13.200811
TCGA-4B-A93V-01,16.231382,9.484412
TCGA-50-5044-01,18.295769,13.451164
TCGA-50-5045-01,18.375,13.4688835
TCGA-50-5049-01,18.543533,11.092822
TCGA-50-5051-01,18.107985,11.193042
TCGA-50-5055-01,18.481197,13.293931
TCGA-50-5066-01,18.599329,12.094234
TCGA-50-5068-01,19.012741,10.845695
TCGA-50-5072-01,19.554253,10.67691
TCGA-50-5930-01,18.550457,13.427555
TCGA-50-5931-01,19.081049,11.703017
TCGA-50-5932-01,19.300941,12.659142
TCGA-50-5933-01,18.937262,10.801689
TCGA-50-5935-01,18.015251,11.237614
TCGA-50-5936-01,19.673878,12.075503
TCGA-50-5939-01,18.95233,12.934688
TCGA-50-5941-01,18.88865,10.024802
TCGA-50-5942-01,17.78703,13.302605
TCGA-50-5944-01,17.98038,11.107753
TCGA-50-5946-01,19.51982,10.535524
TCGA-50-6590-01,18.571564,10.875751
TCGA-50-6591-01,19.049593,10.586957
TCGA-50-6592-01,18.20449,13.376867
TCGA-50-6593-01,19.530075,10.73317
TCGA-50-6594-01,19.439386,11.585564
TCGA-50-6595-01,18.086136,13.242404
TCGA-50-6597-01,19.18053,11.7638
TCGA-50-6673-01,19.522617,11.807206
TCGA-50-7109-01,18.48297,10.152843
TCGA-50-8457-01,15.183282,12.716459
TCGA-50-8459-01,15.405329,13.344596
TCGA-50-8460-01,15.458201,13.020682
TCGA-53-7624-01,19.660967,11.267631
TCGA-53-7626-01,19.297342,12.610445
TCGA-53-7813-01,17.45501,10.970271
TCGA-53-A4EZ-01,15.663257,9.946857
TCGA-55-1592-01,18.60614,10.087157
TCGA-55-1594-01,19.155096,11.091197
TCGA-55-1595-01,15.197427,9.699569
TCGA-55-1596-01,18.891098,10.159797
TCGA-55-5899-01,18.356897,9.899127
TCGA-55-6543-01,16.120253,12.231182
TCGA-55-6642-01,18.801792,11.68175
TCGA-55-6712-01,17.656815,10.303176
TCGA-55-6968-01,17.590506,12.64368
TCGA-55-6969-01,19.564333,10.969893
TCGA-55-6970-01,17.741026,12.709108
TCGA-55-6971-01,17.24391,11.198422
TCGA-55-6972-01,17.97647,12.138758
TCGA-55-6975-01,19.426414,12.156145
TCGA-55-6978-01,17.233068,12.963132
TCGA-55-6979-01,17.986515,11.72403
TCGA-55-6980-01,17.353823,12.19906
TCGA-55-6981-01,18.577618,10.029314
TCGA-55-6982-01,19.28232,10.968868
TCGA-55-6983-01,18.863756,12.8970175
TCGA-55-6984-01,18.276318,13.132313
TCGA-55-6985-01,19.632612,11.874984
TCGA-55-6986-01,18.203041,13.179063
TCGA-55-6987-01,17.600376,12.270589
TCGA-55-7227-01,15.492374,10.681587
TCGA-55-7281-01,14.769634,11.646244
TCGA-55-7283-01,15.1589985,11.803767
TCGA-55-7284-01,15.306902,13.048771
TCGA-55-7570-01,15.164507,11.056331
TCGA-55-7573-01,14.797018,11.5450945
TCGA-55-7574-01,15.155129,12.501282
TCGA-55-7576-01,16.461666,9.869362
TCGA-55-7724-01,15.195385,10.983266
TCGA-55-7725-01,15.617725,12.335658
TCGA-55-7726-01,15.25189,10.202277
TCGA-55-7727-01,15.681409,11.336678
TCGA-55-7728-01,15.195054,12.392414
TCGA-55-7815-01,16.842916,11.210514
TCGA-55-7816-01,15.050308,11.7085
TCGA-55-7903-01,15.266173,11.318491
TCGA-55-7907-01,15.49505,10.148216
TCGA-55-7910-01,16.090727,9.645461
TCGA-55-7911-01,14.952097,11.528309
TCGA-55-7913-01,15.021732,9.929109
TCGA-55-7914-01,15.20271,11.7404175
TCGA-55-7994-01,16.02577,9.986885
TCGA-55-7995-01,14.935651,9.715157
TCGA-55-8085-01,15.993707,13.136634
TCGA-55-8087-01,14.928261,12.120016
TCGA-55-8089-01,16.652132,10.800753
TCGA-55-8090-01,15.483296,12.414041
TCGA-55-8091-01,15.116652,11.251085
TCGA-55-8092-01,16.141895,11.757481
TCGA-55-8094-01,16.141542,9.753109
TCGA-55-8096-01,16.367195,9.837603
TCGA-55-8097-01,15.311278,11.993442
TCGA-55-8203-01,15.697013,9.594404
TCGA-55-8204-01,15.004744,11.022331
TCGA-55-8205-01,15.3578205,10.141492
TCGA-55-8206-01,15.404109,10.845237
TCGA-55-8207-01,15.120325,11.565852
TCGA-55-8208-01,14.949052,11.068239
TCGA-55-8299-01,14.778806,11.01922
TCGA-55-8301-01,15.688721,10.75198
TCGA-55-8302-01,15.842027,10.288887
TCGA-55-8505-01,15.358737,11.226808
TCGA-55-8506-01,15.325887,11.467382
TCGA-55-8507-01,15.56369,9.851569
TCGA-55-8508-01,15.086648,12.447689
TCGA-55-8510-01,16.048357,9.525048
TCGA-55-8511-01,16.055138,9.831602
TCGA-55-8512-01,15.474815,12.773475
TCGA-55-8513-01,15.3407545,13.145328
TCGA-55-8514-01,16.032232,10.061192
TCGA-55-8614-01,15.95383,9.9102
TCGA-55-8615-01,15.817329,9.792331
TCGA-55-8616-01,16.144253,9.89781
TCGA-55-8619-01,15.311562,13.108117
TCGA-55-8620-01,15.450377,12.596968
TCGA-55-8621-01,15.6075115,12.543145
TCGA-55-A48X-01,16.43828,11.697512
TCGA-55-A48Y-01,15.821191,11.992369
TCGA-55-A48Z-01,15.528317,11.554143
TCGA-55-A490-01,15.526492,10.124307
TCGA-55-A491-01,15.218446,9.833346
TCGA-55-A492-01,15.073238,11.071667
TCGA-55-A493-01,16.228891,10.477378
TCGA-55-A494-01,15.926658,9.540057
TCGA-55-A4DF-01,15.025079,10.581742
TCGA-55-A4DG-01,15.826504,9.716664
TCGA-55-A57B-01,14.779131,11.87733
TCGA-62-8394-01,18.053915,11.440071
TCGA-62-8395-01,18.784475,12.710394
TCGA-62-8397-01,18.168259,11.61969
TCGA-62-8398-01,18.147236,11.956064
TCGA-62-8399-01,17.69805,12.534991
TCGA-62-8402-01,19.368885,10.980015
TCGA-62-A46O-01,19.308578,11.471361
TCGA-62-A46P-01,18.013807,12.333744
TCGA-62-A46R-01,18.490818,11.340218
TCGA-62-A46S-01,18.22103,12.129622
TCGA-62-A46U-01,19.168236,12.015113
TCGA-62-A46V-01,17.820677,12.594701
TCGA-62-A46Y-01,18.472498,13.430673
TCGA-62-A470-01,18.780891,11.655212
TCGA-62-A471-01,19.184763,10.4629965
TCGA-62-A472-01,18.806139,10.885722
TCGA-64-1676-01,18.423168,11.498459
TCGA-64-1677-01,18.723742,10.429353
TCGA-64-1678-01,17.460054,11.924109
TCGA-64-1679-01,18.959942,10.087124
TCGA-64-1680-01,17.624527,12.409242
TCGA-64-1681-01,18.889587,10.236302
TCGA-64-5774-01,18.471027,10.249036
TCGA-64-5775-01,17.464247,12.97468
TCGA-64-5778-01,18.125044,12.521817
TCGA-64-5779-01,18.428223,10.209531
TCGA-64-5781-01,17.904089,11.319086
TCGA-64-5815-01,18.858496,12.534909
TCGA-67-3770-01,16.140985,11.32933
TCGA-67-3771-01,16.200193,10.64638
TCGA-67-3772-01,16.360937,11.204419
TCGA-67-3773-01,16.369755,12.972118
TCGA-67-3774-01,16.339457,12.991894
TCGA-67-4679-01,16.254677,13.006932
TCGA-67-6215-01,16.341106,12.956106
TCGA-67-6216-01,15.705873,12.896571
TCGA-67-6217-01,18.301098,9.934827
TCGA-69-7760-01,15.934739,11.670467
TCGA-69-7761-01,16.879477,11.668334
TCGA-69-7763-01,17.289412,11.408847
TCGA-69-7764-01,17.180471,11.743552
TCGA-69-7765-01,14.8821745,12.272859
TCGA-69-7973-01,17.599293,11.61469
TCGA-69-7974-01,19.525854,10.464187
TCGA-69-7978-01,17.089361,11.357531
TCGA-69-7979-01,17.175556,10.5586405
TCGA-69-7980-01,15.014462,9.7234
TCGA-69-8253-01,15.144706,12.533896
TCGA-69-8254-01,15.707147,12.958696
TCGA-69-8255-01,16.649065,10.698908
TCGA-69-8453-01,15.434953,13.295158
TCGA-69-A59K-01,14.816525,11.966628
TCGA-71-6725-01,16.632557,10.134813
TCGA-71-8520-01,16.316797,10.538876
TCGA-73-4658-01,17.472065,12.181855
TCGA-73-4659-01,18.587252,10.495569
TCGA-73-4662-01,16.958538,12.032677
TCGA-73-4666-01,17.914042,10.999826
TCGA-73-4668-01,17.207926,9.922858
TCGA-73-4670-01,18.475853,9.982569
TCGA-73-4675-01,17.244698,11.631202
TCGA-73-4676-01,17.259684,12.633516
TCGA-73-4677-01,17.965057,12.1063595
TCGA-73-7498-01,16.70633,12.696372
TCGA-73-7499-01,19.241259,11.446255
TCGA-73-A9RS-01,17.377457,9.561043
TCGA-75-5122-01,18.814568,12.449029
TCGA-75-5125-01,19.636444,11.458943
TCGA-75-5126-01,18.062634,13.16136
TCGA-75-5146-01,19.041048,11.841321
TCGA-75-5147-01,19.16921,11.554588
TCGA-75-6203-01,18.280537,12.642647
TCGA-75-6205-01,18.867008,11.058007
TCGA-75-6206-01,18.34872,12.276695
TCGA-75-6207-01,19.344759,12.288176
TCGA-75-6211-01,19.007303,11.654827
TCGA-75-6212-01,19.428677,12.0272875
TCGA-75-6214-01,19.730501,11.164448
TCGA-75-7025-01,19.6325,11.78776
TCGA-75-7027-01,19.13021,11.84844
TCGA-75-7030-01,18.85587,11.836043
TCGA-75-7031-01,19.049797,11.73709
TCGA-78-7143-01,19.719097,11.03324
TCGA-78-7145-01,19.103592,11.187945
TCGA-78-7146-01,19.545721,11.684792
TCGA-78-7147-01,19.40237,11.500089
TCGA-78-7148-01,19.16202,12.785483
TCGA-78-7149-01,18.329182,12.377565
TCGA-78-7150-01,19.337833,11.80483
TCGA-78-7152-01,17.92582,12.603547
TCGA-78-7153-01,17.686615,12.395268
TCGA-78-7154-01,19.78838,11.619251
TCGA-78-7155-01,19.585527,11.456915
TCGA-78-7156-01,18.544027,12.929147
TCGA-78-7158-01,18.183111,12.994281
TCGA-78-7159-01,19.670822,10.718174
TCGA-78-7160-01,19.332865,13.01047
TCGA-78-7161-01,16.947187,12.814561
TCGA-78-7162-01,18.345865,12.779719
TCGA-78-7163-01,18.486847,11.372367
TCGA-78-7166-01,18.995493,13.110001
TCGA-78-7167-01,19.322014,12.2988825
TCGA-78-7220-01,19.726934,10.81085
TCGA-78-7535-01,19.573668,10.905624
TCGA-78-7536-01,19.786411,11.030718
TCGA-78-7537-01,18.495197,12.7492895
TCGA-78-7539-01,19.302927,12.41144
TCGA-78-7540-01,18.216171,13.324203
TCGA-78-7542-01,19.821583,11.311263
TCGA-78-7633-01,17.897608,12.7372055
TCGA-78-8640-01,19.68019,10.813728
TCGA-78-8648-01,19.589838,11.478347
TCGA-78-8655-01,18.041626,13.072748
TCGA-78-8660-01,19.423405,12.289064
TCGA-78-8662-01,19.705256,11.36269
TCGA-80-5607-01,18.549196,12.780636
TCGA-80-5608-01,18.478983,12.069272
TCGA-80-5611-01,18.266472,11.911148
TCGA-83-5908-01,16.150944,10.706402
TCGA-86-6562-01,15.854475,11.42798
TCGA-86-6851-01,15.688643,10.821614
TCGA-86-7701-01,16.057142,9.21058
TCGA-86-7711-01,16.507708,9.087444
TCGA-86-7713-01,16.398235,9.134567
TCGA-86-7714-01,15.638358,13.237808
TCGA-86-7953-01,16.601707,9.942947
TCGA-86-7954-01,16.002213,10.556014
TCGA-86-7955-01,16.757376,9.403024
TCGA-86-8054-01,15.593472,10.469177
TCGA-86-8055-01,16.704594,8.965093
TCGA-86-8056-01,15.232038,12.848876
TCGA-86-8073-01,15.544241,11.3023815
TCGA-86-8074-01,15.578698,9.390374
TCGA-86-8075-01,16.5286,9.871635
TCGA-86-8076-01,15.652851,13.322718
TCGA-86-8278-01,15.609386,13.369838
TCGA-86-8279-01,16.904335,9.324074
TCGA-86-8280-01,15.584265,9.945831
TCGA-86-8281-01,15.882198,12.9466715
TCGA-86-8358-01,16.670168,9.497343
TCGA-86-8359-01,16.523375,9.058538
TCGA-86-8585-01,16.37685,9.672143
TCGA-86-8668-01,15.6648,11.907549
TCGA-86-8669-01,14.975522,9.580637
TCGA-86-8671-01,15.704737,13.460853
TCGA-86-8672-01,16.645952,9.331783
TCGA-86-8673-01,16.57504,9.613505
TCGA-86-8674-01,16.113638,13.09641
TCGA-86-A456-01,16.182505,10.778892
TCGA-86-A4D0-01,16.013607,10.352672
TCGA-86-A4JF-01,16.473192,9.116615
TCGA-86-A4P7-01,16.096792,12.939362
TCGA-86-A4P8-01,15.753925,13.322307
TCGA-91-6828-01,15.346667,9.488622
TCGA-91-6829-01,18.649313,11.30503
TCGA-91-6830-01,17.06213,12.783189
TCGA-91-6831-01,18.750769,11.304501
TCGA-91-6835-01,16.8982,12.144827
TCGA-91-6836-01,17.833118,10.287433
TCGA-91-6840-01,15.132401,9.5707035
TCGA-91-6847-01,18.938326,10.721263
TCGA-91-6848-01,18.720263,11.947672
TCGA-91-6849-01,18.161777,12.958508
TCGA-91-7771-01,16.097132,9.207944
TCGA-91-8496-01,15.67156,13.355704
TCGA-91-8497-01,15.253308,12.309579
TCGA-91-8499-01,14.952944,10.291093
TCGA-91-A4BC-01,16.041172,9.359281
TCGA-91-A4BD-01,15.594004,12.199383
TCGA-93-7347-01,15.513439,11.937926
TCGA-93-7348-01,15.25818,10.881284
TCGA-93-8067-01,16.660696,11.196391
TCGA-93-A4JN-01,15.767299,9.910382
TCGA-93-A4JO-01,15.4736395,12.033294
TCGA-93-A4JP-01,16.03943,13.288353
TCGA-93-A4JQ-01,15.707954,9.4742775
TCGA-95-7039-01,15.895121,9.815396
TCGA-95-7043-01,15.471577,10.809902
TCGA-95-7562-01,15.511711,9.405041
TCGA-95-7567-01,15.619819,10.736125
TCGA-95-7944-01,15.74537,11.292953
TCGA-95-7947-01,15.140616,12.066561
TCGA-95-7948-01,15.975102,11.600356
TCGA-95-8039-01,14.842611,12.274152
TCGA-95-8494-01,16.662323,9.033032
TCGA-95-A4VK-01,15.145829,12.864767
TCGA-95-A4VN-01,15.348815,9.718956
TCGA-95-A4VP-01,16.220057,9.340942
TCGA-97-7546-01,15.232041,12.313757
TCGA-97-7547-01,18.148962,12.247962
TCGA-97-7552-01,18.998789,12.453455
TCGA-97-7553-01,17.3759,12.240154
TCGA-97-7554-01,17.218508,10.754736
TCGA-97-7937-01,16.074203,9.8781395
TCGA-97-7938-01,15.388556,11.911479
TCGA-97-7941-01,15.216164,12.663656
TCGA-97-8171-01,15.9896145,13.264713
TCGA-97-8172-01,15.413049,12.189906
TCGA-97-8174-01,15.502429,10.360525
TCGA-97-8175-01,15.678445,12.607489
TCGA-97-8176-01,15.946008,13.146266
TCGA-97-8177-01,15.811281,10.642482
TCGA-97-8179-01,15.635149,10.201721
TCGA-97-8547-01,15.352839,12.382819
TCGA-97-8552-01,15.443583,10.2630205
TCGA-97-A4LX-01,15.6661005,11.515331
TCGA-97-A4M0-01,15.531413,11.230099
TCGA-97-A4M1-01,15.789143,10.240407
TCGA-97-A4M2-01,15.66813,12.956148
TCGA-97-A4M3-01,15.0218725,12.767218
TCGA-97-A4M5-01,15.07525,12.755213
TCGA-97-A4M6-01,15.256571,12.676105
TCGA-97-A4M7-01,15.030873,12.484446
TCGA-99-7458-01,17.060526,11.391848
TCGA-99-8025-01,17.320213,10.795557
TCGA-99-8028-01,17.21209,11.847344
TCGA-99-8032-01,16.706137,10.678478
TCGA-99-8033-01,17.06697,9.464452
TCGA-99-AA5R-01,16.046515,13.061969
TCGA-J2-8192-01,16.327341,10.420466
TCGA-J2-8194-01,15.651413,12.486721
TCGA-J2-A4AD-01,15.590905,11.279249
TCGA-J2-A4AE-01,15.496123,11.692094
TCGA-J2-A4AG-01,15.151541,12.226342
TCGA-L4-A4E5-01,17.715702,10.674086
TCGA-L4-A4E6-01,17.59178,10.555776
TCGA-L9-A443-01,15.627978,9.5058775
TCGA-L9-A444-01,15.73917,9.425143
TCGA-L9-A50W-01,15.587876,12.553537
TCGA-L9-A5IP-01,16.532784,9.525026
TCGA-L9-A743-01,16.885815,9.123054
TCGA-L9-A7SV-01,16.630665,8.994463
TCGA-L9-A8F4-01,16.573772,9.665685
TCGA-MN-A4N1-01,17.533705,9.561571
TCGA-MN-A4N4-01,17.701101,9.789375
TCGA-MN-A4N5-01,17.683262,10.071612
TCGA-MP-A4SV-01,18.384565,10.853555
TCGA-MP-A4SW-01,19.057985,12.915563
TCGA-MP-A4SY-01,18.586628,12.173186
TCGA-MP-A4T2-01,18.478312,10.649485
TCGA-MP-A4T4-01,18.75466,12.15021
TCGA-MP-A4T6-01,18.501966,12.210642
TCGA-MP-A4T7-01,19.21025,12.130811
TCGA-MP-A4T8-01,18.514116,12.250364
TCGA-MP-A4T9-01,18.953808,12.022412
TCGA-MP-A4TA-01,18.137325,10.841091
TCGA-MP-A4TC-01,17.677755,12.4959545
TCGA-MP-A4TD-01,18.478504,12.189653
TCGA-MP-A4TE-01,18.212528,10.898472
TCGA-MP-A4TF-01,18.577873,10.110564
TCGA-MP-A4TH-01,15.539957,12.252723
TCGA-MP-A4TI-01,18.338688,13.47451
TCGA-MP-A4TJ-01,18.165966,10.728861
TCGA-MP-A4TK-01,19.043245,11.297691
TCGA-MP-A5C7-01,17.140253,12.446373
TCGA-NJ-A4YF-01,18.14863,10.457256
TCGA-NJ-A4YG-01,18.016272,12.658598
TCGA-NJ-A4YI-01,18.088234,11.341333
TCGA-NJ-A4YP-01,16.425207,13.162255
TCGA-NJ-A4YQ-01,16.16154,9.145464
TCGA-NJ-A55A-01,16.68465,13.114293
TCGA-NJ-A55O-01,15.928301,9.084032
TCGA-NJ-A55R-01,16.10477,9.152919
TCGA-NJ-A7XG-01,18.606947,12.050648
TCGA-O1-A52J-01,19.152403,10.313538
TCGA-S2-AA1A-01,15.934391,12.212285
