	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Neoplasm Disease Stage American Joint Committee on Cancer Code	-0.358993	-0.18039954	-0.059146892	0.44564	-0.34513372	0.20430009	-0.1365651	-0.1402794	-0.38475323	-0.009176032	0.39032707	0.21716438	-0.1019602	-0.17279178	0.040148214	0.10015494
American Joint Committee on Cancer Publication Version Type	0.38553548	0.48008183	0.17185527	-0.3630716	-0.14567435	0.2980095	-0.03803539	-0.25969005	0.21042052	-0.0947826	0.021861404	-0.46039462	0.10364244	0.2757845	-0.21227506	-0.0047464985
Center of sequencing	0.17777616	-0.14100316	0.3586321	0.14795777	-0.3459305	-0.2590024	-0.10186506	0.31113932	-0.22891626	0.0588815	-0.35030824	-0.28194523	-0.1541974	-0.15590231	0.2844371	0.24283122
Ethnicity Category	-0.27133918	-0.4431932	-0.07949049	-0.07919047	0.07176775	0.010300647	-0.26630393	-0.2923759	-0.069348946	0.32853425	0.20106629	-0.0141993575	-0.55543405	-0.24233213	-0.32374012	-0.02523965
Form completion date	0.34487748	0.0003120875	0.1634899	0.18535493	-0.30179834	-0.26332876	-0.24821681	-0.088065505	0.27345717	-0.060409404	-0.018235933	0.06857767	0.56848574	-0.17576165	0.3948016	-0.33738986
Neoadjuvant Therapy Type Administered Prior To Resection Text	0.18985042	0.19340582	0.30348045	-0.25678545	-0.06915314	0.2420469	-0.06762777	-0.13784312	0.1659538	-0.16593063	0.23166567	0.29230735	-0.51051205	-0.20577355	-0.37606484	0.19137537
ICD-10 Classification	-0.31455782	0.24544261	0.14893088	0.23369166	-0.13613796	0.49302045	-0.31805924	0.35745612	-0.00453818	0.1257003	-0.34941253	-0.29050553	-0.11946977	0.14665645	-0.35807168	0.066341564
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	0.24011417	-0.1657273	-0.18869613	-0.3853498	-0.2237039	-0.030617423	0.4082135	-0.35936695	-0.026266366	0.2525784	-0.029472152	0.2871374	0.054434832	-0.37915882	0.33382222	0.23816107
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.03131717	-0.0016443791	0.17510036	-0.37951908	-0.42521462	0.20875947	0.23650657	0.15080938	0.358495	0.3470716	0.04660031	0.17647786	-0.32744718	-0.38939062	0.21574196	0.48701748
Informed consent verified	-0.31732324	0.20613272	-0.1441817	-0.072647996	-0.26783857	0.4008793	0.3246074	-0.044307984	-0.40918148	0.5410406	-0.15572935	0.27538344	-0.123433635	0.2862176	-0.29414523	0.35574633
In PanCan Pathway Analysis	0.09122997	0.20220838	0.21352331	0.07990222	-0.1630402	0.4266951	-0.088903986	-0.07666979	0.38315782	0.0419189	-0.45338807	0.48845285	0.15326189	0.52176845	-0.057604555	0.019402852
New Neoplasm Event Post Initial Therapy Indicator	0.21361051	-0.23923557	0.084068194	0.013093585	0.11456642	-0.24297075	0.013091352	0.2625935	-0.44252273	-0.25345308	0.0589816	-0.14126018	-0.06918999	0.035627868	-0.2992276	0.14789917
Other Patient ID	-0.23723507	-0.1343937	0.21227002	0.3237257	-0.18251777	0.009695165	0.103451766	-0.24208754	-0.11602112	-0.7019532	0.043673113	-0.024115609	0.45859396	0.03698653	-0.05574698	-0.161645
American Joint Committee on Cancer Metastasis Stage Code	0.15286699	-0.09535474	-0.38093778	-0.48872054	-0.3146645	0.43669334	0.3613627	0.18042082	0.122739665	0.10980921	-0.50367814	0.12578301	-0.04972689	0.026720159	0.18243985	0.33979774
Neoplasm Disease Lymph Node Stage American Joint Committee on Cancer Code	0.34679464	-0.019900741	0.5651138	0.31028175	-0.06326059	-0.22943334	0.10336481	-0.30745274	0.3923438	-0.09392036	-0.2606372	0.04208341	0.10739389	0.36311856	0.11348456	0.33239442
American Joint Committee on Cancer Tumor Stage Code	0.1744887	0.0047854194	-0.099558175	-0.43896484	-0.22119763	-0.13522305	0.24558827	-0.2772455	0.124561116	0.14803442	0.34035495	-0.3887484	0.29100287	-0.2997623	-0.08834564	0.03299475
Person Neoplasm Cancer Status	-0.1924754	0.116774976	-0.1767324	0.11492247	0.1799279	-0.08294633	-0.1619667	-0.25201255	-0.2774501	0.4929235	-0.21738881	-0.21234398	0.056691505	0.40631965	-0.26409438	-0.22396411
Prior Diagnosis	0.21221492	0.27907908	0.49332124	0.018690601	0.3037748	-0.34144503	-0.15899274	-0.5467059	-0.23154391	0.08129124	-0.2077353	0.059543587	0.098263375	-0.38681248	-0.12031646	0.12894124
Race Category	-0.19381227	0.07148785	0.24159586	-0.43362632	0.10885483	-0.20098457	0.038980648	0.11042067	-0.16094966	0.4144027	0.4071106	0.29411146	0.18801206	-0.4596075	0.11992534	-0.0011096789
Radiation Therapy	0.31489095	-0.1391196	0.069988735	-0.3788595	0.08506778	-0.22391258	-0.03426679	0.004384414	0.17955768	0.43269926	0.34483388	-0.15822366	-0.12565643	-0.4113629	0.3599454	-0.22901927
Sex	-0.073304325	0.1571246	-0.025013544	0.033026572	0.03272299	0.2601463	0.07573332	-0.22518031	0.38308504	-0.079624526	-0.4694205	0.02011655	-0.2094307	0.2524576	0.24397506	0.08224355
10p Status	0.2701908	0.09549591	0.15217979	0.048695117	-0.4410695	-0.23346148	-0.32945842	-0.22114973	-0.2400713	0.11406756	0.15881212	0.38239357	-0.28580686	0.2555438	-0.20897523	0.30781743
10q Status	0.27215913	-0.3096685	0.107191846	-0.31624854	0.26278993	0.215968	-0.27985314	-0.18914133	-0.14630368	-0.14638935	-0.0058009992	0.3308819	-0.11686441	-0.34877035	-0.19021021	0.30910364
11p Status	0.22576626	-0.40015733	-0.17072934	-0.3601386	-0.48121437	0.5214524	-0.029502852	-0.0683427	-0.24980156	0.0743971	0.19929011	-0.10206845	-0.516454	0.06723914	0.37801033	0.35798094
11q Status	-0.26977557	-0.3640972	-0.18179967	-0.21074732	-0.24078317	-0.21487515	0.08394112	0.095221944	-0.15829039	0.2550364	0.21904387	0.24891967	0.31136867	-0.27903417	0.33536765	0.2755734
12p Status	0.17659838	0.26042682	0.20067032	0.29387245	-0.18674321	0.20264475	0.25596884	0.014224455	0.43754548	0.23033604	0.10465311	0.37912378	-0.29527155	-0.33861667	0.3943543	-0.25078374
12q Status	0.24729595	-0.15780203	0.034028295	-0.2257562	-0.3066536	-0.124482945	0.2605904	0.21334651	0.2823001	0.60635066	0.0053560147	-0.115369774	0.34116665	0.52490896	0.3475551	0.18332995
13 (13q) Status	0.34267178	-0.4587271	0.21889912	-0.3804941	0.20678273	-0.035461202	-0.020038653	-0.29585803	0.37396243	0.18059504	-0.056977544	0.20270468	-0.3210672	-0.09345723	-0.33872706	-0.13118947
14 (14q) Status	0.39840955	-0.31032068	0.12671736	-0.27635098	-0.44462806	0.0045327274	0.095106795	0.26406553	0.14272746	-0.17767209	0.07083871	0.27594802	0.24957216	-0.33849907	-0.004760113	0.24327207
15 (15q) Status	-0.34943774	0.2428171	0.121793255	0.3824913	-0.04692638	-0.346804	0.0337532	-0.32867995	0.043035675	0.37607774	-0.2424074	0.28751546	0.37171036	0.30736718	0.17468911	0.30791476
16p Status	0.048597634	0.20879151	0.20382279	0.21521915	-0.069145106	-0.2660398	-0.25397378	0.3205156	-0.0148611395	0.11830775	-0.49305543	0.4601968	-0.32033625	-0.08229312	-0.35884362	0.087117925
16q Status	0.2808767	0.06590447	-0.1250383	-0.31624568	0.059154082	-0.12221092	0.39359835	0.20964526	-0.30927908	-0.092296086	-0.44661924	-0.15592766	0.26424205	0.02671358	0.3695884	-0.3054454
17p Status	-0.015642814	0.42023665	-0.47100604	0.016893895	-0.21882105	-0.21678285	0.19997431	-0.45156747	0.122780785	0.06566636	-0.37040484	-0.14309734	0.1873638	0.3046316	0.10497528	-0.3285074
17q Status	-0.4559937	-0.34647807	-0.24108736	-0.33561978	0.1322193	-0.0056242743	0.45510605	-0.02843547	-0.12380952	0.38762102	0.049638785	0.013903521	-0.056295656	-0.42648348	0.20861961	0.098530106
