Sample ID,dim_0,dim_1
TCGA-62-8395-01,4.1592197,14.757919
TCGA-62-8397-01,5.0202417,14.1613455
TCGA-62-8398-01,5.081083,14.448788
TCGA-62-8399-01,4.260516,14.230401
TCGA-62-8402-01,6.3824463,14.755466
TCGA-62-A46O-01,5.6727057,14.91534
TCGA-62-A46P-01,4.448333,14.398938
TCGA-62-A46R-01,5.5561624,14.330123
TCGA-62-A46S-01,5.0450983,14.316358
TCGA-62-A46U-01,5.491065,15.29897
TCGA-62-A46V-01,4.6114726,14.193142
TCGA-62-A46Y-01,3.632358,15.094653
TCGA-62-A470-01,5.5874496,14.591717
TCGA-62-A471-01,6.5922832,14.264965
TCGA-62-A472-01,5.766721,14.8931265
TCGA-64-1676-01,5.4032917,13.6693535
TCGA-64-1677-01,6.3530536,13.764436
TCGA-64-1678-01,4.006755,13.911938
TCGA-64-1679-01,6.7411566,13.800934
TCGA-64-1680-01,4.340169,14.077201
TCGA-64-1681-01,6.6667438,13.734722
TCGA-64-5774-01,6.171552,13.591805
TCGA-64-5775-01,3.9253013,14.092047
TCGA-64-5778-01,4.1851025,14.119075
TCGA-64-5779-01,6.248697,13.39258
TCGA-64-5781-01,5.036474,14.4781065
TCGA-64-5815-01,4.948751,15.462567
TCGA-67-3770-01,4.384135,11.551661
TCGA-67-3771-01,5.735112,11.04232
TCGA-67-3772-01,4.610498,11.545638
TCGA-67-3773-01,3.045477,13.141535
TCGA-67-3774-01,3.0048003,13.196599
TCGA-67-4679-01,2.9030902,13.040037
TCGA-67-6215-01,3.1074328,13.066608
TCGA-67-6216-01,3.0123377,12.43287
TCGA-67-6217-01,7.006077,13.331974
TCGA-69-7760-01,4.1027126,12.343899
TCGA-69-7761-01,4.3628454,12.74714
TCGA-69-7763-01,4.86158,13.414467
TCGA-69-7764-01,4.5641394,13.4314
TCGA-69-7765-01,2.9696028,12.007832
TCGA-69-7973-01,5.063232,13.8037405
TCGA-69-7974-01,6.9304376,14.859347
TCGA-69-7978-01,5.218686,12.9869
TCGA-69-7979-01,5.8254433,12.7400465
TCGA-69-7980-01,5.1563554,10.719803
TCGA-69-8253-01,2.8899577,11.53347
TCGA-69-8254-01,2.6874201,12.281917
TCGA-69-8255-01,5.0974207,12.182692
TCGA-69-8453-01,2.438518,12.144219
TCGA-69-A59K-01,3.8162503,12.139668
TCGA-71-6725-01,5.906745,11.680826
TCGA-71-8520-01,5.3558326,11.667887
TCGA-73-4658-01,4.356126,13.743468
TCGA-73-4659-01,6.138828,13.689529
TCGA-73-4662-01,4.3603444,13.191754
TCGA-73-4666-01,5.1880984,13.999082
TCGA-73-4668-01,6.262312,12.638129
TCGA-73-4670-01,6.6880736,13.5547085
TCGA-73-4675-01,4.695199,13.23219
TCGA-73-4676-01,4.056086,13.667862
TCGA-73-4677-01,4.701977,14.267524
TCGA-73-7498-01,3.4006937,13.202373
TCGA-73-7499-01,6.03466,14.755015
TCGA-73-A9RS-01,6.5634723,12.494378
TCGA-75-5122-01,4.4820604,14.678441
TCGA-75-5125-01,5.9467216,15.319976
TCGA-75-5126-01,3.6436787,14.848356
TCGA-75-5146-01,5.358363,15.095714
TCGA-75-5147-01,5.923463,15.103251
TCGA-75-6203-01,4.086782,14.619319
TCGA-75-6205-01,6.087301,14.582816
TCGA-75-6206-01,4.912756,14.698583
TCGA-75-6207-01,5.112157,15.414117
TCGA-75-6211-01,5.8654366,15.021022
TCGA-75-6212-01,5.6064854,15.528042
TCGA-75-6214-01,6.246596,15.212679
TCGA-75-7025-01,6.013645,15.4800415
TCGA-75-7027-01,5.5313067,15.031035
TCGA-75-7030-01,5.305125,14.951266
TCGA-75-7031-01,5.6534243,15.004111
TCGA-78-7143-01,6.5087647,15.041424
TCGA-78-7145-01,6.1156144,14.82603
TCGA-78-7146-01,5.673101,15.154526
TCGA-78-7147-01,6.3650227,14.956151
TCGA-78-7148-01,4.5677214,15.577494
TCGA-78-7149-01,4.9783344,14.620719
TCGA-78-7150-01,5.7560625,15.314576
TCGA-78-7152-01,4.199449,14.502092
TCGA-78-7153-01,4.255699,14.178897
TCGA-78-7154-01,6.4538946,15.343708
TCGA-78-7155-01,6.3888993,15.339146
TCGA-78-7156-01,4.3456144,15.628146
TCGA-78-7158-01,4.0535097,14.99743
TCGA-78-7159-01,6.855926,14.8010845
TCGA-78-7160-01,4.5731244,15.379927
TCGA-78-7161-01,4.007904,13.894071
TCGA-78-7162-01,4.4744596,14.929942
TCGA-78-7163-01,5.835797,14.268978
TCGA-78-7166-01,4.2043386,15.500353
TCGA-78-7167-01,4.9268327,15.591138
TCGA-78-7220-01,6.8881116,14.996564
TCGA-78-7535-01,6.660712,14.972627
TCGA-78-7536-01,6.5013247,15.189222
TCGA-78-7537-01,4.5117154,15.390339
TCGA-78-7539-01,4.22729,14.50265
TCGA-78-7540-01,3.7578554,14.663997
TCGA-78-7542-01,6.303405,15.354009
TCGA-78-7633-01,4.293492,14.4611225
TCGA-78-8640-01,6.6537547,15.044497
TCGA-78-8648-01,6.3579593,15.259957
TCGA-78-8655-01,3.8537314,14.511449
TCGA-78-8660-01,5.2245297,15.539691
TCGA-78-8662-01,6.4781837,15.209065
TCGA-80-5607-01,4.3310556,14.878791
TCGA-80-5608-01,4.8976173,14.680556
TCGA-80-5611-01,5.3415656,14.854421
TCGA-83-5908-01,5.13478,11.458728
TCGA-86-6562-01,4.4175005,12.261555
TCGA-86-6851-01,4.833558,12.146439
TCGA-86-7701-01,5.9771256,10.889928
TCGA-86-7711-01,6.354927,11.898456
TCGA-86-7713-01,6.2781215,11.894432
TCGA-86-7714-01,2.672022,12.367662
TCGA-86-7953-01,5.771361,11.962325
TCGA-86-7954-01,5.254573,12.438097
TCGA-86-7955-01,6.437569,11.533819
TCGA-86-8054-01,5.820233,12.109783
TCGA-86-8055-01,6.526792,11.691238
TCGA-86-8056-01,2.8973181,12.262201
TCGA-86-8073-01,3.9662545,11.830275
TCGA-86-8074-01,5.6640234,11.37387
TCGA-86-8075-01,5.7659135,11.535038
TCGA-86-8076-01,2.9788256,12.527072
TCGA-86-8278-01,2.556032,12.361969
TCGA-86-8279-01,6.5773025,11.696711
TCGA-86-8280-01,5.7527857,11.542013
TCGA-86-8281-01,2.8911433,12.760398
TCGA-86-8358-01,6.437609,11.293077
TCGA-86-8359-01,6.0667005,11.772587
TCGA-86-8585-01,6.2683406,11.396552
TCGA-86-8668-01,3.475373,11.930049
TCGA-86-8669-01,5.521597,10.497756
TCGA-86-8671-01,2.5665956,12.714824
TCGA-86-8672-01,6.473094,11.282797
TCGA-86-8673-01,6.418927,11.516413
TCGA-86-8674-01,2.9092538,12.87218
TCGA-86-A456-01,4.7952747,11.663818
TCGA-86-A4D0-01,4.85663,11.601096
TCGA-86-A4JF-01,5.993798,11.865572
TCGA-86-A4P7-01,2.8145885,12.891059
TCGA-86-A4P8-01,2.6736414,12.536848
TCGA-91-6828-01,5.68902,10.488228
TCGA-91-6829-01,5.867177,14.47471
TCGA-91-6830-01,4.2319527,15.126978
TCGA-91-6831-01,5.8069086,14.686984
TCGA-91-6835-01,4.096599,13.146703
TCGA-91-6836-01,6.418397,13.162561
TCGA-91-6840-01,5.489726,10.646442
TCGA-91-6847-01,6.107593,14.239608
TCGA-91-6848-01,5.710976,15.16603
TCGA-91-6849-01,4.008534,14.921849
TCGA-91-7771-01,6.2059875,10.818687
TCGA-91-8496-01,2.588154,12.508227
TCGA-91-8497-01,3.0186367,11.3064375
TCGA-91-8499-01,4.737117,10.596854
TCGA-91-A4BC-01,6.1497397,10.75382
TCGA-91-A4BD-01,3.1907752,12.041169
TCGA-93-7347-01,3.6148877,11.780733
TCGA-93-7348-01,4.382512,11.874743
TCGA-93-8067-01,4.619966,12.703703
TCGA-93-A4JN-01,5.806644,11.583631
TCGA-93-A4JO-01,3.4022598,11.785816
TCGA-93-A4JP-01,2.5981426,12.691444
TCGA-93-A4JQ-01,5.988455,10.564107
TCGA-95-7039-01,5.350664,10.852626
TCGA-95-7043-01,4.5062437,11.223261
TCGA-95-7562-01,5.9937377,11.230781
TCGA-95-7567-01,5.8727407,12.131252
TCGA-95-7944-01,4.2671647,11.416515
TCGA-95-7947-01,3.564685,12.628478
TCGA-95-7948-01,4.252409,12.4026
TCGA-95-8039-01,2.8759458,11.922569
TCGA-95-8494-01,6.571329,11.703678
TCGA-95-A4VK-01,3.5261567,12.280792
TCGA-95-A4VN-01,5.5970354,12.327504
TCGA-95-A4VP-01,6.0248237,12.071825
TCGA-97-7546-01,3.022277,11.46898
TCGA-97-7547-01,4.6937475,14.534313
TCGA-97-7552-01,5.072874,15.522413
TCGA-97-7553-01,4.176699,13.469263
TCGA-97-7554-01,5.5840034,13.003201
TCGA-97-7937-01,5.967997,11.736277
TCGA-97-7938-01,3.8292294,11.710504
TCGA-97-7941-01,3.0817213,11.789966
TCGA-97-8171-01,2.5176938,12.723464
TCGA-97-8172-01,3.6219244,11.9385195
TCGA-97-8174-01,5.362769,12.068846
TCGA-97-8175-01,2.9660606,12.396784
TCGA-97-8176-01,2.804706,12.593971
TCGA-97-8177-01,5.298762,12.040284
TCGA-97-8179-01,5.884043,11.852569
TCGA-97-8547-01,2.9948728,11.925913
TCGA-97-8552-01,5.3316436,11.957136
TCGA-97-A4LX-01,4.096067,12.197456
TCGA-97-A4M0-01,4.5421104,11.907041
TCGA-97-A4M1-01,5.6448,11.688695
TCGA-97-A4M2-01,3.04091,12.645777
TCGA-97-A4M3-01,3.7043314,12.223441
TCGA-97-A4M5-01,3.1358829,12.162208
TCGA-97-A4M6-01,3.142369,12.149398
TCGA-97-A4M7-01,3.7583013,12.139638
TCGA-99-7458-01,5.2143736,12.936316
TCGA-99-8025-01,5.567863,13.097166
TCGA-99-8028-01,4.4203534,13.4206705
TCGA-99-8032-01,5.0782824,12.010045
TCGA-99-8033-01,6.6375313,11.809215
TCGA-99-AA5R-01,2.8238614,12.483131
TCGA-J2-8192-01,5.256632,11.381325
TCGA-J2-8194-01,2.7252066,11.712243
TCGA-J2-A4AD-01,4.31418,11.262189
TCGA-J2-A4AE-01,3.9494505,11.578574
TCGA-J2-A4AG-01,3.0013032,11.369844
TCGA-L4-A4E5-01,5.8785505,13.124328
TCGA-L4-A4E6-01,6.126005,12.969721
TCGA-L9-A443-01,5.889455,10.516926
TCGA-L9-A444-01,6.0306883,10.464016
TCGA-L9-A50W-01,2.6458292,11.840223
TCGA-L9-A5IP-01,6.2248244,11.329764
TCGA-L9-A743-01,6.602209,11.837527
TCGA-L9-A7SV-01,6.5627704,11.699334
TCGA-L9-A8F4-01,6.1552415,11.24339
TCGA-MN-A4N1-01,6.7274814,12.790854
TCGA-MN-A4N4-01,6.6285176,12.882575
TCGA-MN-A4N5-01,6.539398,12.929759
TCGA-MP-A4SV-01,5.688684,14.146419
TCGA-MP-A4SW-01,4.5405293,15.255223
TCGA-MP-A4SY-01,5.020146,14.765665
TCGA-MP-A4T2-01,5.1845,14.852383
TCGA-MP-A4T4-01,5.1535196,15.081338
TCGA-MP-A4T6-01,5.1306047,14.878214
TCGA-MP-A4T7-01,5.5039644,15.243598
TCGA-MP-A4T8-01,4.7597523,14.7036295
TCGA-MP-A4T9-01,5.127369,15.362848
TCGA-MP-A4TA-01,5.3671823,13.5223
TCGA-MP-A4TC-01,4.3394976,14.096071
TCGA-MP-A4TD-01,4.8843117,14.752271
TCGA-MP-A4TE-01,5.4706874,14.256667
TCGA-MP-A4TF-01,6.625251,13.645707
TCGA-MP-A4TH-01,3.3790321,11.760025
TCGA-MP-A4TI-01,3.6746871,15.069632
TCGA-MP-A4TJ-01,5.2723145,13.5588045
TCGA-MP-A4TK-01,5.9180713,15.415018
TCGA-MP-A5C7-01,3.8208683,13.495369
TCGA-NJ-A4YF-01,6.2029934,13.272886
TCGA-NJ-A4YG-01,4.3349447,14.316928
TCGA-NJ-A4YI-01,5.45199,13.595093
TCGA-NJ-A4YP-01,2.902738,13.183665
TCGA-NJ-A4YQ-01,5.4348354,11.879161
TCGA-NJ-A55A-01,3.1056602,13.501165
TCGA-NJ-A55O-01,5.3663974,11.815083
TCGA-NJ-A55R-01,5.4568834,11.955721
TCGA-NJ-A7XG-01,4.7589526,13.199456
TCGA-O1-A52J-01,6.7555146,14.122584
TCGA-S2-AA1A-01,3.6196377,12.738057
