Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-05-4244-01,7.4299803,7.0234594,4.3447084,7.089979,3.2864556,3.8145587,0.6549571,4.1411476,3.3281796,4.442541,6.9853635,4.8317966,4.426148,5.412095,4.7088637,5.315005,5.4150577,6.5166044,5.399068,4.6504498,5.108493,5.820695,4.504943,4.9766226,4.431524,7.089588,4.0071745,5.4208174,4.925144,3.2677207,4.3010354,4.16361
TCGA-05-4249-01,7.368005,7.0138183,4.3432565,7.036835,3.3485005,3.9083264,0.8423789,4.137055,3.4845133,4.6036167,7.118637,4.917061,4.3847837,5.3195825,4.6857166,5.4900045,5.2966824,6.54052,5.4023952,4.812398,5.201451,5.774258,4.243906,5.0016084,4.3592525,7.024618,4.038728,5.55859,4.9651804,3.552605,4.329295,4.1253123
TCGA-05-4250-01,7.251048,7.0401416,4.4020514,7.0437303,3.341995,3.9303384,0.91464317,4.1739364,3.5695937,4.7139754,7.1801257,5.0216117,4.3265257,5.3568,4.7054534,5.5537024,5.3079176,6.5190578,5.449048,4.8985157,5.2278934,5.743264,4.167525,4.9722843,4.3179774,6.960202,4.0831823,5.559089,4.9798436,3.7008882,4.424736,4.249218
TCGA-05-4382-01,6.9756355,7.1465497,4.727167,6.8678966,3.1189609,3.1706614,0.8211541,3.9605246,3.7689137,4.9103355,7.4857383,4.640102,4.8248477,5.591717,4.465772,5.377948,5.196672,6.019326,4.9566903,4.7756643,5.265302,5.6323333,4.239456,5.5497923,4.1487293,6.8044252,4.174187,5.6834583,4.969391,2.9519181,5.0275483,3.8187184
TCGA-05-4384-01,6.8618674,7.1637583,4.645359,7.4218836,2.9609435,3.4740815,0.028260402,4.384626,3.6053016,4.5527663,7.0789943,4.9766192,4.2332892,5.7891817,4.6239085,5.548681,5.6421,6.4083614,5.5937057,4.6820993,5.1963115,5.9088387,4.754941,4.9370513,4.262873,7.190091,4.1333704,5.2690377,4.6503897,3.193924,5.3534045,4.6769767
TCGA-05-4389-01,7.6535473,6.999921,4.2506847,7.197583,3.2915118,3.7268782,0.75891274,4.0348015,3.2767966,4.2838645,6.8779097,4.879818,4.554993,5.3511844,4.723828,5.3045096,5.4919205,6.664141,5.3136005,4.7082024,5.3148227,5.945991,4.7003746,5.1127644,4.3742013,7.024147,4.1007576,5.3628087,4.9365563,3.1604836,4.4508257,4.2526355
TCGA-05-4390-01,7.062279,7.10723,4.5412774,6.908472,3.1051393,3.4194214,0.74018496,4.0431447,3.6588283,4.9146495,7.520193,4.7632318,4.647595,5.4378433,4.3279595,5.519021,5.2231245,6.0854673,5.0839863,4.78663,5.267134,5.641554,4.1587863,5.432343,4.0747404,6.8426123,4.0397105,5.701046,4.931333,3.0875003,4.7806263,3.9070277
TCGA-05-4395-01,7.795492,6.919001,4.114737,7.305079,3.232334,3.8261478,0.6447085,4.132635,3.2494552,4.1740084,6.895281,4.9768686,4.4897003,5.2954936,4.674259,5.4053383,5.618948,6.7184696,5.4133673,4.649375,5.3349175,5.9935837,4.7474494,5.0670395,4.281312,7.0415373,3.9793155,5.3487163,4.9517636,3.1831932,4.4969954,4.3281994
TCGA-05-4396-01,6.6821837,7.2599506,4.6626277,7.3456626,2.854792,3.391919,0.09081663,4.4190793,3.579339,4.8177533,7.3812213,5.092603,4.157088,5.8650093,4.3827686,5.654495,5.5820966,6.2572875,5.5807195,4.764738,5.2597613,5.9600334,4.7276587,4.9914684,4.082207,7.0830398,4.1372247,5.285223,4.5165143,3.2575943,5.380503,4.7396517
TCGA-05-4397-01,6.7943206,7.194981,4.7065415,7.0353985,2.9714983,3.3023324,0.29227385,4.202061,3.573081,4.7891397,7.3451633,4.750989,4.5221043,5.7152705,4.380072,5.3582172,5.46923,5.9976206,5.233414,4.5963583,5.045646,5.65122,4.465559,5.27779,4.1736917,7.0100517,4.021166,5.466079,4.799797,2.8806832,4.956932,4.2016263
TCGA-05-4398-01,6.9375234,7.134967,4.6107273,6.9444566,3.1096764,3.4990504,0.4681934,4.0947914,3.5116658,4.7374063,7.235757,4.7069774,4.623315,5.475332,4.36139,5.2745194,5.425047,6.0200458,5.098247,4.5610476,5.004703,5.4458203,4.269542,5.3894243,4.175628,6.9972777,3.945506,5.5383716,4.9862065,2.8581583,4.5193624,4.0552254
TCGA-05-4402-01,7.177952,7.0177937,4.635566,7.2871733,3.164352,3.4426768,0.22119054,4.1809993,3.6796038,4.2993975,6.825364,4.6596055,4.5597134,5.6343822,4.903326,5.326801,5.5643835,6.4560823,5.381204,4.5863757,5.1052346,5.7818236,4.633842,5.060026,4.4983826,7.198206,4.1215563,5.406487,4.9309397,2.9965734,5.189618,4.2317634
