Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-05-4244-01,5.2196584,8.569386,5.483747,5.3356853,4.7282643,3.1192386,4.2556243,4.3882155,4.5090175,7.9293637,7.55062,5.2035327,2.6588054,-0.062167227,1.6243156,5.136894
TCGA-05-4249-01,5.378975,8.508131,5.4592967,5.112498,4.483171,3.1049094,4.1628976,4.482388,4.781368,8.022436,7.6119733,5.228981,2.7367828,-0.22302905,1.4547307,5.176032
TCGA-05-4250-01,5.4260015,8.432879,5.3693438,4.926776,4.2678466,3.1309006,4.2597485,4.53879,4.812219,7.9751315,7.6771383,5.326526,2.8755903,-0.18285887,1.3072466,5.0520797
TCGA-05-4382-01,4.9309134,8.949483,5.4093447,5.219644,3.5408494,4.027529,4.6381903,5.016869,4.89673,7.997831,7.1727366,4.7591295,2.5540094,-0.30077708,1.5745028,4.945966
TCGA-05-4384-01,5.1381793,8.986154,5.6487556,4.7447133,5.0161853,3.8684142,4.8297453,4.427117,3.8552322,8.044476,7.191555,5.273097,2.3204777,-0.06319566,1.5294877,4.14481
TCGA-05-4389-01,5.039158,8.711002,5.2973065,5.368323,4.930156,3.0130622,4.0431247,4.3510323,4.5254025,8.056471,7.909954,4.951051,2.5654964,-0.21396229,1.7228794,4.972086
TCGA-05-4390-01,5.1261773,8.784077,5.692763,5.0486608,3.6996691,3.8828487,4.5583787,5.045237,4.783529,8.054784,7.293544,5.054329,2.7187774,-0.2793275,1.6860957,5.0248437
TCGA-05-4395-01,5.1095376,8.65833,5.297059,5.317881,5.094872,2.9833453,3.947524,4.3408155,4.532469,8.178765,7.9821815,4.9992347,2.574606,-0.26266745,1.7999746,4.950541
TCGA-05-4396-01,5.3963637,8.910626,5.7233357,4.6577086,4.745355,3.9741678,4.8819976,4.5771184,3.9802923,8.185654,7.1436095,5.318168,2.3495507,0.10142453,1.5225627,3.873755
TCGA-05-4397-01,4.9017744,9.073427,5.8488426,5.19658,4.151739,3.8991501,4.8138247,4.887036,4.3354526,7.913352,7.078544,5.092004,2.5952685,-0.05594013,1.7274498,4.5120225
TCGA-05-4398-01,4.753306,8.981734,5.916306,5.3766637,3.9711902,3.6761174,4.552755,5.007402,4.570748,7.871485,7.249078,5.0906577,2.7965343,-0.2502714,1.883841,4.9936404
TCGA-05-4402-01,4.6297574,9.078591,5.4037642,5.000462,5.023653,3.8105671,4.8066196,4.3500085,3.8715963,7.6846943,7.1603475,5.0362115,2.3134322,-0.30924338,1.5935096,4.7820306
TCGA-05-4403-01,4.872649,9.072956,5.605963,4.890055,4.888578,3.9261632,4.9179473,4.4565196,3.8337924,7.814809,7.0717273,5.1549196,2.3052788,-0.07923733,1.5676488,4.333905
TCGA-05-4405-01,5.003466,8.624182,5.405038,5.278248,4.194103,3.3209147,4.3420587,4.744426,4.744676,7.9037604,7.5680485,5.1509085,2.8935816,-0.15757215,1.6937269,5.06607
