	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63	dim_64	dim_65	dim_66	dim_67	dim_68	dim_69	dim_70	dim_71	dim_72	dim_73	dim_74	dim_75	dim_76	dim_77	dim_78	dim_79	dim_80	dim_81	dim_82	dim_83	dim_84	dim_85	dim_86	dim_87	dim_88	dim_89	dim_90	dim_91	dim_92	dim_93	dim_94	dim_95	dim_96	dim_97	dim_98	dim_99	dim_100	dim_101	dim_102	dim_103	dim_104	dim_105	dim_106	dim_107	dim_108	dim_109	dim_110	dim_111	dim_112	dim_113	dim_114	dim_115	dim_116	dim_117	dim_118	dim_119	dim_120	dim_121	dim_122	dim_123	dim_124	dim_125	dim_126	dim_127
bin_0	-0.10061679	-6.0023893e-05	-0.09263024	0.023431906	-0.06897015	-0.082008086	0.08454218	-0.112496674	-0.01964868	-0.039423123	0.12418492	-0.10793704	0.14411198	0.09650996	-0.07432663	0.08143119	0.108345956	0.13928238	-0.099864766	0.0111545175	0.12290695	-0.0069978978	0.025995744	-0.09795253	0.09681948	0.1395302	-0.040696785	-0.04914533	0.0036678151	0.13364054	-0.09476784	0.015152304	0.031222992	0.09085505	-0.12508869	0.05046299	0.09195524	-0.10471768	0.030872704	0.14178444	-0.12692699	0.09683344	-0.10938724	0.031107755	-0.058075268	0.106212206	0.0005365035	-0.008923476	0.14518785	0.08405146	-0.04419165	-0.09262999	0.042058636	0.110046886	0.13248008	-0.10389932	-0.09181787	-0.032595728	-0.12943846	-0.14824443	-0.049062572	-0.019322526	0.018909214	0.014146087	-0.11270067	0.123199254	-0.037222985	-0.070987344	0.12629306	-0.0044235657	-0.027108958	-0.002853337	0.061881118	0.07937581	0.10044207	-0.121295646	-0.055931933	0.04416379	-0.07407719	0.13958833	-0.035645775	0.074978314	-0.0149462335	-0.0904103	-0.08742331	0.06034998	0.13270125	-0.14305818	0.104901224	-0.1108379	0.082159616	-0.018171664	0.1196198	-0.08216303	-0.14737797	-0.05747776	-0.07103227	0.07104718	-0.07088678	0.130319	0.076954715	-0.013955964	0.09735711	-0.014040689	-0.054074053	-0.13615529	0.025836593	0.108532295	0.08078692	-0.043916162	0.0004937587	-0.11304442	-0.12424807	-0.11853757	-0.02961657	0.014463166	0.026089013	-0.07289055	-0.12856898	-0.14311376	0.06119418	-0.1249619	0.122526616	-0.0924912	0.059264075	0.04156667	0.12151125	-0.03715074
bin_1	-0.4620324	0.5003211	-0.30747524	0.09775827	-0.5157254	0.59522516	-0.08742341	-0.2507742	-0.51785177	-0.13430472	0.3780001	0.006405283	0.051041044	0.13542457	0.12698203	-0.072865576	-0.27737328	-0.35090753	-0.2704972	0.9781433	0.51062655	-0.15093693	-0.46513885	-0.9747398	-0.085807115	0.037493132	-0.07516776	0.55031437	-0.26607716	-0.09598318	0.07543833	0.25573674	0.21470645	0.21512651	-0.14060952	-0.54093903	-1.4320713	-0.18643026	-0.102367066	-0.8930704	-0.15195437	-0.13180012	1.1825621	-0.060220826	1.0965774	-0.16529278	0.38521212	-0.76213074	-0.40653062	-0.9339287	0.78176826	-0.0116914585	0.14297499	-0.3763379	0.6139314	0.018695243	0.5730975	0.42808852	-0.25359404	0.9572444	-0.33644038	-1.205721	0.45344877	-1.4338012	-1.691101	-0.23595184	0.38933888	-0.3319589	0.11621055	-0.28539112	0.4652615	-0.7008973	-0.2153577	0.32786354	-0.59210867	-0.50650334	0.22085048	0.49214268	0.6053558	0.22628066	0.118569344	0.09219596	0.4164822	-0.8288748	-0.15487911	-0.1947309	-0.3470592	0.82121164	-0.06519435	0.58433396	0.042978413	-1.2452794	0.5414265	0.3981402	-1.0449252	-0.30330765	-0.6770655	-0.30614543	-0.112073	0.22711134	-0.15314691	0.27501044	0.15215074	-0.30558544	0.022086713	0.29031435	0.58263516	0.209592	0.080666624	0.17889884	0.24076322	-0.12756725	0.2602851	-0.8233737	0.3885979	-0.21933606	-0.79390615	0.79014146	0.041813876	-0.29883668	0.0011993562	-0.36874318	0.06389668	0.13562377	0.025295235	-0.16966169	0.15088634	1.2372764
bin_2	-0.016727732	0.48342562	0.58150417	0.12818655	0.9073681	0.22530156	0.45934817	0.66233176	0.35138613	0.7226697	0.042645805	0.96504134	-0.13173315	0.10891348	-0.44902685	0.39245796	0.4568388	-0.22431584	-0.11811633	0.3559945	-0.47439194	-0.2649318	0.04881064	-0.44353676	-0.14774157	-0.61408544	0.040721644	0.50910103	-0.55562013	-0.5171841	-0.8111003	0.7717648	-0.016378632	-0.23801635	0.47874245	-0.31658286	-0.13404246	-0.91530156	0.4327053	0.1917669	-1.5888205	0.2051694	0.27430484	0.16819736	0.30309245	-0.7427613	0.9245988	0.30504483	0.14492051	-0.020962916	-0.4579272	-0.11150962	-0.8874038	0.060443237	0.44596583	0.1567295	0.32839745	0.23627126	0.14959364	0.17708355	-0.40101668	-1.6668073	-0.20600638	-0.24355581	0.2704626	-0.5399019	-0.47850353	0.25332794	0.35701308	0.020893358	0.2651933	1.0349331	-0.2074152	0.060423195	-0.009411004	-0.31358927	-0.5471123	1.0758594	0.31374773	-0.036402807	0.02739687	0.3485936	1.1276193	-0.017354323	-0.55908334	1.0416582	0.44823378	0.82523733	0.18583032	0.3425302	0.08398522	1.3702775	-1.196958	0.07615678	-0.53796273	-0.6152395	0.19268432	-0.19300035	-0.0076153423	-0.003961882	-0.03173753	0.5544043	-1.0906875	0.0851542	0.32633653	0.61451066	0.08204721	0.14866646	-0.24125487	-0.047093704	0.04190159	-0.3721025	0.6923969	0.596801	-0.37794527	0.1796258	-0.06874956	0.4270402	-0.11327782	-0.012718373	0.42059365	-0.26812178	-0.12952565	0.4524886	-0.52341276	-0.08963063	0.2179169	-0.24847874
bin_3	-0.19327717	0.99288917	0.3777236	0.51882076	-0.73573416	-0.4896354	-0.2586664	-0.59972185	1.2435414	-0.5879815	-0.14486724	-0.5324668	0.043488145	-0.18082426	0.42745933	0.17160669	0.030308666	-0.39102408	0.5366555	0.040592425	0.08417002	0.13391432	-0.45420495	0.042444203	-0.5452568	-0.030711612	-0.39404264	-0.8302306	0.4777969	-0.24881665	0.5171479	-0.010142837	-0.162622	-0.064268745	-0.0852862	-0.029863534	-0.64052194	0.17173745	0.07213496	0.094915755	1.1535136	0.12824954	0.41297194	-0.08407098	0.31213233	-0.7035199	-0.9452981	-0.123452716	-0.3509013	-1.1336316	0.46936205	0.39591542	0.38766792	0.05857634	-0.28612292	0.83575845	0.013183815	-0.31066495	0.3206092	0.09243127	-0.4989309	-0.6533268	0.03978188	0.04569049	-0.40807247	0.59984165	0.49334887	-0.022910444	-0.56312585	0.45074713	-0.2396631	0.69252753	-0.36679423	-0.24830706	1.0776206	0.7029011	-0.3069335	0.06650586	0.050933607	-0.14208789	0.41342252	0.43405965	0.23372464	-0.14668618	-0.12727407	0.87915283	-0.3743696	0.36318132	-0.21468338	-0.49144977	-0.48911178	-0.044273093	0.00072212855	0.25369638	-0.26591042	-0.15012316	-0.12295834	-0.22584672	0.47540066	0.68639565	-0.765756	-0.40204573	0.26950753	0.8151667	-0.010456355	-0.30706042	0.18682656	0.15546118	0.43274924	-0.43789628	-0.82632184	-0.12198612	-0.15704478	-0.3327383	-0.18022822	0.04361665	-0.32673386	0.38915396	-0.07330178	-0.11876028	-0.1803501	0.46939665	-0.20572431	0.39364094	0.7957999	-1.0388128	-0.018764354	-0.068689175
bin_4	-0.27824768	-0.025131784	-0.2933542	-0.5231608	-0.21699548	-0.24381182	0.17255747	-0.34509784	-0.13206542	-0.20113814	0.011019497	0.2626496	-0.23114647	-0.04996739	-0.0027543565	-0.061086077	0.1694819	-0.11944722	-0.035763655	0.56725764	-0.16967496	-0.68882287	-0.041429892	-0.44153598	0.045406803	-0.119676046	-0.36496085	-0.54738414	-0.3170452	-0.6225157	0.4948555	0.06926146	0.058795795	-0.21073622	-0.33821145	-0.45719683	-0.37148052	0.049776882	0.27919725	0.27174026	0.39962938	0.1452772	-0.08192551	0.023834663	0.29925802	0.15293746	-0.3126939	0.0100152595	0.09622739	-0.10240191	-0.1779419	-0.25900987	-0.24460407	0.22391322	-0.06989863	0.6734491	0.13051614	0.42874256	-0.023627263	0.25125715	0.1298511	-0.46822467	0.26749432	-0.060961932	-0.24331364	0.6582303	0.024593437	0.08648327	0.10648843	-0.14997548	-0.11457747	0.012250205	-0.1499704	-0.04481379	-0.033515085	-0.106597245	0.38816872	0.2884371	0.41538742	-0.034908667	0.27190632	0.30388674	0.051436476	-0.021006033	0.48837858	-0.07296782	0.017013382	0.23187819	-0.41592315	0.17763333	0.002236538	-0.05761156	0.03074953	0.065893866	-0.7893133	-0.5311181	-0.22644167	-0.6880633	0.79504985	-0.55831337	0.03190276	0.18141788	0.44051108	-0.095939845	-0.064995445	-0.076377444	0.1703643	0.21800318	0.041931435	-0.39902955	-0.28469694	0.21519983	-0.13866395	-0.11931234	0.057422422	0.112100154	-0.26476598	0.09779084	0.47509047	0.026650308	0.42844102	0.2725627	-0.05662145	0.0287532	0.19079188	-0.4777746	-0.029460456	-0.02243611
bin_5	0.049943168	0.049455557	0.20892301	0.3185243	0.011179579	-0.12727608	-0.149392	0.047288723	-0.42849255	0.26943386	-0.074809134	-0.011800712	0.0337568	0.08217325	0.08463552	0.2917537	-0.13428815	-0.6247751	0.095534205	0.018888092	-0.032534536	0.5438036	0.23780948	0.14773738	-0.3197245	-0.13314353	0.25927305	0.0044461577	-0.052965067	0.17605922	0.3667522	0.05748847	0.13300839	0.10446885	-0.21035464	0.29670146	-0.22129989	0.10183972	-0.12741317	-0.43665522	-0.25593102	-0.2497122	-0.2597767	-0.093191124	-0.16098951	0.15415142	-0.12481974	0.37831083	0.11897552	-0.49923992	-0.23517932	-0.028234731	0.27864167	-0.12349735	-0.033202037	-0.22504057	-0.3117621	-0.39531645	-0.014783668	0.052166644	0.45954332	0.28604192	0.14448774	-0.3062699	-0.21211775	0.065380305	0.16878346	-0.44788623	0.111547194	0.07887171	0.60607916	-0.42188057	0.15841246	-0.22382335	0.62575656	-0.6776943	0.1393659	0.026812652	-0.10290752	-0.20918056	-0.20764604	-0.20158789	-0.059067667	-0.13890855	-0.23569903	0.277678	0.07622547	0.22990601	-0.048556827	0.065965556	0.10793059	0.15688881	0.32984856	0.004169765	0.1852779	0.31541455	-0.032347023	0.33249784	-0.64822274	0.6511783	-0.30413175	-0.14561138	-0.50867724	-0.01113129	0.11264749	0.1085386	-0.18936232	-0.05479025	0.16290966	-0.52019507	-0.09317198	-0.12986468	0.26162156	-0.28883964	0.3109221	0.11772388	-0.12215371	0.1720462	0.07161291	-0.24610314	-0.35433975	-0.052915487	-0.39901575	0.6044554	0.13669711	-0.21780238	0.24558826	0.22352432
bin_6	-0.031383872	0.15628928	-0.13544329	-7.318119e-06	-0.15341716	-0.6727011	0.051663734	0.26365757	0.6424648	0.22054714	0.29513198	-0.26806396	-0.09290321	0.27652884	0.32997468	0.10521226	-0.074124016	-0.21194811	-0.010200221	0.38576517	-0.08287987	-0.18679444	-0.030174661	-0.16582724	-0.1465192	-0.13285737	-0.10874186	-0.058312576	0.2809318	0.19423257	-0.17970909	0.8556088	0.19992746	-0.08444691	0.14725152	0.068261825	0.64890814	0.04591966	0.21214874	0.094327874	0.011547765	0.25719628	0.15798017	-0.024841458	-0.16393825	-0.49944866	-0.20867345	-0.2177455	0.14863265	-0.09399243	0.1940324	-0.3877589	-0.54763013	-0.06807533	0.2442396	0.40991086	-0.002051317	-0.83010215	0.17377357	0.015540127	-0.09458978	-0.2618228	-0.15007927	-0.11362899	-0.1362588	0.03885892	0.11745388	-0.06399571	0.13995901	-0.1549442	-0.053740583	0.1313354	-0.15316421	-0.22519615	-0.14455646	0.0043979404	0.2910219	0.41723335	0.10438315	-0.042278692	0.48153403	0.30839407	-0.020662375	-0.04026803	-0.23274063	0.14659505	0.08536107	-0.053566653	-0.12403297	0.14855912	-0.092001595	0.05004469	0.028295718	-0.30432743	0.07894744	-0.11477938	0.1865443	0.31363252	0.037281383	0.1130161	0.49407628	-0.044973236	-0.4506626	0.026580218	-0.004175082	-0.13621718	0.23260364	-0.02924292	0.26841557	0.14467654	0.01968175	0.003058519	-0.07198185	0.5435334	0.13577051	-0.18295187	0.057403583	-0.1848201	0.18675831	-0.25625542	-0.09265151	0.14444482	0.17819203	-0.08442984	-0.034377825	0.30275083	0.26435128	-0.18893854
bin_7	0.45444223	-0.060060244	-0.07095373	0.053972837	0.05197339	-0.28256977	0.13037239	0.10770093	-0.10792838	0.28292248	0.24633555	0.07840958	0.10107349	0.0125788525	-0.11316662	0.1773906	-0.10377416	-0.041825466	0.1817594	-0.03704855	-0.1638335	0.18841688	0.041019104	0.056662716	-0.099366084	-0.00058294984	0.17665781	0.054379303	-0.02815601	0.20381801	-0.049603853	-0.0127176065	0.009222339	-0.31451595	0.2618274	0.008124299	0.36220646	0.06316186	0.20802253	-0.14488223	-0.012125108	-0.120357595	-0.010556102	0.13257506	-0.19848044	-0.04336567	0.04986958	0.22491944	0.09717252	-0.07101962	-0.0006369795	0.15441386	0.23545419	-0.037027374	-0.015905634	0.11030133	-0.04192617	-0.3875582	0.26595077	-0.229226	0.053487394	0.06804301	-0.21255618	0.22145592	-0.13584389	0.029415488	0.10180676	0.048317805	0.013328669	0.14672339	0.17526256	-0.11093943	-0.13015766	-0.27764776	0.052330337	0.044982255	0.18636464	0.16625068	-0.25253254	-0.038214575	0.10331372	0.037154805	-0.18462369	0.26466358	0.2859493	0.21992941	-0.3002955	-0.23960456	-0.10691832	-0.091579065	0.07152688	0.013549649	-0.00819125	-0.14524832	0.005880493	0.041622844	0.08514207	0.13257007	-0.08439724	-0.07909938	0.21149786	0.16409901	0.22866228	-0.14971477	0.13198577	-0.16355738	-0.09962739	-0.36786833	0.07979299	-0.06721108	0.13017818	-0.14546667	-0.11807391	0.21909916	-0.23308946	-0.029327905	0.076800734	-0.16277607	0.0825265	-0.057601497	0.078799106	-0.10737645	0.12586638	-0.018159686	0.028162833	0.106591105	0.26146767	-0.20041016
bin_8	0.19682997	0.1849271	-0.23243195	0.16091743	0.012515127	-0.2152553	0.21835092	-0.060851045	0.0748408	-0.20427759	-0.15348768	0.07790553	0.14742361	0.04507894	-0.2432646	0.06558368	-0.14928852	-0.120398834	0.103265	-0.13808082	-0.18454126	0.1311624	-0.15848035	-0.029308023	-0.07526476	0.00292748	0.21743165	-0.18437573	-0.028363036	0.018289683	0.05067851	-0.032647204	-0.20724297	-0.13595738	0.06402523	-0.17272839	0.14078468	-0.08325733	0.14290711	0.052542303	0.28654692	0.24176213	-0.13640589	0.06790258	-0.35258448	-0.041949537	0.04780255	-0.15833169	-0.026684042	0.19180779	0.32769907	-0.07364567	0.09918799	-0.13865328	0.11598021	0.22766566	0.14378823	-0.23197973	-0.044632167	0.111113	0.22494946	0.051852528	-0.08361893	0.44766542	-0.11713419	-0.041806184	0.12248322	0.14433682	0.040532213	0.11578733	-0.18841423	-0.196199	-0.12272274	-0.10565114	-0.06975693	-0.00062989985	-0.07466044	0.24009927	0.06044966	-0.1429089	-0.17879145	0.08224301	-0.014959137	-0.06252627	-0.065066874	0.051266108	-0.27756438	0.05622806	-0.19665934	0.0024148843	-0.09132529	-0.22420716	0.22369167	0.056006886	-0.10674253	-0.13126695	0.19956212	-0.061177064	0.009120791	0.15376759	-0.22425044	0.1127566	-0.13955648	-0.12568106	0.0087397965	0.05826683	0.15530689	0.16461806	-0.16511074	0.24421585	0.00065421907	-0.07035913	0.067340605	0.27399057	0.015029633	0.19254974	0.1577819	0.11460388	-0.028451804	0.23954624	-0.011670865	0.07786821	-0.1798889	0.060537063	-0.18900323	0.27728534	-0.49489024	0.031809047
bin_9	0.016131511	-0.026182063	0.30839378	0.08110778	0.26682785	-0.12735547	0.17698345	0.009686475	0.4171882	0.11018793	-0.13760303	0.1954106	-0.09894412	0.16426036	0.055733804	0.025192346	-0.061118104	-0.078857556	-0.016560378	-0.12910217	0.0021561894	0.10139149	0.32153812	0.008039979	-0.15326935	-0.020989591	-0.11952739	0.23229513	-0.3185567	0.108574696	0.044417404	0.21725115	-0.26555467	-0.09596699	-0.16814402	0.12833476	0.13475755	0.15746774	-0.0023676308	-0.028497808	-0.057704646	0.06502881	0.12551188	-0.014030107	0.23952508	-0.37916788	-0.22764309	0.004785407	0.116292305	-0.24490564	-0.028336892	0.087262265	-0.13486414	-0.14325908	0.057013422	0.28207877	-0.021259502	-0.10586295	0.061201792	-0.08054698	0.28011134	-0.20660101	0.090845555	0.26798758	0.020712862	-0.44885492	0.29766563	0.37694055	-0.1288579	0.15187894	-0.20504677	-0.19648287	-0.03637293	-0.07251676	-0.4445365	0.093223885	0.06895991	0.14555539	-0.07250829	-0.06355923	-0.044057783	0.008258562	-0.1230611	-0.087435365	-0.13241106	0.18664552	0.10459261	0.03632371	0.27721867	-0.0047990996	-0.09322884	0.2543071	0.058700815	0.13907298	0.101875596	-0.3652678	-0.027139202	-0.15972488	-0.2756462	0.07809026	-0.046233863	0.19028106	-0.15001528	0.028417105	0.10278429	-0.09852485	-0.24172057	-0.2965176	-0.050184205	-0.10275929	-0.02710022	-0.045385726	0.27960637	0.2489967	-0.12978536	-0.04808527	0.34004053	-0.18756573	-0.2322799	0.10265239	-0.3217953	-0.057604466	0.08084061	-0.23790431	-0.117888026	-0.15003856	-0.2331481	-0.0871438
