	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.09971739	0.1996905	0.08688773	0.015704779	0.0053226906	0.08155386	-0.12698226	0.15910996	0.20472464	-0.030030854	0.5127652	0.093614854	-0.017054038	-0.17297153	-0.03349127	-0.06456701	0.026243025	0.25253725	0.434424	-0.34412798	-0.30803534	-0.19285464	-0.06351934	-0.26166156	0.25124517	-0.09477037	-0.26000232	0.21675363	0.1753144	0.10982793	0.42663205	0.387443
American Joint Committee on Cancer Publication Version Type	0.32805166	-0.07261834	0.23940334	0.09798484	0.08194661	-0.24862354	-0.43644142	-0.14142309	0.23556168	0.2210188	0.12311714	-0.04248469	0.19785355	-0.03278199	0.012217956	-0.25422764	0.21246865	0.01028287	0.11698372	0.2370891	0.29032254	0.02843424	0.086676285	-0.24901173	-0.1304689	-0.14932159	0.16896476	0.23297845	0.14378822	-0.16092604	0.15171656	0.357331
Center of sequencing	-0.12199878	0.17321043	0.01804672	0.14722921	-0.3961176	-0.12269798	0.07545005	-0.13817039	0.05465316	0.078963265	0.34018877	-0.22085573	0.09175733	0.06349351	0.027562441	0.19592044	-0.19626401	-0.29681262	0.09635809	-0.13253726	0.06074528	-0.12169195	-0.24540456	0.24452563	0.0138801895	-0.20064707	0.23847947	0.075604215	0.32509798	-0.2780782	0.18594463	0.19072708
Ethnicity Category	-0.28784582	-0.3864487	0.34577036	-0.21331362	-0.045258455	0.19145	0.15494269	-0.10613301	0.116822675	0.0021025361	0.3228535	-0.01900707	-0.0487352	0.16628346	0.09609608	0.30593756	-0.17415352	0.031690605	0.21170957	-0.15350309	0.028443148	0.023836643	-0.12351116	-0.058459885	0.25389352	0.116366714	0.18201265	-0.30190396	0.009888175	-0.25822863	-0.18332365	0.26192608
Form completion date	-0.38097	-0.28308117	-0.3729675	0.08863079	0.07173719	-0.1582816	0.5818804	0.29704997	0.25595075	-0.0053602173	0.12444867	0.12982339	-0.17596938	-0.20398112	0.017127637	0.017705522	0.29137543	0.24738273	0.07648652	-0.098418705	0.3703194	-0.04905669	0.06971001	0.23692392	-0.09634568	0.0056307768	0.14675407	-0.1832862	0.035530113	-0.29423794	-0.2414623	0.29631355
Neoadjuvant Therapy Type Administered Prior To Resection Text	-0.1251609	-0.19157875	0.13459885	0.07456075	-0.048708864	-0.037683982	0.18072332	0.04905583	-0.08269373	0.061322045	-0.24312706	-0.2689402	-0.16602048	0.058152705	0.08535259	-0.034855545	0.06781422	-0.019063052	-0.028923452	0.09286798	0.15488717	-0.026208904	0.005576687	0.5786908	0.15036942	-0.2104866	0.048438583	0.35940376	0.24766995	0.1363907	-0.19498393	-0.2670552
ICD-10 Classification	0.027442615	0.046080805	0.05824205	-0.10581888	-0.24855618	0.11243179	-0.2752919	-0.268828	-0.080797315	0.11343543	0.0029286547	0.3059577	0.06294794	-0.14545003	0.04195323	-0.26822227	-0.06341903	-0.05673822	-0.02253356	-0.21362023	0.42368457	0.13606569	0.07177349	0.121329635	0.38403374	-0.12379684	-0.049415022	0.012018859	0.26799282	-0.16937156	0.17254254	0.31265405
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	0.1752794	-0.17450096	0.05896089	-0.087972246	-0.047103357	-0.15120831	-0.16024138	-0.004681916	0.1417835	0.21822716	0.4022457	0.058646586	0.1811417	0.1296854	0.02389026	-0.031823184	0.15783605	-0.13451058	-0.18428189	-0.40591976	-0.09505981	0.10238984	0.4116267	-0.16282213	0.38534164	-0.15963814	0.11684266	-0.021062257	-0.06776047	0.12794267	0.29061645	-0.13293663
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	-0.26887465	0.00025925675	0.18249051	0.15891355	-0.14882389	-0.1018012	-0.21435128	-0.12820712	-0.15811649	-0.23030652	0.15487237	0.054986484	-0.03292387	0.10334232	0.1536134	-0.07811512	-0.10382792	0.2364283	0.11113059	-0.1945551	0.1421261	0.2693567	0.36043283	-0.19373368	0.1900449	-0.29839203	0.007145091	-0.1708536	0.28376928	-0.18881541	0.020703714	0.46917218
Informed consent verified	0.051429056	-0.1827608	0.17220272	-0.08167449	0.2677901	0.14954147	0.10305943	-0.17163856	0.007911163	0.31587014	-0.0659115	-0.06859565	-0.38117743	-0.055673026	0.1524394	-0.29416102	-0.052523933	0.3385173	0.042184148	0.055618726	-0.12989312	-0.3699383	0.07042547	0.46828264	0.08259951	0.13438365	-0.23866458	0.31866157	0.04800368	-0.015973518	0.04118686	-0.27226788
