	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
bin_0	0.4028289	-0.25339073	0.0124929445	0.029751679	0.33392486	-0.3237623	0.3515261	0.36802527	-0.12079266	-0.09639026	-0.3208284	0.20273167	-0.2318718	-0.24473812	0.11736269	0.04232539
bin_1	0.19471136	-0.090661	-0.1996502	-0.34126058	-0.31149426	0.3123224	0.1858159	-0.38687688	0.16724303	-0.18613201	0.11951248	0.33478317	0.019931445	-0.2723314	0.33649027	0.20495872
bin_2	0.2335253	-0.3038337	-0.22493453	-0.16759573	0.012734259	0.059832416	0.4119808	-0.1513389	0.0638105	-0.19978592	0.07268895	0.39571494	0.425718	0.08331479	-0.3607363	0.23221846
bin_3	0.0076744924	-0.36152118	0.09290244	0.31310502	0.12493323	0.29535443	0.28062108	0.25883347	-0.33885685	0.1449625	-0.36814135	0.31219894	-0.317568	-0.07194464	0.14294785	-0.13674235
bin_4	0.097574316	0.30619204	0.09850632	-0.20535755	0.04940873	0.039847787	0.37997955	-0.21216384	0.13765356	0.09446368	-0.40001816	0.3025067	0.40063176	-0.24597958	-0.3683713	0.12376448
bin_5	-0.36703783	-0.3347531	-0.32007644	0.24527447	-0.018692728	-0.013843511	-0.08610576	0.027572928	0.38279414	0.14562272	-0.23144887	-0.34410745	-0.15638661	-0.034931667	-0.13578063	0.44505093
bin_6	0.019892221	0.016775182	0.17108434	0.21608104	-0.05731739	-0.30353463	-0.29816297	0.30864838	0.31919572	0.30143517	-0.25926894	-0.26718318	-0.34709668	0.34961328	-0.24809189	-0.09037156
bin_7	-0.123195134	0.014093393	0.024624215	-0.2217588	-0.40775537	0.22424586	0.41438726	-0.09062261	-0.31530982	0.20453867	0.01119798	-0.21253347	0.048490804	-0.42823297	0.24743304	0.3238071
bin_8	0.19573887	0.10814334	0.39875308	-0.21591343	0.0536763	-0.12370367	0.258658	0.28073755	-0.35733518	0.11103449	-0.33152372	-0.18687612	0.39315927	-0.037524745	0.28995648	-0.23571737
bin_9	-0.23014545	0.15625763	0.34304217	0.19490196	-0.23864491	-0.33745742	-0.2576653	-0.3871334	0.03413287	0.0049681417	-0.24641442	0.40336183	-0.011067308	0.15016253	0.12653668	0.34141758
bin_10	-0.21321344	-0.3889919	0.27287465	0.07677102	0.18074057	-0.09300703	-0.30500904	-0.09940591	0.15787128	-0.3813227	-0.39286348	0.16745661	-0.3831181	0.13610248	0.03165363	0.2441768
bin_11	-0.13889064	-0.30422905	-0.23289026	0.011809022	-0.37355772	0.24731617	0.490025	-0.029750086	0.1875903	-0.13584763	-0.10204313	0.06751512	-0.3096322	0.14655794	0.3937261	-0.2259849
bin_12	0.0358857	-0.12419463	-0.22709315	-0.22304627	-0.2576805	0.17460085	0.37986898	-0.29722494	0.14295955	0.39460447	-0.37353024	-0.2823621	-0.029293144	0.029223733	0.39176494	-0.042942673
bin_13	0.34862903	-0.29497904	-0.18628614	0.13844752	-0.12861583	0.22786896	0.13228285	0.2357645	-0.32774112	-0.1617844	0.4028977	0.113550626	0.22708488	-0.09215104	-0.31109765	0.36107516
bin_14	-0.2516272	-0.016551161	-0.04645125	0.26442674	-0.20162323	0.4173226	0.36788255	0.04080777	-0.37984854	-0.2552785	-0.32945243	-0.023179144	-0.067632385	-0.15629143	-0.39987162	-0.0713517
