	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
TCGA-05-4244-01	-0.066623405	-0.4725284	-0.24654742	-0.4183616	0.008193867	-0.058474746	-0.38285664	0.05628457	-0.30909812	-0.20478125	0.19049107	0.077077515	0.046521246	0.2923517	0.26303297	0.2161196
TCGA-05-4249-01	-0.07519232	-0.44753882	-0.45425344	-0.45237595	-0.08917357	-0.022040442	-0.31389397	0.02469422	-0.23498233	-0.12660885	0.17896572	0.11121261	-0.10390505	0.3008906	0.18936883	-0.15050755
TCGA-05-4250-01	-0.15146674	-0.40304992	-0.5226568	-0.34836873	-0.081491634	0.039948735	-0.2636988	0.07269005	-0.22208261	-0.09349073	0.17488813	0.008033847	-0.19557732	0.24300255	0.11128118	-0.37232265
TCGA-05-4382-01	-0.025569437	-0.3378896	-0.50853735	-0.50514853	-0.1303907	-0.034566388	-0.20595248	-0.07471797	-0.19769722	-0.06436516	0.1872466	0.1288087	-0.15721254	0.29435158	0.15332587	-0.2746784
TCGA-05-4384-01	-0.19357306	-0.4860181	-0.0924016	-0.23174243	0.13844734	0.025838006	-0.3857779	0.23529932	-0.41497228	-0.28123027	0.15989113	-0.17205188	-0.06414308	0.21893038	0.2524202	0.13351947
TCGA-05-4389-01	-0.060215384	-0.37085545	-0.49324736	-0.4666879	-0.09774618	-0.017810896	-0.22721308	-0.008234098	-0.21536829	-0.09145242	0.16111495	0.105368316	-0.1965466	0.29040438	0.15687063	-0.31113276
TCGA-05-4390-01	-0.022400005	-0.45622054	-0.2870582	-0.45447123	-0.03341615	-0.076261505	-0.3613585	0.013906832	-0.2717783	-0.18367848	0.1855529	0.14106905	0.045433965	0.3082621	0.25865817	0.19693492
TCGA-05-4395-01	-0.083295174	-0.42541862	-0.49690762	-0.43307227	-0.090650596	-0.007032399	-0.29498217	0.020406237	-0.22755587	-0.11805246	0.19341074	0.08792162	-0.12440743	0.28879458	0.16815327	-0.20953101
TCGA-05-4396-01	-0.07702044	-0.4802878	-0.20586811	-0.35871994	0.046135057	-0.04323971	-0.39198145	0.10083726	-0.33816653	-0.23938046	0.18653326	0.026464988	0.04082904	0.27845573	0.27385783	0.25130984
TCGA-05-4397-01	-0.09560697	-0.47565535	-0.14102402	-0.34648764	0.07552846	-0.037195362	-0.39092875	0.114517204	-0.36355224	-0.24596874	0.170458	0.00034968037	0.038668673	0.26652163	0.28183666	0.2792032
TCGA-05-4398-01	-0.015911115	-0.4404289	-0.26767662	-0.43968984	-0.02236385	-0.07927195	-0.36307007	0.008400211	-0.26644072	-0.18792932	0.19349992	0.1384518	0.08711197	0.30226928	0.26354146	0.26606047
TCGA-05-4402-01	-0.0025184664	-0.2738482	-0.5048957	-0.5271741	-0.13693872	-0.052077085	-0.14601856	-0.09622655	-0.14888154	-0.04018541	0.17950167	0.12340931	-0.20791906	0.2816128	0.12531325	-0.36145905
TCGA-05-4403-01	-0.26296446	-0.3489082	-0.42467046	0.16144903	0.1271907	0.15226164	-0.27605227	0.37558603	-0.30489323	-0.24738172	0.17709704	-0.31213695	-0.108071715	0.13339236	0.096727125	-0.15585738
TCGA-05-4405-01	-0.07567111	-0.36846796	-0.48059636	-0.41958964	-0.10822879	0.0034533588	-0.2117225	0.029096277	-0.17544468	-0.079594396	0.13288245	0.072988816	-0.26031652	0.25639063	0.12193973	-0.4308216
TCGA-05-4410-01	-0.097502105	-0.40655681	-0.5074222	-0.3855886	-0.103123724	0.022382239	-0.25847226	0.04231378	-0.20508966	-0.098558	0.15596107	0.06962405	-0.20249845	0.2614035	0.13508731	-0.3616385
TCGA-05-4415-01	-0.045743972	-0.47376835	-0.3128113	-0.4197963	-0.025783772	-0.056495156	-0.37333828	0.044844262	-0.28635946	-0.19670324	0.19327721	0.106007665	0.030814989	0.30516985	0.25412166	0.16179807
TCGA-05-4417-01	-0.063131675	-0.48762792	-0.30292708	-0.44104138	-0.025107907	-0.050430633	-0.37103698	0.05629024	-0.29185826	-0.19316234	0.1716984	0.10905439	-0.023236742	0.3063992	0.24942297	0.086267404
TCGA-05-4418-01	-0.12302829	-0.4923177	-0.13644578	-0.34803095	0.0838799	-0.022260206	-0.39228192	0.13647552	-0.38098487	-0.24893445	0.16392781	-0.031708166	-0.0102585815	0.262595	0.27493897	0.20749441
TCGA-05-4420-01	-0.062324632	-0.43766087	-0.4677333	-0.4511164	-0.09265288	-0.026833216	-0.3018064	0.020034	-0.22719398	-0.12848513	0.18086773	0.1141939	-0.11489169	0.301789	0.18455938	-0.17110592
