	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Diagnosis Age	0.04792977	-0.0073788203	0.41616553	0.0060393238	-0.21813227	0.13744174	0.6035524	0.06923949	0.36374706	-0.08386982	0.21378027	0.32794178	0.35552067	-0.008145004	-0.5513171	-0.7847619
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.4023008	0.2948018	0.19556455	-0.3650449	0.011576031	-0.2519762	0.06372887	0.01812891	0.08870657	-0.09453521	0.43773708	0.44627023	0.24918054	0.42151874	0.22603022	0.1329322
American Joint Committee on Cancer Publication Version Type	0.31741312	-0.17245845	-0.1920746	0.4207203	-0.057096697	-0.3729424	0.107113056	0.4354906	0.23201343	0.25131133	0.12828617	0.10512247	0.106004186	0.36706978	0.31588513	0.023159677
Aneuploidy Score	-0.13805725	-0.01735555	-0.34041953	0.05704538	0.3161379	-0.092222586	-0.13037021	0.13209069	-0.26203138	0.39962116	0.49577928	0.15320015	0.06818885	0.2945159	0.044589143	-0.6868133
Center of sequencing	0.30969357	-0.47390604	-0.036349885	0.005072087	-0.0039983145	0.2813201	0.40664214	0.03024031	0.26477635	-0.041207504	0.057327155	-0.70015234	-0.16593286	0.024193052	0.19370039	0.29476425
Last Communication Contact from Initial Pathologic Diagnosis Date	0.16681282	0.06842125	-0.019238988	0.56076074	0.08656563	-0.34072635	0.01232677	0.12461906	0.19066392	0.1750838	-0.2660759	-0.16681023	0.40197456	0.13735448	0.27379662	-0.12463003
Birth from Initial Pathologic Diagnosis Date	-0.02871623	0.10289902	0.1870937	-0.20095119	0.08370887	0.35921317	0.06029879	-0.19466536	0.027595382	0.31776512	-0.15053076	0.6827866	0.34934652	-0.7898338	-0.09907958	-1.0217377
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.25006345	-0.4728054	0.24634393	0.391453	0.038970858	0.06349862	-0.43024424	0.1305472	0.08305971	-0.0063534495	-0.07846387	-0.5407684	-0.33404836	0.47055712	-0.35615245	0.16454124
Ethnicity Category	-0.14446226	0.16649874	0.0014246952	0.20798293	-0.23201866	0.024549969	0.52588993	0.13649987	-0.06363317	-0.06464611	-0.35105863	-0.07246164	0.48712605	-0.16908258	-0.14525501	-0.73002255
Form completion date	-0.36192727	0.30711257	0.17837495	0.106088124	0.23312755	0.049683295	-0.25865358	-0.018590698	0.3559078	-0.22205338	0.27891654	-0.534851	-0.3216911	-0.045258403	-0.20102204	0.4110452
Fraction Genome Altered	-0.051570043	-0.15066507	0.33229083	0.27041233	0.28119585	0.24779639	0.4471162	-0.17234631	-0.53105503	0.16458294	-0.21704142	0.7009098	0.4667615	0.2767427	0.02686309	-0.42621738
Neoadjuvant Therapy Type Administered Prior To Resection Text	-0.015295367	0.16270915	0.20791693	0.2636026	-0.24298875	-0.32436574	-0.057740845	-0.30451527	0.18939795	-0.45053405	-0.5869362	0.29277682	-0.3346562	-0.2312882	0.17069422	-0.13666312
ICD-10 Classification	0.14386815	-0.011514745	0.020052018	0.045110155	0.38158455	-0.13704953	0.27329504	0.3129598	0.08057868	-0.065083474	0.31704596	0.32732126	-0.4406894	0.16714315	-0.5187024	0.29496944
