,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-05-4244-01,11.089048,10.0108795,3.876875,6.9216237,3.873397,4.957035,5.050591,4.487691,5.7706695,5.490109,6.211976,5.0057526,6.7224774,4.7806993,4.4672484,6.656522,6.580238,4.79189,3.7652526,5.009255,4.3993297,3.901083,5.1429095,4.8043237,6.1468916,5.19451,5.9404225,5.054841,6.007538,5.445113,3.9674797,3.5304637
TCGA-05-4249-01,11.294347,9.995498,3.9497745,6.819664,3.8329725,4.966547,4.9883513,4.4996023,5.7697544,5.3487473,6.1513715,4.9464707,6.7341485,4.804888,4.4506407,6.5933704,6.6738544,4.7734656,3.657057,4.999504,4.476719,3.833412,5.1459756,4.867655,6.285433,5.2878184,5.798712,4.9813514,5.8436866,5.416186,4.0159383,3.412459
TCGA-05-4250-01,10.955493,9.934557,3.9882495,6.910292,3.699863,4.850093,4.9633436,4.6429048,5.721571,5.4646897,6.1177278,5.054341,6.602313,4.721695,4.599907,6.578701,6.603403,4.7211876,3.8542676,4.997443,4.452193,4.041515,5.132299,4.839944,6.079514,5.2717557,5.964201,5.1003227,6.0237226,5.4360633,3.9626665,3.6784127
TCGA-05-4382-01,11.588659,10.084474,4.036688,6.523614,4.0289373,4.871616,4.801152,4.457046,5.6207247,5.0214453,6.2972856,4.9455605,6.597273,4.70446,4.522206,6.449487,6.6945186,4.6936316,3.6559415,5.0076623,4.57265,3.58714,5.037615,4.8751473,6.4428806,5.5779552,5.598188,4.8868103,5.818656,5.4693427,4.320258,3.219999
TCGA-05-4384-01,10.904979,10.309048,3.1029549,7.6562057,3.7163363,5.3654737,4.798603,4.38642,6.0461617,5.446593,6.155908,4.4830494,7.175094,4.796714,4.964228,7.1651936,6.5129385,4.5836067,3.23725,4.619878,4.0683627,4.2252555,4.868819,5.2042203,6.064489,4.7671537,6.8628917,4.960603,5.9434075,4.899967,3.2237134,3.6608407
TCGA-05-4389-01,11.663602,9.985737,3.9868162,6.5380154,4.094649,4.8837614,4.804606,4.428641,5.6748652,4.964193,6.3861513,4.870178,6.577383,4.7033873,4.540263,6.4859414,6.659149,4.6336184,3.612398,4.996716,4.4887815,3.5471818,4.9989195,4.903015,6.4524403,5.5964637,5.649131,4.870732,5.785689,5.404625,4.3064275,3.2771597
TCGA-05-4390-01,11.49692,10.168829,3.9686508,6.5981116,3.9929628,4.8504806,4.7993774,4.4503126,5.5852137,5.0904694,6.2331357,4.9884624,6.645745,4.691425,4.5790825,6.4745927,6.6732984,4.7594805,3.650847,5.0031624,4.607841,3.653525,5.088849,4.85742,6.3731947,5.484643,5.6952887,4.9485154,5.8260455,5.441186,4.2562757,3.2395716
TCGA-05-4395-01,11.628737,9.933007,4.0762177,6.492045,4.0621843,4.8495393,4.803472,4.48642,5.664796,4.956863,6.3739038,4.918072,6.5115514,4.677445,4.545836,6.421327,6.663967,4.6284037,3.672343,5.019264,4.517536,3.573946,5.0023794,4.882486,6.416943,5.636027,5.6123238,4.91107,5.7828035,5.438069,4.334363,3.3238537
TCGA-05-4396-01,10.761461,10.427812,3.086439,7.617469,3.5787365,5.3862424,4.767067,4.442618,5.9587264,5.4623194,6.065974,4.550315,7.195169,4.800577,4.976976,7.117656,6.5973544,4.617954,3.300451,4.617344,4.1565146,4.3203454,4.8962703,5.179139,6.0621014,4.7821717,6.860828,4.9466105,5.989129,4.9672756,3.2446117,3.6222188
TCGA-05-4397-01,10.923543,10.344733,3.0931284,7.5861425,3.7302709,5.362993,4.7802124,4.393595,6.002343,5.385765,6.128636,4.5250444,7.1580834,4.783103,4.995685,7.1068215,6.5424914,4.6167417,3.240534,4.6500306,4.1478977,4.211473,4.906781,5.1754026,6.059539,4.801316,6.8506436,4.9762754,5.884293,4.9227905,3.267468,3.6506581
TCGA-05-4398-01,11.533599,9.944979,4.089821,6.521423,3.964205,4.845273,4.785615,4.5448375,5.650924,4.977556,6.3037186,4.94282,6.501804,4.6670403,4.600039,6.3994017,6.6854596,4.6292834,3.6910899,5.0109267,4.554449,3.6632621,5.0195756,4.8953395,6.37751,5.6179247,5.6502314,4.941515,5.77445,5.4334016,4.287564,3.3728683
TCGA-05-4402-01,11.522551,10.07286,4.0398054,6.558472,3.9295743,4.9738975,4.8481975,4.4856133,5.6825466,5.0786214,6.3041463,4.900204,6.6411023,4.775461,4.437394,6.479508,6.760697,4.653044,3.6516871,4.968954,4.5083976,3.6441026,4.99566,4.902553,6.501337,5.5744376,5.5771694,4.810934,5.8637066,5.50661,4.2744374,3.1946409
TCGA-05-4403-01,11.00431,10.309487,3.0493534,7.575253,3.8027391,5.429947,4.7901664,4.373326,6.0486116,5.308511,6.1288686,4.5205107,7.18303,4.7916956,5.013436,7.088181,6.54404,4.6658907,3.1449625,4.6543636,4.1649947,4.1875906,4.9275093,5.1773562,6.0432754,4.7796073,6.8859496,5.0117693,5.7492647,4.881615,3.2330253,3.6692045
TCGA-05-4405-01,11.458877,10.057635,3.9976602,6.6488347,3.898206,5.0123115,4.870178,4.4760895,5.7152314,5.1244707,6.2535596,4.893132,6.677906,4.7674537,4.4959183,6.5044184,6.7290926,4.6944637,3.5999455,4.968725,4.510122,3.7098987,5.0436106,4.9252415,6.430249,5.4701953,5.675664,4.8799324,5.8111086,5.4459357,4.162869,3.2609968
TCGA-05-4410-01,11.550697,10.142446,3.9171505,6.638399,3.9962134,4.939229,4.805543,4.4418597,5.6738906,5.0680876,6.326132,4.8505406,6.678871,4.7588124,4.50709,6.570249,6.709408,4.625521,3.6206117,4.9386725,4.465345,3.623363,4.9660826,4.919281,6.481501,5.5395126,5.7075667,4.7985263,5.9004917,5.4363155,4.237305,3.216569
TCGA-05-4415-01,10.976588,10.291449,3.5725172,7.1559987,3.655601,5.1247153,4.764303,4.539632,5.7816586,5.314205,6.076941,4.79536,6.8664556,4.7149262,4.8583164,6.7547584,6.6440926,4.646916,3.5137212,4.7985244,4.4211216,4.1154423,4.985189,5.0444627,6.1491714,5.116462,6.3362007,4.993817,5.910701,5.2040277,3.6731017,3.5331361
TCGA-05-4417-01,11.475381,10.175103,3.9033113,6.687063,3.9248087,4.91209,4.8086925,4.4537425,5.637231,5.1213913,6.1873446,4.923897,6.7135563,4.732997,4.5874076,6.53522,6.7015476,4.7453456,3.5870402,4.9686007,4.5724754,3.7126484,5.0906377,4.9040637,6.384628,5.424254,5.7677827,4.9222345,5.7896113,5.3914757,4.1539674,3.2577174
TCGA-05-4418-01,10.867547,10.366069,3.1160622,7.5948734,3.6648502,5.374511,4.781782,4.412485,5.9973106,5.423757,6.1161003,4.53102,7.1680236,4.797292,4.963579,7.1094875,6.5643487,4.6093817,3.2611315,4.6325336,4.142397,4.248876,4.8904057,5.180297,6.07578,4.800422,6.8264575,4.9549665,5.9326653,4.94594,3.2659554,3.6275625
TCGA-05-4420-01,11.549431,10.075885,4.021251,6.564654,3.9566274,4.9494867,4.8368125,4.472763,5.676433,5.065166,6.310213,4.8940926,6.6432433,4.767763,4.456336,6.4920316,6.7463117,4.655225,3.6438913,4.9699945,4.503602,3.628836,4.99847,4.9012747,6.495303,5.5724216,5.598837,4.8171825,5.855582,5.487039,4.2772818,3.2005618
TCGA-05-4422-01,10.847033,10.359285,3.144509,7.5720654,3.6386504,5.3865304,4.8047066,4.4141097,5.9837694,5.4436555,6.0981216,4.5544825,7.173087,4.8134346,4.9247365,7.094577,6.5853477,4.6430125,3.27461,4.646419,4.155961,4.2574754,4.9184294,5.1677465,6.08382,4.799945,6.789016,4.9559875,5.9322004,4.972648,3.2838335,3.6142352
TCGA-05-4424-01,11.608001,10.146033,3.8491542,6.6588516,4.031818,4.9194474,4.7596526,4.417003,5.67685,5.007318,6.3480697,4.8061786,6.69283,4.739754,4.580456,6.5977216,6.6897593,4.6107464,3.5675776,4.921689,4.435912,3.6058016,4.9527836,4.9415073,6.4790273,5.5366635,5.78101,4.802341,5.8611336,5.371766,4.222208,3.2221472
TCGA-05-4425-01,10.955592,10.344932,3.116013,7.5136867,3.7428353,5.3174286,4.7570214,4.3986254,5.951422,5.3457246,6.1228786,4.551119,7.123103,4.7542734,5.0183234,7.0526214,6.5463133,4.6223783,3.270889,4.675573,4.1987104,4.1825333,4.926831,5.158257,6.0614147,4.8422365,6.8133345,4.98467,5.8746037,4.939745,3.3249817,3.6302557
TCGA-05-4426-01,10.8741865,10.347035,3.1285098,7.5169196,3.6784294,5.3669395,4.778817,4.4315305,5.955991,5.370028,6.084138,4.593847,7.1381283,4.771512,4.986295,7.026522,6.5781846,4.665834,3.2768583,4.6731415,4.2235055,4.248365,4.9459586,5.1462846,6.0356536,4.8192267,6.8110642,5.0102344,5.8606405,4.963802,3.297829,3.6491342
TCGA-05-4427-01,11.522814,10.201513,3.9341476,6.6074033,3.961859,4.899285,4.7718787,4.459111,5.6147647,5.06756,6.277419,4.9037843,6.6783824,4.7395654,4.536044,6.5302353,6.7283936,4.6664615,3.6388636,4.945799,4.5294175,3.64191,4.9962177,4.900643,6.47343,5.544275,5.6831665,4.821395,5.8946195,5.4587603,4.2669854,3.1765375
TCGA-05-4430-01,11.489533,10.107034,3.9572766,6.6612988,3.9067385,5.0180244,4.853043,4.4605603,5.7163343,5.122635,6.268946,4.8578916,6.7139792,4.7887893,4.473326,6.5449667,6.7460866,4.6703963,3.5869904,4.942286,4.4811172,3.6872654,5.0083895,4.934381,6.4765615,5.4815063,5.681169,4.8237324,5.8435454,5.4471445,4.1704917,3.2086222
TCGA-05-4432-01,11.590473,10.056368,3.9552174,6.5953293,4.030308,4.885535,4.8140078,4.446132,5.672776,5.0298157,6.3449974,4.8744745,6.6239214,4.7312016,4.530923,6.5283804,6.6815176,4.641566,3.6311858,4.976869,4.4681616,3.6052053,5.001967,4.897747,6.44423,5.556317,5.6922526,4.8572407,5.8400784,5.418468,4.2673626,3.2697017
TCGA-05-4433-01,10.84349,10.364437,3.184015,7.5126667,3.6436706,5.3285294,4.7806473,4.439403,5.932774,5.4169354,6.0828648,4.6025577,7.123409,4.780898,4.9612765,7.0357537,6.584549,4.6513352,3.3214784,4.6715508,4.2140846,4.24982,4.9385715,5.1449027,6.0640826,4.8408713,6.7586493,4.9816685,5.9296017,4.9986424,3.335734,3.6224227
TCGA-05-4434-01,10.937509,10.357657,3.1133606,7.6313396,3.6947448,5.398297,4.765557,4.391024,6.0702043,5.405268,6.18661,4.461454,7.1757464,4.802366,4.9531507,7.139273,6.537543,4.5398374,3.197079,4.586974,4.0877686,4.2204823,4.806518,5.219035,6.11686,4.806035,6.8250585,4.914776,5.9418864,4.9061365,3.2413454,3.5974417
