Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-05-4244-01,6.0614023,8.079587,5.127442,5.272178,4.06463,5.110102,3.8006604,2.8933346,4.142263,6.11134,6.4147754,5.6716533,1.7054629,6.350713,8.005869,7.198448,3.7872965,5.3323293,6.5819583,2.893378,5.6692753,4.606003,6.203664,5.3388233,5.606323,5.4784617,5.6952534,6.4765325,4.4217367,5.170813,5.787934,3.4583185
TCGA-05-4249-01,6.135559,8.01668,5.047419,5.2450004,4.0152125,5.173135,3.9497101,2.9471898,4.1945887,6.0054097,6.3209653,5.665319,1.7700579,6.433092,7.946865,7.241289,3.8517573,5.1823597,6.6485605,3.039196,5.909401,4.7525883,5.992705,5.3012133,5.609331,5.477926,5.714694,6.3783164,4.46557,5.2407346,5.697447,3.5478415
TCGA-05-4250-01,6.148029,7.922414,5.0740976,5.225635,3.9448647,5.142635,3.9742198,3.0220237,4.223465,5.971859,6.307759,5.664846,1.8886865,6.4527664,7.8385653,7.2920117,3.8161485,5.060955,6.662923,3.0734625,6.0157247,4.75851,5.9144197,5.29387,5.560183,5.4257455,5.69369,6.295103,4.519449,5.326492,5.61617,3.6571124
TCGA-05-4382-01,5.868342,8.098057,5.1913037,5.517063,3.5950775,4.65995,3.2591379,2.4788501,3.9803143,6.6376877,6.0237765,5.8967533,1.8807565,5.9574203,7.8686843,7.8761473,3.7698948,4.5944033,6.817847,3.1974702,5.8285522,4.4871416,6.1623898,5.29773,5.263773,5.4876156,5.546401,6.5701656,4.76619,5.521627,5.4372263,4.1210823
TCGA-05-4384-01,5.8450913,7.974506,4.564997,5.72459,3.5507722,4.7628365,3.713803,3.1052525,4.416502,5.914051,6.2479105,5.8156567,1.6010896,6.0705276,8.3075075,7.4604945,3.0440793,5.110927,6.8301234,2.7236514,5.4812994,4.689477,6.765481,4.829332,5.2154565,5.8504496,5.469882,6.658519,4.204979,5.1282673,5.5517573,3.5752528
TCGA-05-4389-01,6.1604066,8.192193,5.2008057,5.241179,3.9132354,5.090891,3.8374462,2.8723292,4.099131,6.3209395,6.3157196,5.7193837,1.489188,6.162303,8.206946,7.362793,3.6703453,5.2816777,6.5178657,2.9560733,5.594206,4.5643272,6.351532,5.4147515,5.755771,5.5770526,5.639458,6.482679,4.415533,4.9090953,5.7426167,3.210572
TCGA-05-4390-01,5.8659763,8.039629,5.0625315,5.4053116,3.735022,4.662618,3.323471,2.566193,3.9615645,6.5194616,6.048301,5.8461733,1.8242483,6.1335173,7.821838,7.565867,3.9447534,4.7088447,6.9082303,3.2354386,5.825598,4.505699,6.0508456,5.1568704,5.255174,5.390816,5.713372,6.4873424,4.6619105,5.526106,5.4521136,4.034702
TCGA-05-4395-01,6.2014737,8.2009945,5.056825,5.2206864,3.9128602,5.086783,3.9542985,2.9521682,4.0889072,6.275695,6.2915792,5.7269683,1.3237711,6.1998363,8.295366,7.28325,3.7151299,5.3077173,6.5900397,3.0034156,5.602759,4.5310817,6.329496,5.2986927,5.797176,5.612146,5.7253923,6.4624553,4.360208,4.844968,5.6638474,3.05824
TCGA-05-4396-01,5.740346,7.916778,4.515821,5.6710806,3.3908048,4.592503,3.647381,3.217639,4.2992587,5.916399,6.226329,5.8413625,1.7185011,6.054583,8.15736,7.306648,3.0306556,4.9653273,6.9817924,2.7955616,5.581222,4.6474247,6.8080373,4.690175,5.119487,5.765052,5.5118623,6.523432,4.307332,5.171219,5.4229093,3.7708013
TCGA-05-4397-01,5.7449336,8.060485,4.9044642,5.5777907,3.6901388,4.5073924,3.2167895,2.6130605,4.0543666,6.4208817,6.04661,5.8107486,1.74944,6.0015817,8.017913,7.5051184,3.5040379,4.8425837,6.935236,3.046712,5.5570498,4.6107445,6.4934278,4.982667,5.119476,5.573168,5.5793805,6.611093,4.423949,5.370568,5.6156354,3.9234858
TCGA-05-4398-01,5.8707633,8.096172,5.0352306,5.4296136,3.9474592,4.607833,3.2263997,2.425992,4.016071,6.536569,5.974781,5.7292056,1.6717457,6.1248574,8.020339,7.4813056,3.8031702,4.868629,6.918218,3.212561,5.5666456,4.618826,6.203788,5.104262,5.232958,5.473343,5.7023335,6.619888,4.390463,5.3693695,5.720889,3.7800698
TCGA-05-4402-01,5.9556613,8.074153,4.848696,5.786548,3.8114529,4.8722944,3.5446625,2.7489717,4.4521985,6.227271,6.2303047,5.8575497,1.5226997,5.9911284,8.376949,7.907521,3.2310147,5.143352,6.602907,2.7189147,5.280722,4.5798235,6.5599327,5.1748524,5.2913475,5.852493,5.4007144,6.9138627,4.187174,5.262096,5.636032,3.5011928
TCGA-05-4403-01,5.8118744,8.011808,4.692526,5.794963,3.638885,4.7172527,3.5120912,2.9126472,4.3958936,6.091608,6.2376146,5.852991,1.6267196,5.990102,8.286012,7.658631,3.099544,5.0934343,6.75733,2.698454,5.3619394,4.623114,6.7345276,4.9497714,5.1571918,5.8341746,5.416501,6.7851896,4.2122073,5.2555604,5.5929475,3.6614974
TCGA-05-4405-01,6.0646396,8.004504,5.186095,5.2652745,4.0241275,4.876155,3.6022089,2.813856,4.0812707,6.3451905,6.1855965,5.7651415,1.7871218,6.278544,7.852596,7.489893,3.8968668,4.9679685,6.688332,3.1535547,5.7075806,4.5814023,5.939929,5.325462,5.459384,5.3692365,5.699097,6.4828773,4.4504256,5.4410453,5.5429816,3.6915855
TCGA-05-4410-01,5.883158,8.1388,5.0995984,5.525005,3.5253403,4.636508,3.2910678,2.4478605,3.9289622,6.6526647,5.9645963,5.883411,1.7380847,5.9190784,7.959889,7.861958,3.7510777,4.5843725,6.8741283,3.2418609,5.8832455,4.4988747,6.2308173,5.207686,5.288766,5.548567,5.575512,6.5112467,4.77207,5.431955,5.439595,4.0182443
TCGA-05-4415-01,6.0346546,8.008111,5.2335796,5.4641557,3.6945195,5.200256,3.8438518,2.9661067,4.4377003,5.9735336,6.436878,5.6622257,1.9740598,6.149947,8.078757,7.4743557,3.1755054,5.2543216,6.3960137,2.6432557,5.715121,4.8610635,6.584406,5.46494,5.5522947,5.6601334,5.3330646,6.478972,4.4655466,4.97336,5.9473042,3.6137187
TCGA-05-4417-01,6.134736,8.073402,4.897626,5.289675,4.001787,5.1034746,3.9422724,2.8676715,4.134123,6.0980015,6.2739935,5.710874,1.5366524,6.3965507,8.045085,7.262383,3.9745336,5.1714354,6.760219,3.1004508,5.8902793,4.632073,5.99939,5.1731544,5.6042094,5.5209403,5.820735,6.3970833,4.474823,5.2350974,5.6186833,3.4578688
TCGA-05-4418-01,6.039059,8.10009,4.739109,5.437864,3.6662068,4.9516363,3.944169,3.1101382,4.217707,6.044713,6.3009,5.7734294,1.3979994,6.151997,8.316669,7.2689896,3.405726,5.2351274,6.7466936,2.869875,5.6239734,4.588909,6.5790515,5.0062017,5.5593524,5.7439475,5.6489725,6.473888,4.3271866,4.912991,5.5654907,3.2575502
TCGA-05-4420-01,6.1450706,8.168793,4.901885,5.3478136,3.904809,5.063448,3.9175038,2.8941455,4.1446366,6.2004604,6.261987,5.7615557,1.354834,6.225967,8.263299,7.364041,3.7607636,5.236572,6.6837106,3.0133073,5.664372,4.5609837,6.2640796,5.191012,5.6728077,5.645039,5.738148,6.5130243,4.383921,5.0284557,5.6130047,3.2320662
TCGA-05-4422-01,5.700515,7.72484,4.3452816,5.740717,3.192762,4.6238704,3.8545268,3.4673712,4.390706,5.6123924,6.3778186,5.8189197,1.9094452,6.1665974,7.9907045,7.2277403,2.889683,4.9308534,7.0340014,2.6566212,5.9177613,4.679192,6.809721,4.5598555,4.9791565,5.807249,5.4806333,6.2926035,4.41388,5.2973113,5.2753334,3.9633672
TCGA-05-4424-01,5.8691716,8.103616,5.200874,5.3666973,3.9220302,4.609309,3.2173398,2.5301805,3.965361,6.56556,6.0306697,5.7684865,1.7921269,6.0809107,7.9128222,7.4795384,3.7643287,4.8731623,6.8056607,3.1792924,5.547725,4.628947,6.236759,5.2393503,5.2942376,5.403233,5.640193,6.588299,4.437224,5.3641653,5.698225,3.8383515
TCGA-05-4425-01,5.681677,7.7405195,4.345443,5.7346935,3.1905053,4.688967,3.8886292,3.457039,4.381177,5.5240183,6.383537,5.7885966,1.9768997,6.205877,7.9533186,7.155983,2.9104471,4.957755,7.0240016,2.6505566,6.018894,4.7909117,6.805732,4.5674233,4.9940505,5.799668,5.4781857,6.2528696,4.4565315,5.2971683,5.3563223,4.023559
TCGA-05-4426-01,5.6738205,7.788006,4.3234086,5.758277,3.2299435,4.589565,3.7787142,3.3566198,4.346017,5.634098,6.2997465,5.7878594,1.865528,6.1578884,8.068439,7.2273984,2.8635798,4.9469337,7.074534,2.7024944,5.8833714,4.75539,6.845172,4.5404415,4.964097,5.863523,5.4728293,6.3514395,4.3549867,5.2670608,5.337199,3.92177
TCGA-05-4427-01,5.8930984,8.109912,5.119682,5.4363832,3.619535,4.6676135,3.299124,2.4383461,3.9061038,6.6198525,5.954413,5.848677,1.7966335,6.0279922,7.8719053,7.7309403,3.9129755,4.592372,6.9005084,3.3095708,5.944655,4.5446253,6.078511,5.211053,5.297339,5.4518123,5.652343,6.4615684,4.7739735,5.4828377,5.470112,4.057134
TCGA-05-4430-01,6.156499,8.080737,4.8744264,5.325332,3.9906476,5.0772634,3.938066,2.8678722,4.153699,6.1302485,6.2381887,5.7365327,1.4744587,6.3621955,8.105509,7.3604026,3.931829,5.140461,6.763198,3.115513,5.837508,4.599077,5.9999485,5.1629643,5.601023,5.564456,5.80352,6.450295,4.4371004,5.241235,5.5572324,3.40658
TCGA-05-4432-01,5.8891864,8.071368,5.22422,5.3170376,3.9671218,4.639906,3.2669008,2.6210577,3.971827,6.550341,6.101282,5.7869873,1.8024324,6.1311827,7.8645773,7.439528,3.8290346,4.917151,6.778276,3.1553714,5.5160255,4.550465,6.170155,5.2665095,5.323363,5.3500476,5.6782002,6.5759916,4.4326057,5.3914833,5.6336627,3.815934
TCGA-05-4433-01,5.68942,7.725535,4.3775306,5.7128453,3.2346256,4.5792265,3.7921193,3.441237,4.3824325,5.660184,6.3365035,5.823248,1.9307904,6.1616225,7.9690347,7.2022405,2.923388,4.9022593,7.0496697,2.7001662,5.8569536,4.6898007,6.7863503,4.5634522,4.9681926,5.760184,5.494254,6.324372,4.3838744,5.3070555,5.291726,3.9893389
TCGA-05-4434-01,5.807051,7.941592,4.526225,5.703488,3.474178,4.8071876,3.798517,3.2354455,4.4273877,5.7535963,6.311454,5.791203,1.7050511,6.1108313,8.236513,7.2913747,2.9883516,5.1483107,6.8318934,2.6618228,5.590455,4.78137,6.8373275,4.7823515,5.22006,5.826293,5.4627476,6.553528,4.2542887,5.091923,5.597677,3.6496942
TCGA-05-5423-01,5.893635,7.8712196,4.7713327,5.9578156,3.5978682,5.0960426,3.8713088,3.188802,4.639629,5.821588,6.701232,5.914437,1.8221865,6.0633793,8.105486,7.906204,3.0509207,5.3126388,6.407529,2.2447646,5.5744596,4.42499,6.6765003,5.166467,5.202008,5.873428,5.282695,6.690958,4.4531884,5.535819,5.502502,3.8010972
TCGA-05-5425-01,5.733339,8.000609,4.809166,5.6392703,3.6847973,4.5536776,3.315228,2.7819965,4.165165,6.2840924,6.1722145,5.840029,1.7400364,6.033868,8.042868,7.483199,3.404893,4.9524164,6.894219,2.8907645,5.4726067,4.549009,6.561262,4.934727,5.0925846,5.6150594,5.5622053,6.647471,4.356212,5.38356,5.562859,3.8800907
TCGA-05-5428-01,6.083874,7.96454,5.3330545,5.1593637,3.8887897,4.9963536,3.6538644,2.7648592,4.0416346,6.3217273,6.178158,5.7046885,2.0132928,6.3348937,7.70929,7.4500337,3.994717,4.8168106,6.678316,3.2347162,6.004994,4.625277,5.8024845,5.4337993,5.5122933,5.2652097,5.694698,6.3264823,4.7058344,5.4359655,5.5907984,3.8826146
TCGA-05-5429-01,5.729012,7.6854954,4.4325514,5.768041,3.264332,4.699726,3.8532133,3.4608345,4.519132,5.5812063,6.4159784,5.7924767,1.9841834,6.184761,8.009762,7.3467207,2.7979558,4.966851,6.942875,2.581846,5.812867,4.6872807,6.7941356,4.655607,4.9768696,5.8178167,5.405816,6.3844004,4.355404,5.3081846,5.3507624,3.9477935
TCGA-05-5715-01,6.0639596,7.754498,4.480613,5.6275806,3.7297025,4.859904,3.9652696,3.167219,4.821685,5.684678,6.0537877,5.6403685,1.6203774,6.352744,8.437865,7.462019,2.8958282,5.01617,6.9494233,2.9024444,5.4319196,4.923008,6.47541,4.7578473,5.228123,5.871382,5.5151987,6.7255325,3.8646894,4.975491,5.5857315,3.3445327
TCGA-17-Z000-01,5.973691,7.9531198,4.6694174,5.826025,3.7784176,4.8401523,3.637526,2.859182,4.6650624,6.0268984,6.127313,5.7949877,1.5475601,6.082656,8.469373,7.8654895,3.0076652,5.0741534,6.730364,2.7582943,5.245139,4.723662,6.5728,4.9989104,5.199563,5.924933,5.3828063,6.953359,3.9996965,5.193765,5.624731,3.4570236
TCGA-17-Z001-01,6.1518445,8.17811,5.446703,5.331646,3.8311799,5.2869263,3.8335214,2.829217,4.23735,6.2407002,6.4589314,5.6758933,1.783393,6.092278,8.145304,7.5567613,3.4149334,5.349876,6.2585416,2.720564,5.667143,4.707774,6.4961176,5.688289,5.7795663,5.6303535,5.3874063,6.489946,4.5334826,4.8876266,5.96423,3.3760602
TCGA-17-Z002-01,5.721044,7.670701,4.4636164,5.5769563,3.1177626,4.80812,4.061251,3.8612728,4.3510776,5.490945,6.575876,5.867018,2.0284443,6.2161126,7.8454714,7.1658335,2.9274158,4.9843154,6.919682,2.582572,5.907563,4.4828434,6.761008,4.600592,5.1430635,5.631454,5.5181165,6.1716537,4.591076,5.279715,5.2103243,3.967436
TCGA-17-Z003-01,6.2313914,8.162491,4.9527082,5.24266,3.8597798,5.152743,4.1037507,3.081177,4.160202,6.1319647,6.350294,5.7162437,1.2929692,6.245203,8.337414,7.25206,3.631706,5.355257,6.5990286,2.9459345,5.6640797,4.539244,6.362176,5.2355886,5.8162093,5.6779976,5.723745,6.4161787,4.346096,4.8012114,5.620463,2.9945273
TCGA-17-Z004-01,5.6422477,7.6448083,4.2907166,5.7345114,3.0836284,4.726349,4.022519,3.8502305,4.402518,5.401948,6.5959826,5.892221,2.0261614,6.1959,7.859741,7.144536,2.8452494,5.011527,6.962105,2.4788182,5.93108,4.5375314,6.873498,4.4885983,4.9993305,5.730764,5.4821224,6.204681,4.534041,5.376373,5.1814055,4.063429
TCGA-17-Z005-01,6.060099,7.5893435,4.490696,5.5581055,3.7316008,4.80484,4.0018897,3.3705554,4.9749165,5.584991,6.1162252,5.601804,1.7706335,6.431632,8.37444,7.3389726,2.7236688,4.9997077,6.985636,2.8543284,5.2948513,4.8829465,6.4890623,4.710511,5.163473,5.8040967,5.495988,6.7092276,3.7475238,4.929713,5.5464635,3.3527915
TCGA-17-Z007-01,5.9145722,7.591202,4.811107,5.3843417,3.521882,5.03096,4.0885367,3.6070411,4.7295732,5.3896585,6.450483,5.6066046,2.3186424,6.447214,7.816463,6.9107833,2.9461727,5.0689564,6.75768,2.657985,5.82008,5.0153627,6.5586143,4.936619,5.2885027,5.4783673,5.4611516,6.264599,4.3078623,5.0316877,5.741537,3.9089243
TCGA-17-Z009-01,5.790834,7.767991,4.51163,5.6060686,3.3078215,4.90731,4.0050893,3.3154247,4.363129,5.4716973,6.3559017,5.6825314,2.080105,6.349815,7.8601933,7.112795,3.1284719,4.9675426,6.948684,2.762335,6.2842546,4.978971,6.552112,4.749989,5.1362133,5.7183294,5.520964,6.1407094,4.567265,5.289649,5.5196,4.0415
TCGA-17-Z010-01,6.1304035,8.145561,4.806464,5.3670425,3.7867837,5.0574737,4.0134444,3.0421107,4.1831036,6.1087947,6.3019795,5.7748857,1.3194491,6.2046304,8.31123,7.2923875,3.6304653,5.2659416,6.696176,2.9407382,5.6599097,4.549355,6.4028344,5.1011515,5.675633,5.688465,5.7290745,6.4731755,4.3659105,4.9318743,5.5723267,3.174538
TCGA-17-Z011-01,6.052378,7.676171,4.4591665,5.6903987,3.7140777,4.841784,3.948951,3.1888936,4.955308,5.629266,6.040269,5.626707,1.7004559,6.3644285,8.445216,7.546282,2.762575,4.9684534,6.963516,2.8595061,5.366957,4.9543557,6.48631,4.73571,5.1454773,5.90004,5.4565725,6.785302,3.7978053,5.004849,5.5842147,3.4010615
TCGA-17-Z013-01,5.8307896,7.7540927,4.574522,5.5408244,3.430252,5.0077496,4.061768,3.3492918,4.438743,5.374425,6.3890047,5.624307,2.1420853,6.4368796,7.8507442,6.992174,3.143064,5.060811,6.8933606,2.7392192,6.2288322,5.073501,6.5124216,4.8072085,5.203364,5.668573,5.527018,6.1592693,4.496649,5.2318373,5.645181,3.99004
TCGA-17-Z014-01,6.152258,7.8710656,5.153442,5.1891704,3.8733168,5.1137123,3.9498827,3.0425298,4.216925,6.0086064,6.2861967,5.6642785,1.9938318,6.4374666,7.757483,7.3445687,3.791489,4.9518905,6.6578236,3.1108193,6.077919,4.746009,5.8724957,5.3291078,5.5403476,5.3700323,5.665606,6.237967,4.5866966,5.3578024,5.5766478,3.7452502
TCGA-17-Z015-01,5.787003,7.801831,5.2910895,5.299357,4.1342654,4.636762,3.17011,2.649409,4.1127954,6.50152,6.2680025,5.8062787,2.1730602,6.3710337,7.498779,7.377635,4.1145926,4.836101,6.830325,3.0813658,5.5002804,4.3504186,5.780984,5.3040004,5.0818505,5.092174,5.781155,6.617525,4.4870744,5.777065,5.519853,4.239316
TCGA-17-Z016-01,6.1917644,8.047977,4.861998,5.2900095,4.0592,5.1355624,4.0128274,2.8823242,4.173135,6.077349,6.2748895,5.711226,1.4808782,6.445037,8.061621,7.3032155,4.0273395,5.1687245,6.7712803,3.1278844,5.9012194,4.595886,5.890629,5.1673903,5.6174874,5.532746,5.853965,6.408832,4.4461145,5.2773213,5.5610714,3.4000657
TCGA-17-Z017-01,6.1287727,8.165481,5.4654827,5.3438478,3.8162508,5.264474,3.8015666,2.8155925,4.2467885,6.249633,6.450989,5.6760464,1.8248374,6.0798597,8.129988,7.5711656,3.384921,5.32748,6.26119,2.713019,5.66039,4.71386,6.5118837,5.693653,5.746552,5.6245537,5.3662534,6.499825,4.535211,4.901213,5.972961,3.419227
TCGA-17-Z018-01,6.2073455,8.173826,4.9428225,5.2466407,3.8548293,5.1316266,4.0713506,3.0521622,4.1292953,6.1594276,6.3306007,5.7371593,1.3061447,6.2356305,8.30365,7.2418094,3.6996493,5.3217535,6.620493,2.9719014,5.6787543,4.5360126,6.335331,5.2234554,5.8001847,5.642906,5.7474337,6.419284,4.3813643,4.843773,5.6128683,3.0534961
TCGA-17-Z019-01,5.6577244,7.693796,4.3969536,5.624807,3.0506687,4.752144,4.0168066,3.8726854,4.2851586,5.4815,6.572421,5.891834,2.0205412,6.179202,7.8500714,7.1787705,2.8870924,4.971328,6.9632416,2.570509,5.93212,4.465272,6.8293858,4.5343943,5.0921445,5.6718974,5.5072045,6.166475,4.6218634,5.3172812,5.163349,4.018015
TCGA-17-Z020-01,5.9277997,8.067671,4.818157,5.84602,3.8152618,4.817144,3.4648576,2.7053862,4.5000925,6.2419243,6.174264,5.863832,1.5214013,5.9618254,8.426483,7.97885,3.1503303,5.110528,6.625742,2.720896,5.191255,4.606261,6.5952206,5.142177,5.224826,5.888267,5.3635907,7.0012155,4.1122766,5.280978,5.6436214,3.5153792
TCGA-17-Z021-01,5.968797,7.896871,4.9856153,5.9300575,3.7546437,5.1596055,3.7662497,2.989152,4.662335,5.9620266,6.6421413,5.885819,1.8788388,6.04682,8.098649,8.1027775,3.1524298,5.2632084,6.294497,2.314264,5.4996376,4.445428,6.5246534,5.3868995,5.248553,5.8303943,5.2241774,6.802047,4.445716,5.576437,5.6287274,3.800368
TCGA-17-Z022-01,5.8434258,8.1240635,5.0655084,5.5646944,3.4352255,4.581204,3.2720182,2.488643,3.9359782,6.640597,5.973246,5.896412,1.7623247,5.868097,7.963047,7.8735604,3.6427312,4.553564,6.896383,3.2058957,5.879403,4.487722,6.332696,5.161809,5.2442365,5.579224,5.53551,6.4990134,4.7827764,5.413629,5.413048,4.0575156
TCGA-17-Z023-01,6.161866,7.8795714,5.2089634,5.2186804,3.8839343,5.043873,3.853615,2.987771,4.1800976,6.152668,6.2458196,5.72989,1.9612788,6.3687215,7.740787,7.5359597,3.846116,4.8667703,6.6371427,3.1529222,6.0161567,4.6418962,5.801016,5.3732004,5.511303,5.3511977,5.6529613,6.2987432,4.60159,5.475435,5.4706035,3.7761521
TCGA-17-Z025-01,6.2360735,8.1585245,5.082065,5.2584777,3.863514,5.2134867,4.085525,3.0742877,4.197603,6.1369705,6.41243,5.703027,1.3984811,6.213836,8.306902,7.328957,3.5451784,5.391667,6.4802256,2.8569922,5.6491337,4.557345,6.4095855,5.365938,5.83086,5.684045,5.6287656,6.4296103,4.373274,4.8046274,5.695423,3.0335238
TCGA-17-Z026-01,5.911293,8.160354,5.249691,5.4035387,3.6842868,4.686529,3.2154205,2.272328,3.8562953,6.7113705,5.8757777,5.8038435,1.835185,6.010992,7.85591,7.7723966,3.985618,4.558037,6.8612566,3.3832333,5.9758344,4.634342,6.017599,5.314343,5.3257027,5.4185734,5.6348286,6.468838,4.802607,5.477749,5.5986166,4.0806413
TCGA-17-Z027-01,5.965933,7.5317593,4.7936053,5.289225,3.6102989,4.872133,4.0221853,3.573257,4.7372212,5.5292745,6.3283987,5.5795894,2.2180486,6.493443,7.880947,6.9208045,2.960928,4.964075,6.9020762,2.8307507,5.659651,4.902535,6.431831,4.87008,5.246326,5.4536934,5.541102,6.318606,4.1493154,4.989239,5.6180325,3.7566867
TCGA-17-Z028-01,5.8164153,7.7717905,5.311267,5.3555365,4.042712,4.7002807,3.250954,2.7566495,4.1101704,6.4592996,6.3017373,5.876471,2.2525947,6.345075,7.4154396,7.5912266,4.133583,4.7505965,6.739301,3.047707,5.639988,4.3269567,5.666458,5.373378,5.0730453,5.0978866,5.723701,6.5849447,4.6052833,5.9675775,5.361602,4.3639503
TCGA-17-Z030-01,5.7445006,7.969375,5.0889,5.407234,3.944958,4.522556,3.138612,2.6174116,4.000833,6.5347147,6.1659007,5.844417,1.8841187,6.17738,7.749545,7.3819976,3.911644,4.877062,6.904104,3.0882924,5.4704757,4.399649,6.1403956,5.120371,5.1118174,5.294385,5.747527,6.6145287,4.456292,5.5887265,5.518241,4.0480447
TCGA-17-Z031-01,5.9000807,8.086477,5.213297,5.622266,3.4756384,4.767217,3.361493,2.559341,4.091455,6.5763564,6.1185637,5.934961,1.9032785,5.8912363,7.9298797,8.084469,3.5925665,4.615639,6.696831,3.0465348,5.841242,4.4394107,6.256468,5.3797045,5.290161,5.59449,5.4232054,6.61084,4.822552,5.5089173,5.3973575,4.1122804
TCGA-17-Z032-01,6.063844,7.7190824,4.4621596,5.7125044,3.722358,4.8635097,3.945668,3.14558,4.929244,5.6627913,6.0466332,5.643334,1.6432761,6.3366313,8.480827,7.599009,2.7893386,4.99323,6.937003,2.8514783,5.358187,4.929369,6.4944706,4.7596545,5.172009,5.929304,5.453271,6.8067236,3.8117952,5.0081673,5.5833645,3.3667443
TCGA-17-Z033-01,5.955227,7.879772,4.863715,5.98221,3.6914527,5.1159186,3.8034294,3.0752976,4.6832275,5.9146643,6.6544456,5.91035,1.8023396,6.024672,8.168489,8.1083975,3.0462196,5.2755737,6.336606,2.2720587,5.4638696,4.404383,6.613114,5.2890167,5.2121286,5.904385,5.216793,6.8146696,4.39383,5.549565,5.5507674,3.7412083
TCGA-17-Z036-01,5.8824396,7.6195855,4.701128,5.453605,3.458205,5.0210547,4.1038003,3.5220788,4.652374,5.3476214,6.4213185,5.6066165,2.2815318,6.46364,7.807733,6.93301,3.0090332,5.03532,6.82975,2.689854,6.0022244,5.0625935,6.5271516,4.868406,5.232022,5.5511127,5.489122,6.199774,4.38825,5.11615,5.6902437,3.9819891
TCGA-17-Z037-01,5.923128,8.077377,4.8321013,5.8783445,3.794136,4.899716,3.534621,2.76503,4.5017385,6.17119,6.279866,5.880985,1.5537835,5.9655533,8.388616,7.974301,3.1538322,5.1845098,6.5488257,2.6251423,5.2624803,4.584546,6.62052,5.1898584,5.251618,5.908388,5.335003,6.964718,4.183357,5.313888,5.649523,3.548997
TCGA-17-Z041-01,5.868791,7.6672926,4.6567936,5.490409,3.4043899,5.0523987,4.116619,3.4499636,4.5536265,5.3348656,6.422897,5.6194663,2.2526772,6.4528093,7.773247,6.9886045,3.1066582,5.0165744,6.8408604,2.704156,6.213142,5.0657935,6.4817476,4.852494,5.2258763,5.582508,5.5074983,6.1219306,4.516357,5.2061195,5.6563134,4.043166
TCGA-17-Z042-01,5.941634,7.8245544,5.366118,5.3007064,3.9938471,4.8293386,3.4044302,2.7706993,4.1072946,6.418261,6.2461557,5.842889,2.2099748,6.32991,7.4766326,7.6452947,4.1041617,4.7273746,6.6669893,3.123141,5.79988,4.4544067,5.6448216,5.451305,5.2304244,5.1411524,5.6843424,6.4997926,4.6609764,5.864507,5.4056263,4.245416
TCGA-17-Z043-01,6.0224686,7.963088,5.4273086,5.431446,3.7253687,5.2040844,3.752422,2.9272597,4.446704,6.0499706,6.4987087,5.651252,2.151828,6.139796,7.94516,7.5302196,3.176915,5.227515,6.309268,2.5997295,5.704401,4.8258276,6.541091,5.612429,5.5294905,5.5764985,5.2692604,6.467325,4.5269585,5.0425844,5.9896126,3.743717
TCGA-17-Z044-01,6.0518374,7.5788383,4.4718018,5.581497,3.710611,4.7948203,3.9951282,3.358693,4.9811273,5.5747657,6.103195,5.60361,1.7821715,6.429601,8.369332,7.360955,2.7136645,4.972271,7.000343,2.856888,5.3216825,4.8958883,6.481535,4.696331,5.1374307,5.815732,5.486634,6.7087917,3.7524216,4.9576764,5.5340004,3.3814116
TCGA-17-Z045-01,5.787632,8.092834,5.1260552,5.4264565,3.9954827,4.525927,3.0331092,2.2591543,3.9570825,6.641643,5.9424458,5.699886,1.7976813,6.117914,7.8984356,7.4558535,3.8925743,4.8122296,6.9678645,3.2555254,5.5852113,4.6392674,6.166767,5.1286335,5.139217,5.393002,5.7094593,6.6052904,4.455733,5.4614244,5.8136992,3.9799106
TCGA-17-Z047-01,5.6968017,7.620907,4.311541,5.7544994,3.1232111,4.6462545,3.9709048,3.6564853,4.4530706,5.5006137,6.527158,5.8268847,1.9889712,6.2029104,7.91771,7.20013,2.799043,4.9616103,7.009133,2.5297332,5.9739385,4.582414,6.8401227,4.541705,4.9405007,5.8167872,5.457087,6.210316,4.44892,5.3400226,5.1725426,4.0018954
