Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
TCGA-05-4244-01,5.0928373,7.5054717,6.2867265,7.639572,2.2311633,6.113065,3.9099026,5.7548175,6.0480165,3.369813,6.5763793,6.06315,4.48561,7.6391163,5.710272,4.9586906,5.3114505,4.525826,5.851301,5.1461935,5.7251873,5.7564282,5.0929594,5.3505955,5.005621,5.572809,6.283164,4.116009,4.6005387,4.753981,4.2631855,4.2952104,6.679589,3.9030452,5.14351,4.750651,5.682824,5.539336,5.2692924,4.7460933,4.681205,5.7593846,5.0743213,4.4079795,3.8153586,5.3007035,5.8473315,5.1806164,5.323674,4.5135,4.9707875,5.2133894,5.9034367,5.0724025,4.8887444,4.40842,4.9191403,6.4887743,4.07046,7.008622,4.666933,5.0123467,6.36378,5.090169,5.034378,6.859285,5.1906033,4.6809826,4.9889894,4.2255244,4.8228207,4.3028316,6.077198,5.61701,6.0215497,4.6601834,4.080958,4.8703184,4.207025,5.7839737,4.930968,3.5759635,5.1954045,4.5457006,4.480904,3.281283,5.4256177,4.597912,5.7721276,4.9093366,4.5333443,4.650222,5.325024,4.6689034,5.168483,4.1408987,6.264821,5.7923822,6.163143,5.281947,4.128198,4.473779,4.9647107,5.3665314,4.6913686,4.0478477,4.7264667,4.108887,6.1937246,3.541619,4.505104,5.467011,4.407722,5.020293,5.6455064,4.8648567,4.678609,4.152753,4.82954,3.2080655,4.9314528,6.453444,6.3132963,4.7071815,4.618482,6.4249754,4.717094,5.0612545
TCGA-05-4249-01,5.0564075,7.5613127,6.2883077,7.5478907,2.1415198,6.08981,3.9514837,5.6947594,5.8519516,3.448593,6.5610337,5.985825,4.545385,7.6267185,5.7925324,4.9227524,5.38579,4.505358,5.7837586,5.1563106,5.584738,5.7838187,5.0901814,5.3373375,4.951809,5.561644,6.3029656,4.08982,4.5935273,4.7653527,4.264086,4.26273,6.794468,3.87845,5.1066356,4.7463055,5.6582212,5.5580735,5.297608,4.765414,4.7033014,5.7989573,5.088374,4.487364,3.8520334,5.268186,5.849012,5.090257,5.2699094,4.574076,5.022623,5.1515703,5.9046903,5.116143,5.0251236,4.3303766,4.8344107,6.4278374,4.0474353,7.01974,4.661577,4.987151,6.3834004,5.026979,5.0140934,6.7920837,5.3321953,4.6038766,5.0104146,4.208886,4.8408256,4.3242826,6.060046,5.5900226,5.8118863,4.713822,4.0601416,4.866961,4.2392354,5.823657,4.9503927,3.6261942,5.1959214,4.531962,4.5562415,3.2737596,5.3807135,4.606533,5.82376,4.8925843,4.4513087,4.627738,5.278659,4.6016307,5.197893,4.198197,6.1445346,5.8264685,6.202696,5.300796,4.1327033,4.4724135,4.9631543,5.3236537,4.6897635,4.0385456,4.690009,4.1305137,6.1657195,3.5705576,4.561959,5.514255,4.385452,5.0507565,5.647911,4.8100777,4.6234555,4.1414237,4.7735806,3.2547264,4.975428,6.3349233,6.310408,4.7395725,4.6424613,6.357063,4.7694726,5.065252
TCGA-05-4250-01,5.1352997,7.5918083,6.228682,7.497636,2.0394292,6.0551257,3.9964356,5.5882564,5.815766,3.4648697,6.560372,5.966186,4.551628,7.634831,5.8195944,4.9278607,5.3660903,4.4986625,5.7559566,5.161962,5.5039306,5.7998986,5.09006,5.319602,4.9421396,5.5606427,6.2752156,4.076976,4.581886,4.756347,4.288542,4.2710915,6.7755938,3.8737094,5.081162,4.741019,5.658479,5.5752897,5.311783,4.769634,4.717582,5.803074,5.099627,4.539342,3.8663437,5.2613735,5.852742,5.0542607,5.249493,4.6075506,5.0558076,5.1417913,5.924545,5.1173944,5.134942,4.303056,4.809751,6.3995852,4.06366,7.012883,4.6508803,4.9858375,6.38212,4.993133,5.0079565,6.76384,5.388263,4.5899396,5.008386,4.2162724,4.8292074,4.3458576,6.042395,5.5775914,5.762228,4.707168,4.063442,4.8648367,4.2341743,5.8371034,4.952258,3.6353686,5.2065134,4.524346,4.577972,3.2860947,5.353128,4.617159,5.8485284,4.906682,4.444861,4.628185,5.264698,4.58082,5.198384,4.226855,6.1122136,5.8428135,6.203396,5.3063016,4.164347,4.461133,4.968554,5.3041434,4.677151,4.0431147,4.6707406,4.135293,6.161926,3.5760546,4.583491,5.519651,4.388799,5.0330977,5.6438594,4.785433,4.617501,4.145554,4.7784214,3.258081,4.9906044,6.298779,6.3006887,4.743955,4.6600685,6.330711,4.79621,5.062373
TCGA-05-4382-01,5.4526677,7.800482,6.193745,7.346529,2.4281507,5.7869887,4.291179,4.9367867,5.9765787,3.328793,6.8294697,6.169498,4.648555,7.892175,5.8123393,5.098557,5.267137,4.299666,5.8056736,5.1245723,5.3687863,5.7194376,5.1416006,5.290519,4.72625,5.4795084,6.0965977,4.1228037,4.388746,4.7174263,3.9889927,4.4428363,6.838342,4.05787,5.0970325,4.6173425,5.6365023,5.449497,5.1886535,4.657842,4.7512994,5.710422,5.216947,4.4878135,3.7072086,5.070341,5.7724876,5.108759,5.4657054,4.6637516,4.988783,5.336151,6.177781,4.9888983,4.9284654,4.204589,4.931333,6.373356,4.1984653,6.9425964,4.714092,4.957034,6.6410065,4.868645,5.021407,6.7943816,5.2009115,4.840888,4.8675957,4.274163,4.8057942,4.404899,5.94434,5.4502935,5.8930435,4.485925,3.9806085,4.8458424,4.026102,5.9845996,5.0135036,3.4798598,5.0801415,4.573141,4.427757,3.4963596,5.257976,4.461302,5.9206815,5.0945263,4.61342,4.595742,5.373151,4.9024096,5.3436666,4.240656,6.218251,5.998946,6.106622,5.378936,4.2080574,4.3841944,5.118675,5.473603,5.0680065,4.044306,4.6131353,3.8899992,6.14861,3.4396353,4.488235,5.438184,4.4448113,4.900718,5.654619,5.1137147,4.7335033,4.0984597,4.99135,3.0340204,5.0369263,6.219946,6.150217,4.703555,4.703851,6.240892,4.909446,5.036003
TCGA-05-4384-01,5.621455,7.943729,6.2605305,7.892097,2.1712074,6.179615,4.0608544,5.547108,6.2269125,3.247505,6.769214,6.1345153,4.074468,7.783906,5.797622,5.105122,5.5833273,4.575057,5.8440156,5.1879215,5.538348,5.8117843,5.027143,5.349232,5.0199757,5.264057,6.271647,4.3552203,4.341383,4.7046976,4.404498,4.4755025,6.3738985,3.951776,5.2117567,4.555458,5.8782063,5.475403,5.298229,4.814236,4.802592,5.4827585,5.151811,4.433651,3.778223,5.375477,5.7562127,5.1521673,5.1272798,4.670609,5.011636,5.005004,5.915078,4.953221,4.8180723,4.6715636,4.6422644,6.4547453,4.160311,6.7736306,5.1002336,4.993142,6.221931,4.9848833,4.9970946,6.804802,5.1336484,4.6470475,4.8775773,4.336272,4.786418,4.246287,6.20257,5.537129,6.1769743,4.37936,3.8634965,4.866738,3.9618816,5.9240007,4.9703565,3.5304346,5.255261,4.685631,4.60863,3.3869,5.352105,4.774423,5.7858973,4.989659,4.678106,4.728038,5.2374153,4.7685122,5.1235137,4.2067904,6.3101435,5.8872724,6.1612363,5.3497567,4.2150884,4.607894,5.1122947,5.4193163,4.808711,4.1016397,4.694863,3.7794871,6.3302903,3.3742769,4.4307356,5.6067348,4.283919,4.827665,5.7799873,4.851583,4.6537795,4.118553,5.0486803,3.1113453,4.8101215,6.1400547,6.25425,4.559736,4.719658,6.5041924,4.9554324,5.1824718
TCGA-05-4389-01,4.8353243,7.680772,6.1731057,7.770423,2.215329,6.1686687,3.84094,5.752907,6.1253724,3.301886,6.641507,6.101018,4.527863,7.611737,5.729735,4.964791,5.37154,4.516465,5.8885922,5.1112156,5.790136,5.720051,5.085001,5.400857,4.9213133,5.5075703,6.3424106,4.1679316,4.582204,4.7413526,4.151614,4.294375,6.803687,3.9268188,5.1786427,4.718554,5.6880374,5.488158,5.2305136,4.7037563,4.663295,5.736744,5.082798,4.3114715,3.77339,5.2776256,5.800523,5.2186904,5.3838468,4.440822,4.922838,5.233703,5.9183397,5.0813713,4.7788844,4.4797964,4.958558,6.4912467,4.0398088,7.0070696,4.742198,4.9802856,6.489719,5.0693874,5.0349326,6.8596754,5.0728106,4.72553,4.978492,4.202209,4.860834,4.2894216,6.0984564,5.549199,6.0988564,4.6466265,4.038544,4.856638,4.1810837,5.844757,4.977294,3.5571768,5.145704,4.5558543,4.477655,3.2806306,5.441949,4.555578,5.7724133,4.920899,4.5330033,4.629064,5.373458,4.754526,5.1657085,4.1076984,6.244987,5.822101,6.160862,5.301715,4.082659,4.4653535,4.9916587,5.4082665,4.8176985,4.0353994,4.7322497,4.0735245,6.177229,3.5131643,4.4900475,5.47515,4.396149,5.0569377,5.6630516,4.9416475,4.6879787,4.129915,4.827123,3.1806912,4.9410787,6.512707,6.2974863,4.6937976,4.586993,6.425439,4.7235413,5.085661
TCGA-05-4390-01,5.470163,7.5971155,6.255475,7.326967,2.4613972,5.779475,4.265643,4.9328866,6.0104403,3.3872557,6.7383866,6.146231,4.637661,7.862274,5.768159,5.0641193,5.221167,4.3070474,5.797411,5.1638227,5.4486203,5.7354336,5.123945,5.2825193,4.8513446,5.582992,6.1286783,4.096599,4.479918,4.731307,4.095179,4.3930197,6.7399645,3.9901383,5.0940943,4.673784,5.646607,5.482002,5.2350035,4.6821446,4.7342277,5.7363935,5.1722593,4.4987245,3.7403402,5.144667,5.840632,5.126819,5.466562,4.695483,5.003087,5.2897897,6.1322503,5.01905,4.938076,4.185498,4.922826,6.403191,4.156949,7.0026827,4.640816,4.9801674,6.5406837,4.932249,5.004693,6.8255506,5.225997,4.7960615,4.90172,4.2608814,4.8154984,4.388841,5.983519,5.551804,5.8413363,4.5377326,4.0430136,4.8560286,4.0906086,5.9232464,4.9801207,3.4975863,5.096784,4.53418,4.4267855,3.447099,5.287097,4.4742713,5.890825,5.0444565,4.562609,4.6033163,5.350326,4.8349776,5.361909,4.253452,6.262074,5.952335,6.128381,5.337927,4.1795063,4.4047976,5.0678186,5.4427037,4.902498,4.042221,4.6194563,3.9409416,6.165021,3.493714,4.5035334,5.4543877,4.4465294,4.9202924,5.639238,5.040214,4.7172747,4.0852275,4.9461293,3.0830486,5.0318933,6.264392,6.1893554,4.7276464,4.6877465,6.254801,4.8765383,5.0213313
TCGA-05-4395-01,4.802884,7.689843,6.1206093,7.8854456,2.187321,6.1705074,3.827639,5.723121,6.234925,3.3216224,6.6358724,6.115501,4.500306,7.5672646,5.7243433,4.9265213,5.401614,4.5218773,5.849104,5.1444893,5.8446035,5.745775,5.0558457,5.3967543,4.9843483,5.5180764,6.4157815,4.2015476,4.6218233,4.735536,4.199601,4.287144,6.759316,3.8798566,5.183615,4.702135,5.7076726,5.469831,5.26221,4.7203846,4.673375,5.711629,5.061051,4.2742977,3.758267,5.350757,5.8287277,5.229771,5.3974743,4.4774885,4.930158,5.2023225,5.8994136,5.1040015,4.7259746,4.515805,4.916389,6.4954987,3.9990697,7.050696,4.772551,4.9478226,6.4509444,5.0756507,5.017576,6.862581,5.049464,4.7254357,4.98017,4.16172,4.9130664,4.257788,6.1608696,5.586158,6.1003785,4.665618,4.046166,4.8602467,4.2084355,5.8783774,5.0029473,3.5620415,5.124484,4.5426927,4.5075808,3.260613,5.4275417,4.5498714,5.786514,4.886689,4.4654613,4.603936,5.377129,4.724036,5.18863,4.1402435,6.256184,5.8483095,6.1862755,5.3085966,4.0280566,4.4831915,4.9897504,5.4074283,4.7494745,4.019142,4.722164,4.0647173,6.188153,3.5314536,4.509286,5.5260625,4.3510323,5.0778074,5.688779,4.942015,4.6788735,4.0879884,4.8056474,3.1879742,4.9614744,6.5246654,6.3086286,4.6935368,4.5844584,6.402641,4.7542276,5.0859494
TCGA-05-4396-01,5.913175,7.8974,6.098635,7.881005,2.195836,6.0564303,4.1437364,5.2206807,6.3213663,3.2812016,6.783898,6.117287,4.0488324,7.8225226,5.8335023,5.129135,5.687395,4.5602627,5.8285465,5.1989193,5.4023795,5.8474913,5.052915,5.3256583,5.025242,5.281658,6.2252064,4.3464065,4.314861,4.712738,4.4011893,4.4766717,6.3252225,3.966308,5.185897,4.5869026,5.8852396,5.492104,5.314221,4.8065934,4.809363,5.4869723,5.1772265,4.4757824,3.7927525,5.348661,5.7575574,5.140159,5.1070595,4.695605,5.0284305,5.003614,5.9487333,4.9437556,5.003222,4.6329827,4.590558,6.4096527,4.2224655,6.7400866,5.0967913,5.007355,6.2491918,4.9371552,4.973401,6.7714643,5.19796,4.644209,4.8778586,4.3549294,4.7669053,4.258015,6.1776485,5.5253196,6.0704904,4.392551,3.850551,4.8715806,3.9324157,5.9502516,4.958834,3.5283291,5.249621,4.693853,4.6314125,3.4179008,5.302162,4.759294,5.7849255,5.0345626,4.684089,4.731279,5.213201,4.784363,5.1669235,4.2155933,6.2711654,5.8888836,6.1746483,5.3506284,4.225564,4.628989,5.134312,5.397987,4.7826943,4.1065516,4.6929245,3.8027122,6.332771,3.379376,4.452395,5.6362805,4.2932673,4.842462,5.783372,4.846684,4.640552,4.1555595,5.0766554,3.115891,4.7989616,6.0007324,6.2423677,4.5576863,4.748867,6.4833937,5.0500674,5.1861334
TCGA-05-4397-01,5.694603,7.7089515,6.3464355,7.5284677,2.436183,5.9589524,4.227229,5.1791763,6.1294174,3.213629,6.8067245,6.1780114,4.408224,7.865895,5.751777,5.1416473,5.289905,4.4198465,5.84495,5.150676,5.4617167,5.736781,5.1087813,5.2942424,4.9010406,5.410708,6.0991807,4.225428,4.340688,4.7268085,4.2114625,4.4611278,6.5289416,4.0562925,5.1565733,4.627112,5.7283044,5.444818,5.2254,4.734229,4.773256,5.5778246,5.1930127,4.4685845,3.7295165,5.216247,5.7667985,5.17748,5.361428,4.6518636,4.953828,5.2417464,6.058546,4.935685,4.8197308,4.431217,4.8671975,6.4280715,4.2457056,6.831364,4.8374987,5.0103307,6.4095244,4.9397197,5.0276117,6.82366,5.1354485,4.7985187,4.849342,4.3535695,4.776764,4.326404,6.036892,5.528244,6.088785,4.4096146,3.957171,4.8673897,3.9628308,5.8968363,4.978511,3.4644465,5.157037,4.6544724,4.4580746,3.4729114,5.2967873,4.5933127,5.825596,5.059795,4.707542,4.6719103,5.312652,4.8959823,5.267501,4.1964684,6.33552,5.922668,6.114413,5.362615,4.225578,4.5010347,5.1253605,5.470904,4.9261217,4.078081,4.6879473,3.8188446,6.250136,3.3990695,4.4113326,5.4701405,4.3902817,4.837818,5.7163663,5.0369687,4.7256546,4.1419168,5.069316,3.0398862,4.892462,6.203151,6.1875,4.6345625,4.7253184,6.3933687,4.915233,5.0946574
