,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-05-4244-01,9.012903,12.53881,7.3320017,7.4509025,4.9000473,3.8709807,5.4094357,6.397259,4.648417,5.608075,4.7431345,6.1899395,4.7089353,4.513628,8.971302,5.3781476
TCGA-05-4249-01,9.088111,12.556338,7.2119694,7.482671,4.8190327,3.9129992,5.374931,6.2672725,4.6824265,5.6244364,4.7751055,6.100965,4.79831,4.4143443,9.005145,5.5314403
TCGA-05-4250-01,8.789322,12.409604,7.0290065,7.3644376,4.8032374,3.7543178,5.4345374,6.238428,4.7436075,5.6652265,4.633606,5.94238,4.7680764,4.7209544,9.043189,5.5100713
TCGA-05-4382-01,9.332316,12.66652,7.391403,8.048646,4.66861,4.0921583,5.287434,6.492268,4.7531977,5.582393,4.939872,6.095504,4.6167693,4.2021136,8.840156,5.194611
TCGA-05-4384-01,8.55328,13.679348,7.6913676,6.8937297,4.635437,3.2516983,5.0039997,7.0602894,5.223205,6.090813,4.102707,6.6629224,4.3792133,5.0971127,9.514284,5.1856127
TCGA-05-4389-01,9.400774,12.624303,7.3401637,7.9451294,4.724049,4.1611767,5.2318974,6.5574245,4.7383976,5.594352,4.807734,6.141399,4.6391077,4.218894,8.792087,5.042912
TCGA-05-4390-01,9.296279,12.605751,7.3173475,7.970811,4.6385355,4.086227,5.2771044,6.29447,4.7448654,5.6272216,4.9847546,6.1130476,4.7300353,4.2138505,8.80689,5.29216
TCGA-05-4395-01,9.370016,12.513815,7.142935,7.9437323,4.654886,4.180176,5.226479,6.413113,4.7393193,5.586311,4.838529,5.98708,4.7383623,4.253793,8.717923,5.1180053
TCGA-05-4396-01,8.447795,13.640018,7.7710605,6.8812265,4.6334305,3.2400093,5.012738,7.125951,5.234255,6.042062,4.2714686,6.5522633,4.2472644,5.1415315,9.511973,5.1466417
TCGA-05-4397-01,8.535351,13.707199,7.758108,6.8439693,4.6175346,3.2718835,4.9498315,7.0904675,5.241121,6.095571,4.1985373,6.660867,4.3296847,5.1044035,9.493349,5.138632
TCGA-05-4398-01,9.2991495,12.508598,7.113866,7.9202285,4.634855,4.139096,5.238823,6.3880463,4.7730107,5.5913663,4.849822,5.9258265,4.726226,4.2771735,8.776126,5.1950483
TCGA-05-4402-01,9.323819,12.530836,7.317829,7.888988,4.75709,4.132696,5.280616,6.575622,4.7448034,5.544721,4.838469,6.0220857,4.5838375,4.219068,8.8735,5.1344953
TCGA-05-4403-01,8.639657,13.742549,7.713542,6.8279395,4.5980487,3.3171597,4.9000835,7.0316024,5.231913,6.131066,4.1488647,6.7491164,4.4249206,5.065456,9.437085,5.1092796
TCGA-05-4405-01,9.276266,12.567521,7.296087,7.7203684,4.745803,4.090241,5.2290616,6.622397,4.7926517,5.586725,4.80505,6.009579,4.576426,4.2609243,8.925689,5.202124
TCGA-05-4410-01,9.230996,12.710538,7.4623933,7.9524045,4.7271123,4.0036507,5.3132625,6.57216,4.7746334,5.599552,4.859966,6.157071,4.542605,4.2876887,8.934959,5.1671414
TCGA-05-4415-01,8.642758,13.099977,7.365842,7.431469,4.570189,3.552181,5.168403,6.6686277,5.0824904,5.8793416,4.562625,6.1408176,4.51419,4.8516526,9.213312,5.3180356
TCGA-05-4417-01,9.238748,12.666285,7.285367,7.8127995,4.6259656,4.026665,5.2452307,6.278168,4.79451,5.683468,4.9195967,6.1345916,4.753678,4.256234,8.895206,5.375692
TCGA-05-4418-01,8.507345,13.658304,7.7410727,6.863992,4.644032,3.23264,5.002569,7.095265,5.2237864,6.074915,4.166576,6.6213355,4.319337,5.1192837,9.533684,5.1855984
TCGA-05-4420-01,9.356187,12.541996,7.339393,7.9058075,4.764857,4.1489263,5.2822247,6.5797124,4.7320366,5.5406547,4.8470683,6.0490556,4.587813,4.191549,8.8669,5.1248837
TCGA-05-4422-01,8.50946,13.5686655,7.7572274,6.915681,4.6331406,3.330166,5.0014544,7.0700912,5.1870093,5.9987607,4.377748,6.4942718,4.2656136,5.0772367,9.417199,5.111995
TCGA-05-4424-01,9.285732,12.790727,7.4496684,7.930433,4.698329,4.0329275,5.2209344,6.6678085,4.8238277,5.6478996,4.7763104,6.1897173,4.554148,4.2821474,8.928315,5.092932
TCGA-05-4425-01,8.497758,13.589661,7.7280827,6.963682,4.5905943,3.3048098,4.9862533,7.0267715,5.2114654,6.0469494,4.3377852,6.5011635,4.3103824,5.1065226,9.420231,5.132644
TCGA-05-4426-01,8.512848,13.576239,7.7256474,6.899092,4.60978,3.3193283,4.9827676,7.0252633,5.196109,6.0375166,4.346227,6.520416,4.3145595,5.099412,9.4089365,5.1272674
TCGA-05-4427-01,9.236295,12.655131,7.399831,7.988688,4.6728315,4.0342717,5.294761,6.486473,4.7864904,5.610883,4.9255953,6.099893,4.5921745,4.2618313,8.891016,5.2108455
TCGA-05-4430-01,9.263359,12.634655,7.401733,7.762677,4.7574825,4.052563,5.256774,6.65627,4.79783,5.5789137,4.835376,6.057282,4.5272527,4.228422,8.989852,5.2270794
TCGA-05-4432-01,9.278538,12.668267,7.396855,7.9115787,4.739166,4.055477,5.2791348,6.591995,4.7562456,5.619261,4.8004045,6.168574,4.597474,4.31738,8.859069,5.0977182
TCGA-05-4433-01,8.472381,13.493332,7.6622515,6.986191,4.6129766,3.3310502,5.045759,7.0049253,5.1836476,5.9755483,4.439116,6.4166036,4.2839274,5.101449,9.377075,5.148792
TCGA-05-4434-01,8.554902,13.7136345,7.759759,6.901169,4.627002,3.2588835,4.969749,7.108412,5.242682,6.098683,4.1619573,6.663363,4.3402505,5.0712104,9.536617,5.1874156
TCGA-05-5423-01,8.892377,13.684985,7.7162704,6.9968166,4.7123966,3.5151405,4.953435,7.079289,5.134809,6.022474,4.194236,6.768613,4.471281,4.7730117,9.394044,5.1163373
TCGA-05-5425-01,8.682538,13.810298,7.7834616,6.7865515,4.655582,3.3211362,4.890663,7.136728,5.2256656,6.122407,4.082815,6.8147035,4.387925,5.0202446,9.500458,5.101517
TCGA-05-5428-01,9.567186,12.637113,7.026774,7.7964478,4.695431,4.2705665,5.131901,6.3226795,4.6457477,5.5854573,4.668176,6.0899053,4.923775,4.229211,8.631849,5.0791445
TCGA-05-5429-01,8.772316,13.660577,7.512478,6.7673054,4.641552,3.3186405,4.8894286,6.806514,5.111549,6.162609,3.8402283,6.7988853,4.6411796,5.1260056,9.355644,5.102752
