	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.20609745	0.23831248	-0.14258966	-0.29279155	-0.591836	-0.10693737	-0.3245814	-0.130938	-0.4076997	-0.09224503	-0.29915962	-0.22659434	0.14138328	0.08902705	-0.2108193	0.28418264
American Joint Committee on Cancer Publication Version Type	-0.32573298	0.068105645	-0.2484839	0.10124704	-0.43565345	0.45980668	-0.02582645	0.21098636	-0.2683461	0.14754666	0.0045841043	0.063565254	-0.27137953	0.15955769	0.09197685	0.2501155
Center of sequencing	-0.026874283	0.03963383	0.335091	0.29636338	0.11729511	0.27263936	0.24720891	0.05779946	0.29060856	0.19413437	0.22250526	-0.15475003	-0.104527466	0.27718678	0.10700953	0.40879515
Ethnicity Category	0.059486482	0.031500667	0.34424704	-0.63189805	-0.09000971	0.32310486	0.2438524	0.054348186	-0.27737948	0.037253775	0.18692388	0.37936315	0.33229673	-0.17376392	-0.15865232	-0.45390105
Form completion date	0.14781798	0.10182084	-0.20379733	-0.023203803	0.30007187	-0.10711677	0.3364377	0.23291308	-0.056340624	-0.3324527	-0.075955376	0.5541317	-0.19225185	-0.06866321	-0.18065897	0.351543
Neoadjuvant Therapy Type Administered Prior To Resection Text	-0.5420378	0.25947973	0.120602235	-0.024734218	-0.33700252	-0.12756407	-0.48595756	0.40138656	-0.3607988	0.34557173	-0.23094344	-0.26722345	-0.20634435	-0.2616371	-0.1433863	-0.13818675
ICD-10 Classification	0.012893914	0.11975167	0.25199717	-0.43786365	-0.36871296	0.34112808	-0.5931355	0.3437427	-0.020895274	-0.021429611	-0.21599849	-0.110848196	0.22152494	0.3032315	-0.06811276	0.17009531
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	-0.43519914	0.056746133	0.110053346	-0.44882616	-0.014089133	0.012311747	-0.06785589	0.1333985	-0.49463916	0.3506447	0.19669236	-0.1916999	-0.3768132	-0.24238925	-0.2602685	0.19335654
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	-0.3243871	0.055069573	-0.22900762	0.34864926	-0.05719543	0.2502203	-0.23220642	0.31723082	-0.2992572	-0.41185352	0.08580789	-0.36797392	0.2450616	0.39668578	0.26749715	-0.019265877
Informed consent verified	0.17026596	0.14976692	-0.029641403	-0.6178699	0.2937536	-0.10409951	0.16877258	-0.07784013	-0.021898301	-0.32207116	0.3158565	-0.40962464	-0.23153636	-0.33786392	-0.21960448	-0.49483243
