	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Diagnosis Age	-0.19319646	0.18671314	0.38978076	0.19263208	0.19387174	-0.24770741	-0.26784357	0.22186519	-0.041946854	-0.4133787	-0.22924559	0.16301961	0.5170812	0.23096569	-0.23906772	-0.43039185
Aneuploidy Score	0.07659575	-0.11254473	0.04832737	0.40413672	-0.12366944	0.032642033	0.3209511	-0.5834738	-0.26341543	0.024648957	-0.4955478	0.15246837	0.39357576	-0.021820616	-0.45400673	0.041546352
Last Communication Contact from Initial Pathologic Diagnosis Date	-0.28345397	-0.27889243	-0.040507708	-0.48013455	0.080234215	-0.119623974	0.22850077	0.17520449	-0.4186255	0.0695321	-0.5938521	-0.54831135	0.53332484	-0.082219414	-0.0058365413	0.21290834
Birth from Initial Pathologic Diagnosis Date	0.25737253	-0.13090228	-0.31259724	-0.41009653	-0.06801884	0.4474465	0.114750095	-0.12294773	-0.018956771	0.21372658	-0.38286644	-0.41393226	0.023839898	0.31590205	-0.23928897	-0.5077248
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	-0.25163206	-0.4041907	-0.28127533	-0.17246644	0.6106237	0.046435185	-0.41872236	0.2004906	0.08800246	0.34605223	-0.46240118	-0.13219807	0.38572896	0.2855681	0.041139536	0.39769712
Fraction Genome Altered	0.19324349	-0.30339855	0.05690225	0.08449565	0.45104405	-0.13018854	-0.01617123	0.23401846	-0.2367057	0.32179576	0.13799965	0.31123757	0.18646954	0.35218465	-0.30371618	-0.050828967
Mutation Count	0.37454957	-0.14069203	-0.41204455	-0.2788621	0.63640934	0.30586112	-0.07533788	0.39095318	-0.15142493	-0.28280976	-0.11325079	-0.36268288	-0.019692848	-0.17362097	-0.097204775	0.20687734
cigarettes_per_day.exposures	-0.07384399	-0.17035532	-0.37580356	0.19683377	0.090682395	0.40483627	-0.3693729	-0.061474994	0.10433093	0.06647152	-0.66499394	-0.4163514	-0.16659439	-0.41246438	0.34362572	0.11030929
pack_years_smoked.exposures	-0.15848948	0.36309576	0.08606468	0.047532465	0.044738255	0.0012479505	-0.21916978	-0.3709682	0.3829815	0.33354333	-0.45266923	-0.35206375	-0.11448346	-0.16437581	0.27444386	-0.716367
years_smoked.exposures	-0.17958488	-0.2794694	0.43023235	0.36065462	0.15912122	-0.2537496	-0.039668113	0.2208083	0.4139942	0.1698024	-0.55793524	-0.2157367	0.505103	-0.04990656	-0.4470059	-0.30711433
