	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Diagnosis Age	0.070940286	0.44140443	0.09417669	0.14034724	-0.20273225	-0.0039772554	-0.061034605	-0.07389138	0.33409616	0.026054261	-0.28630763	0.5527169	0.22014615	0.65174156	-0.1533466	-0.1337694
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.20016299	-0.16599424	-0.14145145	0.042963006	0.07349042	-0.39906076	-0.09653843	0.4179033	-0.5048042	-0.4366209	0.024474392	-0.14034733	-0.06564806	0.037699055	-0.37194848	0.19468741
American Joint Committee on Cancer Publication Version Type	-0.23776355	-0.28991488	0.09637918	0.20110555	-0.32492608	0.3308045	0.4956486	-0.5566568	-0.23348613	-0.35956275	0.077781916	0.04676752	-0.18861751	0.25666156	-0.07520303	0.27930653
Aneuploidy Score	0.18577163	0.23538014	-0.5681033	-0.48237765	-0.29036564	0.23824659	0.42089114	0.13862088	0.0055236556	-0.10386376	-0.13602845	0.39149994	0.02883393	0.082466274	0.2006146	0.29508063
Center of sequencing	0.3874689	0.056968264	0.33903334	0.2461343	-0.15156466	-0.23379499	0.15909998	-0.3430817	0.2562811	-0.18933731	-0.05377765	0.048028905	0.15415563	0.29744226	0.110606305	0.36087787
Last Communication Contact from Initial Pathologic Diagnosis Date	-0.06712325	0.052560493	-0.33460748	-0.3755382	-0.5084844	-0.18814012	0.15457265	-0.20775886	0.26318818	-0.08107465	0.27131042	-0.26232275	0.31442395	-0.3348269	-0.06013101	0.0784244
Birth from Initial Pathologic Diagnosis Date	-0.17952795	0.23226127	-0.28538996	0.12987135	0.20442952	-0.3273149	-0.15262923	-0.32507476	-0.38659257	0.32401875	0.013710799	-0.12227165	0.21250442	0.47530085	-0.25737423	-0.32903603
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.011063979	0.47579682	0.28955287	0.0734064	0.21085511	-0.7255553	-0.27363366	-0.41655302	-0.18600558	0.01080478	-0.14712235	0.18300419	0.090351574	-0.21815664	-0.25632057	0.1765352
Ethnicity Category	-0.23996462	0.08009689	0.075149335	-0.37580496	0.1280903	-0.323068	-0.08430164	0.01789435	-0.24317832	0.2858273	0.5779842	0.2369421	0.022210434	-0.5208806	0.06690347	-0.00033416133
Form completion date	0.20254882	-0.13216141	0.11362746	-0.38553175	0.14532441	-0.15775569	-0.009942759	0.29301867	0.13960396	0.3426834	0.3084596	-0.08783705	-0.11192192	-0.42355964	0.2843827	-0.19725056
Fraction Genome Altered	-0.13828516	0.88228774	0.018495802	0.09755396	-0.033036646	0.13930966	0.2988043	-0.26846206	0.42172906	-0.14245829	-0.539873	0.2416034	-0.10396156	0.57864624	0.24025343	0.08058746
Neoadjuvant Therapy Type Administered Prior To Resection Text	0.27516967	0.16908675	-0.10660198	0.075985156	-0.42171395	-0.31786498	-0.43168226	-0.24117191	-0.31587633	0.028888583	0.21971373	0.34531412	-0.32044402	0.42217585	-0.27160966	0.26136264
ICD-10 Classification	0.2485408	-0.12270563	-0.109348156	-0.2726181	0.122336924	0.034236394	-0.28177798	-0.34909448	-0.18981594	-0.39992806	0.03824593	0.3552697	-0.06385569	-0.21330556	-0.29611802	0.30729365
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	0.26687485	-0.22651316	-0.3963431	-0.33550084	-0.3927961	0.29148152	0.05538265	-0.15789635	-0.31065297	-0.25027797	0.40864655	-0.00030753686	-0.39736345	0.1317269	0.32464772	0.17107639
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	-0.22662878	-0.24817511	-0.2850168	-0.24227093	-0.31701872	-0.3375366	0.08306965	-0.031635594	-0.23209435	0.12077014	0.2421491	0.28057835	0.2926952	-0.13932271	0.3561339	0.29108188
Informed consent verified	0.11674367	0.4170871	0.1118063	0.26155105	-0.34000614	0.07477719	0.2033653	0.014606481	0.5036485	0.054967508	0.19716984	0.44342133	-0.107080266	-0.15879111	0.36346614	-0.2224873
In PanCan Pathway Analysis	0.23501842	-0.13556255	-0.11931937	-0.20355207	-0.33853263	-0.11197399	0.4231264	0.04907278	0.22821434	0.26776552	0.030097706	-0.088313736	0.3604226	0.4271343	0.4335627	0.1928869
Mutation Count	0.24981147	-0.4179875	0.049608197	-0.37874776	0.12787472	-0.1311042	0.12515837	-0.44430736	0.2975482	-0.040506	0.09727301	0.3198779	-0.26293656	-0.033715587	-0.38517433	-0.14573902
New Neoplasm Event Post Initial Therapy Indicator	0.31815168	-0.2816503	0.08460326	-0.3029468	-0.46034816	-0.08966117	-0.07279111	0.42708573	0.18373288	-0.41431212	0.1388081	0.1451492	0.17225717	-0.2862935	-0.16140307	0.03642853
Other Patient ID	-0.24947393	-0.28134662	0.26691082	0.16868167	0.17049597	0.05031175	-0.21037105	0.022473264	0.18454893	0.2253502	-0.27398905	-0.011090369	-0.03360837	-0.059199765	0.18130095	0.11063897
American Joint Committee on Cancer Metastasis Stage Code	-0.048378784	0.29994547	0.07656175	0.1766599	-0.018833289	-0.4690195	-0.28121608	0.31713793	0.018989503	-0.19486065	-0.39166692	0.4489385	-0.11238043	0.09198238	-0.37606245	-0.071372
Neoplasm Disease Lymph Node Stage American Joint Committee on Cancer Code	0.19984609	0.23185576	-0.2727129	-0.37174207	0.041016635	-0.25505224	0.32184803	0.11569907	-0.4156186	-0.16880028	-0.2675205	-0.057471745	0.44811222	0.15323263	0.33258334	-0.26071867
American Joint Committee on Cancer Tumor Stage Code	-0.08464053	0.42986837	-0.44301695	-0.027102198	-0.22609155	-0.33667448	0.13247202	-0.29137516	0.18539518	0.026407639	-0.30502084	-0.17430744	0.21673143	0.39744177	-0.0108161075	-0.23107119
Person Neoplasm Cancer Status	-0.43894374	-0.24317616	-0.2876876	-0.34546506	0.25057083	-0.21153432	0.48183152	-0.1300345	-0.19585551	0.2690376	0.30172366	0.122416385	0.10984158	-0.32077867	0.16369568	0.032966044
Prior Diagnosis	0.2139648	0.24358155	-0.070741534	0.08636657	-0.23764056	-0.29474983	-0.3500985	0.1928614	-0.24884659	-0.33739835	-0.11401313	0.05025386	0.2777809	0.28298414	-0.14559066	-0.08772944
Race Category	-0.001687434	0.26693416	-0.12328011	-0.15058903	-0.26138204	-0.14358445	-0.06550832	0.18240644	0.49091336	0.10945253	-0.41465443	0.3756154	-0.60916007	-0.1270618	-0.2200814	0.047966268
Radiation Therapy	0.2477354	-0.25036937	-0.11254162	-0.10328383	0.26297027	0.17039533	-0.40133008	0.57004577	0.14683887	-0.014166386	0.06731877	0.18176089	0.09124965	0.21438342	-0.060932364	-0.16252866
Sex	0.11040631	0.13702613	0.09864156	-0.33799005	0.29252753	-0.4290798	-0.16854157	0.010406981	0.17988597	-0.21262574	0.07554582	-0.04826937	0.16831182	0.17732693	0.3359253	-0.3275031
10p Status	-0.61869264	0.3175874	-0.07992501	0.017810807	-0.115769275	-0.19962318	-0.19905761	-0.27203014	-0.07530135	-0.3475688	0.41707706	-0.12752375	-0.24468777	-0.14271255	-0.12908703	0.20875072
10q Status	0.13380814	0.1303728	-0.4121297	-0.33425298	-0.28602606	0.30383128	-0.044139415	0.06813486	-0.23485774	0.014689864	0.31408036	0.28095913	0.27286866	-0.24489847	0.18976507	0.4318171
11p Status	-0.12032327	-0.079841256	-0.5482712	0.022054119	-0.06687879	-0.039450083	-0.42436525	0.26097745	0.46964622	-0.18025611	0.48168564	0.1826603	-0.10063213	-0.03855316	0.20082448	0.32648975
11q Status	0.19982503	0.23763801	0.32023552	0.4309349	0.28231207	-0.3657513	0.079728074	0.36288017	-0.07777669	0.19069992	-0.244924	-0.29134953	-0.14229827	0.09179535	0.045984972	0.37788725
12p Status	-0.25371107	0.3830961	-0.26540688	0.37125635	-0.14099249	-0.22320448	0.32746536	-0.40888378	-0.15691687	0.27801785	0.07857995	0.14771792	0.06044387	0.32020155	0.315891	-0.009395337
12q Status	-0.20689008	0.4588357	-0.25931942	-0.31327373	-0.22959676	0.07341725	-0.21775326	-0.12837708	0.17991762	-0.26975417	-0.17924802	0.505234	-0.35294783	0.28215837	-0.21394974	-0.084567145
13 (13q) Status	0.066193454	0.478533	-0.07058403	-0.4595206	-0.52650416	-0.23798178	0.06503391	-0.31792596	0.12038785	-0.24105808	-0.22371477	0.26645017	0.030753516	0.0759645	0.21565339	-0.15196541
14 (14q) Status	0.005679519	-0.0053156004	0.09728311	0.13389885	-0.3713679	0.42813435	0.5274302	-0.22944662	0.1922923	-0.16137454	-0.029419318	-0.21425265	0.426849	-0.20951074	0.23750247	-0.3308241
15 (15q) Status	0.21496847	0.13471773	-0.47317117	-0.22675104	-0.26507896	0.1620337	0.40467504	0.19947228	-0.19158515	0.24540633	-0.3671823	-0.056800276	0.15465608	-0.2688689	0.19966818	-0.2666957
16p Status	-0.36288774	-0.29218197	0.05958321	0.2918441	0.271034	0.17796908	0.29433545	0.11609004	-0.18226993	-0.34411025	-0.12674609	0.34960666	-0.27578434	-0.16202466	0.1935846	0.31042692
