	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Diagnosis Age	-0.64124936	0.14599997	-0.13091426	-0.12916331	0.032051045	0.39495465	-0.28841072	0.031565223	0.32027036	-0.3960664	0.27071744	-0.20768002	0.5409177	-0.6379507	0.08911636	0.3219407
Neoplasm Disease Stage American Joint Committee on Cancer Code	-0.1784262	-0.24660078	-0.18868911	0.37878573	-0.36723834	0.30336994	-0.20391378	-0.47039458	0.31848523	-0.14696209	-0.1955883	0.38524902	0.26589188	-0.0195562	0.16301104	0.42750943
American Joint Committee on Cancer Publication Version Type	-0.50769645	-0.22703032	0.20796542	-0.2514299	0.16347489	-0.48588198	-0.020469092	-0.30405632	0.26585105	-0.3012768	-0.0798122	-0.31545073	0.4052954	-0.19151883	-0.3137922	-0.041329827
Aneuploidy Score	-0.30190584	-0.14527963	-0.067091145	0.7615117	-0.08166967	0.06387836	-0.23089743	-0.23927763	-0.0027461208	0.42488542	-0.36327034	0.4316767	0.39731205	-0.039228953	0.10381732	0.06230343
Center of sequencing	-0.6497771	-0.02835048	0.1460386	0.7052706	0.3170528	0.012147165	0.00931111	-0.45679468	0.03951193	-0.038045	0.029992254	-0.37311658	0.04374931	-0.03969333	0.4702324	-0.06787475
Last Communication Contact from Initial Pathologic Diagnosis Date	-0.3657873	-0.1347217	0.09361349	0.3878817	-0.22059542	0.39031428	0.169468	-0.96360505	0.2685472	-0.23044659	0.2763326	0.14881977	0.009160923	-0.08828908	-0.41458634	-0.089326225
Birth from Initial Pathologic Diagnosis Date	0.1815547	-0.03512876	0.45644948	0.033199187	0.051391724	0.39594954	0.11324059	-0.085945375	0.16478355	-0.12838073	-0.28379115	-0.23643686	0.2764334	-0.6214543	-0.10490408	-0.31752568
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	-0.2894186	-0.18367887	0.23289566	0.32904762	0.07284219	0.1513958	-0.031090701	-0.80753404	-0.1259918	-0.21371691	-0.028072251	-0.6775958	-0.14085454	0.18305238	0.8468503	-0.021665247
Ethnicity Category	-0.15401994	-0.29808602	0.3331878	-0.10735398	0.21490613	-0.1815816	0.15612814	-0.20890842	-0.34650818	-0.42797577	-0.3493364	-0.47551873	0.18664342	-0.21705693	0.42191294	0.1280506
Form completion date	-0.17669272	-0.32585895	0.026447186	0.13407634	0.23449975	-0.07209677	0.088651724	-0.32676443	-0.36229312	0.23597188	0.06347536	0.11354249	-0.4546349	0.18642688	0.18719569	0.50216514
Fraction Genome Altered	-0.22566675	0.3193272	-0.2766006	0.32423437	-0.3959684	-0.20586279	-0.35951608	-0.08853989	-0.25377876	0.2169776	0.26653197	-0.3005538	0.15713866	0.48201957	-0.013404201	0.018597553
