	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.064704776	-0.06958536	0.20144612	0.37989372	0.11629825	-0.2560228	0.24413241	0.19736627	0.30916375	-0.1622131	-0.14878245	-0.14186293	0.3550833	0.20845424	-0.40826848	0.5966266
American Joint Committee on Cancer Publication Version Type	0.11374036	-0.47900566	-0.21240717	-0.17374285	0.32633948	-0.02475586	-0.22271201	0.3013316	-0.35818177	0.32838565	0.4885788	0.24878737	-0.35222983	-0.04843381	-0.5516365	0.13617477
Center of sequencing	-0.11006161	-0.061313126	-0.38267088	0.27436805	0.14175944	-0.47444543	-0.40533215	0.08339163	0.03649344	-0.32031664	0.009159028	0.26791394	-0.21378402	-0.11868028	-0.071466714	-0.2791745
Ethnicity Category	0.3014088	0.1972509	0.038397815	-0.22779578	-0.10583951	0.083426744	-0.07570147	0.32904252	0.2890472	0.14185841	-0.15594108	0.0029871888	0.5725919	0.25032452	-0.14071709	0.15401393
Form completion date	0.130533	-0.17752507	0.16040677	-0.18624182	0.39598888	-0.0085367	-0.043646395	0.1448155	-0.20712015	-0.2534479	-0.2598112	0.117540315	-0.07320421	-0.37456164	0.24833484	0.017753681
Neoadjuvant Therapy Type Administered Prior To Resection Text	0.5469996	0.15538841	-0.19555657	-0.21869291	-0.017820803	0.13797088	-0.28088167	-0.0656321	-0.3861358	0.21709001	0.19477016	0.20075555	-0.33217493	-0.049124558	0.13493781	0.09671305
ICD-10 Classification	-0.23516907	-0.3639586	0.13440292	-0.2730832	0.21920837	0.233044	0.033528503	-0.17596075	-0.011465239	0.17813405	0.018831003	0.016898407	-0.45528844	-0.23361453	0.0071747215	-0.5593946
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	-0.04287468	-0.22842528	0.11863105	-0.041005258	-0.26347217	-0.25604725	-0.2128114	0.09010706	0.103497975	0.529458	-0.09323668	0.1938483	0.13208322	-0.11194752	-0.30785975	0.30093688
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.1847418	-0.28882843	-0.20054911	0.018207483	-0.3279801	0.36057043	0.18010151	0.3424783	0.01403507	0.1420574	0.44610724	0.14188628	-0.27941492	0.34865257	0.17192024	-0.102935135
Informed consent verified	0.58425087	0.3360375	0.32378927	0.056367304	0.1538037	-0.43621883	0.18072401	-0.29046747	-0.030175284	-0.13834418	-0.14127539	0.53443086	-0.4045815	-0.0062574293	-0.2783747	-0.19111714
