	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
Diagnosis Age	0.13620487	-0.15575641	0.11521356	-0.41330844	0.18776058	-0.14359401	-0.07120034	-0.2831939	-0.28024095	0.23192224	0.22683898	0.38460675	0.26523	0.22462419	-0.15301952	-0.11994543	-0.14117375	-0.0701879	0.22032781	0.2910071	0.18406002	-0.17765836	0.012220199	0.21538442	-0.061478924	0.19229768	0.20574151	-0.21100523	0.17890196	0.026682947	0.37486938	-0.13707085	0.32315367	-0.037102733	-0.11338757	-0.17414205	0.09788047	0.04871043	-0.016504874	0.17620303	0.31605062	-0.031770673	0.1597303	-0.2088257	0.16505466	0.14319175	0.062380332	0.112381205	0.4469836	-0.44613183	0.011681105	-0.296028	-0.03918559	0.16392496	-0.1052867	-0.0847326	-0.11088038	-0.0018273675	0.26347807	-0.109462	-0.026763476	-0.26488322	-0.35768625	0.2190394
Aneuploidy Score	-0.28384942	0.031057458	-0.096516155	0.07937593	0.056938127	-0.2746967	-0.014308537	0.12574853	0.21392283	-0.3029208	-0.22897434	-0.13755463	-0.08839272	0.02371104	-0.20221087	0.09346991	0.2006972	0.3111975	0.17349897	-0.005625474	-0.058046483	0.23869874	0.054824837	0.25152197	-0.19652264	0.13105395	-0.16230217	0.05026473	0.09544328	-0.015025784	0.1685551	0.08987162	0.004176068	-0.1284862	0.15510836	0.08340899	0.2734197	-0.088311575	0.52184516	0.0056319227	0.018354762	0.12621176	0.18491668	0.20081373	0.21628639	0.0023140362	-0.22571927	-0.12279376	-0.08410263	0.0741273	0.010943243	-0.070489086	-0.10269815	0.3560185	0.1467041	0.07966201	0.18778172	-0.13021064	-0.17485379	-0.026588527	-0.017934076	-0.13048567	0.042572547	0.17622432
Last Communication Contact from Initial Pathologic Diagnosis Date	-0.344839	-0.08262907	0.18023057	-0.16152143	0.14614236	0.34991723	-0.17362267	0.09775272	0.23484471	0.17747927	-0.11982119	-0.055155266	-0.2591538	-0.12714908	0.11520945	-0.08193368	-0.1692315	-0.185962	0.20486973	0.5138293	-0.10513536	-0.2695334	-0.22026289	0.0015584896	-0.04516689	-0.15345834	-0.24584767	0.27608752	0.060620982	0.17401244	0.05065135	0.15232672	-0.008292364	0.103455774	0.09353219	-0.13564438	0.019203102	0.16712686	0.33193287	0.22077392	-0.044881094	-0.34539777	0.20266524	-0.14310709	-0.0015100057	-0.021793326	-0.14419405	-0.053434856	-0.023292046	-0.06790532	-0.11664791	-0.112507366	-0.1780059	-0.0064423	-0.078821965	0.12558573	0.004584688	0.08517403	-0.2764744	0.24316272	0.12742588	0.0027447077	-0.15746666	-0.008468094
Birth from Initial Pathologic Diagnosis Date	0.20077923	-0.330807	-0.056239817	0.17393608	-0.059361562	-0.19576629	0.046921995	0.06866106	-0.1637267	-0.14089915	0.12770633	-0.15570165	-0.2107702	-0.21354485	-0.053527914	0.17559463	-0.12503375	0.07826882	-0.14970964	-0.070744015	0.06778324	-0.06186737	-0.090884656	-0.147641	-0.288613	-0.047205426	-0.092451625	0.11711977	-0.27446428	-0.24446653	-0.113496065	-0.053223476	-0.14463568	-0.12278488	-0.08923154	0.12017017	0.1107867	-0.10757915	0.4139505	-0.21940991	-0.05504548	0.18261953	-0.2829709	0.21234941	0.0035891726	0.10548768	0.21746607	0.13979308	-0.22239326	-0.1312677	0.032047536	-0.080204815	-0.1345911	-0.0071985126	-0.12487355	0.23540534	-0.08467342	-0.2636604	0.04896068	-0.10669058	-0.16682602	-0.21594878	-0.026928917	0.087022096
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	-0.09793191	0.2019376	-0.18663186	-0.18955041	0.13811666	-0.101077914	0.17952159	-0.18728386	0.14813937	0.23090564	-0.05295575	0.2086848	-0.15278204	0.005191603	-0.22392412	-0.36507514	-0.27979764	-0.011635647	-0.19799592	0.05726861	0.32917842	-0.1937468	-0.084902614	-0.12243213	-0.1723835	0.104212254	-0.27455544	0.28024384	-0.060966518	-0.09811164	0.34831813	0.19788823	0.111105256	0.11485583	0.22507739	0.2105195	0.11594288	-0.12182626	0.17188048	0.08866082	-0.08509736	-0.30026865	-0.11001988	0.10372276	0.12115423	-0.14856768	-0.16602206	0.20371042	-0.3727303	0.22677077	0.12567776	-0.3259768	-0.1491598	0.3693247	0.20500067	0.008832778	0.10129336	-0.26817364	-0.12994461	-0.20892957	0.5735623	-0.33656493	-0.4289815	0.22395445
Fraction Genome Altered	0.24370633	0.105307944	-0.25550047	-0.33477753	-0.07695293	-0.11346469	0.23747647	0.035242658	-0.32738551	-0.44611922	0.05504024	-0.14382774	0.10581025	-0.18200922	-0.3465967	0.012617703	-0.13444963	0.042245317	0.20508914	0.20526421	-0.16064519	0.4240694	0.15177947	-0.101742744	-0.066352785	-0.16178642	-0.134038	0.093106486	0.22130701	0.14833243	-0.12451022	-0.14937764	0.0016372777	0.042272847	0.41482463	0.3147536	-0.069233485	0.04470086	0.030623285	0.037562	0.06769586	0.19194363	-0.33720183	-0.32739386	-0.043328207	-0.21042275	0.10697193	-0.15276417	0.0050785323	-0.271065	-0.15016992	-0.11089947	0.24845466	0.34257287	-0.118496664	-0.1775594	-0.18062519	0.25704047	0.06296834	0.3148931	0.14645042	-0.06577524	-0.005921035	0.06521354
Mutation Count	0.17921005	0.093596816	-0.15587318	0.0659686	-0.17060834	0.15538755	-0.21286917	0.2623018	-0.23719418	-0.30852646	0.23325573	0.26383263	-0.098740906	0.55858815	0.07467207	-0.097634114	-0.06726583	0.15987124	-0.16584297	0.016315307	0.17213602	0.05188952	-0.17321695	-0.096525304	0.21440025	-0.30576617	0.2677207	0.14987361	-0.14480558	0.20324852	-0.008430433	0.2946148	0.24937148	0.24409057	-0.03302769	0.08119783	-0.19569	-0.08703722	0.15571988	0.17548043	0.026328957	0.18573709	-0.35681698	0.18692282	0.18621668	-0.059811775	0.16641657	-0.04109722	-0.17635284	-0.26273108	-0.21119691	0.12339169	-0.25348726	-0.5708773	-0.014742179	0.1724928	-0.23409164	0.17085889	-0.28997603	0.29856855	-0.022521775	0.07954518	-0.2503723	-0.2779085
cigarettes_per_day.exposures	-0.013370407	-0.16772501	-0.1823042	0.10907383	0.087172545	-0.0913014	0.0032965315	-0.32697955	0.1456339	0.6107268	0.011685586	-0.07222314	0.09879252	0.0027895246	-0.13682675	0.29224128	-0.24953312	-0.21630992	-0.057326972	0.17693573	0.18566957	0.33750936	-0.33683038	-0.03812893	-0.18150878	-0.11346841	0.10429111	0.26492903	0.33972946	-0.005034265	-0.28384027	-0.27169073	0.06538077	-0.1687204	0.35956332	-0.0045607854	0.15458013	0.048328023	0.5152176	-0.09328848	0.036586784	-0.10630241	-0.22871123	0.24379908	-0.21403803	0.48755482	0.30398494	0.20727147	0.21561095	-0.053915545	-0.16165407	-0.5444133	-0.40172017	-0.10624083	-0.18744873	-0.35745093	-0.14963028	0.25890282	-0.10333565	0.1430456	0.17577146	-0.26089528	0.091561735	0.19076754
pack_years_smoked.exposures	-0.17784669	0.083002076	0.28080595	-0.44540146	0.1402355	0.23384978	0.012597565	0.26483735	-0.037894193	0.52038544	-0.08611256	-0.10009863	-0.08162119	0.27604756	-0.017681547	0.20853062	-0.12489877	0.12891045	-0.10153378	-0.13015075	0.1990835	0.019395826	-0.4045186	-0.20882903	-0.10895077	-0.26790363	-0.45760718	0.12737036	-0.014075641	0.24905081	0.249426	-0.66392535	0.32035792	-0.16200864	0.48052993	0.14998452	-0.2809937	0.25163278	0.17792517	0.13513051	0.17559965	-0.034879927	0.31274188	-0.016697787	0.3564902	-0.24609248	0.10244202	-0.18492638	-0.16983303	0.2217316	-0.2337171	-0.027963916	0.15017058	0.23982425	0.030847084	-0.5964128	0.097959764	-0.029322248	0.054507792	-0.01970211	-0.020853579	0.0073273005	-0.108919404	-0.010723398
years_smoked.exposures	0.17757648	0.3846964	0.19409047	-0.1467627	-0.0075979917	0.00011220281	-0.060387705	-0.18015629	0.28899935	0.24558641	-0.14658421	-0.0032048733	-0.077094376	0.0034175033	-0.023076288	-0.033318058	-0.082301274	0.0088690845	-0.04048029	0.22916219	-0.082406044	-0.21470338	0.05085541	-0.19578613	0.14884388	-0.07086633	0.2337427	0.041910157	0.13143682	0.1929559	-0.48626265	-0.026672529	-0.30290845	0.31152976	0.35061127	-0.25016153	-0.22454384	-0.333655	0.09430516	-0.09429723	0.056149933	-0.15623969	-0.2751204	-0.008021211	-0.32859075	-0.2875567	0.14020637	-0.10045423	0.4360469	-0.31005076	-0.08638144	-0.3382729	-0.19345812	0.02562753	-0.069211766	-0.18798701	-0.11757675	0.063949086	-0.050610766	0.22853807	-0.13882932	0.032913394	0.13161473	-0.09990912
