	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
TCGA-05-4244-01	-0.2634591	0.111376755	-0.3453163	-0.12543942	0.014220862	-0.1232872	-0.061952602	0.18564543	0.13413024	0.2834151	0.18568988	-0.14284398	-0.0022930806	-0.19662963	0.025856221	-0.23614845	0.26284477	0.3350019	-0.3109791	-0.16688763	-0.003456403	-0.087932386	-0.13568144	0.019097315	0.13643606	-0.05573636	0.0534267	-0.2006625	0.21177588	0.08445165	-0.17761527	0.020923134
TCGA-05-4249-01	-0.04212831	0.3020227	-0.4922917	-0.1525274	-0.3851457	-0.1392293	0.032840595	0.043174293	-0.16229162	0.24548154	0.1535832	-0.03476032	-0.006310981	0.052958604	0.013326951	-0.24134518	0.040335372	-0.10265352	-0.2775016	-0.043824974	0.25568503	-0.06313114	-0.051819954	0.027383419	0.056369137	-0.104362436	0.11359334	0.046326045	0.21051013	0.1860663	-0.11260231	-0.115935266
TCGA-05-4250-01	-0.39850894	0.087534964	-0.18786107	-0.009654584	0.056419548	0.0008172389	-0.055451415	-0.30297062	0.18905154	0.08703432	0.01807951	-0.013746459	-0.17819825	-0.323751	-0.30132315	-0.19421776	0.07196073	0.010683124	-0.12744927	-0.33197585	0.07638821	-0.18851444	-0.086809985	-0.108741716	0.11162426	-0.06231003	-0.18989475	-0.10749931	0.090204954	0.34378317	0.088029794	-0.025835702
TCGA-05-4382-01	-0.041863684	0.10896231	-0.07665857	-0.11976791	-0.18251581	0.10481305	-0.09723303	-0.2138963	-0.38683343	0.22185943	-0.0843492	0.02011177	0.10738052	-0.03269609	-0.3082055	-0.005685304	0.03046893	-0.15474525	0.023203738	0.34659198	0.11451671	-0.04532402	0.13148268	-0.25864655	0.106604256	-0.05666274	0.07359207	0.11580318	-0.27352673	-0.058673702	0.4131825	0.15928945
TCGA-05-4384-01	-0.07227154	0.1235058	0.2407127	-0.16442603	-0.053726792	0.48026812	-0.053021416	0.10512216	-0.089599915	0.048789985	-0.10208539	0.07005252	0.14781716	-0.16249837	0.02922716	-0.015881544	0.02704796	0.045797646	0.36502823	0.33279943	-0.26165095	-0.17808913	0.068151675	0.013572274	0.07715937	-0.2699462	-0.20709653	8.097841e-05	0.15137608	-0.23827626	-0.13568851	-0.01970232
TCGA-05-4389-01	-0.27040932	0.15283859	-0.41719496	-0.21738468	-0.20772833	-0.14064921	-0.119266845	0.23570432	0.009639119	0.34101227	0.2415066	-0.16384949	0.10394101	-0.06751857	0.08890173	-0.18187043	0.17500903	0.062257785	-0.34104097	-0.0051510236	0.124674	-0.064214736	-0.090270996	-0.07071778	0.095532864	-0.050573327	0.029809061	0.04261822	0.24528447	0.14437377	-0.08852461	-0.06862327
TCGA-05-4390-01	-0.09255315	-0.14727399	0.024662165	-0.19881713	0.0096812835	0.0043145544	-0.18815377	0.24352965	-0.06910478	0.21247788	-0.20673339	-0.11457618	-0.039546248	0.09818375	0.06362805	-0.035120018	0.30961815	0.20799859	-0.161215	0.010908813	-0.15144843	-0.07144274	-0.39188427	0.018611154	0.182055	-0.17748742	-0.029273855	-0.20932804	-0.104105204	-0.2423832	0.10720074	0.41822892
TCGA-05-4395-01	-0.16828845	0.22295636	-0.1920728	-0.08679027	-0.37039307	-0.023259506	-0.007159721	-0.3496437	0.037068333	0.12618211	0.102118865	0.10794202	-0.30494645	0.2717239	-0.007257775	0.027734129	0.055566393	-0.084096044	-0.11049297	0.23544951	-0.029004278	-0.07884453	0.20302889	-0.33852547	0.101814315	-0.02215118	-0.17027707	0.059284676	0.13423106	0.20646696	0.2549997	-0.027695537
TCGA-05-4396-01	-0.4013257	0.37201503	0.19107574	0.043360088	0.010591318	0.2510212	-0.24880488	-0.27629018	0.027033053	0.035096828	-0.21996184	-0.01956383	0.006829786	-0.13740122	-0.080471456	-0.21506454	-0.22388656	-0.30720574	0.1733723	-0.25871697	-0.1246672	-0.047535554	-0.10411364	-0.17609733	0.065885946	0.06178291	0.039173584	0.082847066	0.020051436	-0.0036245233	0.12632692	-0.06581328
TCGA-05-4397-01	0.0236806	0.13916281	-0.17626439	-0.0727514	0.050098687	-0.006591063	-0.053647205	0.14324376	-0.48659715	0.2224344	0.11410068	0.02480547	0.15396199	-0.16319898	-0.43599182	-0.10079238	0.27068424	0.3517773	-0.076729536	-0.069707915	0.16822663	-0.09025519	-0.08536406	-0.049949206	0.072464816	-0.0075823544	0.049389403	-0.14948705	-0.05992454	-0.217611	-0.17026855	0.05712731
