	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.26742497	-0.24596986	-0.19395356	-0.13961224	0.101641975	-0.21874455	-0.029935716	-0.1946978	0.060460623	0.0162694	0.025835907	-0.050357413	-0.0812232	-0.21768445	-0.06326597	0.08695705	0.045254696	0.051772032	-0.04253931	0.117678136	0.22751984	0.3859367	0.34363794	-0.042864833	0.2898263	0.16513224	0.002416199	-0.04329169	0.225625	-0.17798415	0.27517384	-0.1313257	0.27980942	0.2908978	0.07968491	0.07451519	0.035432175	-0.15393196	0.4439578	0.062426347	-0.018351534	0.055457342	0.13960864	-0.11300396	0.35288337	-0.01212057	-0.06750974	0.24386118	-0.23437934	-0.4699058	-0.06647531	-0.05647934	0.29068726	-0.16507392	0.002725421	0.1095075	-0.052854124	-0.23767681	0.20309623	0.3680784	0.27328998	-0.10695215	-0.04783402	-0.07336768
American Joint Committee on Cancer Publication Version Type	0.18202719	-0.4195573	-0.18736303	-0.1547388	0.27254924	0.24193029	-0.375261	0.054015376	0.026335202	0.30889204	0.2002904	0.09943968	-0.17564864	0.027659047	0.15519416	0.032319985	0.039596744	-0.33784676	-0.26686943	0.22777413	0.41708392	0.27253893	0.16097187	-0.120298095	0.05991132	-0.22887625	-0.20977832	-0.1970523	0.3507468	0.051045485	0.23030208	0.04923991	-0.1095175	0.51674473	0.20899864	0.110505044	-0.024315177	0.102169834	0.1834529	0.032473102	-0.25441483	0.26534566	-0.14676407	-0.11086099	0.23651113	0.1498489	-0.16200073	0.27525476	-0.06392633	-0.16695783	0.06146308	-0.055311583	0.041064925	-0.013535946	-0.27952313	-0.25005215	-0.19252111	0.07762662	-0.0986707	0.17325169	0.107522674	0.039153155	-0.11458635	0.06395587
Center of sequencing	-0.08607802	-0.16580562	0.33040255	0.16714442	0.35599053	0.47061956	0.24782255	0.17764953	-0.22764142	0.21489814	-0.02404743	0.15803455	0.23864596	-0.0035803341	-0.24964847	-0.21204929	-0.015678328	0.3072108	0.19764304	0.2904838	0.49237397	-0.5750614	-0.0969403	-0.13728659	-0.048956007	0.2199148	0.058488872	-0.1358378	0.3219169	-0.38268393	-0.09315766	0.083593674	0.2025119	0.23224874	0.41962835	-0.023982314	0.04557897	-0.096245654	-0.3523445	-0.14286184	0.14584166	0.66922224	-0.22909632	-0.20681445	0.4514468	-0.15115738	0.2328641	-0.055725567	0.25966877	-0.20335145	-0.3345632	0.20004041	-0.45544824	-0.06294103	0.15978776	0.18794508	-0.38809025	-0.18136854	-0.18785861	0.42866343	-0.15750346	-0.04633398	0.30811104	-0.026233066
Ethnicity Category	0.1725568	-0.3791829	0.16441517	-0.035604477	-0.03740837	0.025569068	-0.27272087	-0.14046347	-0.449106	-0.03069222	-0.21438813	-0.010776193	-0.11552624	-0.11956056	0.04964571	0.29193676	-0.0206017	-0.11596288	-0.19461718	0.14918114	0.009857456	-0.10499564	0.21562408	0.11910372	0.0005136153	-0.24798496	0.039456762	-0.20015396	-0.0999806	-0.2025096	0.536082	-0.1641686	-0.07465177	0.024136491	0.1937213	0.15105808	0.13655819	0.109691806	-0.046564896	0.33217877	-0.043428756	0.06356925	0.33264226	0.005766023	0.17339523	-0.12508264	-0.04222618	0.13368936	-0.2611734	-0.28055763	-0.07238654	-0.07182245	0.060372517	0.2500476	0.10916442	0.38139743	-0.24707045	0.067519516	0.18036069	-0.04900695	0.28118867	0.3034723	0.016165152	0.10716367
Form completion date	-0.40223566	0.19500509	-0.13865483	-0.22566016	0.41969478	0.21175468	0.25398645	0.09762425	-0.10398375	-0.26164204	0.18001942	-0.28723258	0.5013592	0.041914247	0.21605723	0.042898934	-0.14585078	0.1273015	-0.35532117	0.118161894	0.19873989	-0.1799915	0.5133074	0.17182219	0.39515486	-0.055279948	-0.043540932	-0.49944216	0.11880754	0.05985969	0.4806612	0.38192046	0.12462088	0.6034589	-0.20554514	0.12217865	0.24978445	0.10374773	-0.061330795	-0.12835988	0.25626346	0.39203295	0.22016607	0.2244817	0.4216078	-0.5857696	-0.056655888	0.0327003	-0.048318192	0.3636406	-0.06951553	-0.43194693	0.28311816	-0.36255932	-0.46156278	-0.7234538	-0.528206	0.031779874	-0.7590641	0.3177377	0.05177711	0.024260135	-0.3669919	0.03141657
Neoadjuvant Therapy Type Administered Prior To Resection Text	0.23957746	0.1696314	-0.095876	-0.16053423	-0.25202212	0.08181129	-0.1583534	0.040871006	0.40981615	-0.06294595	-0.0574547	-0.25094917	0.22088856	-0.08472775	0.04816127	-0.017910594	-0.040870316	-0.1815656	0.18349062	0.15614605	0.19872674	0.034930374	-0.022908501	-0.29002112	-0.004510825	-0.067651525	-0.07538992	-0.08282351	0.14522792	-0.034651197	-0.040716484	-0.06188604	-0.08029516	-0.06769534	0.28522065	-0.14987683	0.19404635	0.13956212	-0.3449671	-0.14282659	0.01685334	-0.10245728	0.1875713	0.020109694	-0.022883253	0.355929	0.19851664	-0.19523747	0.14264718	0.30088916	-0.18957183	0.04637886	0.09356433	0.10647562	0.2621208	-0.018713493	0.14184105	-0.0044664145	-0.031749465	-0.08461999	0.070608854	-0.102265194	-0.14020336	-0.0031202196
ICD-10 Classification	0.077576146	-0.05087139	-0.14435425	0.114775576	0.21142101	0.37817815	0.39421687	-0.040646903	0.06514658	0.19734153	-0.22216098	0.20270067	0.049114976	0.1395622	-0.011747069	0.12638772	0.51685727	-0.33153728	-0.079380125	0.15990601	-0.16126914	-0.16752687	0.18577217	-0.3096439	-0.14137556	-0.003452537	-0.38272426	-0.07578605	-0.008153551	0.14332606	-0.074880645	-0.12344925	0.17459339	0.33582836	-0.1704391	0.13939707	-0.11030716	0.060860153	0.049307227	0.25125888	-0.32620534	-0.16377828	0.1860542	-0.27251163	0.2182405	0.17645286	-0.08301477	0.26254153	0.13643636	-0.3753656	-0.1296457	-0.1904223	-0.1306023	0.18820879	0.22626425	0.23162605	0.011485293	-0.0025817975	0.30617115	0.108375385	0.32740548	-0.038154844	-0.10682914	0.12821843
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	-0.12481388	-0.12024506	-0.27275816	0.10451082	0.15390076	-0.031596176	-0.05545421	-0.09024431	0.18406151	0.03210171	0.032065365	-0.15688604	0.15035157	-0.15958676	-0.060113277	-0.1735325	-0.13650066	0.20674324	-0.261391	0.07760626	0.053386927	-0.4059582	-0.05087231	-0.03083201	0.21049081	0.27740213	0.07106532	0.019371076	0.126334	0.34694505	0.23362567	0.029773807	0.2852451	-0.13035233	0.15363176	0.07086487	-0.2244795	0.0022688315	0.15337148	0.052101992	0.031743865	-0.029494135	-0.26259658	0.13352813	-0.028167773	-0.11971943	0.055613436	-0.23610637	-0.096056715	-0.34318534	-0.022360373	0.061736703	-0.21478456	-0.13067774	0.036922276	0.51786584	-0.23206362	-0.33379072	0.36841843	-0.0895592	0.003008028	0.17723016	-0.05020116	-0.053891566
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.035024993	-0.16710742	0.070451155	-0.052716576	0.02412081	-0.24990794	-0.41134197	0.011538872	-0.19754203	-0.17723484	-0.17821202	0.41984034	0.026347164	0.21970597	-0.056836803	-0.21281902	-0.13492954	0.07776839	-0.17664143	0.38569298	0.041672606	0.32610583	0.25237352	-0.17604783	0.1081453	0.042922504	-0.12305045	-0.19066177	0.29638547	0.23928826	-0.2338684	-0.14800164	-0.11256114	0.29160798	-0.2518381	-0.026141347	-0.19271754	0.17872044	-0.0018508324	-0.12010793	-0.24933077	-0.7109225	0.025025537	-0.14365785	0.21390446	0.22160542	-0.20959781	0.24428456	0.097473964	-0.29775426	-0.017321885	0.155857	-0.19871561	-0.12586126	0.59322286	0.16526574	-0.1443387	0.1708673	-0.11332479	0.23217002	-0.08059529	0.054183513	0.15084542	-0.27129936
Informed consent verified	-0.13561434	-0.13060987	0.076042764	0.21130094	-0.13650817	0.14985588	-0.48105395	0.32418585	-0.15481278	-0.084943175	-0.16740888	0.0032058242	0.13964002	0.22745116	0.17412591	0.084445894	0.074772105	-0.052984245	-0.35094035	0.1115839	0.011088027	-0.17227031	0.07614555	0.23119518	0.19860245	-0.31641334	-0.10255461	0.044826515	0.19241484	0.16075504	0.1062074	0.037310824	0.23564975	0.15890966	0.2116102	-0.045031946	0.23514262	0.09982389	-0.2645453	0.17462976	-0.20015058	0.03426057	-0.17447256	0.25335175	0.14948033	0.1221549	0.03216796	0.19248536	-0.14026605	0.33351353	0.23057096	0.28090033	-0.067406796	0.14603697	0.22090085	0.177816	-0.123058304	0.03149129	-0.023232408	-0.052285533	0.1409109	0.14701276	0.16291034	0.106598705
