Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-05-4244-01,5.9203215,9.083212,5.933905,5.8878036,2.7212055,3.6761818,4.675277,3.3170886,5.871112,7.1455007,5.7207847,7.16932,4.218261,4.9239593,5.2250743,2.1486483,3.7953525,6.533977,3.0097244,5.407181,5.5372553,4.4018593,4.536315,4.674056,3.953613,4.3126345,4.3604126,5.441103,6.6592474,5.538129,5.844548,3.9866345
TCGA-05-4249-01,5.921147,9.129339,6.155244,6.006409,2.6357052,3.867026,4.615388,3.405001,5.9591584,7.147403,5.885464,7.242475,4.204121,5.0505924,5.3238864,2.1906955,3.7287536,6.670472,2.9547136,5.3337045,5.625363,4.644014,4.5522,4.395226,3.8446398,4.302023,4.4490247,5.551564,6.7247066,5.6249332,5.8610406,3.922304
TCGA-05-4250-01,5.9759736,9.135215,6.219024,5.995504,2.429998,3.9448094,4.6753693,3.3313792,5.8998227,7.171464,5.96781,7.4463463,4.206473,5.108943,5.426165,2.3565001,3.7112627,6.7307005,2.8858044,5.3005724,5.642295,4.7675495,4.5200677,4.335121,3.830354,4.282706,4.593016,5.510037,6.791418,5.6344357,5.754147,3.9353483
TCGA-05-4382-01,5.987445,8.7546015,5.701639,5.60865,2.1256065,3.9686034,4.5091085,3.3770902,5.3723316,6.755823,5.977588,7.27555,4.080592,5.2285237,4.958214,1.7970822,3.5330136,6.4653363,2.5723536,5.0570445,5.269364,4.744971,3.9898891,4.172139,4.217057,3.784137,4.4698195,5.009621,7.0916076,6.158045,5.7393765,4.2195315
TCGA-05-4384-01,6.577521,8.728916,5.770428,5.757554,1.83298,4.008294,5.0156937,3.3598604,6.1348586,6.677936,5.271075,7.5110316,4.3793473,5.077285,5.2661734,2.2607756,3.9810112,6.4049892,3.1366193,5.6896777,4.967893,4.4797544,4.228668,4.844453,4.0633993,4.2062173,4.298353,5.317114,6.8980074,5.19398,6.126343,4.0169625
TCGA-05-4389-01,6.0603843,8.963637,5.7400894,5.896932,2.7140365,3.740512,4.544737,3.4200456,5.7472205,7.3672233,5.852068,6.944877,4.106329,4.877364,5.2084284,2.00251,3.7492223,6.4040613,2.8089519,5.348162,5.451657,4.3314867,4.396875,4.7575026,3.9227207,4.1922646,4.2360864,5.4607983,6.741739,5.331817,6.046951,3.894034
TCGA-05-4390-01,6.018815,8.761363,5.8894033,5.7378764,2.2199667,4.036287,4.4392476,3.3520122,5.4623346,6.7678714,6.008355,7.2668047,4.1849675,5.2391768,5.0422955,2.0494854,3.5637493,6.59186,2.6756606,5.1505265,5.509833,4.639806,4.2101235,4.2048883,4.1561418,3.9981418,4.501935,5.204438,6.9616284,6.007623,5.6554613,4.1906366
TCGA-05-4395-01,6.150208,8.881791,5.771474,5.995649,2.7982254,3.8343394,4.5217433,3.487519,5.7952366,7.425828,5.8468685,6.8818197,4.119862,4.8707914,5.242797,2.0631137,3.803254,6.3941755,2.8423598,5.371435,5.504241,4.2332697,4.3915687,4.7562094,3.8602128,4.2680235,4.1995025,5.5526714,6.714209,5.281291,6.1160765,3.8459854
TCGA-05-4396-01,6.696245,8.677417,5.973139,5.7829814,1.6672039,4.2262955,4.903399,3.417419,6.06811,6.525566,5.2657127,7.678451,4.5466676,5.118194,5.30524,2.2868395,3.857675,6.5332646,3.0759954,5.685377,5.0171432,4.514094,4.214331,4.693878,4.075963,4.234549,4.458548,5.377419,7.048102,5.263273,6.0548024,3.9483554
TCGA-05-4397-01,6.1080523,8.7344475,5.6854124,5.540428,2.064137,3.9245846,4.5993795,3.239436,5.653786,6.574033,5.670331,7.3768926,4.3534303,5.1169496,4.928945,1.9592898,3.6416137,6.4792256,2.787969,5.484173,5.224962,4.4665914,4.112368,4.589084,4.3266163,4.0104733,4.4070435,5.0540166,7.0437946,5.7657275,5.8018312,4.2351956
