	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Diagnosis Age	-0.25786197	-0.55416733	-0.364961	0.30210564	0.2981061	0.073670454	0.37204054	-0.093841575	0.087926835	0.09481078	-0.34553507	0.15668142	-0.18296924	0.2775948	-0.3930849	0.18786235
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.3589123	0.16634496	0.01331149	0.005974104	0.3435843	-0.12051356	0.39275226	-0.10700103	-0.052750953	0.20060073	-0.41518587	0.2061128	-0.35903454	-0.18565506	0.04924992	-0.46523857
American Joint Committee on Cancer Publication Version Type	-0.19546676	0.3480719	0.30878845	0.25062397	-0.093282856	0.10869282	0.38872048	0.37836093	-0.24526113	0.09670464	-0.38048682	-0.43502447	0.2676325	-0.25106674	-0.21032083	0.36468795
Aneuploidy Score	0.49116346	0.17655134	-0.05616642	-0.1351319	-0.34229982	0.00836174	-0.090159126	-0.23170723	-0.006315603	-0.18083161	0.16093518	0.105285995	-0.37059528	-0.13061997	-0.1594106	0.28967452
Center of sequencing	-0.15409717	-0.46520743	0.156013	-0.118483506	-0.45281923	-0.010323774	0.023334505	-0.1583646	-0.2659677	0.24850245	-0.010031391	-0.104399875	0.31948122	0.23021844	0.40308344	-0.16005896
Last Communication Contact from Initial Pathologic Diagnosis Date	-0.10024624	0.23198585	-0.40569043	0.09886669	0.043000497	0.12398655	0.2159766	0.06626449	0.6284952	0.08872132	-0.5380975	-0.36399	0.26721248	-0.1302937	-0.6418854	0.14445402
Birth from Initial Pathologic Diagnosis Date	-0.04208327	-0.3547215	-0.34977254	0.3065788	-0.021977404	-0.1428104	0.4490343	0.47909597	0.10089822	-0.053153537	-0.41677037	-0.22018653	0.29752663	0.14225867	-0.36810923	-0.1352663
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	-0.2992493	-0.10603312	0.26805797	0.5475387	-0.10436917	0.44614965	-0.1502615	-0.4933722	-0.14992103	-0.0009615702	0.4061988	-0.16599742	0.28776947	-0.22489415	-0.3011647	0.12327687
Ethnicity Category	0.36557472	-0.15322338	0.47312683	0.2944731	-0.019599145	0.10564721	0.078255855	0.265259	-0.19524434	0.2279218	0.17260095	-0.16928911	0.4026804	0.24101254	0.2123331	0.3311943
Form completion date	0.46250373	0.22348617	-0.23870024	0.27240038	0.1559756	0.1778096	0.017321764	-0.11790178	-0.3305044	0.3529773	0.016886087	0.20580687	0.386176	-0.17623362	0.41914248	-0.47077298
Fraction Genome Altered	-0.10207166	-0.5459187	-0.2426753	0.3368046	0.15376307	-0.21281233	-0.13533647	-0.37323776	0.015868224	0.415866	0.2199781	0.22616485	-0.17351823	-0.1663141	0.16713677	0.15057656
Neoadjuvant Therapy Type Administered Prior To Resection Text	0.18549222	-0.3128368	0.2918311	-0.081763096	0.42004675	-0.15027189	-0.22749734	0.2730171	0.048666723	-0.28440166	-0.12575604	-0.12717184	0.17700928	-0.19696651	-0.44218758	0.42843926
ICD-10 Classification	-0.15416975	-0.013347033	-0.37766367	-0.16449271	0.34591565	-0.08663442	0.21756324	-0.10359061	-0.33905035	-0.49191937	-0.44239172	-0.10884744	-0.18899146	0.24785426	0.05662504	0.19238076
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	0.0047343792	-0.4905287	0.22178656	-0.16781634	0.034169152	-0.27420437	0.120325945	-0.28070033	0.020901589	-0.008725404	-0.1044098	-0.25907534	-0.32322857	0.11540735	-0.42525107	-0.3934197
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.18034422	0.2360435	-0.51595014	-0.06213278	-0.084513895	0.1699223	0.08088771	-0.42102262	-0.37524152	-0.15905848	-0.4729991	-0.26957124	-0.26661178	-0.05883106	0.3060438	-0.35012123
