	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.2244691	0.13634348	0.13856976	-0.2403847	-0.014462088	-0.10966013	-0.04235056	-0.2704192	0.28465018	-0.074217096	0.02908241	-0.071066916	0.24486938	0.13921341	0.1605507	-0.14227708	-0.026046269	0.059593745	0.23673417	0.018329088	-0.19132452	-0.09922215	0.32133275	-0.2105217	0.41333073	-0.3945627	0.10344798	-0.065206155	0.20103814	0.006704449	-0.43063515	-0.083145015
American Joint Committee on Cancer Publication Version Type	0.18543631	0.12021324	-0.0876541	0.07185085	0.10553756	0.349386	-0.17054845	-0.13892362	-0.24711657	-0.14486828	-0.25270844	0.16264239	-0.2939445	0.32687247	0.17670536	-0.23249842	-0.20659071	-0.39795005	0.31328243	0.094451524	-0.4978367	0.20604004	0.16256973	0.06604671	0.16073765	-0.01696422	-0.23690891	-0.32284203	0.11639247	-0.056745313	-0.05875003	-0.1439011
Center of sequencing	0.05660137	-0.053673707	-0.021804199	-0.1189179	-0.23987886	0.11221635	0.27191925	-0.41503602	0.44181526	0.020152148	0.057881165	-0.14134525	-0.17889276	-0.2508005	-0.2021516	-0.18451756	-0.022585234	-0.044861842	-0.0050796936	0.08261919	0.26105464	-0.28555498	0.20771007	-0.045453176	0.092037834	0.16680664	0.19664292	-0.20354116	0.26492813	-0.20406479	-0.017412642	0.23477294
Ethnicity Category	0.07865324	0.08021182	0.1138231	-0.42517	-0.25222665	0.062706426	-0.012340986	0.32252735	0.22184856	-0.14308737	0.28010383	-0.2366285	-0.011397722	-0.37817076	-0.038858816	0.0028390074	0.010223825	0.09840709	0.29193297	0.0996959	0.20779526	0.0019429243	0.0129055055	0.18052198	0.37530205	0.018222297	-0.3475196	-0.025877738	-0.19287024	0.05496731	-0.11514273	-0.095291644
Form completion date	-0.10538155	0.04976059	-0.07781215	0.16651617	-0.21412106	-0.25330076	0.100686945	-0.115760155	0.11211543	-0.14198957	-0.14690983	-0.2136507	0.0652	0.04940565	-0.008753962	-0.0594254	-0.0839783	-0.23437819	0.0021643494	-0.16207112	0.23335826	-0.14483444	0.10527349	0.12892929	-0.04737994	0.088010594	-0.024199173	0.023249818	-0.10310494	-0.6888121	0.26309416	0.06691663
Neoadjuvant Therapy Type Administered Prior To Resection Text	-0.1218925	-0.063208915	-0.08409985	0.42336923	-0.03814979	0.019833239	0.11429523	0.13641961	-0.25107178	-0.21595481	-0.24788679	0.0020425757	-0.1435153	-0.29509374	-0.23299393	-0.3757952	0.013952238	0.19521055	-0.19284399	-0.0138164945	0.1741178	-0.18803276	0.35145077	0.23410857	0.027905738	0.07446883	-0.2099876	0.16517277	0.15550232	-0.33676356	-0.23700306	-0.24738114
ICD-10 Classification	0.09839854	0.26660216	-0.19135334	-0.22494072	0.14485574	0.0014946448	-0.03188844	-0.03493601	-0.20112199	0.38831225	-0.17762177	0.31978437	-0.09463809	-0.23599724	-0.032473538	0.0127734095	-0.10709811	-0.2499312	0.27118802	0.17371452	0.007864782	0.1745506	0.13028547	-0.25533512	0.14896843	-0.16436812	0.1990445	-0.053859886	0.19389509	0.59448624	0.1336997	0.07519984
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	-0.09012725	0.059673302	0.02497433	0.06113098	-0.07530051	0.095685914	0.12993085	-0.32425684	-0.47203594	-0.14619102	-0.0763442	-0.11127574	0.17654185	0.2002059	0.3102333	-0.052425	0.23895323	0.09545063	0.19533686	0.036867432	0.3129256	-0.008676248	-0.023065256	0.21379413	0.0755325	-0.43812373	-0.19113392	-0.024155047	-0.07096482	0.38330752	-0.22225776	-0.059393007
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	-0.31958106	-0.053465594	-0.26772457	-0.20303872	0.05049566	-0.13006833	-0.24127807	0.00015291935	0.09254996	0.36975875	-0.2473857	0.2711706	-0.34695086	0.037263285	-0.09186026	0.011700643	-0.17961271	-0.049716327	0.13630626	-0.34643355	0.2989861	0.16166411	-0.1621065	0.15212719	-0.044824477	-0.334972	-0.008999505	-0.21274638	-0.018864898	0.5496238	-0.048870083	0.30255693
Informed consent verified	0.008993697	0.2643947	0.036780167	-0.17150524	0.13985527	0.38252497	-0.3885045	0.19505577	0.03286627	-0.27586684	-0.060016822	0.061040334	-0.328452	-0.036613245	0.045635834	0.13507853	-0.11043561	-0.017138451	-0.17810324	-0.112968	-0.12583433	-0.08064624	-0.37392685	0.24731304	0.21105017	-0.24650063	0.07004263	0.12624405	0.17043515	-0.29577872	0.15588988	0.19774307
In PanCan Pathway Analysis	0.11461442	0.17184843	0.24900277	0.13622661	0.18097857	-0.40526146	-0.20409858	0.15633516	-0.045839097	0.31897593	0.040906418	0.47361937	0.011573949	-0.044938806	-0.0029117514	0.16370398	-0.035306834	-0.30565545	0.12786458	-0.092883855	-0.08569228	-0.14475021	0.15895164	0.013546222	0.44770065	0.0039575733	-0.043444753	0.041261017	0.271411	-0.26995742	0.04773109	-0.030093288
New Neoplasm Event Post Initial Therapy Indicator	-0.19836691	0.18672764	-0.29516473	0.20814027	0.40745923	0.31810686	0.124402314	-0.20318583	-0.10355573	0.06842253	-0.21030991	0.123660065	0.20487541	-0.035345785	0.23988564	-0.19422191	0.015458509	0.20863554	-0.022008544	-0.069963664	0.14599277	-0.24507079	-0.269597	0.3185825	-0.2280195	0.4210279	-0.21411613	-0.35249653	0.17717639	0.0862647	-0.10272561	0.2621251
Other Patient ID	0.35420564	-0.13687366	0.10394883	-0.32165504	-0.14368117	-0.10311597	0.23156172	-0.11094856	0.25194663	-0.2746671	0.05338282	-0.2153202	-0.051884063	0.1287155	-0.30827746	-0.013760359	0.06205212	0.07127852	-0.03268999	0.14995356	-0.19476853	0.011317124	-0.16936387	-0.2193542	-0.33387285	0.24859259	-0.12015919	0.33175027	-0.34750375	-0.64695984	0.19536191	0.08979801
American Joint Committee on Cancer Metastasis Stage Code	-0.12285913	-0.07334002	-0.22048132	-0.04938414	0.08870637	-0.24996004	-0.031060724	0.095520444	-0.23480804	0.1729129	0.29419222	0.104058266	-0.03632735	-0.15344281	0.38524148	-0.024848312	-0.16579622	-0.26564777	0.26665872	-0.008733019	-0.11957857	-0.12155801	-0.16528119	-0.18120883	0.4760967	-0.457774	-0.08021455	0.13555123	0.28126386	-0.008857443	-0.5282179	-0.009123903
Neoplasm Disease Lymph Node Stage American Joint Committee on Cancer Code	0.14249305	-0.15738493	0.14117129	-0.19373804	-0.20794974	-0.27934262	-0.0038352297	-0.19126546	0.053851537	0.14332433	-0.14596531	0.08710929	0.16565365	0.22770953	-0.0192365	-0.02175299	0.25557494	-0.22994316	0.17882165	-0.009922327	0.18950357	0.035827015	-0.13013709	-0.13856027	0.18630724	-0.0512134	-0.22470465	-0.053753246	0.050185423	0.42448667	0.12206152	-0.22519442
American Joint Committee on Cancer Tumor Stage Code	0.07324427	0.0064641857	-0.18492448	0.082377754	-0.13744265	0.07311053	-0.061258554	0.26722798	0.021025399	0.29089132	0.20486899	0.17426175	-0.11092519	-0.3853491	0.26846388	-0.05283694	0.16273628	0.23160349	-0.17100307	-0.113003425	-0.0453165	0.25238016	-0.104902074	0.20193684	-0.170298	0.22477235	-0.24894042	0.062386062	-0.19013649	0.49860516	-0.57675576	-0.04319169
