,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-05-4244-01,4.8604336,6.5702662,5.6616273,4.7042317,4.873974,5.568847,3.353041,5.3426924,3.7985802,5.161631,4.9189477,3.97116,6.3955245,4.56912,5.8157444,5.2456026
TCGA-05-4249-01,2.8791356,7.2278724,5.669807,4.546111,4.7369084,5.8550377,3.206801,5.7732425,3.9371467,5.619107,4.597561,3.5739312,7.097577,4.519536,6.027102,5.4943347
TCGA-05-4250-01,2.634818,7.30977,5.6634536,4.5314636,4.765912,5.808144,3.2027776,5.798273,3.9228427,5.721956,4.632469,3.533333,7.18876,4.529958,6.0561256,5.475073
TCGA-05-4382-01,-0.8573916,8.091061,5.43941,4.8862443,4.394613,6.223969,3.8202453,6.1428123,4.4604354,5.720038,4.6499968,3.4231718,6.500423,4.739027,6.098053,5.683394
TCGA-05-4384-01,7.4812803,5.4150095,5.526433,5.181357,5.156896,4.8259406,3.7370133,4.591467,3.8172338,4.4305024,5.375444,3.9023042,5.184201,4.967906,5.592401,5.061499
TCGA-05-4389-01,4.2826166,6.7991657,5.7682023,4.5645914,4.7953033,5.660893,3.2733293,5.5511622,3.8209734,5.3585415,4.7557793,3.8298097,6.672984,4.5529256,5.854582,5.2379518
TCGA-05-4390-01,0.22553533,7.976225,5.544618,4.439559,5.002535,5.936969,3.0449169,6.0619473,4.1115327,6.12115,4.4021387,3.2478588,7.5730224,4.575486,6.343095,5.792125
TCGA-05-4395-01,3.7927117,6.904706,5.787577,4.5429654,4.800317,5.7122,3.241497,5.5750513,3.832861,5.499834,4.753976,3.7913496,6.8483424,4.5127506,6.00699,5.3778496
TCGA-05-4396-01,-0.91790587,7.9867954,5.453774,4.6857977,4.5292654,6.0653276,3.6427593,6.148177,4.4385657,5.81889,4.505479,3.3247256,6.5293803,4.59699,5.9619074,5.7464285
TCGA-05-4397-01,-0.7210483,8.068743,5.3122263,4.61346,4.7707586,5.983834,3.2897954,6.1032763,4.1545944,6.1014237,4.5250764,3.2367249,7.2805977,4.612301,6.1751575,5.855315
TCGA-05-4398-01,-0.22690128,8.084051,5.352616,4.5826554,4.8853645,5.9400244,3.129765,6.033584,4.023082,6.111208,4.466788,3.2426388,7.5108104,4.628258,6.214421,5.8820963
TCGA-05-4402-01,7.3594413,5.46466,5.436665,5.066124,5.2097545,4.900023,3.6584988,4.5549207,3.7778654,4.4225154,5.442537,3.9751782,5.22691,4.945115,5.629332,5.116023
TCGA-05-4403-01,7.323619,5.554004,5.4069552,5.1593695,5.2565336,4.9097295,3.7506473,4.6159616,3.821056,4.423433,5.509101,4.0328093,5.2669897,4.935494,5.5516343,5.1650753
