Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-05-4244-01,4.9593806,5.9971404,4.0700893,8.455639,2.8611982,3.889493,4.672572,6.921632,3.4806223,3.0809066,8.02,6.3316584,6.800224,5.8460875,1.3884177,4.123482
TCGA-05-4249-01,4.819139,5.59882,4.07903,8.290622,3.0476472,3.8070636,4.6321898,6.840119,3.3458352,3.0017679,8.059936,6.283357,6.9514804,5.706161,1.66631,4.064249
TCGA-05-4250-01,4.771132,5.5380898,4.1528497,8.206173,3.0952005,3.7418618,4.510302,6.793466,3.294539,2.872267,8.101482,6.2641506,6.9106293,5.702134,1.7341337,3.9681275
TCGA-05-4382-01,4.191362,5.740871,4.1907883,7.6464653,3.5962358,3.3934216,4.491231,7.1196694,3.7321334,3.286559,9.021187,5.8360267,6.664928,5.917295,1.0915442,4.70788
TCGA-05-4384-01,5.000588,6.464109,4.837666,8.146668,2.9393973,3.3341467,3.7277143,7.562581,3.7681062,2.8946235,7.6155562,5.864878,6.7669234,5.842803,0.9264915,4.287575
TCGA-05-4389-01,4.992691,5.98275,4.0631976,8.656994,2.9499743,3.980034,4.668215,7.1638246,3.4093316,3.4652085,8.085736,6.493715,7.148997,5.8862357,1.2485919,4.3274064
TCGA-05-4390-01,4.459331,5.734371,4.2285247,7.590698,3.4682248,3.3281024,4.7284164,6.9674134,3.7632737,3.086634,8.819913,5.9081817,6.8881683,5.911903,1.2822629,4.6668205
TCGA-05-4395-01,5.077705,5.9693933,4.1537604,8.76607,2.9314294,3.9600186,4.742979,7.193242,3.4502673,3.5021708,7.9031644,6.4080386,7.3916097,5.861998,1.3700484,4.317602
TCGA-05-4396-01,4.93063,6.4537115,5.065868,7.9589605,3.07474,3.0277321,3.7582686,7.3886003,3.792118,2.7111273,7.6823387,5.6680584,6.8843684,5.8948536,0.99623406,4.196952
TCGA-05-4397-01,4.729375,6.2591505,4.397514,7.548282,3.1752415,3.2373874,4.352904,7.1996655,3.9135752,3.148682,8.343765,5.9625044,6.712972,5.9088936,0.98789287,4.747221
TCGA-05-4398-01,4.7596993,5.9934497,4.0749106,7.535986,3.1119864,3.4101877,4.762472,7.032721,3.8375223,3.394641,8.502659,6.1876917,6.8391457,5.7857323,1.217308,4.8119884
TCGA-05-4402-01,4.749962,6.398671,4.344949,8.316752,2.9202983,3.8212945,3.7957392,7.7755303,3.7906828,3.3407955,7.9250684,6.0340247,6.5544853,5.799022,0.8112127,4.6102414
TCGA-05-4403-01,4.838675,6.5184345,4.629338,8.051589,2.9593449,3.4582722,3.7642448,7.604557,3.8624022,3.0675113,7.854197,5.8951564,6.5856037,5.8672056,0.80990446,4.5029397
TCGA-05-4405-01,4.60816,5.6613145,3.9631753,8.026074,3.186784,3.6633086,4.6146555,6.8655376,3.4682055,3.3175373,8.374432,6.188279,6.871815,5.750324,1.6336129,4.2683644
TCGA-05-4410-01,4.288915,5.7989583,4.166511,7.7289658,3.6009946,3.5191154,4.5656466,7.2366967,3.825829,3.2228026,8.8873825,5.864438,6.8857846,5.9975367,1.1053963,4.9092484
TCGA-05-4415-01,4.9348307,6.055896,4.3230877,8.51188,2.7724428,3.8659558,4.0087037,7.1454606,3.1545258,3.1081855,8.243824,6.6616845,6.472615,5.7474775,0.9058772,3.8950105
TCGA-05-4417-01,4.8872166,5.712435,4.0795364,8.346969,3.1203034,3.827756,4.7773175,6.9913416,3.5321052,3.0172036,7.9758534,6.157198,7.1732717,5.8421397,1.6500885,4.3076615
TCGA-05-4418-01,5.078526,6.1950417,4.4947734,8.60417,2.935122,3.7169237,4.3543267,7.3509893,3.5922627,3.1534872,7.650575,6.1307535,7.245407,5.879405,1.2438598,4.2714386
