	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
TCGA-05-4244-01	0.30638492	0.3896212	-0.02380809	0.28500137	0.17497441	0.4006471	-0.18735214	-0.20815556	0.029481178	0.09544996	0.056007333	0.09932741	0.31773257	-0.10331122	-0.24161267	0.45823666
TCGA-05-4249-01	0.19205964	0.025269719	0.066841856	0.2877392	0.092724815	0.4187868	-0.09623053	-0.37996307	-0.069649845	0.28985348	0.015389672	0.3456301	0.31944045	-0.042008594	-0.16746733	0.44405508
TCGA-05-4250-01	0.109300114	-0.06671406	0.28109303	0.3197415	0.30916283	0.10668211	-0.31580305	0.08373032	0.05742679	0.18961214	-0.52994895	0.40075815	0.0730574	-0.15328397	0.09174808	0.2658857
TCGA-05-4382-01	0.23004824	-0.15703477	0.29256934	0.15141587	-0.002284013	0.22519547	0.2839353	-0.4054409	0.18104008	0.2761566	0.19791025	0.24705695	-0.083553836	0.014519012	-0.21624507	0.5049524
TCGA-05-4384-01	-0.25299168	0.51268095	0.19601902	0.04633283	0.24331209	-0.23084286	0.2455032	-0.3360177	0.20335762	0.22389501	0.23063236	-0.07963783	0.1371087	0.16132885	0.38724786	-0.03333044
TCGA-05-4389-01	0.29524663	0.13843913	0.29789597	0.28402036	0.08885722	0.37633353	-0.071843654	-0.31727898	0.08978672	0.049615763	-0.051234465	0.18300985	-0.03340247	-0.1640191	-0.23116073	0.58378965
TCGA-05-4390-01	0.3311212	0.1455786	0.16324586	0.025715405	0.369665	0.0035432947	-0.33243966	-0.11945353	0.32597667	-0.102607936	0.121550314	0.11882214	-0.589964	-0.028485445	0.27606633	0.09818938
TCGA-05-4395-01	0.10873733	-0.1816135	0.31178078	0.3465326	0.20155169	0.08271755	-0.24668401	0.13243048	0.21510306	0.54945546	0.012961735	0.34327826	-0.13119438	-0.13717444	-0.24027826	0.22826175
TCGA-05-4396-01	-0.10051361	0.075286016	0.6467468	0.2518963	0.13467117	-0.20818217	-0.16919293	-0.04429667	0.22179851	-0.064477764	-0.37505135	-0.11283323	-0.093152545	-0.18407787	-0.28400144	0.28366444
TCGA-05-4397-01	-0.18732843	0.3156988	0.2896975	0.35854113	0.20130746	0.17359872	-0.14960136	-0.44654474	0.12676513	0.24834162	-0.084033474	0.049717233	0.26997012	-0.07773936	-0.2751938	0.34407362
TCGA-05-4398-01	0.3974418	-0.18407889	0.09981558	0.25546616	-0.05906606	0.21807925	-0.15607566	0.023910165	-0.16914815	0.42094764	0.273547	0.3287696	0.19347203	0.06846707	-0.40919027	0.2422168
TCGA-05-4402-01	-0.2681268	0.07058186	0.40125564	0.08302724	0.23854724	-0.44338533	-0.12598318	0.09318388	0.005324073	-0.22603515	-0.3423365	-0.08934527	0.29749522	0.41534188	-0.06867617	-0.18748417
TCGA-05-4403-01	-0.0045353333	0.059827387	0.39680126	0.26390588	0.3456907	-0.26646635	0.10822184	0.25856584	0.13626231	0.2896397	-0.47331905	0.20991054	0.19180864	-0.21524969	0.15162554	0.1535015
TCGA-05-4405-01	0.5777278	-0.19511122	0.09764497	0.17745708	0.107021846	0.09794795	0.343667	0.00074813544	0.0045525986	0.1244167	0.068291165	0.3866907	0.18860301	0.21445686	0.07265343	0.43754607
TCGA-05-4410-01	0.02998983	0.36136284	0.4574024	0.34372598	0.07408151	-0.20542197	-0.22011392	-0.26231316	0.03868008	0.023828726	-0.06585967	-0.1829174	0.2035295	-0.05930182	-0.47419298	0.25796953
TCGA-05-4415-01	0.58691216	0.12823257	0.26895523	0.26784977	0.15246776	0.108594015	-0.074441515	0.025344731	0.032469023	0.19770087	-0.19074622	0.31186455	-0.30702204	-0.13786176	0.04823821	0.40547293
TCGA-05-4417-01	0.20720717	-0.1745703	0.25876424	0.2616037	0.12695822	0.24714671	-0.036540173	-0.11335034	0.1292091	0.4307375	-0.16910467	0.5009809	-0.22081941	-0.084776826	0.13396165	0.37961766
TCGA-05-4418-01	0.10963786	0.28465098	0.3873047	0.18705387	0.1322265	0.053147618	0.17506757	-0.46861765	0.33862638	0.05450169	0.102993205	-0.0019289125	-0.295951	-0.0518795	0.13113612	0.46440798
TCGA-05-4420-01	-0.14184569	-0.23571242	0.090447575	-0.5216487	-0.14430127	0.12699185	0.017168796	-0.060885426	0.03405385	-0.31080836	0.056713525	-0.016068347	-0.17737298	0.65267843	-0.046543684	-0.20546763
TCGA-05-4422-01	-0.14680089	0.08904637	0.46768132	0.003731502	-0.14850526	-0.04757667	-0.31626815	-0.44047418	-0.19439705	-0.33030173	-0.269042	-0.1598372	-0.24662998	0.15443581	-0.3204881	0.034782205
TCGA-05-4424-01	0.026451897	0.112805545	-0.0606253	0.24460188	0.15713425	0.51210874	-0.22993344	-0.47767	0.07224867	0.25097302	0.3111354	0.26485398	0.004246899	0.023014355	-0.2066566	0.27689412
TCGA-05-4425-01	0.17779665	0.3719653	0.14261977	0.08596544	0.16139229	0.043580085	0.206052	-0.45121613	0.29599547	-0.15239184	0.20607346	0.036475923	-0.07713037	0.3965581	0.3075487	0.3404005
TCGA-05-4426-01	0.46972626	0.21204212	0.23600289	0.066717714	0.18022129	-0.010944109	0.41090542	0.03614066	0.33184248	-0.07940843	0.07680499	0.0772381	-0.12215925	0.20958275	0.27796328	0.45507866
TCGA-05-4427-01	-0.032901052	-0.24772674	0.40587023	0.021912377	0.09109478	-0.06580838	0.20066066	-0.47008792	0.20654278	-0.18923563	-0.04974415	-0.104516104	-0.18971363	0.47292483	-0.2154681	0.317046
TCGA-05-4430-01	0.6088682	0.20935076	0.35621193	0.25544715	0.020324409	0.048654124	-0.005824429	-0.02632782	-0.029578349	0.18014742	-0.10430875	0.10840833	-0.22637759	-0.19785099	-0.17730156	0.46045175
TCGA-05-4432-01	0.3237678	-0.030853618	0.21585357	0.32696712	0.17951877	0.24935474	0.12508473	-0.3867605	0.16606553	0.15343526	0.15221645	0.29734048	-0.2010938	-0.10124665	-0.033686664	0.51629615
TCGA-05-4433-01	-0.46452835	-0.4455638	0.38404799	-0.0062872833	0.12516472	-0.048318066	-0.20832698	-0.046480525	0.17890836	-0.123991475	-0.33344856	-0.069646165	-0.2480452	0.3413282	-0.17731355	-0.041236747
TCGA-05-4434-01	0.1119031	0.43971413	0.3654447	0.21741022	0.21998504	-0.10700616	0.29995847	-0.3202314	0.3461937	0.073601656	0.20346768	-0.12038264	-0.044525716	-0.06937927	0.07613581	0.4088937
TCGA-05-5423-01	0.4416248	0.37530962	0.23520727	0.22209363	-0.13851404	0.14923991	-0.05546388	-0.394878	-0.14563489	0.16537227	0.21100229	0.050987136	0.016299998	0.2269726	-0.2579979	0.38075492
TCGA-05-5425-01	0.02727266	0.4309356	-0.023621967	0.37417603	0.33238688	0.23700814	-0.18002266	-0.42107	0.05054651	0.1529101	0.05345974	0.15528822	0.3536181	-0.1545006	-0.0131401	0.30761224
TCGA-05-5428-01	0.26578748	-0.099971205	-0.034004726	0.11675554	0.25621378	0.28847742	-0.37000027	0.10706542	0.116053484	0.44844943	0.23380804	0.42190623	-0.39729473	0.02216094	0.04183046	-0.004033508
TCGA-05-5429-01	0.5083245	0.18324068	0.016003022	0.24453089	0.40102437	0.057359956	0.097911574	-0.12496297	0.22598398	0.13632824	-0.07785839	0.36535722	-0.0869889	0.029963743	0.30664235	0.3833641
TCGA-05-5715-01	0.08534829	0.34705338	0.018598476	0.12543544	0.09530051	0.15208358	0.37715107	-0.6161676	0.23855591	-0.002466226	0.2472391	-0.0048388126	0.0076393103	0.14943273	0.020873029	0.4014759
TCGA-17-Z000-01	0.079181954	0.4619536	-0.10789203	0.062893875	-0.032238588	-0.09825802	0.48565668	-0.07645296	-0.028947052	0.12311996	-0.12046482	0.090254866	0.08307214	0.31190708	0.60419273	0.06664244
TCGA-17-Z001-01	0.067182824	-0.10743661	-0.41363403	0.086937495	0.089445546	0.30147138	-0.10316977	-0.1769051	-0.35361412	0.007914254	-0.066477016	0.5138589	-0.07295727	0.2211449	0.42107618	-0.19839092
TCGA-17-Z002-01	0.07869019	0.45241585	0.02004385	0.15480295	0.25576228	0.061790146	0.30306146	-0.013629509	0.38610753	0.28438756	-0.13962564	0.13132466	0.13408583	0.111524746	0.4228307	0.35720897
TCGA-17-Z003-01	0.06427665	-0.08457993	-0.41446897	0.08492359	0.07199328	0.29768378	-0.08763262	-0.14903538	-0.36194608	0.0136897955	-0.075104184	0.50450087	-0.092936344	0.2252946	0.43716425	-0.21015927
TCGA-17-Z004-01	0.17873114	0.35931116	0.16773295	-0.088672675	-0.070705995	-0.34107897	0.3790523	-0.19333792	0.056931313	0.2568384	-0.21418531	0.018618813	-0.18951033	0.16590992	0.5626206	0.0717484
TCGA-17-Z005-01	-0.34250608	-0.13226333	0.18997073	-0.17681566	0.059214488	-0.54981923	0.1637167	0.056287345	-0.12916051	0.06983294	-0.31198224	-0.12214568	0.059941642	0.2684812	0.28005403	-0.41730964
TCGA-17-Z007-01	0.16440716	0.3882304	0.16468291	-0.071319245	-0.035129506	-0.30285358	0.35824275	-0.16017745	0.08807986	0.28098965	-0.24966536	0.034684777	-0.15647712	0.1465338	0.58056974	0.09911589
TCGA-17-Z009-01	0.16568337	0.38121775	0.16813935	-0.078924626	-0.045592833	-0.31290674	0.3561197	-0.16376103	0.07589013	0.2775385	-0.25080055	0.030667897	-0.16549246	0.14611495	0.5795953	0.08830262
TCGA-17-Z010-01	0.02950119	-0.059077084	-0.44459498	0.10940994	0.08866437	0.34744373	-0.10415737	-0.10217447	-0.3558878	-0.013328856	-0.0764473	0.4926302	-0.015303507	0.22359288	0.4137057	-0.19848059
TCGA-17-Z011-01	0.17851508	0.36140442	0.16682485	-0.08658012	-0.067853965	-0.33849493	0.37995896	-0.19253989	0.060370084	0.25786576	-0.21380337	0.019726792	-0.18712868	0.16620247	0.56310886	0.07481185
TCGA-17-Z013-01	0.1815583	0.3439549	0.17223343	-0.10127211	-0.08979979	-0.3586717	0.37696856	-0.20181514	0.035375144	0.24761331	-0.21017884	0.010758984	-0.2056694	0.16706021	0.5562745	0.052557547
TCGA-17-Z014-01	0.098856114	-0.12075434	-0.3643261	0.040488683	0.045978323	0.21673644	-0.088867806	-0.22481701	-0.38202474	0.027796444	-0.08758678	0.4989823	-0.14915039	0.22175416	0.4546363	-0.22860242
TCGA-17-Z015-01	0.4468488	0.16352716	-0.06476827	0.122239366	0.22194533	-0.07363289	-0.0055178097	0.076337464	0.10506241	-0.094762705	0.429195	-0.2298251	-0.1599014	-0.561202	-0.27510378	0.1437495
TCGA-17-Z016-01	0.08908274	-0.07622794	-0.41959712	0.106115334	0.08198983	0.2960559	-0.018277256	-0.16390438	-0.32103968	0.031350106	-0.02333946	0.51592976	-0.13011287	0.25062817	0.44102556	-0.17982315
TCGA-17-Z017-01	-0.010402745	-0.085038714	-0.43427292	0.098095104	0.11178558	0.37596816	-0.21728165	-0.083574556	-0.366307	-0.04096318	-0.12697612	0.47676077	0.07222502	0.17176227	0.36261454	-0.20226203
TCGA-17-Z018-01	0.024937319	-0.059964936	-0.42704293	0.09207772	0.0641773	0.3411518	-0.12608248	-0.056319885	-0.37375742	0.010623873	-0.1098255	0.4875506	-0.07777875	0.19569355	0.42297536	-0.22921187
TCGA-17-Z019-01	-0.21497412	-0.23751132	0.33082008	-0.121056356	-0.01998734	-0.34205124	0.13702339	0.003753113	0.13978003	-0.08216663	-0.11337833	0.11300844	-0.1300117	0.69232357	0.23209786	-0.18732332
TCGA-17-Z020-01	0.16605993	0.37895614	0.16920039	-0.081302926	-0.04887451	-0.3160194	0.35540015	-0.16486274	0.07204756	0.2764122	-0.25111914	0.029400973	-0.16830109	0.14596151	0.5792021	0.08489111
TCGA-17-Z021-01	0.104876965	-0.07267553	-0.4206848	0.11752604	0.09880267	0.29058504	0.013076944	-0.19791265	-0.2920632	0.030321911	0.0072785113	0.5204	-0.11855633	0.27039924	0.43862888	-0.15077434
TCGA-17-Z022-01	0.20615259	0.1434669	0.41226554	0.32853156	0.11829974	-0.12396368	-0.27124745	0.19368778	-0.097147	-0.024214206	-0.22133166	-0.0595434	-0.12895606	-0.38549325	-0.52150375	0.13715921
TCGA-17-Z023-01	0.036444206	-0.04115756	-0.46450925	0.1387983	0.122464225	0.35749486	-0.058270812	-0.14778441	-0.31333178	-0.039411705	-0.02464814	0.49057254	0.06178752	0.26241338	0.398573	-0.14618553
TCGA-17-Z025-01	0.03348604	-0.12173975	-0.3957655	0.056942835	0.08921272	0.2973366	-0.20892632	-0.17684585	-0.39246726	-0.02509985	-0.13434622	0.48841888	0.010072754	0.1832334	0.39850327	-0.2216968
TCGA-17-Z026-01	-0.09388411	-0.48901987	0.20087911	-0.18205762	-0.017505063	0.15501444	0.44195843	-0.20113513	0.013459748	-0.1631252	-0.16901404	-0.17029287	0.16130693	0.14048803	-0.44136375	0.30580103
TCGA-17-Z027-01	0.072868995	0.4664563	-0.120832354	0.07718469	-0.016299276	-0.07234182	0.4825913	-0.06258456	-0.017025001	0.12634258	-0.118190356	0.10147567	0.09584994	0.30983624	0.6021278	0.07731999
TCGA-17-Z028-01	0.5265113	0.20388825	-0.07686935	0.16597839	0.14565454	-0.0011466286	0.0688066	0.13847582	-0.08325292	-0.08290565	0.34060913	-0.14781235	-0.0190177	-0.5246684	-0.38074684	0.17423245
TCGA-17-Z030-01	0.4685845	0.15380117	-0.122461595	0.22807425	0.33589727	0.03818341	-0.18155517	0.07502853	0.23727544	-0.0022835908	0.34368655	-0.007699627	-0.18404238	-0.49521017	-0.18911156	0.2180138
TCGA-17-Z031-01	0.090763755	0.044107206	0.06364788	0.06330698	-0.15528564	0.15503731	0.28071725	-0.17075358	0.19885506	0.2651203	0.56774926	-0.061335932	-0.0881322	0.15203236	-0.5551507	0.22503705
TCGA-17-Z032-01	0.16539158	0.38290533	0.16733107	-0.07712695	-0.043115426	-0.31054416	0.35664588	-0.16292231	0.078784764	0.27837482	-0.25054815	0.031622056	-0.16336618	0.14622378	0.57986444	0.090871654
TCGA-17-Z033-01	0.17498787	-0.1572436	-0.31384873	-0.00052440993	0.0066925227	0.13064513	-0.021069935	-0.26391858	-0.39922968	0.041124098	-0.0606951	0.47701368	-0.24300553	0.21884327	0.45291284	-0.23359592
TCGA-17-Z036-01	0.10119679	0.4630257	0.05207969	0.114705436	0.20725103	-0.012911271	0.3309486	-0.04572111	0.34307006	0.298919	-0.17075194	0.117668875	0.079116024	0.12497972	0.47928306	0.3211174
TCGA-17-Z037-01	0.16568737	0.38119426	0.1681505	-0.078949474	-0.04562708	-0.31293935	0.3561123	-0.16377258	0.07585003	0.27752686	-0.25080398	0.030654674	-0.16552182	0.14611341	0.5795915	0.08826704
TCGA-17-Z041-01	0.05732531	0.47593218	-0.14415804	0.10038886	0.008698326	-0.028975124	0.47332546	-0.038622934	-0.0011042019	0.12154793	-0.11455681	0.11266522	0.13439599	0.3076081	0.5922253	0.094293214
TCGA-17-Z042-01	-0.020413017	0.031510793	-0.4146367	0.15036075	0.111423776	0.4753256	-0.16755982	0.20625964	-0.23370187	0.09420828	-0.14001124	0.46346307	-0.16151671	0.10222821	0.36144528	-0.17324956
TCGA-17-Z043-01	0.10175081	-0.18913789	-0.30639762	-0.010743576	0.020454833	0.16103582	-0.15749922	-0.25442728	-0.4157897	0.037089046	-0.1277944	0.48411655	-0.19277965	0.16745023	0.42790607	-0.2659407
TCGA-17-Z044-01	0.16657704	0.37568098	0.17069364	-0.0846871	-0.05355219	-0.32042268	0.35432982	-0.16641457	0.066554405	0.27477044	-0.2515423	0.027589278	-0.17228872	0.14572448	0.5785688	0.08001173
TCGA-17-Z045-01	0.66172504	-0.2524853	-0.10090815	-0.017943665	-0.08943256	0.07267907	0.1436406	0.21662095	-0.31237343	0.066762306	0.3442899	0.26229587	-0.05904946	0.30772242	-0.13934751	0.007895196
TCGA-17-Z047-01	0.16555639	0.38195884	0.16778618	-0.07813764	-0.04450792	-0.31187347	0.35635194	-0.16339451	0.077158354	0.2779062	-0.2506913	0.031085966	-0.16456199	0.14616336	0.57971615	0.089428306
TCGA-17-Z048-01	0.16736455	0.37025222	0.17306192	-0.090148345	-0.061121017	-0.32746357	0.35248655	-0.16887935	0.057625707	0.27202272	-0.25214908	0.02464315	-0.17870173	0.14529508	0.577362	0.0720749
