,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-05-4244-01,3.9512227,7.635146,5.9241557,6.1542616,3.5675094,4.761209,3.8252983,4.829573,5.5539913,6.0600214,4.62911,6.71103,5.71548,5.153181,5.6342154,5.3802485,5.539098,5.4368668,4.473544,5.4858804,5.962728,2.7219515,7.127053,4.0063963,3.6700618,6.069101,4.0689774,5.452169,5.0690756,1.4239992,3.2458742,3.6807072,5.808514,4.6530604,5.4346566,3.939861,5.16049,3.7079604,5.014701,5.2283363,5.4390693,5.2734175,4.640287,4.225721,5.410006,2.2471611,3.7347198,3.1971753,4.3378334,5.4013124,4.265608,6.1495085,4.8601866,5.762128,4.0726767,5.0104337,4.380745,7.044011,5.926169,5.015573,4.2015986,4.93277,5.5838103,3.4243233
TCGA-05-4249-01,1.976297,8.356361,5.9943438,6.1737757,3.3590415,4.4598794,3.6874828,4.792063,5.5294194,6.053992,4.764145,6.769787,5.8123565,5.207136,5.4823284,5.597799,5.5045595,5.5869665,4.4636955,5.6239963,5.9022193,2.7323825,7.062419,3.8431654,3.6466537,6.090515,4.095921,5.4145637,4.991856,1.3397919,3.119325,3.7039313,5.605935,4.816967,5.3437896,3.9501417,5.244969,3.602756,4.9545145,5.039301,5.5336742,5.26565,4.468164,4.177902,5.3112154,2.1078882,3.5236955,3.083908,4.3110404,5.556585,4.1980658,6.09238,5.021092,5.9102445,4.010091,4.9696245,4.5493226,6.8603196,5.8199835,4.9406896,4.4043026,4.9505577,5.454603,3.3911476
TCGA-05-4250-01,1.5234525,8.372017,5.9739757,6.161955,3.4659064,4.4615736,3.700377,4.8547006,5.5172524,6.0155516,4.7312512,6.808078,5.7946453,5.2250957,5.511611,5.640389,5.4808693,5.5038853,4.3524714,5.5870323,5.899815,2.7385757,7.1044974,3.8192658,3.6309512,6.1116605,4.028871,5.3732185,4.9600487,1.3181492,3.0994415,3.7066963,5.64294,4.7213845,5.3386793,3.9584007,5.258475,3.5823684,4.9456043,4.996892,5.604475,5.294819,4.5140896,4.20239,5.2906866,2.1391554,3.4980083,3.04355,4.3165703,5.624262,4.1597104,6.0530543,4.9547668,5.9360895,4.0426497,4.9874096,4.6046906,6.9287,5.7062893,4.985537,4.283756,4.89391,5.51034,3.3560505
TCGA-05-4382-01,-1.1987125,8.527479,5.637269,5.8822136,3.8934097,4.398417,3.8557906,4.9264464,5.374455,5.6846986,4.795611,6.6712575,5.3850574,5.2184277,5.472968,5.642177,5.3083878,5.117912,4.2900333,5.225938,5.6848364,3.1192265,7.2366104,3.7538629,3.3795676,6.557325,3.846861,5.275492,4.614057,1.3367666,3.2323277,3.5654972,5.9165964,4.8042235,5.0407023,4.032626,5.253488,3.3132281,4.935149,4.7801504,5.951686,5.399526,4.796899,4.122184,4.9740353,2.1008909,3.5086815,3.1715512,4.656845,5.958074,4.3250294,5.6973367,4.7609673,5.938041,4.343722,5.066931,4.9189367,6.8720684,5.192172,5.2141514,3.8114457,5.322995,5.732414,3.3633852
TCGA-05-4384-01,6.5490046,6.4347553,5.693135,5.8356786,4.052395,5.3048,4.2311745,4.912375,5.716078,5.894502,4.529548,6.525544,5.3135753,4.78192,5.7717814,4.8898253,5.4322205,5.15954,4.4130125,5.123436,5.7958627,2.9504569,7.0966554,4.220699,3.5100875,6.3516955,3.9515178,5.565111,5.008633,1.7932636,3.683025,3.6807153,6.2797613,4.680169,5.465773,3.9588292,5.130976,3.612187,5.112058,5.664479,5.3463006,5.383464,5.0226436,4.418894,5.4143653,2.4875603,4.2558703,3.3714032,4.6720853,5.3312883,4.5943537,6.2526364,4.4632154,5.4981194,4.3632426,5.1410494,4.2759833,7.4274063,5.8313193,5.2727003,3.6695642,5.223099,5.8912272,3.5956712
TCGA-05-4389-01,3.4390616,7.838913,5.9411144,6.185058,3.5083618,4.676893,3.7900999,4.8255367,5.5577044,6.0663743,4.654968,6.719577,5.7536125,5.191443,5.6006017,5.4537315,5.544249,5.474367,4.463195,5.547992,5.9804053,2.6977918,7.1258283,3.9858751,3.6836717,6.04041,4.0509396,5.430222,5.048647,1.354728,3.1929803,3.680917,5.769209,4.6550007,5.4107156,3.9667687,5.171301,3.6715403,5.007588,5.174898,5.4571514,5.2834353,4.6018386,4.234379,5.4016085,2.2219284,3.663411,3.1793244,4.309527,5.463728,4.2304935,6.150385,4.915946,5.8045545,4.057726,4.9912663,4.427324,7.010479,5.9025044,5.015897,4.2509966,4.9361644,5.541162,3.4253948
TCGA-05-4390-01,-0.8193695,9.085277,5.9308057,6.153576,3.4790585,4.2813473,3.6221757,4.8585114,5.5922117,5.8947873,4.937066,6.8686976,5.796962,5.137279,5.385004,5.778662,5.3674064,5.556199,4.3011174,5.6081862,5.678224,2.88863,6.9352956,3.6046653,3.5728273,6.242431,4.0331497,5.2652564,4.7628193,1.3729503,2.9941068,3.711199,5.562703,4.8073936,5.262933,3.9755604,5.457897,3.4186764,4.897178,4.908723,5.7934413,5.2090015,4.3946486,4.1771593,5.14464,1.9700768,3.3579454,2.936541,4.3492713,5.621297,4.167222,5.9261084,4.936076,5.9962044,4.0509143,5.003399,4.87089,6.7245464,5.4520764,4.9671173,4.286553,4.961358,5.494211,3.322972
TCGA-05-4395-01,2.9785361,8.014951,5.9729424,6.1826663,3.4496658,4.5584593,3.7640517,4.8327637,5.5470014,6.0867367,4.721362,6.7670565,5.8055053,5.1800056,5.5494256,5.5835247,5.5436378,5.5292425,4.4428983,5.590642,5.9483867,2.7089407,7.056263,3.9328215,3.699972,6.046009,4.0655255,5.364299,5.0363045,1.35137,3.1206522,3.6809504,5.69197,4.692045,5.3718266,3.9252148,5.252049,3.6080391,4.9923973,5.1269937,5.5000467,5.2644806,4.581539,4.2004194,5.3773513,2.1793242,3.5522668,3.1385896,4.3127713,5.5901103,4.1806297,6.1067734,4.9815,5.9431305,4.03056,4.9900618,4.537084,6.928507,5.796029,5.007965,4.3239717,4.9491634,5.501521,3.4055398
TCGA-05-4396-01,-1.4391853,8.555288,5.7129593,5.8912783,3.8361926,4.4850364,3.894302,4.941159,5.408571,5.7197967,4.87949,6.6596007,5.423851,5.238319,5.4701586,5.7465005,5.2884607,5.057945,4.2868667,5.149664,5.669122,3.1653557,7.235988,3.7229302,3.4040046,6.556726,3.784068,5.2283635,4.5702095,1.2853613,3.2014377,3.5127776,5.8721952,4.716413,4.9460444,4.1089787,5.321925,3.316476,5.0229692,4.846926,6.0252333,5.4865274,4.7999086,4.1451645,4.9586167,2.0866134,3.4823647,3.153117,4.6812396,6.0736103,4.338262,5.658638,4.7388043,5.944448,4.3229814,5.0253787,4.989704,6.8713408,5.196081,5.2405972,3.8168743,5.4053617,5.752355,3.286597
TCGA-05-4397-01,-1.4501187,9.005844,5.840519,6.0192914,3.6725109,4.4314575,3.708744,4.9239545,5.5385737,5.796347,4.926891,6.795876,5.6187844,5.127555,5.451622,5.7682757,5.316928,5.340889,4.2307897,5.413592,5.623719,3.0210114,7.0067024,3.6281595,3.4976826,6.388549,3.9034467,5.202422,4.6826124,1.3857148,3.0915027,3.6732664,5.7180533,4.7676525,5.1649065,4.0037813,5.457233,3.3279665,4.9314246,4.897205,5.9138975,5.2746387,4.5705104,4.205386,5.078273,2.0287726,3.3818254,3.0067365,4.471627,5.829799,4.238512,5.805596,4.822099,6.014711,4.2107744,5.05168,4.9505744,6.796418,5.264984,5.1241016,4.038559,5.186526,5.637261,3.2466047
