	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
TCGA-05-4244-01	-0.05455856	0.035202276	0.056446955	0.07773004	-0.0043843277	-0.2849518	-0.1090631	0.26995587	-0.013926428	0.028146852	-0.032548033	0.23400155	-0.24374975	0.15462108	-0.09441699	0.26576084	-0.24299021	-0.21523714	-0.04811865	-0.33367255	0.09429739	0.036945418	0.052002687	0.10769357	0.064007275	-0.102423996	0.02063065	0.40610805	-0.3984087	0.11748512	0.06402879	-0.027366575
TCGA-05-4249-01	-0.02795481	0.048054438	0.047852043	0.08181768	0.008339986	-0.28476518	-0.12968883	0.29362056	-0.03946145	0.072556175	-0.038449824	0.22797887	-0.23816484	0.12128248	-0.12300097	0.27615505	-0.24628423	-0.20058845	-0.0437221	-0.3307411	0.12731554	0.03723296	0.0748355	0.1311746	0.01655071	-0.019015985	-0.025997488	0.4108526	-0.38475063	0.09067902	-0.026162704	-0.03143393
TCGA-05-4250-01	-0.050363384	0.026648458	0.055022456	0.082605064	-0.01870254	-0.28238595	-0.09628757	0.26106822	-0.0067261164	0.018957414	-0.020955974	0.2359876	-0.25018612	0.1751256	-0.090779215	0.26259324	-0.24064614	-0.22068444	-0.042666193	-0.33609182	0.07480703	0.032487843	0.04176039	0.090702526	0.0782999	-0.12761319	0.039260343	0.40226808	-0.3945266	0.12422283	0.08359897	-0.023016583
TCGA-05-4382-01	-0.041241	0.04259518	0.1128492	0.07587257	0.01066458	-0.26213288	-0.10267334	0.2999195	0.0146012595	0.024052966	-0.0032183167	0.20200177	-0.25927284	0.12907691	-0.16245773	0.28677633	-0.25157776	-0.19635521	-0.019741124	-0.33432624	0.11529764	0.017688273	0.07623282	0.11221322	0.023487268	-0.06584681	0.020556549	0.40204942	-0.39154264	0.07202722	0.040893417	-0.037540983
TCGA-05-4384-01	-0.08353586	0.006737868	-0.048599858	0.07646994	-0.040888634	-0.30042717	-0.08573748	0.17245401	-0.056491356	-0.009721144	-0.08809621	0.28397876	-0.18332879	0.20328838	0.06904702	0.20625015	-0.18763535	-0.23627315	-0.099154145	-0.29329923	0.021697247	0.05739164	-0.0052928184	0.06134009	0.15870343	-0.22463392	0.06286545	0.36669207	-0.4008071	0.21448678	0.16295615	-0.010158003
TCGA-05-4389-01	-0.04721425	0.04767159	0.09600527	0.08058537	0.024904242	-0.26944554	-0.12454572	0.3023185	-0.006811947	0.050186366	-0.020346811	0.2056123	-0.24701516	0.10490229	-0.14884892	0.2860058	-0.25029576	-0.19154096	-0.03126918	-0.3335816	0.13350636	0.026448604	0.08402573	0.12856038	0.004314309	-0.02489019	-0.011831323	0.40466723	-0.3911689	0.07201445	0.0012666206	-0.044607256
TCGA-05-4390-01	-0.03656449	0.050615825	0.090391874	0.08056352	0.017859314	-0.26849064	-0.106146835	0.3017371	-0.0011419444	0.038363572	-0.009581017	0.21247065	-0.24472742	0.12571354	-0.14414473	0.29027015	-0.25026548	-0.19733784	-0.021530384	-0.32567695	0.11142884	0.015597055	0.08465266	0.11139492	0.026854102	-0.071878806	0.022420457	0.40175813	-0.40313902	0.07656391	0.042226583	-0.03127225
TCGA-05-4395-01	-0.04702124	0.041229393	0.11773106	0.082417905	0.0105013605	-0.2573446	-0.10799514	0.29843032	0.020547168	0.029650874	0.007941766	0.19434208	-0.2677929	0.13166656	-0.16775559	0.28497005	-0.25624725	-0.19657062	-0.0134233	-0.33833167	0.10989966	0.017611867	0.070470184	0.10814001	0.020529438	-0.06279587	0.020092865	0.4038285	-0.38428515	0.066221744	0.03870501	-0.037938457
TCGA-05-4396-01	-0.05715388	0.0318822	-0.0032871389	0.08575637	-0.016358579	-0.29366565	-0.09877342	0.23622218	-0.04286174	0.024931148	-0.050611984	0.26300225	-0.21233243	0.18190503	-0.014701771	0.25116727	-0.22093642	-0.22903825	-0.059942562	-0.30819878	0.052287716	0.035584085	0.0364261	0.07800238	0.107066765	-0.16845933	0.054612197	0.3925267	-0.41835898	0.15693243	0.11250411	-0.012180937
TCGA-05-4397-01	-0.06308716	0.02668262	-0.016043596	0.084973626	-0.016497158	-0.30208147	-0.10199139	0.22658342	-0.053171463	0.022808699	-0.06900819	0.27197647	-0.20275432	0.17616323	0.0030135098	0.24533735	-0.2133523	-0.22861218	-0.07604138	-0.30905566	0.05666974	0.04336548	0.032817345	0.08378482	0.109349355	-0.1626647	0.042768832	0.3899064	-0.41745463	0.17238265	0.10643796	-0.016838307
