	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
bin_0	-0.018465595	0.39815345	0.35546324	-0.35561875	-0.03223682	-0.13535398	-0.13297586	-0.1785518	0.049504727	-0.41053453	0.18380679	-0.049682807	-0.04284422	-0.18628679	0.37508598	-0.36731488
bin_1	0.7877562	-0.27944487	0.73596126	0.40851274	-1.399946	-0.08961973	0.4490812	1.2773193	-0.8603148	-0.18593709	-0.2059573	-1.3721914	-1.0553573	-0.0054224245	-0.5776549	0.14508294
bin_2	0.41807157	0.0942155	0.47820434	-1.1805068	-0.58134145	-0.33005235	-0.058290437	0.7267924	-0.3156025	0.16052417	-0.5946798	-0.053387374	0.5934082	1.1018832	-0.3470229	-0.5235256
bin_3	-0.0018763548	-0.29344535	-0.84801275	0.16516632	-1.1101407	-0.19014637	-0.009854097	0.4570164	0.49445823	0.37900957	-0.12963545	-0.20546533	0.6397679	-0.43821287	0.6528412	-1.3370034
bin_4	-0.10615567	-0.45220315	-1.0768776	-0.05518321	-1.1059116	-0.49539894	-0.20718957	0.5154515	0.5837306	-0.20906372	-0.82695746	-0.2115357	0.18849903	0.16973093	0.09061572	-0.59020454
bin_5	0.3491999	-0.28460473	0.2615733	0.3288093	-0.1726652	0.44229674	-0.17641401	-0.0033874232	0.43475658	0.25303027	0.079980865	0.26286852	0.22725564	0.009904301	-0.28194976	-0.0581527
bin_6	0.25801578	-0.12387023	0.09584635	0.057074618	0.11828921	0.3752655	0.34554273	0.2136822	0.84521806	0.39021167	0.590498	0.31886125	-0.009688752	-0.22765562	-0.20650679	0.28499836
bin_7	0.08702111	0.37801784	0.23621595	0.35355327	-0.216893	-0.11605298	0.2991774	-0.53229666	0.5561264	-0.012331131	-0.07031518	0.23387215	-0.4121453	0.30935436	-0.0034227378	-0.23231302
bin_8	0.076998316	-0.3929508	0.20329696	-0.15265577	0.15516405	-0.30616054	-0.20883505	0.27192888	0.3511631	-0.358661	-0.21050273	-0.0034045137	-0.50837255	0.08246992	-0.6739899	0.82361895
bin_9	0.0954678	0.45326266	-0.0064226612	-0.28513336	-0.1133154	-0.05453884	-0.38238892	0.08276749	0.3624538	-0.11822889	-0.20679693	0.16148522	0.32383952	-0.09678132	0.4999476	0.59784317
bin_10	-1.0098122	0.21924892	0.23293497	0.08450356	-0.075529434	-0.39098975	-0.29294428	-0.28332093	0.6835614	0.08162184	-0.34103578	0.33458996	0.5890306	0.52810913	0.22272944	-0.1452484
bin_11	0.25300068	-0.3794544	-0.1653617	0.23106459	-1.2978439	-0.654179	0.18612304	-0.0020957158	0.27700102	-0.291142	-0.2596232	-0.18491194	-0.00041557127	0.0723805	-0.16189368	-0.63858455
bin_12	-0.67338157	-0.2656549	0.36997584	-0.29409927	-0.46947408	-0.5666374	0.12895304	1.0962977	-0.15260077	-0.46825382	-0.16427003	-0.086313196	0.20051633	0.27700356	0.26280314	0.5321109
bin_13	-0.38847342	-1.4927943	-0.11364244	-0.070296496	-0.7030406	-0.16418636	-0.43302625	1.2563659	-0.20994605	-0.2388515	-0.2227995	-0.3286347	0.58898157	0.31580865	0.5040416	-0.2047464
bin_14	0.04788263	-0.968074	0.8843094	0.1431483	0.4768327	-0.13686416	-0.7608172	0.7335031	0.2056347	-1.08527	0.45715353	-0.032517083	-0.0018562856	0.2160704	0.22393616	0.15682589
