	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
bin_0	-0.29410294	0.26196885	0.07493354	-0.21809936	-0.02677369	0.12524673	0.19497606	-0.006349667	0.2929727	0.1802881	0.04835455	0.2556841	-0.0022949267	-0.29353732	0.17499341	0.15043795	0.09626394	0.2836195	-0.08443773	-0.16934866	-0.12618046	-0.2511991	0.084117755	0.15459509	-0.1340133	-0.2748241	0.06407222	0.0072461627	-0.13867198	0.028752796	0.16340311	-0.17845063
bin_1	-0.28505674	0.22452472	-0.9127478	0.7394639	0.046324976	-0.0756916	0.7593783	0.08266886	0.24602215	-0.904833	0.53826433	-0.36112782	0.64841115	-0.17155406	-0.82802933	0.028494187	-0.048265867	0.08186122	-0.03748571	-0.08586015	0.35586333	1.3496387	-0.07210382	-0.06482425	-0.8439929	0.9501321	1.0631282	-0.6502631	0.5979743	-0.8073365	0.025904264	0.34999526
bin_2	0.09253842	0.81939775	-0.15725693	0.17645867	0.123870246	-0.46611977	-0.05339938	-0.07507878	0.35638055	-0.45094088	-0.20172332	0.10794586	0.3201072	1.0322984	0.7742074	-0.2729819	-0.3532633	0.059516348	-0.5304717	-0.45961687	0.13064335	1.5067823	-0.11655759	0.3696314	0.68747884	-0.54494476	-0.033435423	0.7530813	0.29747915	0.5929478	-0.21911712	0.04461879
bin_3	0.31000778	-0.26418692	0.18109465	0.069604024	0.6367349	-0.75733495	-0.42028838	-0.14412539	0.17658827	-0.3364244	-0.08196403	0.037401915	-0.39451456	0.13423228	-0.18329096	0.090726435	-0.008967982	0.17675953	0.61685294	-0.242853	0.1957004	0.74782974	0.42971098	-0.29529053	0.18677181	-0.09545424	-0.22276072	0.19985673	-0.016953474	0.3972647	0.038182385	-0.098344035
bin_4	0.024411738	-0.12960222	-0.042127483	0.15267877	-0.14237702	0.16896938	0.18683673	0.015992127	0.42105323	-0.12267277	0.22020371	0.48044285	-0.054803036	0.061613802	0.6514747	-0.24187188	0.7826344	0.5722764	-0.121922724	0.09565336	-0.28434214	0.25313047	0.1908092	0.4466752	-0.5507128	-0.50891346	0.08132738	-0.15139575	-0.010187432	0.14451677	-0.910026	0.35848287
bin_5	0.15828106	-0.2855517	-0.17907847	0.08578794	-0.24030009	0.32784748	-0.58528346	-0.33703116	0.31018785	-0.19019806	0.105483636	0.10434179	-0.7324304	-0.045598645	-0.062974826	-0.16099824	0.09520517	0.0036701127	0.31139043	-0.077785	0.15821883	-0.13926074	0.8478215	0.029226394	0.112495884	-0.033179604	-0.22231476	-0.4774076	-0.090980805	-0.09741857	0.08053393	0.51630586
bin_6	-0.3219287	0.25504497	0.22465831	0.38943163	-0.17449692	-0.05542328	0.19002572	0.00761647	-0.0074335705	0.06637435	-0.27459973	0.060510173	-0.4544836	-0.26308006	0.11507768	0.2634915	-0.044050545	0.022862652	0.1979164	0.15696158	-0.120711714	0.034579527	0.008264937	-0.12006344	0.04231205	-0.23254924	-0.38984945	0.34241018	0.12718679	-0.53623706	0.11852532	0.056702103
bin_7	-0.082485616	-0.113778956	0.23125799	0.1731189	-0.2437142	-0.16339363	0.15170641	-0.34902394	0.2735565	0.15701556	-0.1197855	-0.04723864	-0.80474824	-0.074425735	0.19630475	-0.23225951	-0.109573804	0.2011383	-0.015460599	0.31876323	0.06027432	-0.32895088	0.08984319	0.28721654	0.25135532	0.22314842	-0.05493428	-0.022579331	0.011738783	0.1309926	0.11778892	0.20967796
bin_8	0.1969025	-0.07209653	0.036420505	-0.27437535	-0.046260487	-0.23034355	-0.09928914	-0.039836347	0.41565132	0.28077963	0.19870126	0.4904597	-0.30067444	0.17337061	-0.35984358	-0.06446988	0.192962	-0.11448717	0.16799344	0.17457294	-0.3803394	-0.27648312	-0.45957395	0.12351562	0.29339045	-0.17606099	0.19021335	0.01739517	-0.2532113	-0.1322175	0.165469	0.19154628
bin_9	-0.14676735	0.16356361	0.21120171	0.28618836	0.031607233	-0.024769329	-0.09351415	-0.26445144	-0.11316658	-0.33479396	-0.10962669	0.009546428	0.07587949	0.009647052	0.1741592	-0.16737308	0.26592377	-0.46308774	0.32604748	0.10760062	-0.11829673	0.18688896	0.2613762	0.28976476	-0.46382794	0.13504215	0.1789971	0.49324134	-0.42043203	0.025611876	0.11646294	0.10832019
bin_10	-0.32868785	-0.62433213	0.123837546	0.13602197	-0.14832218	-0.43318552	0.09560012	0.13772534	0.041542195	0.20442143	-0.09793512	0.2633117	-0.22575226	0.15847032	-0.035257667	-0.12241926	0.3044661	-0.46690598	-0.21375312	-0.031767778	-0.08434521	0.2105777	-0.41362244	-0.1747752	-0.08228962	-0.17129676	0.39055756	0.82148457	0.067782216	0.5528062	0.24560829	-0.23332721
bin_11	-0.33051848	0.21536477	-0.50453746	-0.062345654	0.5746468	0.45278388	0.17075548	0.1840179	-0.119945556	0.10509014	0.027535452	0.17964116	0.29126447	0.12216256	0.076085225	-0.5334905	0.32007605	0.058177512	-0.20498088	-0.09053477	-0.18567637	-0.21226376	-0.06145545	-0.27163392	0.11480318	0.18132482	-0.12896477	0.35883203	0.3485334	-0.13099326	-0.16427109	0.13421133
bin_12	-0.03458829	0.23923124	-0.06434324	0.27795088	1.0206698	-0.30205467	-0.22567627	-0.097283825	-0.9559645	0.030216662	0.7115097	-0.4377467	0.3477822	-0.35945556	0.013387128	-0.36108708	0.031868137	0.21751848	0.049268533	-0.679401	0.16185343	0.4916541	-0.045998815	-0.23975101	-0.18622154	0.5453711	0.050919123	-0.2633907	0.8736638	-0.16897392	0.06489092	0.13283233
