	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
bin_0	0.11714309	0.07137363	-0.15764381	-0.05476953	0.1750768	0.03089306	-0.080688395	-0.1890596	-0.07888231	0.08405721	-0.046839606	0.20841776	0.2088354	-0.021093214	-0.009454775	-0.07091668	-0.0048284405	-0.1736615	-0.049489073	0.010617364	-0.047575597	0.05468397	-0.16994135	0.06264556	-0.07611811	0.17602226	0.07363392	-0.19942729	0.10880792	-0.20442958	-0.08918208	-0.05895332	-0.0749188	0.10449839	0.10598569	-0.0024650828	0.00275602	0.13324325	-0.12128181	0.13421565	-0.21186356	0.14699501	0.067595236	-0.12155962	-0.1016051	-0.21767175	-0.18199609	-0.0030575832	0.212188	-0.20636319	-0.010201735	-0.14919482	0.0045038057	0.13336475	0.07657195	-0.13904433	-0.21773162	-0.16080476	0.117664374	-0.19092512	0.017700583	-0.050415967	0.031399973	0.13502544
bin_1	-0.41338393	0.08409752	-0.686492	0.01962223	-1.837251	0.8529118	-0.25714737	-0.11479754	0.088952176	-0.014983756	-0.23367599	0.032524172	-0.9225211	-0.48787868	-0.2900915	0.12622663	-0.04988872	0.008362512	0.18465364	0.90403503	-0.011635575	0.13552772	0.07059332	-1.0512472	-0.28032932	-0.47947174	1.6980795	-0.92292285	-0.30750087	-0.5581353	0.31774858	0.03662373	0.021931369	0.5057207	-0.021320568	-0.8660422	0.5284633	-0.9135845	0.55337596	1.5808561	0.33980393	0.12453368	0.60919106	0.4917916	-0.39391467	-0.40217942	0.3557438	-1.1342052	0.02983371	-0.22091596	0.36415434	0.27444997	-0.19443718	-0.039018836	-0.047534883	0.0662783	0.5271422	0.6056495	-0.08336157	0.060712334	-0.47240004	0.25042185	-0.17204934	-0.12441406
bin_2	-0.27742463	-0.5729192	-0.59916043	0.06869703	-0.77684623	-0.25775006	-0.3386152	-0.5073892	0.09637173	-0.027563563	0.075089775	0.3241456	-0.36885056	-0.031303156	-0.28564435	0.26096115	-0.48288944	-0.3700277	0.91324633	-0.13907619	-0.63186586	1.0241598	-0.32759893	-0.16441579	0.39864278	-0.112414524	0.5675597	-0.06857376	-0.35934955	-0.16572787	-0.48691237	0.70919484	0.06798505	-0.8429854	0.05235341	-0.57448417	0.027309313	0.07483994	1.6048584	0.8330173	-0.15197715	0.46541983	-0.6855236	-0.5675794	-0.45476297	0.3251927	0.16004354	-0.68785125	0.221407	-0.54536647	0.39991698	-0.9758222	-0.5561228	0.05519319	0.075141676	0.16139367	-0.41176638	-0.20259848	0.3521535	0.093398735	-0.21806115	0.14371783	-0.18621808	0.56430143
bin_3	-0.35861352	0.25017115	-0.5851955	0.34335965	0.17580873	0.4341347	-0.13689138	-0.1464162	1.1210841	0.41540694	0.00347286	0.3686905	-0.80956787	-0.6355568	0.48026964	0.23066187	-0.19290563	1.5217192	-0.39141673	-0.39905784	0.14490443	-0.058172677	0.25052214	0.36916703	1.03526	0.5058349	-0.08436794	-0.76316	-0.1834249	0.14681955	0.20931907	-0.45318243	0.6600491	-0.2051203	0.6134218	-0.41075045	-0.9359764	-1.1282305	-0.44581687	0.5158126	0.58237046	-0.68838495	-0.086456135	0.19210838	-0.68973833	-0.6408217	-0.12724195	0.3049787	0.6388808	-0.20367351	1.2167116	-0.56913656	0.6678026	0.40557417	-0.7351058	0.070382476	-0.1868855	0.81059474	-0.76100403	-0.37405884	-0.69663525	0.2609335	-0.81136596	0.6793331
bin_4	-0.5172901	0.5385991	0.20351218	-0.49312797	-0.43336418	-0.17549795	-0.43330634	-0.0740499	0.71680325	-0.008057585	0.66235113	0.8693084	-1.1485337	-0.13605997	0.71184355	-1.2760851	0.32939142	0.5329869	0.3799873	-0.3767518	-0.14385615	-0.2478358	-0.19914323	0.0030230577	0.15604389	0.423301	0.2219565	0.065368496	-0.51145047	0.39446366	-0.038289748	0.36743048	0.9711543	0.43114126	0.18638077	0.023680503	-0.15903197	-0.860819	-0.23206182	-0.123694815	-0.008190142	-0.25043544	0.017722383	0.36917305	-0.53678215	0.38230368	-0.09278357	-0.41018406	0.14534505	-0.041662384	0.9798638	0.08945581	-0.15330698	0.24395837	-1.0391147	-1.049796	0.56434125	1.0248479	-0.23813437	-0.21123238	0.13720025	0.07831117	0.20627919	0.12057021
bin_5	0.14239241	0.15312384	0.91100323	-0.07971012	0.1887662	-0.42492917	0.14365757	0.09631778	-0.06502452	-0.29079416	-0.086488225	0.30685002	0.32223344	0.18782401	0.18746608	0.031705074	0.1113368	0.22801718	0.34847483	-0.17570296	0.26628956	0.4469246	-0.23191822	0.056873415	-0.003056533	0.08920745	-0.15078525	0.28277943	-0.2567196	0.32895455	0.039699987	0.22547439	-0.10479899	-0.09803869	0.055205293	0.01945068	0.27189752	0.1342286	-0.4117118	0.079519466	0.06703318	0.16568623	0.01909738	-0.22145136	-0.08373817	0.19780567	0.3450739	-0.8154592	-0.18836506	-0.11779114	0.27634975	0.06958241	-0.17856647	-0.37823415	-0.3480127	-0.15879972	0.31182817	0.61231714	-0.11444669	-0.30126014	0.008686232	0.060227018	-0.041229367	0.11969102
bin_6	0.11921535	-0.1032696	0.90380555	0.29317212	-0.14422071	-0.0035816017	0.3412159	0.31363615	-0.01826943	0.17641672	0.016512092	0.19152246	0.17914066	-0.3025327	-0.099534966	-0.27244943	-0.10385273	0.002677816	0.21338077	-0.46525955	0.13727623	-0.11584576	-0.03294164	-0.16070625	0.37525517	-0.31013796	-0.17875715	0.045887884	0.11429955	-0.08105564	0.24161854	0.078438245	-0.23219329	-0.16739297	-0.09811963	-0.22853711	-0.002163278	0.23570527	-0.29118776	0.2682241	0.14911477	-0.44585827	0.37235072	-0.46859765	-0.8412278	0.67046565	-0.5731201	0.16058262	0.06205425	-0.25543293	0.013635899	0.27091077	0.27278164	-0.66340774	-0.15940353	0.03524524	0.0180995	0.61246383	-0.14351216	-0.5540123	-0.38615268	-0.26833156	0.057175785	0.097628325
bin_7	0.060856257	-0.34830314	0.077814095	-0.041344166	-0.079058096	0.050316542	-0.16105422	0.2029096	-0.34833816	0.112461194	0.059290513	-0.22018008	-0.023742106	0.21906886	0.07991325	0.18051095	-0.40138417	-0.0029833552	-0.013039954	0.273105	0.007537993	-0.42738888	0.012534617	0.14566864	0.29329827	0.024346836	0.47695974	-0.091397874	-0.035943765	0.2296835	0.24497654	-0.29490027	0.14018081	-0.22275087	-0.09114521	-0.101412274	0.0051463917	-0.10590843	-0.14131293	-0.18664446	0.09533158	0.098613694	-0.028421065	-0.23165321	0.11398985	0.004894325	-0.12792246	0.1546177	0.15604751	-0.4237064	0.031524807	0.3296232	0.3114805	-0.24847014	0.11516963	-0.20384257	-0.07020786	-0.24155438	-0.011322197	-0.38209215	0.04653416	0.009242787	0.23702641	-0.1634601
bin_8	0.2515854	-0.048804864	0.19086213	0.09295906	0.23218136	-0.03897153	-0.2790461	-0.17368837	-0.14675736	-0.035818752	-0.17602909	-0.2732243	-0.12592216	0.0020468459	-0.1249317	0.45765823	-0.28604046	0.0484482	0.22765851	0.053580534	-0.030151933	-0.22923149	0.020639583	-0.2947277	0.25458828	0.10649164	0.24588853	-0.15083405	0.09455947	-0.14005192	-0.4061777	-0.24356785	0.18561457	-0.16309862	0.0052626412	0.09257817	-0.3333361	-0.052360456	0.17193809	0.097725175	0.103688575	-0.1468411	0.17873919	-0.021278786	-0.08623776	-0.03547532	-0.06032225	-0.049004633	0.09885244	0.13225442	0.539817	-0.23778541	0.16831054	0.04110823	0.12950966	-0.09497855	0.07003146	-0.13618626	0.09916292	-0.22675645	0.27656087	0.05490019	-0.06553468	-0.25463176
bin_9	-0.3763497	0.05651695	0.020739391	0.17791621	0.15665056	-0.053165633	-0.062212724	-0.14742528	-0.19248402	-0.02946534	0.058701705	-0.043443132	0.10414098	0.3613755	0.09946137	0.41004893	-0.3052207	0.19753936	-0.14289764	-0.022944268	-0.34260345	-0.093635775	0.20416982	0.015537468	-0.07849763	0.26307917	-0.090275355	-0.17780294	0.0655341	0.20583859	-0.07932162	0.06084227	-0.066631354	0.0459592	-0.034982327	-0.2534032	-0.069758914	-0.20959036	0.14581524	0.21576568	0.07675244	-0.2220559	0.44612306	-0.008164593	-0.051582687	-0.18570182	-0.367963	0.009287128	0.09739205	-0.07113037	0.6278231	-0.31320375	0.03838284	0.40258384	0.09958382	0.020763334	0.15549289	-0.12655725	0.27676257	0.00917584	0.3150176	0.06747126	-0.2203339	0.050959315
