	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
TCGA-05-4244-01	0.1359361	-0.19426477	-0.090807594	-0.10844815	0.055337686	-0.09281496	-0.027285123	-0.11055462	-0.13371177	0.045030616	-0.0035132878	0.033419102	-0.16246	-0.118002094	-0.10990778	-0.20237756	0.10254128	0.15431076	0.11449286	0.043313075	-0.3253757	0.060168855	0.20210142	0.028721416	0.088567	-0.09677516	-0.21643949	0.08202322	0.20559639	0.012997859	-0.1933938	-0.13521458	-0.02634558	0.10049304	0.06682059	-0.23201428	0.00471074	-0.14741315	-0.021713234	0.01655668	-0.10219173	-0.12812041	-0.08845569	0.20841274	0.015195057	-0.10501413	-0.09520386	-0.0341028	-0.044217534	0.040226325	-0.114928596	-0.028132886	0.120820835	-0.32420933	0.006643287	-0.061534353	-0.019983152	-0.09973597	-0.05687069	0.14752959	0.12571324	0.08292589	0.15817101	0.0040241126
TCGA-05-4249-01	0.10792965	-0.102287225	-0.11588171	0.026646476	0.066040255	0.04172758	-0.09870264	0.02048723	-0.2622351	-0.10871181	0.04086743	0.06874186	-0.037563458	-0.15045786	0.08496138	0.020031659	-0.07060339	-0.024387661	0.14023954	0.21341296	-0.21572882	0.050930493	0.22003515	-0.26734632	-0.050639074	-0.18239683	-0.08626055	-0.31238818	0.22060725	0.005870811	-0.087870546	-0.034992523	-0.05630516	0.26068607	0.10687325	-0.046255752	-0.07128605	-0.11898145	0.21748812	-0.086704284	-0.082749106	-0.007820396	-0.16155912	0.1292411	0.029052539	-0.12583615	-0.08724724	-0.101727344	-0.20340577	0.055900242	-0.012865455	0.05374986	-0.10492154	-0.03744553	0.14346364	-0.01223824	0.09823884	-0.1298158	0.012861398	0.035740152	0.042879224	0.05921643	-0.10361949	0.15063845
TCGA-05-4250-01	0.1907834	0.1230494	-0.080564536	-0.082628004	-0.12000134	0.023445385	-0.082727	-0.10637775	-0.024214458	-0.030651715	-0.014947948	0.15540883	-0.038684573	-0.22778618	0.0068672546	-0.12347833	0.1033831	0.1898277	-0.15162452	0.05807533	-0.06830482	0.074278876	0.33363965	0.12973817	0.04157169	-0.086593114	0.076033175	-0.19339225	0.20415966	-0.17483401	-0.20316112	-0.024211492	-0.15744752	0.057474993	0.07323784	-0.11195242	-0.11814007	-0.19821543	-0.24742475	-0.0024157653	0.018453037	-0.09598421	-0.00647383	0.17809977	-0.12886928	-0.2063477	-0.06673019	-0.06617259	0.05522134	0.01662634	-0.007643893	-0.051746685	0.035666835	0.08992898	-0.01547463	-0.18980633	0.048945285	0.23843129	-0.113396004	0.074964866	-0.09395488	0.078342944	0.11211869	0.05272895
TCGA-05-4382-01	-0.011232587	0.21181136	-0.16420943	0.1366204	0.05477025	-0.035346255	0.086332865	0.1051357	-0.08578883	0.16806242	-0.19498816	0.07358574	-0.2224498	0.12600476	0.08810702	0.10562187	-0.017215408	0.036697008	0.23217028	-0.048241355	0.28998673	0.13965183	-0.2585617	-0.14710696	-0.1598725	-0.14688975	-0.078619584	-0.356142	-0.07056831	0.012238886	0.09401036	-0.08063663	-0.042815577	-0.009456879	-0.10410733	0.16016139	0.03234861	0.16338177	0.09712404	0.060698014	0.0041126376	0.042821355	-0.060987033	0.03164389	-0.008538113	-0.04071079	-0.1009859	0.021052169	-0.0845116	-0.12629248	0.0011518573	-0.13686587	-0.003630071	-0.054201502	0.06388819	-0.123428755	0.0043136035	-0.005095597	-0.010291833	-0.20493637	-0.08857648	0.14104386	0.037792213	0.19772355
TCGA-05-4384-01	-0.04553172	-0.13297448	0.11466058	0.21858795	0.036136173	-0.0372027	0.19392383	0.0080939	-0.0046887533	0.023985704	0.09675631	-0.18948673	-0.0049761	0.025518648	-0.1099118	-0.005954784	0.003723004	0.10348153	-0.19947584	0.055380795	-0.13619348	-0.105315	-0.13105048	-0.05073598	0.115870304	-0.028021846	-0.21018766	0.2953295	-0.1555739	0.21819349	0.2879379	-0.19069114	0.0804271	0.09197705	-0.13648662	-0.024715617	0.062005233	0.039168335	0.079039	0.123536624	0.07226998	0.100006334	0.002879433	0.09135449	-0.019280188	-0.09745196	0.23412421	0.093307644	0.028182007	0.13678162	0.0015235199	-0.25531802	0.08283455	-0.12459426	-0.22283621	-0.10886186	0.15223032	-0.047589347	-0.007862554	0.07172879	-0.04803254	0.011594894	0.14082533	0.03334111
TCGA-05-4389-01	0.08339191	-0.109142855	-0.17545041	0.101500824	0.17417045	-0.12167305	0.027641283	0.057022046	-0.18829429	0.067339346	-0.063577555	0.0709388	-0.20394263	-0.10304415	-0.09400828	-0.055693783	-0.04887618	0.043733265	0.1682837	0.07408386	-0.13718285	0.045828726	0.06854324	-0.14040156	0.0065006064	-0.2844434	-0.10413471	-0.15020396	-0.036785904	0.00322143	-0.22123925	-0.15396446	0.011692072	0.34785932	-0.015369485	-0.13011101	0.07114993	-0.08137165	0.17625496	-0.018036945	-0.15001155	-0.054215785	-0.064814	0.10526369	0.038590048	-0.004639853	-0.06883742	-0.09593545	-0.1157262	-0.008406783	0.03419794	-0.041272674	-0.04791445	-0.21556659	0.1163636	-0.059277788	-0.035060346	-0.11456865	0.007830537	0.05246424	0.097910635	0.27380475	0.22214746	0.187296
TCGA-05-4390-01	0.075332195	0.07829374	-0.15795274	-0.015763778	0.028125038	-0.15462103	0.16014335	-0.014470464	0.036302935	-0.023688534	-0.24932772	0.143355	-0.08097869	-0.10231809	-0.0055591627	-0.07025325	0.10840212	0.09510671	-0.1270265	-0.1696897	0.18121369	-0.0009124144	0.056637317	0.05496573	-0.20898037	-0.08248136	-0.17062436	0.07449166	0.075241774	-0.112809695	-0.027053453	0.094243266	-0.20685992	-0.12933663	-0.10314079	0.1254671	0.19242644	-0.0914213	-0.029087648	-0.04992318	0.016157342	0.2340389	0.047432464	0.06516459	-0.06811647	-0.027982458	-0.018527957	-0.039391093	0.01582708	0.045663327	0.09066912	-0.110574	0.100921504	-0.085632674	0.0011492209	-0.22187658	-0.21952632	-0.085657574	-0.064575404	-0.18157645	-0.06315813	0.38223252	0.18896122	0.12826791
TCGA-05-4395-01	0.04389024	0.1710797	-0.026503079	-0.06471543	-0.08212511	0.25494453	-0.23228042	0.17962366	-0.22557922	0.05268133	0.061651345	0.14179964	0.0058177873	-0.12470379	0.22220556	0.1076667	-0.06337607	0.028301733	-0.012237386	0.0056101037	-0.19772056	0.22565088	0.0725787	-0.076428525	0.022876335	-0.042889047	0.036725897	-0.09318807	0.16789566	-0.15836304	0.07200827	0.17210892	-0.046151727	0.12606515	0.072889954	0.22627106	-0.016911756	-0.009022771	0.12802854	-0.108210064	-0.054134715	-0.023084536	-0.0589073	0.062264882	-0.035096336	-0.22381994	-0.08379033	0.10139596	-0.18665583	0.027328545	0.07605546	0.020293428	-0.20749746	0.089651145	0.16568315	-0.085935056	-0.07441275	0.06863485	-0.06465432	0.015414498	0.039575156	0.09975901	-0.32034606	0.07927684
TCGA-05-4396-01	0.09899948	-0.064722	0.05011178	-0.06640042	-0.06364923	0.10756796	0.09439367	0.06395945	0.07767925	-0.10481478	-0.010839067	-0.050826203	-0.0075522866	-0.21951535	0.05046135	-0.21297058	-0.0074687395	0.031245466	-0.17802228	0.02541838	0.15645903	-0.18807633	0.44278526	0.117822014	-0.107130095	0.15136524	0.18474546	-0.138217	0.052406073	-0.13472481	-0.05656495	0.10205579	-0.005513662	0.124975726	0.013646149	-0.10335919	-0.07915785	-0.32073402	-0.065557264	-0.2769355	-0.0026274512	-0.043206226	-0.124735825	-0.013362058	-0.048694186	-0.09691474	0.112326086	-0.11255554	-0.1007124	0.09737274	0.18231884	-0.15755747	-0.006209218	-0.019853922	-0.07036109	0.060365397	0.07135928	-0.02825911	-0.083924	0.0499765	0.14773658	0.081931904	0.0020561465	-0.085457064
TCGA-05-4397-01	0.15067235	0.08439649	-0.11089369	0.08640354	-0.06416035	-0.021595962	0.009911527	-0.088113934	-0.060451277	-0.32607222	-0.05537743	0.133393	-0.03185401	0.09299642	-0.18879277	0.040790055	-0.009551421	-0.006300888	-0.05795295	0.10784561	-0.04785875	0.020506633	-0.06960713	-0.23065715	-0.28926626	-0.10358356	-0.17498903	-0.04902088	0.09660566	0.099705726	0.13318723	-0.0554784	-0.14407937	0.06614067	0.03980872	-0.20505075	0.092256434	0.07018376	-0.041060198	0.20355037	-0.13030307	0.15714647	-0.0646863	0.26426518	0.14989075	0.07833937	-0.07485041	-0.05850921	-0.043135285	-0.06772099	-0.12308171	-0.057117928	0.009531997	0.15877815	0.065409616	-0.110335514	0.077478595	-0.16621833	-0.023359364	0.0408199	-0.17887534	0.06767271	0.08031542	0.30436003
