	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
bin_0	0.1469372	-0.2648896	-0.13878226	0.2792666	0.054789644	-0.101691484	0.061387565	-0.19613466	0.27312282	-0.05944259	0.21956316	-0.20041758	0.2752771	0.023087425	0.080839075	-0.14311738	0.2699499	-0.054501705	0.050144397	0.10263953	0.1541531	0.30575362	-0.044147097	-0.057401586	0.0038565097	0.17783931	0.2856851	0.21532233	0.22219546	-0.19743986	-0.15821688	0.034456123
bin_1	0.2694059	0.09023115	-0.027099874	-0.23190309	0.048810218	0.098058276	-0.04202596	-0.2402121	0.14203548	-0.26938334	-0.2766164	-0.20630078	0.07924608	0.056641493	-0.06027008	-0.047611084	-0.2531458	0.23561572	0.0036525687	-0.26765415	0.26237875	-0.07793929	-0.02475862	-0.21514316	0.12153392	-0.24242719	-0.098375626	0.14843264	-0.2213255	-0.23966981	-0.04932661	-0.19727214
bin_2	-0.113777846	0.07970801	0.18575111	0.086694494	0.13201116	0.21844198	-0.02400523	0.3034322	0.16240066	0.28788808	0.038363438	0.19483067	-0.04550809	-0.21491456	0.13705957	0.16401891	-0.30925974	-0.12535	-0.10224164	-0.1280873	0.03860579	-0.23622286	-0.24998894	-0.16091451	-0.06540378	0.19323066	0.26216736	-0.27822337	0.051180154	-0.12826058	0.13236475	0.17326199
bin_3	-0.1535796	-0.20651022	-0.09924444	-0.24104823	0.055481013	-0.07399851	0.1877546	0.07423274	-0.10508891	-0.21088238	0.18679827	0.14435028	-0.083066545	0.025319155	0.017474718	-0.2067363	-0.1882595	0.11293846	0.23037076	0.16499709	0.28122535	0.09432789	-0.035637196	-0.19324583	-0.13101254	-0.2507791	0.24788778	0.27578318	0.22328977	-0.08873958	-0.26018688	-0.23787509
bin_4	-0.26771325	-0.17150238	0.095630616	0.021608178	-0.19793494	-0.13139194	-0.09727979	0.17120811	0.17459704	0.07641766	0.09051742	0.053747274	0.12516394	-0.14605223	0.23559739	-0.21220149	0.26210752	0.0733945	-0.26030433	0.21277067	-0.14116593	-0.016990555	-0.1976344	0.18701826	0.023528412	-0.25192368	0.2699791	-0.19850698	0.19683672	0.18875293	-0.20862913	0.18321607
bin_5	-0.15816452	0.078968674	-0.07399481	0.13495672	0.18108644	0.08341473	0.23757462	-0.15054993	-0.07031735	-0.20444275	0.24078198	0.2959783	0.2991564	0.103081085	0.06508474	-0.10148932	0.26434618	-0.11402428	-0.22764762	-0.18232684	-0.20319466	-0.28706297	-0.19716297	-0.0012219633	-0.13928151	-0.20366018	0.06647292	-0.060457923	0.29812092	0.03218914	-0.09316313	-0.14549258
bin_6	-0.098237805	0.08287587	-0.107954085	0.061001707	-0.22005431	-0.07687363	0.25531024	0.30767357	0.23292112	0.04644944	-0.09847931	-0.10088337	0.24777374	0.23502922	-0.008409406	-0.060422562	0.31797948	-0.17404379	-0.2643031	-0.2799919	0.15456602	-0.14138392	0.31856126	0.08199939	0.20916626	0.12533538	0.11082604	-0.02192816	0.021255929	0.06350653	-0.2001995	0.09360422
bin_7	-0.2242213	0.29702628	-0.10577597	0.24615464	0.005183291	-0.05096507	-0.25282574	0.0037922056	0.110767856	0.24284106	-0.08420798	-0.07977294	-0.1362511	-0.213046	0.22106045	0.081044324	-0.118262716	0.26214367	0.10250361	0.102800936	0.12561284	-0.09988554	-0.010692634	0.1399848	-0.27246946	0.179233	0.19493856	-0.14612277	0.29407263	0.17320657	-0.014501291	-0.29567295
bin_8	0.2592435	-0.024219478	-0.11210528	0.2390718	-0.07243965	-0.1699034	0.28791976	0.1329747	0.267907	0.18697903	-0.030331729	-0.28218284	-0.24410528	0.11367279	-0.17091551	0.14486341	0.28161865	-0.18466245	-0.14011371	0.15648119	0.15893465	0.06842515	-0.082117826	-0.03641717	0.05423707	0.16928351	-0.17930071	-0.22559139	0.0852215	0.26166672	0.088079214	0.1553429
bin_9	-0.07699034	-0.30683905	-0.2784826	0.078993835	0.2490743	-0.21270254	-0.1098712	-0.31746772	0.20112163	0.053679116	-0.30513135	0.042510137	-0.022821799	-0.21115677	-0.21831733	-0.18126173	-0.12875675	-0.16646479	-0.026573308	0.10144322	-0.035841357	0.1235985	-0.18314593	0.1451589	-0.23128119	-0.0004916317	0.03289133	0.14493209	-0.04829093	-0.23520161	0.2683947	-0.019890867
