	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
Diagnosis Age	-0.26464677	-0.09236063	-0.13419347	0.08462239	0.23371603	-0.08286376	-0.0634655	0.1653275	0.20604469	0.11945722	0.21403006	-0.0076308604	0.41951415	0.54934037	-0.52438295	-0.07416544	0.0978754	-0.114302486	0.12078168	0.015024761	-0.06251235	0.18298437	-0.26908523	0.20445052	-0.23054779	-0.13429871	-0.06488564	-0.0056831026	0.05966089	-0.21619862	-0.042506766	-0.032300603	-0.1284162	-0.03136608	0.15966707	-0.38576642	0.090084285	-0.12093258	-0.057612292	-0.105932295	-0.42152506	-0.040360134	0.22597755	0.123005055	-0.21890025	-0.14593226	0.17531106	0.070181586	0.056921277	0.029475892	-0.2449071	-0.04444156	0.0006283438	-0.21638177	-0.09072027	-0.19601338	-0.048526004	-0.27588388	0.010633852	0.05854593	0.18824068	0.30928487	-0.053298634	0.17658043
Aneuploidy Score	-0.30416083	0.21705171	-0.053403735	-0.1309056	0.15848167	0.32146788	0.17504372	0.027782004	-0.25976735	0.028067978	-0.033819076	0.08142073	-0.31884533	0.012638697	0.32139832	-0.08777738	-0.050315883	-0.054279335	-0.008285861	-0.1385438	0.028639903	-0.13016243	-0.13958634	-0.018336786	0.0647851	-0.12184816	-0.0604326	-0.1431387	0.051397104	0.032472257	-0.008510602	0.025203083	-0.110396735	0.08185169	-0.22569764	0.10160741	-0.07218448	0.010398456	0.20688833	-0.29411045	-0.03866633	0.100802414	-0.2390141	-0.039893407	0.48193696	-0.14828062	-0.07907224	-0.108666345	-0.017056502	0.268604	-0.18062222	0.18937108	-0.020962806	0.29267427	-0.18278047	-0.08761683	-0.13934354	-0.021184666	-0.008708716	-0.05884875	-0.16097791	0.061592612	-0.013441931	-0.18597122
Last Communication Contact from Initial Pathologic Diagnosis Date	-0.15357345	0.10357868	0.2847955	0.24436602	0.056723766	-0.15004602	-0.15790154	0.06887735	0.0064830426	0.1626386	0.13699539	-0.020645127	0.338187	0.012509843	0.0018156465	0.21835707	0.091875665	-0.09145826	-0.28474984	-0.040039137	-0.26715901	-0.25650534	-0.036164653	0.0664216	0.06664828	-0.20585743	0.117973074	-0.03316835	0.33959103	-0.24204375	0.25951794	-0.12544966	-0.10396354	-0.12904821	0.10338758	-0.08102268	-0.15434664	0.12525369	-0.2727772	-0.0455593	-0.15860558	-0.07737633	-0.20136166	0.0769573	0.20305479	0.07909897	-0.052911747	-0.1913498	-0.2495461	-0.094622955	0.03154407	0.12945563	-0.09237205	0.16650112	-0.22530979	-0.107324265	-0.32374957	0.14733654	-0.30584475	0.10353891	0.20705663	-0.025205756	0.06850753	0.1538425
Birth from Initial Pathologic Diagnosis Date	-0.03067953	0.27616814	-0.2649412	0.07538016	-0.175289	-0.015916131	-0.1552583	-0.0156069165	0.01193072	-0.16303888	0.006623015	-0.2038827	0.0082019735	-0.1801636	-0.12947091	0.24944331	-0.12952165	-0.16723432	0.18388312	-0.16928115	0.23104072	0.16440059	0.14406852	0.12899397	0.0057131564	0.034654442	0.24639876	-0.03710901	0.0069146617	0.07439257	-0.051224116	0.028475573	-0.18786435	0.07720679	-0.20639174	-0.01874738	0.019342752	-0.027197829	-0.28274816	0.000412175	-0.23093374	-0.18447033	-0.2925103	0.19120495	0.36037275	0.14623113	0.06824129	0.0039912527	0.14894529	-0.09947168	0.25483137	0.2222605	-0.38153833	-0.03324204	-0.3095826	-0.31931996	-0.03697518	-0.1845856	0.1050558	-0.0753905	-0.0007735346	0.120089084	0.10122167	0.18196838
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	-0.06180973	-0.062370125	0.011480722	-0.12814598	0.070931874	0.2846073	-0.013390578	-0.15837884	-0.18874587	0.15090594	-0.120415285	0.19450286	-0.16118689	-0.18874456	-0.10482866	0.17112711	0.14120215	-0.22277889	-0.034930862	0.18002744	-0.11527056	-0.16817585	0.12969676	0.24712716	-0.25967976	0.14121273	-0.15818787	0.18281858	0.3365969	0.16066158	0.2647405	-0.020482123	0.21360432	-0.2253006	-0.0130920485	-0.090906486	0.07609918	0.13300562	0.19778794	0.25162536	-0.062284924	-0.053240288	-0.20293269	0.25407773	0.023548733	0.3189089	0.14733109	-0.057504546	-0.22665948	-0.02081696	0.05055247	-0.12154057	-0.1062697	0.24747097	-0.00482506	0.11133035	0.2787817	-0.059181903	-0.2431251	0.2529812	0.20001857	0.31810558	-0.034931477	-0.0028907678
Fraction Genome Altered	0.12658916	-0.08950599	0.17168102	-0.05426774	0.07469086	0.14178978	-0.09421504	-0.071179256	0.17379476	0.15890469	-0.21581122	0.29448527	-0.10920811	-0.21704055	0.11843964	-0.008968122	-0.347261	-0.090552464	-0.19601043	-0.09603037	0.016592449	-0.09071483	-0.18024026	0.18859425	-0.10247076	-0.018409902	-0.01606088	0.15274586	-0.17970808	-0.14019158	-0.1366484	-0.13022432	-0.22918558	0.017099405	0.23143016	-0.025165353	-0.21827526	-0.018933916	0.10523547	-0.014523958	-0.13685004	-0.06344177	-0.046593796	-0.12306041	-0.04637918	0.12940323	0.13946868	-0.17448804	0.2245319	0.047026712	-0.056528002	-0.120206416	-0.04518877	0.12673818	-0.08019606	0.036578905	-0.07591513	0.2426777	0.13798799	-0.05468884	0.14941216	0.21490236	0.18909791	0.1620606
Mutation Count	-0.06251177	-0.107084885	0.23444214	0.25453758	-0.15588565	0.09366288	-0.1936387	0.040971886	-0.032028727	0.15740252	-0.106769085	-0.10615451	0.37353092	0.29917404	-0.26881444	0.039236713	0.04879559	-0.087506816	-0.094366156	0.081378035	-0.054709237	-0.15299371	-0.006124307	0.08670737	-0.10051738	-0.31668255	-0.046250913	0.0044132927	0.33210963	-0.19412546	-0.15498205	-0.08998596	0.12557337	0.12621236	0.12244464	0.17790566	0.109073915	0.041659333	-0.13590102	-0.14925867	0.24409941	0.03030003	0.3914488	0.35173318	-0.29069924	0.09659686	0.14575839	-0.17105788	0.09904595	0.21564591	-0.0559073	-0.012441041	0.04889462	-0.008168024	-0.22526099	0.08783612	-0.15958901	0.27952155	-0.11405734	0.03274983	0.006468102	0.24009605	0.055395678	0.13456568
cigarettes_per_day.exposures	-0.16565889	-0.004367303	0.028911041	-0.152041	-0.056158323	-0.11414834	-0.1687701	0.012364974	-0.01756247	0.12457331	0.34700373	0.14867973	-0.33209962	-0.0445744	0.08587313	-0.18079849	0.2169961	0.07537711	0.2134156	0.2229658	-0.28947413	0.31085113	0.01563177	-0.24059328	-0.02719139	0.24044234	0.054639995	-0.2653752	0.075637795	-0.1372102	0.03395687	-0.0057041347	-0.15650994	-0.0882729	0.06394527	-0.07238864	0.3551794	-0.1541828	-0.2830969	-0.018367846	-0.034960072	-0.028606052	0.0651756	0.10276163	-0.23313299	-0.046532612	0.01714052	0.14710303	0.15723605	0.3118842	-0.38053715	0.2540382	-0.3003835	-0.15139921	-0.12429907	0.24209008	0.31191662	0.08102514	-0.12338901	0.5079896	0.052437432	-0.01636012	-0.12009311	0.2061472
pack_years_smoked.exposures	-0.38449952	-0.087961964	0.08929183	-0.13565364	0.119586326	0.023336556	-0.04570233	-0.12233934	0.14737315	-0.111956	-0.15477616	-0.079674706	-0.12994692	-0.03389629	0.17635867	0.020004243	0.028931761	-0.2414341	-0.23531197	0.52324843	-0.21932432	0.124038704	0.060955215	0.19394408	0.16579032	0.1641005	0.17664494	0.05495494	0.25912306	-0.02742587	0.26299775	-0.13203062	-0.12615064	-0.14406447	0.20871183	0.1972805	0.30329356	0.1508145	0.043927304	-0.07638592	-0.20982128	0.0354943	-0.12370555	-0.2610545	-0.14976574	0.060991723	0.008615545	-0.17444155	-0.12785856	0.012672617	-0.3430781	-0.12624994	-0.33837426	0.20074488	0.1047216	-0.3878206	-0.09289782	0.14593928	0.11685811	0.31508335	0.22667305	-0.1570941	0.14613192	0.27334848
years_smoked.exposures	-0.1377736	-0.52762353	0.16617431	0.117150605	-0.01779766	0.36285904	-0.20497021	-0.061989672	0.1653149	0.033225607	0.022689419	0.27982715	0.44973803	-0.086012825	0.07153678	0.19175933	0.12783314	0.20233425	-0.11573631	0.07069014	-0.37774938	0.039996456	-0.21383111	-0.04144733	-0.06983396	0.19904193	-0.039995436	-0.40816918	-0.045939274	-0.228631	0.15579271	-0.18946187	0.32981625	-0.17952028	0.058643997	-0.009979188	0.16083412	-0.115075774	0.08202788	-0.2607538	-0.17249772	0.28335205	0.061996542	0.29629886	0.35942346	-0.10755212	0.17833225	0.0012847097	0.20712277	-0.031447615	-0.13423905	0.03162244	-0.006600682	-0.13392502	-0.18659762	-0.24099573	-0.30843174	-0.17515871	-0.042582132	0.49413526	0.13403398	0.4601255	-0.053697284	0.17206834
