,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-05-4244-01,4.866845,7.2117953,6.3926544,5.045118,5.4704523,5.8838086,5.204485,5.8221817,4.208486,4.2312417,4.503145,6.7121396,4.7242155,4.945073,4.9929395,4.9417696,4.6675506,5.195942,5.6438313,4.724751,4.251456,2.4004571,2.2816439,6.565927,7.2761064,6.7640166,3.3173716,4.151306,5.2801695,7.997223,6.4545994,6.3214498
TCGA-05-4249-01,3.2849233,8.194317,6.4819016,5.1654997,5.5970864,6.0477705,5.662841,6.268252,4.4509196,4.5896654,4.31023,6.7785134,4.5736403,4.9844995,4.622167,4.8459787,4.3047957,5.467243,5.5381365,4.766936,4.173354,2.2703428,2.138758,6.4789658,7.367087,6.746185,3.4271588,4.005629,5.2788143,7.9337096,6.1389713,6.099927
TCGA-05-4250-01,3.0621817,8.399319,6.4719887,5.1565094,5.6003714,6.0968723,5.788023,6.334552,4.549196,4.5892806,4.2518697,6.7956033,4.557228,5.0000477,4.566802,4.8094535,4.2670875,5.47444,5.485957,4.750566,4.180902,2.2792132,2.0930943,6.488447,7.3838005,6.7718644,3.4430366,3.9464831,5.282276,7.9782705,6.0956197,6.049265
TCGA-05-4382-01,0.19725908,9.069505,5.9478765,6.0088067,5.4186373,5.8391714,5.973689,6.981573,4.128606,4.6107626,3.7082603,7.367932,4.1369896,4.981148,4.339521,4.7046723,3.4060237,5.1490064,5.145389,5.166673,4.152445,2.2742217,2.9425013,5.991626,7.1596427,6.750636,3.666835,3.8193572,5.209656,7.305587,5.826314,5.9746804
TCGA-05-4384-01,7.3549047,5.3834367,5.5829926,4.977086,4.772474,5.3938813,4.1450005,5.091062,3.9093063,4.0400515,4.9986897,6.446707,4.7082715,4.7937107,5.6459017,4.9594784,4.954495,4.720498,5.8103595,4.7646008,4.111441,2.7533307,2.2830703,6.4489284,7.013352,6.621048,3.6104426,4.314537,5.400786,7.934668,6.803538,6.571014
TCGA-05-4389-01,4.55423,7.429459,6.4488297,5.104563,5.5259247,5.9489574,5.3019276,5.8972206,4.2422376,4.3568773,4.448229,6.7156844,4.7024903,4.965803,4.9286127,4.946083,4.5573845,5.305159,5.634203,4.7960544,4.228996,2.3960192,2.2761853,6.5514145,7.35295,6.744725,3.334969,4.1255875,5.2806973,7.9704704,6.411316,6.283807
TCGA-05-4390-01,0.9572207,9.306878,6.3265376,5.331551,5.507567,6.0667152,6.226472,6.813683,4.80956,4.8903155,3.9686477,6.913497,4.3782854,5.1271806,4.1016483,4.798744,3.8817031,5.6201153,5.3751116,4.739969,4.1148562,2.0483415,2.0724213,6.20728,7.4651465,6.9185033,3.505296,3.9582205,5.279129,7.9142904,5.695013,6.0251536
TCGA-05-4395-01,3.9942603,7.818179,6.483947,5.1090097,5.564393,5.9855,5.463183,6.0639906,4.311403,4.4338655,4.3655257,6.739703,4.641994,5.006811,4.7706776,4.885831,4.4246755,5.3483577,5.6281133,4.743362,4.2407084,2.2998772,2.2588024,6.4899316,7.3602,6.74618,3.3261771,4.0777473,5.2536426,8.004284,6.332458,6.2465715
TCGA-05-4396-01,0.26413026,9.0334635,5.98162,5.9356847,5.3793344,5.820274,6.112446,6.9987254,4.28994,4.602128,3.7287488,7.3101196,4.1002893,4.9696994,4.267373,4.6582785,3.3666263,5.1701665,5.172368,5.037546,4.142388,2.253795,2.7825456,5.9757237,7.194395,6.7806916,3.7503314,3.6993158,5.2994137,7.377263,5.85612,5.8783917
TCGA-05-4397-01,0.2472292,9.361845,6.141845,5.6397367,5.441266,5.9561567,6.2774343,7.00657,4.647306,4.8220468,3.8195179,7.091535,4.1932015,5.1100664,4.10018,4.676707,3.567045,5.440707,5.289794,4.8493896,4.1270256,2.0399504,2.3843794,6.0227704,7.3389444,6.857923,3.662996,3.8263402,5.266908,7.637877,5.728771,5.916025
TCGA-05-4398-01,0.81622195,9.404378,6.2275605,5.4193487,5.5270867,6.10133,6.268014,6.901394,4.7391887,4.923378,3.9001036,6.9681377,4.291206,5.252035,4.0919347,4.7541885,3.7182708,5.5705757,5.359366,4.7737846,4.1843696,2.0098732,2.2226865,6.110711,7.4556518,6.8819747,3.5230699,3.916519,5.2260547,7.7898946,5.7167406,6.014534
TCGA-05-4402-01,7.110533,5.5804324,5.687216,4.9804997,4.875204,5.4540443,4.255199,5.16649,3.968939,4.0517225,4.945663,6.485118,4.6972227,4.7948885,5.5590835,4.965816,4.934704,4.7651606,5.7986026,4.7741723,4.1413946,2.7485082,2.2954295,6.47253,7.0505447,6.6251993,3.6021812,4.274927,5.3749776,7.916272,6.77197,6.527194
TCGA-05-4403-01,7.1224823,5.595945,5.6276994,4.989883,4.844385,5.388894,4.176223,5.0756907,3.841346,3.9308853,4.982978,6.513247,4.733918,4.858393,5.618383,4.9636803,4.9990034,4.726874,5.7775073,4.788522,4.1059604,2.7220697,2.2901244,6.4576406,7.0390396,6.651753,3.5550344,4.357115,5.4123263,7.954875,6.804661,6.6246142
TCGA-05-4405-01,2.3135743,8.810489,6.455847,5.2063746,5.6314683,6.1024218,5.9420786,6.4711895,4.6641045,4.8401766,4.1206145,6.769989,4.5160885,5.0948577,4.318007,4.797669,4.0116796,5.670872,5.5043592,4.7549415,4.1749477,2.1859882,2.0439265,6.363733,7.518109,6.837564,3.3775103,3.9867773,5.321972,7.991525,5.9012747,6.133454
TCGA-05-4410-01,0.25899237,9.177508,6.0241146,5.804348,5.391087,5.894236,6.047665,7.026798,4.3563237,4.6825514,3.7450366,7.276839,4.1880083,5.044462,4.2554407,4.730089,3.484177,5.2605896,5.2184334,5.057785,4.122322,2.2171328,2.7054799,6.011102,7.2633314,6.750499,3.6197643,3.7749772,5.2439322,7.500917,5.691021,5.9048567
